Sir ^npt++++=Sir
Now ^rn+dspt+++=Now
let ^vb+++xvbn+=let
me ^pp1o+pp1+++=me
tell ^vb++++=tell
your ^pp$+pp2+++=your
future ^jjb++++=future.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
see ^vb+vprv+tht0++=see
you ^pp2+pp2+++=you
in ^in++++=in
joy ^nn++++=joy
at ^rb++++=at
the ^ati++++=the
recovered ^nn++++=recovered
will ^md+prd+++=will.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
see ^vb+vprv+tht0++=see
you ^pp2+pp2+++=you
pleased ^vbd+++xvbn+=pleased
at ^rb++++=at
your ^pp$+pp2+++=your
foresight ^nn++++=foresight
in ^in++++=in
getting ^xvbg+++xvbg+=getting
a ^at++++=a
direct ^jj++++=direct
bequest ^jjt++++=bequest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^in++++=at
the ^ati++++=the
care ^nn++++=care
you ^pp2+pp2+++=you
urged ^vbd+vsua++xvbn+=urged
on ^in++++=on
Marshall ^np++++=Marshall
to ^to++++=to
leave ^vbi++++=leave
no ^at++++=no
evidence ^nn+nom+++=evidence
of ^in++++=of
his ^pp$+pp3+++=his
plan ^nn++++=plan,
, ^zz++++=EXTRAWORD
lest ^cs+sub+++=lest
the ^ati++++=the
authorities ^nns+nom+++=authorities
discover ^nn+nom+++=discover
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
For ^in++++=For
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
your ^pp$+pp2+++=your
intention ^nn+nom+++=intention
all ^abn++++=all
along ^in++++=along
to ^to++++=to
keep ^vbi++++=keep
this ^dt+dem+++=this
sum ^nn++++=sum
of ^in++++=of
money ^nn++++=money
for ^in++++=for
your ^pp$+pp2+++=your
own ^ap++++=own
use ^nn++++=use
and ^cc++++=and
pleasure ^nn++++=pleasure.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
alas ^uh++++=alas,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
to ^to++++=to
be ^vbi++vrb++=be!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
see ^vb+vprv+tht0++=see
you ^pp2+pp2+++=you
writing ^vbg+++xvbg+=writing
this ^dt+dem+++=this
release ^nn++++=release;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford"
" ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
father ^nn++++=father's
's ^$++++=EXTRAWORD
voice ^nn++++=voice
went ^vbd+++xvbn+=went
up ^rp++++=up
full ^jj++++=full
and ^cc+phrs+++=and
strong ^jj++++=strong,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
see ^vb+vprv+tht0++=see
you ^pp2+pp2+++=you
writing ^nvbg+++xvbg+=writing
it ^pp3+it+++=it
in ^in++++=in
terror ^nn++++=terror-sweat
- ^zz++++=EXTRAWORD
sweat ^nn++++=EXTRAWORD
on ^in++++=on
your ^pp$+pp2+++=your
face ^nn++++=face!
! ^zz++++=EXTRAWORD
" ^zz++++="
" ^zz++++="The
the ^ati++++=EXTRAWORD
Devil ^nn++++=Devil
take ^vb++++=take
your ^pp$+pp2+++=your
nonsense ^nn++++=nonsense!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
Englishman ^nn+nom+++=Englishman.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^npt++++=father
stood ^vbd+++xvbn+=stood
up ^rb+phrv+++=up
with ^in+ppvb+++=with
a ^at++++=a
twisted ^jj+atrb++xvbn+=twisted,
, ^zz++++=EXTRAWORD
ironical ^jj+atrb+++=ironical
smile ^nn++++=smile.
. ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
you ^pp2+pp2+++=you
doubt ^vb++++=doubt
my ^pp$+pp1+++=my
skill ^nn++++=skill,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
fortune ^nn++++=fortune,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
rather ^rb++++=rather
a ^at++++=a
misfortune ^nn++++=misfortune-teller
- ^zz++++=EXTRAWORD
teller ^nn++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
ask ^vb++++=ask
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lewis ^np++++=Lewis
and ^cc++++=and
Herman ^np++++=Herman
Gaeki ^np+++??+=Gaeki
to ^to++++=to
tell ^vbi++++=tell
me ^pp1o+pp1+++=me
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
see ^vb+vprv+++=see."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
two ^cd++++=two
men ^nns++++=men
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
room ^nn++++=room
and ^cc++++=and
stooped ^vpsv++agls+xvbn+=stooped
over ^in++++=over
the ^ati++++=the
paper ^nn++++=paper,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
my ^pp$+pp1+++=my
father ^npt++++=father
held ^vbd+vprv++xvbn+=held
the ^ati++++=the
crystal ^nn++++=crystal.
. ^zz++++=EXTRAWORD
The ^ati++++=The
manner ^nn++++=manner
and ^cc++++=and
the ^ati++++=the
bearing ^jj+++xvbg+=bearing
of ^in++++=of
the ^ati++++=the
men ^nns++++=men
changed ^vbd+++xvbn+=changed.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
grew ^vbd+++xvbnx+=grew
on ^in+ppvb+++=on
the ^ati++++=the
instant ^nn+nom+++=instant
tense ^jj++++=tense
and ^cc+phrs+++=and
fired ^jj+++xvbn+=fired
with ^in++++=with
interest ^nn++++=interest.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
see ^vb+vprv+tht0++=see
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
doctor ^nn++++=doctor,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
queer ^jj+atrb+++=queer
foreign ^jj+atrb+++=foreign
expletive ^nn++++=expletive.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Lewis ^np++++=Lewis,
, ^zz++++=EXTRAWORD
" ^zz++++="see
see ^vb+vprv+tht0++=EXTRAWORD
something ^pn++++=something
more ^rbr++++=more
than ^in++++=than
Peadleton ^np++++=Peadleton's
's ^$++++=EXTRAWORD
vision ^nn++++=vision.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
the ^ati++++=the
penitentiary ^nn+nom+++=penitentiary
in ^in++++=in
the ^ati++++=the
distance ^nn+nom+++=distance."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
Englishman ^nn+nom+++=Englishman
sprang ^vbd+++xvbn+=sprang
up ^rb+phrv+++=up
with ^in+ppvb+++=with
an ^at++++=an
oath ^nn++++=oath
and ^cc++++=and
leaned ^vpsv++agls+xvbn+=leaned
across ^in+pl+++=across
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
saw ^vbd+vprv++xvbnx+=saw
the ^ati++++=the
thing ^nn++++=thing.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
father ^nn++++=father's
's ^$++++=EXTRAWORD
hand ^nn++++=hand
held ^vbd+vprv++xvbn+=held
the ^ati++++=the
crystal ^nn++++=crystal
above ^in+pl+++=above
the ^ati++++=the
( ^zz++++=(figures
figures ^nns++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
bequest ^nn++++=bequest
written ^vbd+++xvbn+=written
in ^in++++=in
the ^ati++++=the
body ^nn++++=body
of ^in++++=of
the ^ati++++=the
will ^nn++++=will.
. ^zz++++=EXTRAWORD
The ^ati++++=The
focused ^jj+atrb++xvbn+=focused
lens ^nn++++=lens
of ^in++++=of
glass ^nn++++=glass
magnified ^vwbn+++xvbn+=magnified
to ^in++++=to
a ^at++++=a
great ^jj+atrb+++=great
diameter ^nn+nom+++=diameter,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
under ^in++++=under
the ^ati++++=the
vast ^jj+atrb+++=vast
enlargement ^nn+nom+++=enlargement
a ^at++++=a
thing ^nn++++=thing
that ^tht+rel+subj++=that
would ^md+prd+++=would
escape ^vb++++=escape
the ^ati++++=the
eye ^nn++++=eye
stood ^vbd+++xvbn+=stood
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
The ^ati++++=The
top ^jjb+atrb+++=top
curl ^nn++++=curl
of ^in++++=of
a ^at++++=a
figure ^nn++++=figure
3 ^zz++++=3
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
erased ^vpsv++agls+xvbnx+=erased,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
bar ^nn++++=bar
of ^in++++=of
a ^at++++=a
5 ^zz++++=5
added ^jj+++xvbn+=added.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
could ^md+pos+++=could
see ^vb+vprv+++=see
the ^ati++++=the
broken ^jj+atrb++xvbn+=broken
fibers ^nn++++=fibers
of ^in++++=of
the ^ati++++=the
paper ^nn++++=paper
on ^in++++=on
the ^ati++++=the
outline ^nn++++=outline
of ^in++++=of
the ^ati++++=the
curl ^nn++++=curl,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
bar ^nn++++=bar
of ^in++++=of
the ^ati++++=the
five ^cd++++=five
lay ^jjb+++xvbn+=lay
across ^in+pl+++=across
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
three ^cd++++=three
and ^cc++++=and
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
the ^ati++++=the
o ^zz++++=o
behind ^rp+pl+++=behind
it ^pp3+it+++=it
like ^in++++=like
a ^at++++=a
black ^jj++++=black
lath ^jj+++??+=lath
tacked ^jj+++xvbn+=tacked
across ^in+pl+++=across
two ^cd++++=two
uprights ^nns+++??+=uprights.
. ^zz++++=EXTRAWORD
The ^ati++++=The
figure ^nn++++=figure
3 ^zz++++=3
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
changed ^vpsv++agls+xvbnx+=changed
to ^to++++=to
5 ^zz++++=5
so ^rb++++=so
cunningly ^rb++++=cunningly
is ^vbz+bez+aux++=is
to ^to++++=to
deceive ^vbi++++=deceive
the ^ati++++=the
eye ^nn++++=eye,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
not ^xnot++not++=not
to ^to++++=to
deceive ^vbi++++=deceive
the ^ati++++=the
vast ^jj+atrb+++=vast
magnification ^nn+nom+++=magnification
of ^in++++=of
the ^ati++++=the
crystal ^nn++++=crystal.
. ^zz++++=EXTRAWORD
The ^ati++++=The
thing ^nn++++=thing
stood ^vbd+++xvbn+=stood
out ^rp+pl+++=out
big ^jj++++=big
and ^cc+phrs+++=and
crude ^jj++++=crude
like ^in++++=like
a ^at++++=a
carpenter ^nn+nom+++=carpenter's
's ^$++++=EXTRAWORD
patch ^nn++++=patch.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford's
's ^$++++=EXTRAWORD
face ^nn++++=face
became ^vbd+++xvbn+=became
expressionless ^jj++++=expressionless
like ^in++++=like
wood ^nn++++=wood,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
body ^nn++++=body
rigid ^jj++++=rigid;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
stood ^vbd+++xvbnx+=stood
up ^rp++++=up
and ^cc++++=and
faced ^vbd+++xvbn+=faced
the ^ati++++=the
three ^cd++++=three
men ^nns++++=men
across ^in+pl+++=across
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="Quite
quite ^rb++++=EXTRAWORD
so ^ql++++=so!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
in ^in++++=in
his ^pp$+pp3+++=his
vacuous ^jj+atrb+++=vacuous
English ^jj+atrb+++=English
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="Marshall
marshall ^np++++=EXTRAWORD
wrote ^vbd+vprv++xvbn+=wrote
a ^at++++=a
3 ^zz++++=3
by ^in++++=by
inadvertence ^nn+nom+++=inadvertence
and ^cc++++=and
changed ^vbd+++xvbn+=changed
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
borrowed ^vbd+++xvbnx+=borrowed
my ^pp$+pp1+++=my
penknife ^nn++++=penknife
to ^to++++=to
erase ^vbi++++=erase
the ^ati++++=the
figure ^nn++++=figure."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
father ^nn++++=father
and ^cc++++=and
Lewis ^np++++=Lewis
gaped ^vbd+++xvbn+=gaped
like ^in++++=like
men ^nns++++=men
who ^whp+rel+subj++=who
see ^vb+vprv+++=see
a ^at++++=a
penned ^jj+++xvbn+=penned-in
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
beast ^nn++++=beast
slip ^nn++++=slip
out ^rp+pl+++=out
through ^in++++=through
an ^at++++=an
unimagined ^jj+++xvbn+=unimagined
passage ^npl+nom+++=passage.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+aux++=was
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
suddenly ^rb+cnj+++=suddenly,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
strained ^jj+atrb++xvbn+=strained
stillness ^nns+nom+++=stillness
of ^in++++=of
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
Doctor ^nn++++=Doctor
Gaeki ^np+++??+=Gaeki
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
Gosford ^np+++??+=Gosford
lifted ^vbd+++xvbn+=lifted
his ^pp$+pp3+++=his
long ^rb++++=long
pink ^jj+atrb+++=pink
face ^nn++++=face,
, ^zz++++=EXTRAWORD
with ^in++++=with
its ^pp$+it+++=its
cropped ^jj+atrb++xvbn+=cropped
beard ^nn++++=beard
bringing ^vwbg+++xvbg+=bringing
out ^rp+pl+++=out
the ^ati++++=the
ugly ^jj+atrb+++=ugly
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+whq++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
laugh ^vb++++=laugh,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
good ^jj+atrb+++=good
man ^nn++++=man?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
laugh ^nn++++=laugh,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Gaeki ^np+++??+=Gaeki,
, ^zz++++=EXTRAWORD
" ^zz++++="because
because ^cs+cos+++=EXTRAWORD
a ^at++++=a
figure ^nn++++=figure
5 ^zz++++=5
can ^md+pos+++=can
have ^vb+hv+vrb++=have
so ^rb++++=so
many ^ap++++=many
colors ^nns++++=colors."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
now ^rn+tm+++=now
my ^pp$+pp1+++=my
father ^nn++++=father
and ^cc++++=and
Lewis ^np++++=Lewis
were ^vbd+bed+aux++=were
no ^at++++=no
less ^rbr++++=less
astonished ^vbd+++xvbn+=astonished
than ^in++++=than
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford.
. ^zz++++=EXTRAWORD
" ^zz++++="Colors!"
colors ^nns++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
changed ^jj+atrb++xvbn+=changed
figure ^nn++++=figure
in ^in++++=in
the ^ati++++=the
will ^md+prd+++=will
was ^vbd+bedz+vrb++=was
black ^jj+pred+++=black.
. ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man,
, ^zz++++=EXTRAWORD
" ^zz++++="it
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
very ^ql+amp+++=very
pretty ^rb++++=pretty."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
reached ^vbd+++xvbnx+=reached
across ^in+pl+++=across
the ^ati++++=the
table ^nn++++=table
and ^cc++++=and
drew ^vpsv++agls+xvbn+=drew
over ^in++++=over
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford's
's ^$++++=EXTRAWORD
memorandum ^nn++++=memorandum
beside ^in+pl+++=beside
the ^ati++++=the
will ^nn++++=will.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
progressive ^jj+pred+++=progressive,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
on ^in+strn+++=on;
; ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
write ^vb++++=write
in ^in++++=in
iron ^nn++++=iron-nutgall
- ^zz++++=EXTRAWORD
nutgall ^nn+++??+=EXTRAWORD
ink ^nn++++=ink,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
made ^vbd+++xvbn+=made,
, ^zz++++=EXTRAWORD
commercially ^rb+cnj+++=commercially,
, ^zz++++=EXTRAWORD
in ^in++++=in
this ^dt+dem+++=this
year ^nn++++=year
of ^in++++=of
fifty ^cd++++=fifty-six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
by ^in++++=by
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Stephens ^np++++=Stephens.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
we ^pp1a+pp1+++=we
write ^vb++++=write
here ^rn+pl+++=here
as ^ql++++=as
Marshall ^np++++=Marshall
wrote ^vbd+vprv++xvbn+=wrote
in ^in++++=in
' ^zz++++='fifty-four,
fifty ^cd++++=EXTRAWORD
- ^zz++++=EXTRAWORD
four ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
logwood ^nn++++=logwood."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
and ^cc+phrs+++=and
fumbled ^vbd+++xvbn+=fumbled
in ^in++++=in
his ^pp$+pp3+++=his
little ^jj+atrb+++=little
case ^nn++++=case
of ^in++++=of
bottles ^nns++++=bottles.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
carry ^vb++++=carry
a ^at++++=a
bit ^nn++++=bit
of ^in++++=of
acid ^nn++++=acid
for ^in++++=for
my ^pp$+pp1+++=my
people ^nns++++=people's
's ^$++++=EXTRAWORD
indigestions ^nns+nom+++=indigestions.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
has ^vbz+hvz+vrb++=has
other ^ap++++=other
uses ^nns++++=uses."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
whipped ^vbd+++xvbnx+=whipped
out ^rp+pl+++=out
the ^ati++++=the
stopper ^nn++++=stopper
of ^in++++=of
his ^pp$+pp3+++=his
vial ^jj+atrb+++=vial
and ^cc+phrs+++=and
dabbed ^jj+++xvbn+=dabbed
Gosford ^np++++=Gosford's
's ^$++++=EXTRAWORD
notes ^nns++++=notes
and ^cc++++=and
Marshall ^np++++=Marshall's
's ^$++++=EXTRAWORD
signature ^nn++++=signature.
. ^zz++++=EXTRAWORD
" ^zz++++="See!"
see ^vb+vprv+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
writing ^nvbg+++xvbg+=writing
is ^vbz+bez+vrb++=is
blue ^jj+pred+++=blue,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Gosford ^np++++=Gosford,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Marshall ^np++++=Marshall's
's ^$++++=EXTRAWORD
red ^jj++++=red!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
With ^in++++=With
an ^at++++=an
oath ^nn++++=oath
the ^ati++++=the
trapped ^jj+atrb++xvbn+=trapped
man ^nn++++=man
struck ^vbd+++xvbn+=struck
at ^rb++++=at
Gaeki ^np++++=Gaeki's
's ^$++++=EXTRAWORD
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
The ^ati++++=The
vial ^jj+atrb+++=vial
fell ^nn+++xvbn+=fell
and ^cc++++=and
cracked ^nn+++xvbn+=cracked
on ^in++++=on
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hydrochloric ^jj++++=hydrochloric
acid ^jj++++=acid
spread ^xvbn+++xvbn+=spread
out ^rp+pl+++=out
over ^in++++=over
Marshall ^np++++=Marshall's
's ^$++++=EXTRAWORD
will ^md+prd+++=will.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
under ^in++++=under
the ^ati++++=the
chemical ^jj++++=chemical
reagent ^jj++++=reagent
the ^ati++++=the
figure ^nn++++=figure
in ^in++++=in
the ^ati++++=the
bequest ^nn++++=bequest
of ^in++++=of
fifty ^cd++++=fifty
thousand ^cd++++=thousand
dollars ^nns++++=dollars
changed ^vbd+++xvbn+=changed
beautifully ^rb++++=beautifully;
; ^zz++++=EXTRAWORD
the ^ati++++=the
bar ^nn++++=bar
of ^in++++=of
the ^ati++++=the
5 ^zz++++=5
turned ^vbd+++xvbn+=turned
blue ^jj++++=blue,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
remainder ^nn+nom+++=remainder
of ^in++++=of
it ^pp3+it+++=it
a ^at++++=a
deep ^jj++++=deep
purple ^jj++++=purple-red
- ^zz++++=EXTRAWORD
red ^jj++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
body ^nn++++=body
of ^in++++=of
the ^ati++++=the
will ^nn++++=will.
. ^zz++++=EXTRAWORD
" ^zz++++="Gaeki,"
gaeki ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
my ^pp$+pp1+++=my
father ^nn++++=father,
, ^zz++++=EXTRAWORD
" ^zz++++="you
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+aux++=have
trapped ^vprf+++xvbnx+=trapped
a ^at++++=a
rogue ^nn++++=rogue!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
lost ^vprf+++xvbnx+=lost
a ^at++++=a
measure ^nn++++=measure
of ^in++++=of
good ^jj+atrb+++=good
acid ^nn++++=acid,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^to++++=to
gather ^vbi+vprv+++=gather
up ^rp++++=up
the ^ati++++=the
bits ^nns++++=bits
of ^in++++=of
his ^pp$+pp3+++=his
broken ^jj+atrb+++=broken
bottle ^nn++++=bottle
from ^in++++=from
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
