One ^cd1++++=One
. ^zz++++=EXTRAWORD
" ^zz++++="Everybody
everybody ^pn++++=EXTRAWORD
went ^vbd+++xvbn+=went
to ^in++++=to
little ^jj+atrb+++=little
Hans ^np++++=Hans'
' ^zz++++=EXTRAWORD
funeral ^nn++++=funeral,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
popular ^jj++++=popular,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Miller ^nn++++=Miller
was ^vbd+bedz+vrb++=was
the ^ati++++=the
chief ^jjb++++=chief
mourner ^jjr++++=mourner.
. ^zz++++=EXTRAWORD
" ^zz++++="'As
' ^zz++++=EXTRAWORD
as ^ql++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
his ^pp$+pp3+++=his
best ^jjt+atrb+++=best
friend ^nn++++=friend,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Miller ^nn++++=Miller,
, ^zz++++=EXTRAWORD
' ^zz++++='it
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
only ^rb+down+++=only
fair ^jj+pred+++=fair
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
should ^md+nec+++=should
have ^vb+hv+vrb++=have
the ^ati++++=the
best ^jjt+atrb+++=best
place ^nn++++=place';
'; ^nn+++??+=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
walked ^vbd+++xvbnx+=walked
at ^rb++++=at
the ^ati++++=the
head ^nn++++=head
of ^in++++=of
the ^ati++++=the
procession ^nn++++=procession
in ^in++++=in
a ^at++++=a
long ^rb++++=long
black ^jj+atrb+++=black
cloak ^nn++++=cloak,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
now ^rn+tm+++=now
and ^cc+phrs+++=and
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
wiped ^vbd+++xvbnx+=wiped
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
with ^in++++=with
a ^at++++=a
big ^jj+atrb+++=big
pocket ^nn++++=pocket-handkerchief.
- ^zz++++=EXTRAWORD
handkerchief ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="'Little
' ^zz++++=EXTRAWORD
little ^ap++++=EXTRAWORD
Hans ^np++++=Hans
is ^vbz+bez+vrb++=is
certainly ^rb++++=certainly
a ^at++++=a
great ^jj+atrb+++=great
loss ^nn++++=loss
to ^in++++=to
every ^at++++=every
one ^pn++++=one,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Blacksmith ^nn++++=Blacksmith,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
the ^ati++++=the
funeral ^nn++++=funeral
was ^vbd+bedz+vrb++=was
over ^in+strn+++=over,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
all ^abn++++=all
seated ^jj+++xvbn+=seated
comfortably ^rb++++=comfortably
in ^in++++=in
the ^ati++++=the
inn ^nn++++=inn,
, ^zz++++=EXTRAWORD
drinking ^vbg+++xvbg+=drinking
spiced ^jj+atrb+++=spiced
wine ^nn++++=wine
and ^cc++++=and
eating ^nvbg+++xvbg+=eating
sweet ^jj+atrb+++=sweet
cakes ^nns++++=cakes.
. ^zz++++=EXTRAWORD
" ^zz++++="'A
' ^zz++++=EXTRAWORD
a ^at++++=EXTRAWORD
great ^jj+atrb+++=great
loss ^nn++++=loss
to ^in++++=to
me ^pp1o+pp1+++=me
at ^in++++=at
any ^dti++++=any
rate ^nn++++=rate,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
Miller ^nn++++=Miller;
; ^zz++++=EXTRAWORD
' ^zz++++='why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
as ^ql++++=as
good ^jj++++=good
as ^cs+sub+++=as
given ^jj+++xvbn+=given
him ^pp3o+pp3+++=him
my ^pp$+pp1+++=my
wheelbarrow ^nn++++=wheelbarrow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
I ^pp1a+pp1+++=I
really ^rb+emph+++=really
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
to ^to++++=to
do ^vbi++++=do
with ^in++++=with
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
very ^ql+amp+++=very
much ^ap++++=much
in ^in++++=in
my ^pp$+pp1+++=my
way ^nn++++=way
at ^in++++=at
home ^nr++++=home,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
in ^in++++=in
such ^abl++++=such
bad ^nn++++=bad
repair ^vb++++=repair
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
get ^vb++++=get
anything ^pn++++=anything
for ^in++++=for
it ^pp3+it+++=it
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
sold ^vbd+++xvbnx+=sold
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=will
certainly ^rb++splt++=certainly
take ^vb++++=take
care ^nn++++=care
not ^xnot++not++=not
to ^to++++=to
give ^vbi++++=give
away ^rb+phrv+++=away
anything ^pn++++=anything
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
always ^rb++++=always
suffers ^nns+nom+++=suffers
for ^in++++=for
being ^xvbg+++xvbg+=being
generous. ^nn+++??+=generous.'"
'" ^nn+++??+=EXTRAWORD
" ^zz++++="Well?"
well ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Water ^nn++++=Water-rat,
- ^zz++++=EXTRAWORD
rat ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
long ^rb++++=long
pause ^nn++++=pause.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
the ^ati++++=the
end ^nn++++=end,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Linnet ^np+++??+=Linnet.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
what ^wdt+who+++=what
became ^vbd+++xvbn+=became
of ^in++++=of
the ^ati++++=the
Miller ^nn++++=Miller?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
Water ^nn++++=Water-rat.
- ^zz++++=EXTRAWORD
rat ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="Oh!
oh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
really ^rb+emph+++=really
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
the ^ati++++=the
Linnet ^np+++??+=Linnet;
; ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
sure ^jj+pred+++=sure
that ^tht+jcmp+++=that
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
care ^nn++++=care."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
quite ^rb++++=quite
evident ^jj+pred+++=evident
then ^rn+tm+++=then
that ^cs+sub+++=that
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
no ^at++++=no
sympathy ^nn++++=sympathy
in ^in++++=in
your ^pp$+pp2+++=your
nature ^nn++++=nature,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Water ^nn++++=Water-rat.
- ^zz++++=EXTRAWORD
rat ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
afraid ^jj+pred+++=afraid
you ^pp2+pp2+++=you
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
quite ^rb++++=quite
see ^vb+vprv+++=see
the ^ati++++=the
moral ^nn++++=moral
of ^in++++=of
the ^ati++++=the
story ^nn++++=story,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
remarked ^vprf+++xvbn+=remarked
the ^ati++++=the
Linnet ^np+++??+=Linnet.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
what ^wdt+who+++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
screamed ^vbd+++xvbn+=screamed
the ^ati++++=the
Water ^nn++++=Water-rat.
- ^zz++++=EXTRAWORD
rat ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
moral ^nn++++=moral."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean
to ^to+vcmp+++=to
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
the ^ati++++=the
story ^nn++++=story
has ^vbz+hvz+vrb++=has
a ^at++++=a
moral ^nn++++=moral?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Certainly,"
certainly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Linnet ^np+++??+=Linnet.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
really ^rb+cnj+++=really,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
Water ^nn++++=Water-rat,
- ^zz++++=EXTRAWORD
rat ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
very ^ql+amp+++=very
angry ^jj+atrb+++=angry
manner ^nn++++=manner,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
think ^vb+vprv+tht0++=think
you ^pp2+pp2+++=you
should ^md+nec+++=should
have ^vb+hv+aux++=have
told ^vprf+++xvbnx+=told
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
before ^cs+sub+++=before
you ^pp2+pp2+++=you
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
so ^pn++++=so,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
certainly ^rb++++=certainly
would ^md+prd+++=would
not ^xnot++not++=not
have ^vb+hv+aux++=have
listened ^vprf+++xvbnx+=listened
to ^in++++=to
you ^pp2+pp2+++=you;
; ^zz++++=EXTRAWORD
in ^in++++=in
fact ^nn++++=fact,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
have ^vb+hv+aux++=have
said ^vprf+++xvbnx+=said
' ^zz++++='Pooh,'
pooh ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
critic ^nn++++=critic.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
say ^vb+vpub+tht0++=say
it ^pp3+it+++=it
now ^rn+tm+++=now";
" ^zz++++=EXTRAWORD
; ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
shouted ^vbd+vpub++xvbnx+=shouted
out ^rp+pl+++=out
" ^zz++++="Pooh"
pooh ^nn+++??+=EXTRAWORD
" ^zz++++=EXTRAWORD
at ^rb++++=at
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
his ^pp$+pp3+++=his
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
gave ^j+++xvbn+=gave
a ^at++++=a
whisk ^nn++++=whisk
with ^in++++=with
his ^pp$+pp3+++=his
tail ^nn++++=tail,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
back ^jjb++++=back
into ^in++++=into
his ^pp$+pp3+++=his
hole ^nn++++=hole.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
how ^wrb+who+++=how
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
like ^in++++=like
the ^ati++++=the
Water ^nn++++=Water-rat?"
- ^zz++++=EXTRAWORD
rat ^nn++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
Duck ^nn++++=Duck,
, ^zz++++=EXTRAWORD
who ^whp+who+++=who
came ^vbd+++xvbn+=came
paddling ^nn+nom+++=paddling
up ^rp++++=up
some ^dti++++=some
minutes ^nns++++=minutes
afterwards ^rb+tm+++=afterwards.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
a ^ap++++=a
great ^ap"++++=great
many ^ap"++++=many
good ^jj+atrb+++=good
points ^nns++++=points,
, ^zz++++=EXTRAWORD
but ^in++++=but
for ^in"++++=for
my ^pp$+pp1+++=my
own ^ap++++=own
part ^nn++++=part
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
a ^at++++=a
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
feelings ^nns+nom+++=feelings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
can ^md+pos+++=can
never ^rb++splt++=never
look ^vb++++=look
at ^rb++++=at
a ^at++++=a
confirmed ^jj+atrb++xvbn+=confirmed
bachelor ^nn++++=bachelor
without ^in++++=without
the ^ati++++=the
tears ^nns++++=tears
coming ^vwbg+++xvbg+=coming
into ^in++++=into
my ^pp$+pp1+++=my
eyes ^nns++++=eyes."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
rather ^rb++++=rather
afraid ^jj+pred+++=afraid
that ^tht+jcmp+++=that
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
annoyed ^jj++++=annoyed
him ^pp3o+pp3+++=him,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
Linnet ^np+++??+=Linnet.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
fact ^nn++++=fact
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
a ^at++++=a
story ^nn++++=story
with ^in++++=with
a ^at++++=a
moral ^nn++++=moral."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ah!
ah ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
always ^rb++++=always
a ^at++++=a
very ^ql+amp+++=very
dangerous ^jj+atrb+++=dangerous
thing ^nn++++=thing
to ^to++++=to
do ^vbi++++=do,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
duck ^nn++++=Duck.
. ^zz++++=EXTRAWORD
and ^cc+cls+++=And
i ^pp1a+pp1+++=I
quite ^rb++++=quite
agree ^vb+vpub+++=agree
with ^in++++=with
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
