If ^cs+cnd+++=If
-- ^--+clp+++=EXTRAWORD
this ^dt+pdem+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
at ^in++++=at
" ^zz++++="The
the ^ati++++=EXTRAWORD
Coming ^jj+++xvbg+=Coming
of ^in++++=of
Summer ^nn++++=Summer"
" ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were
a ^at++++=a
black ^jj+atrb+++=black
beetle ^nn++++=beetle.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
much ^ap++++=much
as ^ql++++=as
I ^pp1a+pp1+++=I
disliked ^vbd+++xvbnx+=disliked
the ^ati++++=the
blighter ^nn+nom+++=blighter,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
help ^vb++++=help
feeling ^nvbg+++xvbg+=feeling
that ^tht+ncmp+++=that
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
right ^jj++++=right
on ^in++++=on
his ^pp$+pp3+++=his
side ^nn++++=side.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
occurred ^vprf+++xvbn+=occurred
to ^in++++=to
me ^pp1o+pp1+++=me
in ^in++++=in
quite ^abl++++=quite
that ^dt+dem+++=that
light ^jj++++=light
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
considering ^vbg+++xvbg+=considering
it ^pp3+it+++=it
calmly ^rb++++=calmly
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
see ^vb+vprv+++=see
that ^tht+vcmp+++=that
a ^at++++=a
man ^nn++++=man
who ^whp+rel+subj++=who
would ^md+prd+++=would
disgorge ^vb+++??+=disgorge
two ^cd++++=two
thousand ^cd++++=thousand
of ^in++++=of
the ^ati++++=the
best ^nn++++=best
for ^in++++=for
Archie ^np++++=Archie's
's ^$++++=EXTRAWORD
Futurist ^nn+nom+++=Futurist
masterpiece ^nn++++=masterpiece
might ^md+pos+++=might
very ^ql+amp+++=very
well ^rb++++=well
step ^vb++++=step
straight ^jj++++=straight
into ^in++++=into
the ^ati++++=the
nut ^nn++++=nut
factory ^nn++++=factory,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
questions ^nns+nom+++=questions
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Archie ^np++++=Archie
came ^vbd+++xvbn+=came
right ^jj++++=right
back ^jjb++++=back
at ^in++++=at
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
as ^ql++++=as
game ^nn++++=game
as ^ql++++=as
you ^pp2+pp2+++=you
please ^uh++++=please.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
sorry ^uh++++=sorry
for ^in++++=for
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Brackett ^np++++=Brackett's
's ^$++++=EXTRAWORD
domestic ^jj+atrb+++=domestic
troubles ^nns++++=troubles,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
my ^pp$+pp1+++=my
husband ^nn++++=husband
can ^md+pos+++=can
prove ^vb+vprv+++=prove
without ^in++++=without
difficulty ^nn++++=difficulty
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
buy ^vb++++=buy
the ^ati++++=the
picture ^nn++++=picture.
. ^zz++++=EXTRAWORD
Can ^md+pos+++=Can't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
dear ^jj++++=dear?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Archie ^np++++=Archie,
, ^zz++++=EXTRAWORD
extremely ^rb+amp+++=extremely
white ^jj++++=white
about ^in++++=about
the ^ati++++=the
gills ^nns++++=gills,
, ^zz++++=EXTRAWORD
looked ^j+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
ceiling ^nn+nom+++=ceiling
and ^cc++++=and
at ^in++++=at
the ^ati++++=the
floor ^nn++++=floor
and ^cc++++=and
at ^rb++++=at
me ^pp1o+pp1+++=me
and ^cc++++=and
Renshaw ^np++++=Renshaw
Liggett ^np+++??+=Liggett.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
finally ^rb++++=finally.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
ca ^np++++=can't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
Because ^cs+cos+++=Because
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=didn't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Exactly,"
exactly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Renshaw ^np++++=Renshaw,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
must ^md+nec+++=must
ask ^vb++++=ask
you ^pp2+pp2+++=you
to ^to++++=to
publish ^vbi++++=publish
that ^dt+dem+++=that
statement ^nn+nom+++=statement
in ^in++++=in
tomorrow ^nr+tm+++=tomorrow's
's ^$++++=EXTRAWORD
papers ^nns++++=papers
without ^in++++=without
fail ^nn++++=fail."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
rose ^vbd+++xvbnx+=rose,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
made ^vpsv++agls+xvbn+=made
for ^in+ppvb+++=for
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
client ^nn++++=client
has ^vbz+hvz+vrb++=has
no ^at++++=no
objection ^nn+nom+++=objection
to ^in++++=to
young ^jj+atrb+++=young
artists ^nns+nom+++=artists
advertising ^vwbg+++xvbg+=advertising
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
realizing ^vbg+vprv++xvbg+=realizing
that ^tht+vcmp+++=that
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
an ^at++++=an
age ^nn++++=age
of ^in++++=of
strenuous ^jj+atrb+++=strenuous
competition ^nn+nom+++=competition,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
firmly ^rb++++=firmly
refuses ^vbz++++=refuses
to ^to+vcmp+++=to
permit ^vbi++++=permit
them ^pp3o+pp3+++=them
to ^to++++=to
do ^vbi++++=do
it ^pp3+it+++=it
at ^in++++=at
his ^pp$+pp3+++=his
expense ^nn++++=expense.
. ^zz++++=EXTRAWORD
Good ^jj+atrb+++=Good
afternoon ^nn++++=afternoon."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
he ^pp3a+pp3+++=he
legged ^vbd+++xvbnx+=legged
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
behind ^rb+phrv+++=behind
him ^pp3o+pp3+++=him
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
most ^ql+emph+++=most
chunky ^vb+++??+=chunky
silences ^nns+nom+++=silences
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
ever ^rb++splt++=ever
been ^vprf+ben+aux+xvbnx+=been
mixed ^vpsv++agls+xvbnx+=mixed
up ^rp++++=up
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
For ^in++++=For
the ^ati++++=the
life ^nn++++=life
of ^in++++=of
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
see ^vb+vprv+++=see
who ^whp+who+++=who
was ^vbd+bedz+aux++=was
to ^to++++=to
make ^vbi++++=make
the ^ati++++=the
next ^ap++++=next
remark ^nn++++=remark.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
jolly ^jj++++=jolly
certain ^jj++++=certain
that ^tht+jcmp+++=that
it ^pp3+it+++=it
was ^vbd+bedz+aux++=wasn't
n't ^xnot++not++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
be ^vbi++vrb++=be
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Eventually ^rb+tm+++=Eventually
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Archie ^np++++=Archie
opened ^vbd+++xvbn+=opened
the ^ati++++=the
proceedings ^nns++++=proceedings.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
does ^vbz+doz+aux++=does
it ^pp3+it+++=it
mean ^vb+vprv+++=mean?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Archie ^np++++=Archie
turned ^vbd+++xvbn+=turned
to ^in++++=to
me ^pp1o+pp1+++=me
with ^in++++=with
a ^at++++=a
sort ^nn++++=sort
of ^in++++=of
frozen ^vwbn+++xvbn+=frozen
calm ^nn++++=calm.
. ^zz++++=EXTRAWORD
" ^zz++++="Reggie,
reggie ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
you ^pp2+pp2+++=you
mind ^nn++++=mind
stepping ^vwbg+++xvbg+=stepping
into ^in++++=into
the ^ati++++=the
kitchen ^nn++++=kitchen
and ^cc++++=and
asking ^jj+++xvbg+=asking
Julia ^np++++=Julia
for ^in++++=for
this ^dt+dem+++=this
week ^nn++++=week's
's ^vbz+bez+vrb++0=EXTRAWORD
Funny ^jj+atrb+++=Funny
Slices ^nns++++=Slices?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
she ^pp3a+pp3+++=she
has ^vbz+hvz+vrb++=has
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
right ^jj+pred+++=right.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
unearthed ^vprf+++xvbn+=unearthed
it ^pp3+it+++=it
from ^in++++=from
a ^at++++=a
cupboard ^nn++++=cupboard.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
trotted ^vbd+++xvbnx+=trotted
back ^jjb++++=back
with ^in++++=with
it ^pp3+it+++=it
to ^in++++=to
the ^ati++++=the
sitting ^jj+atrb++xvbg+=sitting
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Archie ^np++++=Archie
took ^vbd+++xvbn+=took
the ^ati++++=the
paper ^nn++++=paper
from ^in++++=from
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
held ^vbd+vprv++xvbn+=held
it ^pp3+it+++=it
out ^rp+pl+++=out
to ^in++++=to
his ^pp$+pp3+++=his
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
Doughnuts ^np+++??+=Doughnuts
uppermost ^jj++++=uppermost.
. ^zz++++=EXTRAWORD
" ^zz++++="Look!"
look ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+vrb++=do
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done
them ^pp3o+pp3+++=them
every ^at++++=every
week ^nn++++=week
for ^in++++=for
three ^cd++++=three
years ^nns++++=years.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
speak ^vb++++=speak
yet ^rb++++=yet.
. ^zz++++=EXTRAWORD
Listen ^vb++++=Listen.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
where ^wrb+who+++=where
all ^abn++++=all
my ^pp$+pp1+++=my
money ^nn++++=money
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from,
, ^zz++++=EXTRAWORD
all ^abn++++=all
the ^ati++++=the
money ^nn++++=money
I ^pp1a+pp1+++=I
lost ^vbd+++xvbnx+=lost
when ^wrb+who+++=when
B ^zz++++=B.
. ^zz++++=EXTRAWORD
and ^cc+cls+++=and
O ^zz++++=O.
. ^zz++++=EXTRAWORD
P ^zz++++=P.
. ^zz++++=EXTRAWORD
Rails ^nns++++=Rails
went ^vbd+++xvbn+=went
smash ^nn++++=smash.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
where ^wrb+who+++=where
the ^ati++++=the
money ^nn++++=money
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
to ^to++++=to
buy ^vbi++++=buy
' ^zz++++='The
the ^ati++++=EXTRAWORD
Coming ^jj+++xvbg+=Coming
of ^in++++=of
Summer ^nn++++=Summer.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
Brackett ^np+++??+=Brackett
who ^whp+rel+subj++=who
bought ^vbd+++xvbn+=bought
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
myself ^ppl+pp1+++=myself."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Archie ^np++++=Archie
was ^vbd+bedz+aux++=was
devouring ^vbg+++xvbgx+=devouring
the ^ati++++=the
Doughnuts ^np+++??+=Doughnuts
with ^in++++=with
wide ^jj++++=wide-open
- ^zz++++=EXTRAWORD
open ^jj+atrb+++=EXTRAWORD
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
caught ^vbd+++xvbnx+=caught
a ^at++++=a
glimpse ^nn++++=glimpse
of ^in++++=of
them ^pp3o+pp3+++=them
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
only ^rb+down+++=only
just ^rb+emph+++=just
managed ^vbd+++xvbn+=managed
not ^xnot++not++=not
to ^to++++=to
laugh ^vbi++++=laugh,
, ^zz++++=EXTRAWORD
for ^in++++=for
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
set ^nn+++xvbn+=set
of ^in++++=of
pictures ^nns++++=pictures
where ^wrb+who+++=where
Pa ^npt++++=Pa
Doughnut ^np+++??+=Doughnut
tries ^vbz++++=tries
to ^to+vcmp+++=to
fix ^vbi++++=fix
the ^ati++++=the
electric ^jj++++=electric
light ^jj++++=light,
, ^zz++++=EXTRAWORD
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
very ^ql+amp+++=very
finest ^jjt+atrb+++=finest
things ^nns++++=things
dear ^jj+atrb+++=dear
old ^jj+atrb+++=old
Archie ^np++++=Archie
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
done ^vprf+++xvbnx+=done.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
understand ^vb+vprv+++=understand,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
draw ^vb++++=draw
these ^dt+dem+++=these
things ^nns++++=things.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
sold ^vprf+++xvbnx+=sold
my ^pp$+pp1+++=my
soul ^nn++++=soul."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Archie!"
archie ^np++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
winced ^vbd+++xvbnx+=winced,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
stuck ^vpsv++agls+xvbn+=stuck
to ^in++++=to
it ^pp3+it+++=it
bravely ^rb++++=bravely.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
how ^wrb+who+whcl++=how
you ^pp2+pp2+++=you
would ^md+prd+++=would
feel ^vb+vprv+++=feel
about ^in++++=about
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
was ^vbd+bedz+vrb++=was
why ^wrb+who+++=why
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
dare ^vb++++=dare
to ^to+vcmp+++=to
tell ^vbi++++=tell
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
why ^wrb+who+++=why
we ^pp1a+pp1+++=we
fixed ^vbd+++xvbn+=fixed
up ^rp++++=up
this ^dt+dem+++=this
story ^nn++++=story
about ^in++++=about
old ^jj+atrb+++=old
Brackett ^np+++??+=Brackett.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
bear ^vb+vprv+++=bear
to ^to+vcmp+++=to
live ^vbi++++=live
on ^in++++=on
you ^pp2+pp2+++=you
any ^dti++++=any
longer ^rbr++++=longer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^to++++=to
see ^vbi+vprv+tht0++=see
you ^pp2+pp2+++=you
roughing ^vbg+++xvbg+=roughing
it ^pp3+it+++=it
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
might ^md+pos+++=might
be ^vb+be+aux++=be
having ^vbg+hvg++xvbg+=having
all ^rb++++=all
the ^ati++++=the
money ^nn++++=money
we ^pp1a+pp1+++=we
wanted ^vbd+++xvbn+=wanted."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Suddenly ^rb+cnj+++=Suddenly,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
boiler ^nn++++=boiler
exploding ^vwbg+++xvbg+=exploding,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
began ^vbd+++xvbnx+=began
to ^to++++=to
laugh ^vbi++++=laugh.
. ^zz++++=EXTRAWORD
" ^zz++++="They're
they ^pp3a+pp3+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
the ^ati++++=the
funniest ^jjt+atrb+++=funniest
things ^nns++++=things
I ^pp1a+pp1+++=I
ever ^rb++++=ever
saw ^vbd+vprv++xvbn+=saw
in ^in++++=in
my ^pp$+pp1+++=my
life ^nn++++=life,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
gurgled ^vbd+++xvbnx+=gurgled.
. ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Pepper ^np++++=Pepper,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
look ^vb++++=look!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+aux++0=EXTRAWORD
trying ^vbg+++xvbgx+=trying
to ^to+vcmp+++=to
cut ^vbi++++=cut
the ^ati++++=the
electric ^jj+atrb+++=electric
wire ^nn++++=wire
with ^in++++=with
the ^ati++++=the
scissors ^nns++++=scissors,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
everything ^pn++++=everything
blazes ^nns++++=blazes
up ^rp++++=up.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
been ^vprf+ben+aux+xvbnx+=been
hiding ^vbg+++xvbgx+=hiding
this ^dt+dem+++=this
from ^in++++=from
me ^pp1o+pp1+++=me
all ^abn++++=all
that ^dt+dem+++=that
time ^nn++++=time!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Archie ^np++++=Archie
goggled ^vbd+++xvbn+=goggled
dumbly ^rb++++=dumbly.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
dived ^vbd+++xvbnx+=dived
at ^in++++=at
a ^at++++=a
table ^nn++++=table,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
picked ^vbd+++xvbn+=picked
up ^rp++++=up
a ^at++++=a
magazine ^nn++++=magazine,
, ^zz++++=EXTRAWORD
pointing ^vbg+++xvbg+=pointing
to ^to++++=to
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
advertisement ^nn+nom+++=advertisement
pages ^nns++++=pages.
. ^zz++++=EXTRAWORD
" ^zz++++="Read!"
read ^vb+vprv++xvbn+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="Read
read ^vb+vprv+tht0+xvbn+=EXTRAWORD
it ^pp3+it+++=it
aloud ^rb++++=aloud."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
And ^cc++++=And
in ^in++++=in
a ^at++++=a
shaking ^jj+atrb++xvbg+=shaking
voice ^nn++++=voice
Archie ^np++++=Archie
read ^vbd+vprv++xvbn+=read:
: ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
think ^vb+vprv+tht0++=think
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
perfectly ^rb+amp+++=perfectly
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
wake ^vb++++=wake
up ^rp++++=up
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning
and ^cc++++=and
spring ^nn++++=spring
out ^rp+pl+++=out
of ^in++++=of
bed ^nn++++=bed
and ^cc++++=and
say ^vb+vpub+++=say
to ^to+vcmp+++=to
yourself ^ppl+pp2+++=yourself
that ^cs+sub+++=that
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
never ^rb++splt++=never
been ^vprf+ben+vrb+xvbnx+=been
better ^jjr++++=better
in ^in++++=in
your ^pp$+pp2+++=your
life ^nn++++=life.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You're
're ^vb+ber+vrb++0=EXTRAWORD
wrong ^jj+pred+++=wrong!
! ^zz++++=EXTRAWORD
Unless ^cs+cnd+++=Unless
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
avoiding ^vbg+++xvbgx+=avoiding
coffee ^nn++++=coffee
as ^ql++++=as
you ^pp2+pp2+++=you
would ^md+prd+++=would
avoid ^vb++++=avoid
the ^ati++++=the
man ^nn++++=man
who ^whp+rel+subj++=who
always ^rb++++=always
tells ^vbz++++=tells
you ^pp2+pp2+++=you
the ^ati++++=the
smart ^jj+atrb+++=smart
things ^nns++++=things
his ^pp$+pp3+++=his
little ^jj+atrb+++=little
boy ^nn++++=boy
said ^vbd+vpub++xvbn+=said
yesterday ^nr+tm+++=yesterday,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
drinking ^nvbg+++xvbg+=drinking
Safety ^nn++++=SAFETY
First ^rb++++=FIRST
Molassine ^np+++??+=MOLASSINE
for ^in++++=for
breakfast ^nn++++=breakfast,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
cannot ^md+pos+not++=cannot
be ^vb+be+vrb++=be
Perfectly ^rb+amp+++=Perfectly
Well ^rb++++=Well.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
a ^at++++=a
physical ^jj+atrb+++=physical
impossibility ^nn+nom+++=impossibility.
. ^zz++++=EXTRAWORD
Coffee ^nn++++=Coffee
contains ^vbz++++=contains
an ^at++++=an
appreciable ^jj+atrb+++=appreciable
quantity ^nn+nom+++=quantity
of ^in++++=of
the ^ati++++=the
deadly ^jj+atrb+++=deadly
drug ^nn++++=drug
caffeine ^nn+++??+=caffeine,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
therefore ^rb+cnj+++=therefore---"I
-- ^--+clp+++=EXTRAWORD
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
wrote ^vbd+vprv+tht0+xvbnx+=wrote
that ^tht+vcmp+++=that,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
wrote ^vbd+vprv++xvbnx+=wrote
the ^ati++++=the
advertisement ^nn+nom+++=advertisement
of ^in++++=of
the ^ati++++=the
Spiller ^np+++??+=Spiller
Baby ^nn++++=Baby
Food ^nn++++=Food
on ^in++++=on
page ^nn++++=page
ninety ^cd++++=ninety-four,
- ^zz++++=EXTRAWORD
four ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
one ^pn++++=one
about ^in++++=about
the ^ati++++=the
Preeminent ^np+++??+=Preeminent
Breakfast ^nn++++=Breakfast
Sausage ^nn+nom+++=Sausage
on ^in++++=on
page ^nn++++=page
eighty ^cd++++=eighty-six.
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
Archie ^np++++=Archie,
, ^zz++++=EXTRAWORD
dear ^jj++++=dear,
, ^zz++++=EXTRAWORD
the ^ati++++=the
torments ^nns+nom+++=torments
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
through ^in+strn+++=through,
, ^zz++++=EXTRAWORD
fearing ^vbg+vprv++xvbg+=fearing
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
would ^md+prd+++=would
some ^dti++++=some
day ^nn++++=day
find ^vb+vprv+++=find
me ^pp1o+pp1+++=me
out ^rp+pl+++=out
and ^cc++++=and
despise ^vb++++=despise
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
help ^vb++++=help
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
no ^at++++=no
