They ^pp3a+pp3+++=They
isolation ^nn+nom+++=isolation
from ^in++++=from
the ^ati++++=the
village ^nn+nom+++=village
at ^in++++=at
its ^pp$+it+++=its
base ^nn++++=base,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
partly ^rb+down+++=partly
for ^in++++=for
the ^ati++++=the
view ^nn++++=view
it ^pp3+it+++=it
commanded ^vbd+vpub++xvbn+=commanded
of ^in++++=of
his ^pp$+pp3+++=his
territory ^nn++++=territory.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
his ^pp$+pp3+++=his
wearying ^vbg+++xvbg+=wearying
and ^cc++++=and
discontented ^jj+atrb+++=discontented
eyes ^nns++++=eyes
were ^vbd+bed+aux++=were
more ^rbr++splt++=more
often ^rb++++=often
found ^vbd+vprv++xvbn+=found
on ^in++++=on
the ^ati++++=the
ocean ^nn++++=ocean,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
possible ^jj+atrb+++=possible
highway ^nn++++=highway
of ^in++++=of
escape ^nn++++=escape
from ^in++++=from
his ^pp$+pp3+++=his
irksome ^jj+atrb+++=irksome
position ^nn+nom+++=position,
, ^zz++++=EXTRAWORD
than ^in++++=than
on ^in++++=on
the ^ati++++=the
plain ^nn++++=plain
and ^cc++++=and
the ^ati++++=the
distant ^jj+atrb+++=distant
range ^nn++++=range
of ^in++++=of
mountains ^nns++++=mountains,
, ^zz++++=EXTRAWORD
so ^ql++++=so
closely ^rb++++=closely
connected ^vbd+++xvbn+=connected
with ^in++++=with
the ^ati++++=the
nearer ^rbr++++=nearer
past ^jjb++++=past
and ^cc++++=and
his ^pp$+pp3+++=his
former ^ap++++=former
detractors ^nns++++=detractors.
. ^zz++++=EXTRAWORD
In ^in++++=In
his ^pp$+pp3+++=his
vague ^jj++++=vague
longing ^jj+++xvbg+=longing
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
no ^at++++=no
desire ^nn++++=desire
to ^to+ncmp+++=to
return ^vbi++++=return
to ^in++++=to
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
even ^rb++++=even
in ^in++++=in
triumph ^nn++++=triumph
in ^in++++=in
his ^pp$+pp3+++=his
present ^jj+atrb+++=present
security ^nn+nom+++=security
there ^rn+pl+++=there
still ^rb++++=still
lingered ^vbd+++xvbn+=lingered
a ^at++++=a
doubt ^nn++++=doubt
of ^in++++=of
his ^pp$+pp3+++=his
ability ^nn+nom+++=ability
to ^to+ncmp+++=to
cope ^vbi++++=cope
with ^in++++=with
the ^ati++++=the
old ^jj+atrb+++=old
conditions ^nns+nom+++=conditions.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
more ^rbr++++=more
like ^in++++=like
his ^pp$+pp3+++=his
easy ^jj+atrb+++=easy,
, ^zz++++=EXTRAWORD
indolent ^jj+atrb+++=indolent
nature ^nn++++=nature--which
-- ^--+clp+++=EXTRAWORD
which ^whp+who+++=EXTRAWORD
revived ^vbd+++xvbn+=revived
in ^in++++=in
his ^pp$+pp3+++=his
prosperity ^nn+nom+++=prosperity--to
-- ^--+clp+++=EXTRAWORD
to ^in++++=EXTRAWORD
trust ^vb++++=trust
to ^to+vcmp+++=to
this ^dt+dem+++=this
least ^rbt++++=least
practical ^jj+atrb+++=practical
and ^cc+phrs+++=and
remote ^jj+atrb+++=remote
solution ^nn+nom+++=solution
of ^in++++=of
his ^pp$+pp3+++=his
trouble ^nn++++=trouble.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
homesickness ^nns+nom+++=homesickness
was ^vbd+bedz+vrb++=was
as ^ql++++=as
vague ^jj++++=vague
as ^ql++++=as
his ^pp$+pp3+++=his
plan ^nn++++=plan
for ^in++++=for
escape ^nn++++=escape
from ^in++++=from
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+++=know
exactly ^rb++++=exactly
what ^wdt+who+++=what
he ^pp3a+pp3+++=he
regretted ^vbd+vprv++xvbnx+=regretted,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
probably ^rb++++=probably
some ^dti++++=some
life ^nn++++=life
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
not ^xnot++not++=not
enjoyed ^vbd+++xvbn+=enjoyed,
, ^zz++++=EXTRAWORD
some ^dti++++=some
pleasure ^nn++++=pleasure
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
escaped ^vprf+++xvbnx+=escaped
his ^pp$+pp3+++=his
former ^ap++++=former
incompetency ^nn+++??+=incompetency
and ^cc++++=and
poverty ^nn++++=poverty.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
sat ^vprf+++xvbnx+=sat
thus ^rb+cnj+++=thus
a ^at++++=a
hundred ^cd++++=hundred
times ^nns++++=times,
, ^zz++++=EXTRAWORD
as ^ql++++=as
aimlessly ^rb++++=aimlessly
blinking ^vbg+++xvbg+=blinking
at ^in++++=at
the ^ati++++=the
vast ^jj+atrb+++=vast
possibilities ^nns+nom+++=possibilities
of ^in++++=of
the ^ati++++=the
shining ^jj+++xvbg+=shining
sea ^npl++++=sea
beyond ^in+strn+++=beyond,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
his ^pp$+pp3+++=his
back ^jjb++++=back
upon ^in++++=upon
the ^ati++++=the
nearer ^rbr++++=nearer
and ^cc+phrs+++=and
more ^rbr++++=more
practicable ^jj+atrb+++=practicable
mountains ^nns++++=mountains,
, ^zz++++=EXTRAWORD
lulled ^xvbn+++xvbn+=lulled
by ^in++++=by
the ^ati++++=the
far ^rb+pl+++=far-off
- ^zz++++=EXTRAWORD
off ^in+pl+++=EXTRAWORD
beating ^xvbg+++xvbg+=beating
of ^in++++=of
monotonous ^jj+atrb+++=monotonous
rollers ^nns+nom+++=rollers,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lonely ^jj+atrb+++=lonely
cry ^nn++++=cry
of ^in++++=of
the ^ati++++=the
curlew ^nn++++=curlew
and ^cc++++=and
plover ^jjr++++=plover,
, ^zz++++=EXTRAWORD
the ^ati++++=the
drowsy ^jj+atrb+++=drowsy
changes ^nns++++=changes
of ^in++++=of
alternate ^jj+atrb+++=alternate
breaths ^nns++++=breaths
of ^in++++=of
cool ^jj+atrb+++=cool,
, ^zz++++=EXTRAWORD
fragrant ^jj+atrb+++=fragrant
reeds ^nns++++=reeds
and ^cc++++=and
warm ^jj++++=warm,
, ^zz++++=EXTRAWORD
spicy ^nn+++??+=spicy
sands ^nns++++=sands
that ^tht+rel+subj++=that
blew ^vbd+++xvbn+=blew
across ^in+pl+++=across
his ^pp$+pp3+++=his
eyelids ^nns++++=eyelids,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
succumbed ^vbd+++xvbn+=succumbed
to ^to++++=to
sleep ^vbi++++=sleep,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
a ^at++++=a
hundred ^cd++++=hundred
times ^nns++++=times
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
The ^ati++++=The
narrow ^jj+atrb+++=narrow
strips ^nns++++=strips
of ^in++++=of
colored ^jj+atrb++xvbn+=colored
cloth ^nn++++=cloth,
, ^zz++++=EXTRAWORD
insignia ^nn+++??+=insignia
of ^in++++=of
his ^pp$+pp3+++=his
dignity ^nn+nom+++=dignity,
, ^zz++++=EXTRAWORD
flapped ^j+++xvbn+=flapped
lazily ^rb++++=lazily
from ^in++++=from
his ^pp$+pp3+++=his
tent ^nn++++=tent-poles,
- ^zz++++=EXTRAWORD
poles ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
last ^rb"++++=last
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
slumber ^vbi++++=slumber
with ^in++++=with
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
the ^ati++++=the
shadows ^nps++++=shadows
of ^in++++=of
the ^ati++++=the
leaf ^nn++++=leaf-tracery
- ^zz++++=EXTRAWORD
tracery ^nn+nom+++=EXTRAWORD
thrown ^vwbn+++xvbn+=thrown
by ^in++++=by
the ^ati++++=the
bay ^npl++++=bay-tree,
- ^zz++++=EXTRAWORD
tree ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
ground ^nn++++=ground
at ^in++++=at
his ^pp$+pp3+++=his
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
scarcely ^rb+down+++=scarcely
changed ^vbd+++xvbn+=changed
its ^pp$+it+++=its
pattern ^nn++++=pattern.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
moved ^vbd+++xvbn+=moved
but ^cc++++=but
the ^ati++++=the
round ^nn++++=round,
, ^zz++++=EXTRAWORD
restless ^jj++++=restless,
, ^zz++++=EXTRAWORD
berry ^np++++=berry-like
- ^zz++++=EXTRAWORD
like ^in++++=EXTRAWORD
eyes ^nns++++=eyes
of ^in++++=of
Wachita ^np+++??+=Wachita,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
child ^nn++++=child-wife,
- ^zz++++=EXTRAWORD
wife ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
former ^ap++++=former
heroine ^nn++++=heroine
of ^in++++=of
the ^ati++++=the
incident ^nn++++=incident
with ^in++++=with
the ^ati++++=the
captive ^jj+atrb+++=captive
packers ^nns+nom+++=packers,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
sat ^vbd+++xvbn+=sat
near ^in+pl+++=near
her ^pp3o+pp3+++=her
lord ^npt++++=lord,
, ^zz++++=EXTRAWORD
armed ^j+++xvbn+=armed
with ^in++++=with
a ^at++++=a
willow ^nn++++=willow
wand ^nn++++=wand,
, ^zz++++=EXTRAWORD
watchful ^jj++++=watchful
of ^in++++=of
intruding ^xvbg+++xvbg+=intruding
wasps ^nps++++=wasps,
, ^zz++++=EXTRAWORD
sand ^nn++++=sand-flies,
- ^zz++++=EXTRAWORD
flies ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
even ^rb++++=even
the ^ati++++=the
more ^rbr++++=more
ostentatious ^jj+atrb+++=ostentatious
advances ^nns+nom+++=advances
of ^in++++=of
a ^at++++=a
rotund ^jj++++=rotund
and ^cc+phrs+++=and
clerical ^jj++++=clerical-looking
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
humble ^jj++++=humble-bee,
- ^zz++++=EXTRAWORD
bee ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
monotonous ^jj+atrb+++=monotonous
homily ^nn++++=homily.
. ^zz++++=EXTRAWORD
Content ^nn++++=Content,
, ^zz++++=EXTRAWORD
dumb ^jj++++=dumb,
, ^zz++++=EXTRAWORD
submissive ^jj++++=submissive,
, ^zz++++=EXTRAWORD
vacant ^jj++++=vacant,
, ^zz++++=EXTRAWORD
at ^rb++++=at
such ^abl++++=such
times ^nns++++=times,
, ^zz++++=EXTRAWORD
Wachita ^np+++??+=Wachita,
, ^zz++++=EXTRAWORD
debarred ^j+++xvbn+=debarred
her ^pp3o+pp3+++=her
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
confidences ^nns+nom+++=confidences
through ^in++++=through
the ^ati++++=the
native ^jj+atrb+++=native
customs ^nns++++=customs
and ^cc++++=and
his ^pp$+pp3+++=his
own ^ap++++=own
indifferent ^jj+atrb+++=indifferent
taciturnity ^nn+nom+++=taciturnity,
, ^zz++++=EXTRAWORD
satisfied ^j+++xvbn+=satisfied
herself ^ppl+pp3+++=herself
by ^in++++=by
gazing ^nn++++=gazing
at ^in++++=at
him ^pp3o+pp3+++=him
with ^in++++=with
the ^ati++++=the
wondering ^jj+atrb++xvbg+=wondering
but ^cc+phrs+++=but
ineffectual ^jj+atrb+++=ineffectual
sympathy ^nn++++=sympathy
of ^in++++=of
a ^at++++=a
faithful ^jj+atrb+++=faithful
dog ^nn++++=dog.
. ^zz++++=EXTRAWORD
Unfortunately ^rb++++=Unfortunately
for ^in++++=for
Elijah ^np++++=Elijah
her ^pp$+pp3+++=her
purely ^rb++++=purely
mechanical ^jj+atrb+++=mechanical
ministration ^nn+nom+++=ministration
could ^md+pos+++=could
not ^xnot++not++=not
prevent ^vb++++=prevent
a ^at++++=a
more ^rbr++++=more
dangerous ^jj+atrb+++=dangerous
intrusion ^nn++++=intrusion
upon ^in++++=upon
his ^pp$+pp3+++=his
security ^nn+nom+++=security.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
awoke ^vbd+++xvbnx+=awoke
with ^in++++=with
a ^at++++=a
light ^nn++++=light
start ^vb++++=start,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
eyes ^nns++++=eyes
that ^tht+rel+++=that
gradually ^rb++++=gradually
fixed ^jj+++xvbn+=fixed
upon ^in++++=upon
the ^ati++++=the
woman ^nn++++=woman
a ^at++++=a
look ^nn++++=look
of ^in++++=of
returning ^xvbg+++xvbg+=returning
consciousness ^nns+nom+++=consciousness.
. ^zz++++=EXTRAWORD
Wachita ^np+++??+=Wachita
pointed ^vbd+++xvbn+=pointed
timidly ^jj++++=timidly
to ^in++++=to
the ^ati++++=the
village ^nn+nom+++=village
below ^in+strn+++=below.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
Messenger ^np+nom++??+=Messenger
of ^in++++=of
the ^ati++++=the
Great ^jj+atrb+++=Great
White ^jj+atrb+++=White
Father ^nn++++=Father
has ^vbz+hvz+aux++=has
come ^vb++++=come
to ^to++++=to-day,
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
wagons ^nns++++=wagons
and ^cc++++=and
horses ^nns++++=horses;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
would ^md+prd+++=would
see ^vb+vprv+++=see
the ^ati++++=the
chief ^nn++++=chief
of ^in++++=of
the ^ati++++=the
Minyos ^np+++??+=Minyos,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
would ^md+prd+++=would
not ^xnot++not++=not
disturb ^vb++++=disturb
my ^pp$+pp1+++=my
lord ^npt++++=lord."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elijah ^np++++=Elijah's
's ^$++++=EXTRAWORD
brow ^nn++++=brow
contracted ^vbd+++xvbn+=contracted.
. ^zz++++=EXTRAWORD
Relieved ^j+++xvbn+=Relieved
of ^in++++=of
its ^pp$+it+++=its
characteristic ^jj+atrb+++=characteristic
metaphor ^nn++++=metaphor,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
knew ^vbd+vprv++xvbnx+=knew
that ^tht+vcmp+++=that
this ^dt+dem+++=this
meant ^vprf+++xvbn+=meant
that ^tht+vcmp+++=that
the ^ati++++=the
new ^jj+atrb+++=new
Indian ^jj+atrb+++=Indian
agent ^nn++++=agent
had ^vbd+hvd+aux++=had
made ^vprf+++xvbnx+=made
his ^pp$+pp3+++=his
usual ^jj++++=usual
official ^jj++++=official
visit ^vb++++=visit,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
had ^vbd+hvd+aux++=had
exhibited ^vprf+++xvbnx+=exhibited
the ^ati++++=the
usual ^jj+atrb+++=usual
anxiety ^nn++++=anxiety
to ^to++++=to
see ^vbi+vprv+++=see
the ^ati++++=the
famous ^jj+atrb+++=famous
chieftain ^nn++++=chieftain.
. ^zz++++=EXTRAWORD
" ^zz++++="Good!"
good ^jj++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="White
white ^jj+atrb+++=EXTRAWORD
Rabbit ^nn++++=Rabbit
[ ^zz++++=[his
his ^pp$+pp3+++=EXTRAWORD
lieutenant ^npt+nom+++=lieutenant]
] ^zz++++=EXTRAWORD
will ^md+prd+++=will
see ^vb+vprv+++=see
the ^ati++++=the
Messenger ^np+nom++??+=Messenger
and ^cc++++=and
exchange ^nn++++=exchange
gifts ^nns++++=gifts.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
enough ^qlp++++=enough."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
white ^jj+atrb+++=white
messenger ^np+nom+++=messenger
has ^vbz+hvz+aux++=has
brought ^vprf+++xvbnx+=brought
his ^pp$+pp3+++=his
wangee ^nn++++=wangee
[ ^zz++++=[white]
white ^jj++++=EXTRAWORD
] ^zz++++=EXTRAWORD
woman ^nn++++=woman
with ^in++++=with
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
would ^md+prd+++=would
look ^vb++++=look
upon ^in++++=upon
the ^ati++++=the
face ^nn++++=face
of ^in++++=of
him ^pp3o+pp3+++=him
who ^whp+who+++=who
hides ^vbz++++=hides
it ^pp3+it+++=it,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
continued ^vbd+++xvbn+=continued
Wachita ^np+++??+=Wachita,
, ^zz++++=EXTRAWORD
dubiously ^rb++++=dubiously.
. ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
would ^md+prd+++=would
that ^cs+sub+++=that
Wachita ^np+++??+=Wachita
should ^md+nec+++=should
bring ^vb++++=bring
them ^pp3o+pp3+++=them
nearer ^in++++=nearer
to ^to++++=to
where ^wrb+who+++=where
my ^pp$+pp1+++=my
lord ^npt++++=lord
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
might ^md+pos+++=might
see ^vb+vprv+++=see
him ^pp3o+pp3+++=him
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
knew ^vbd+vprv+tht0+xvbnx+=knew
it ^pp3+it+++=it
not ^xnot++not++=not."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elijah ^np++++=Elijah
glanced ^vbd+++xvbn+=glanced
moodily ^rb++++=moodily
at ^in++++=at
his ^pp$+pp3+++=his
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
half ^nn++++=half
suspicion ^nn++++=suspicion
with ^in++++=with
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
still ^rb++++=still
regarded ^vbd+++xvbn+=regarded
her ^pp$+pp3+++=her
alien ^jj+atrb+++=alien
character ^nn+nom+++=character.
. ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
let ^vb+++xvbn+=let
Wachita ^np+++??+=Wachita
go ^vb++++=go
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
squaws ^nns+++??+=squaws
and ^cc++++=and
old ^jj+atrb+++=old
women ^nns++++=women,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
let ^vb+++xvbn+=let
her ^pp$+pp3+++=her
hide ^vb++++=hide
herself ^ppl+pp3+++=herself
with ^in++++=with
them ^pp3o+pp3+++=them
until ^cs+sub+++=until
the ^ati++++=the
wangee ^nn++++=wangee
strangers ^nns+nom+++=strangers
are ^vb+ber+aux++=are
gone ^vpsv++agls+xvbnx+=gone,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
curtly ^rb++++=curtly.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
spoken ^vprf+++xvbnx+=spoken.
. ^zz++++=EXTRAWORD
Go ^vb++++=Go!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Accustomed ^xvbn+++xvbn+=Accustomed
to ^in++++=to
these ^dt+dem+++=these
abrupt ^jj+atrb+++=abrupt
dismissals ^nns+nom+++=dismissals,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
did ^vbd+dod+aux++=did
not ^xnot++not++=not
necessarily ^rb++++=necessarily
indicate ^nn+nom+++=indicate
displeasure ^nn++++=displeasure,
, ^zz++++=EXTRAWORD
Wachita ^np+++??+=Wachita
disappeared ^vbd+seem++xvbn+=disappeared
without ^in++++=without
a ^at++++=a
word ^nn++++=word.
. ^zz++++=EXTRAWORD
Elijah ^np++++=Elijah,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
risen ^vwbn+++xvbn+=risen,
, ^zz++++=EXTRAWORD
remained ^j+++xvbn+=remained
for ^in++++=for
a ^ap++++=a
few ^ap"++++=few
moments ^nns+nom+++=moments
leaning ^vwbg+++xvbg+=leaning
against ^in++++=against
the ^ati++++=the
tent ^nn++++=tent-poles,
- ^zz++++=EXTRAWORD
poles ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
gazing ^vbg+++xvbg+=gazing
abstractedly ^rb++++=abstractedly
toward ^in++++=toward
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bees ^nns++++=bees
droned ^j++++=droned
uninterruptedly ^rb++++=uninterruptedly
in ^in++++=in
his ^pp$+pp3+++=his
ears ^nns++++=ears,
, ^zz++++=EXTRAWORD
the ^ati++++=the
far ^rb+pl+++=far-off
- ^zz++++=EXTRAWORD
off ^in+pl+++=EXTRAWORD
roll ^nn++++=roll
of ^in++++=of
the ^ati++++=the
breakers ^nns+nom+++=breakers
came ^vbd+++xvbn+=came
to ^in++++=to
him ^pp3o+pp3+++=him
distinctly ^rb++++=distinctly;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
suddenly ^rb+cnj+++=suddenly,
, ^zz++++=EXTRAWORD
with ^in++++=with
greater ^jjr+atrb+++=greater
distinctness ^nns+nom+++=distinctness,
, ^zz++++=EXTRAWORD
came ^j+++xvbn+=came
the ^ati++++=the
murmur ^nn++++=murmur
of ^in++++=of
a ^at++++=a
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
look ^vb++++=look
savage ^jj++++=savage
a ^at++++=a
bit ^nn++++=bit!
! ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
real ^rb+emph+++=real
handsome ^jj++++=handsome."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Hush!
hush ^vb++++=EXTRAWORD
! ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
a ^at++++=a
second ^od++++=second
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
frightened ^nn++++=frightened
whisper ^vb+vpub+++=whisper.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
Did ^vbd+dod+aux++=DID
hear ^vb+vprv+tht0++=hear
he ^pp3a+pp3+++=he
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
understand ^vb+vprv+++=understand,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
returned ^vbd+++xvbn+=returned
the ^ati++++=the
first ^od++++=first
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
A ^at++++=A
suppressed ^jj+atrb++xvbn+=suppressed
giggle ^nn++++=giggle
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
Luckily ^rb+cnj+++=Luckily,
, ^zz++++=EXTRAWORD
Elijah ^np++++=Elijah's
's ^$++++=EXTRAWORD
natural ^jj+atrb+++=natural
and ^cc+phrs+++=and
acquired ^jj+atrb++xvbn+=acquired
habits ^nns++++=habits
of ^in++++=of
repression ^nn++++=repression
suited ^vwbn+++xvbn+=suited
the ^ati++++=the
emergency ^nn++++=emergency.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=did
not ^xnot++not++=not
move ^vb++++=move,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
the ^ati++++=the
quick ^jj+atrb+++=quick
blood ^nn++++=blood
fly ^nn++++=fly
to ^in++++=to
his ^pp$+pp3+++=his
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
voice ^nn++++=voice
of ^in++++=of
the ^ati++++=the
first ^rb++++=first
speaker ^npt++++=speaker
had ^vbd+hvd+aux++=had
suffused ^vprf+++xvbnx+=suffused
him ^pp3o+pp3+++=him
with ^in++++=with
a ^at++++=a
strange ^jj+atrb+++=strange
and ^cc+phrs+++=and
delicious ^jj+atrb+++=delicious
anticipation ^nn+nom+++=anticipation.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
restrained ^vbd+++xvbnx+=restrained
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
words ^nns++++=words
she ^pp3a+pp3+++=she
had ^vb+hv+aux++=had
naively ^rb++splt++=naively
dropped ^vprf+++xvbnx+=dropped
were ^vbd+bed+aux++=were
filling ^nvbg+++xvbg+=filling
him ^pp3o+pp3+++=him
with ^in++++=with
new ^jj+atrb+++=new
and ^cc+phrs+++=and
tremulous ^jj+atrb+++=tremulous
suggestion ^nn+nom+++=suggestion.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
motionless ^jj+pred+++=motionless,
, ^zz++++=EXTRAWORD
even ^rb++++=even
while ^cs+sub+++=while
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
that ^tht+vcmp+++=that
the ^ati++++=the
vague ^jj++++=vague
longing ^jj+++xvbg+=longing
and ^cc+phrs+++=and
yearning ^jj+++xvbg+=yearning
which ^whp+who+++=which
had ^vbd+hvd+aux++=had
possessed ^vprf+++xvbnx+=possessed
him ^pp3o+pp3+++=him
hitherto ^rb++++=hitherto
was ^vbd+bedz+aux++=was
now ^rn+tm+splt++=now
mysteriously ^rb++++=mysteriously
taking ^vbg+++xvbg+=taking
some ^dti++++=some
unknown ^jj+atrb+++=unknown
form ^nn++++=form
and ^cc++++=and
action ^nn++++=action.
. ^zz++++=EXTRAWORD
The ^ati++++=The
murmuring ^nn++++=murmuring
ceased ^vbd+++xvbn+=ceased.
. ^zz++++=EXTRAWORD
The ^ati++++=The
humble ^jj++++=humble-bees'
- ^zz++++=EXTRAWORD
bees ^nns++++=EXTRAWORD
' ^zz++++=EXTRAWORD
drone ^nn++++=drone
again ^rb+tm+++=again
became ^vbd+++xvbn+=became
ascendant ^nn+nom+++=ascendant--a
-- ^--+clp+++=EXTRAWORD
a ^at++++=EXTRAWORD
sudden ^nn++++=sudden
fear ^vb++++=fear
seized ^vbd+++xvbn+=seized
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
