1 ^zz++++=1
, ^zz++++=EXTRAWORD
full ^jj++++=full
of ^in++++=of
dense ^jj+atrb+++=dense,
, ^zz++++=EXTRAWORD
white ^jj+atrb+++=white
steam ^nn++++=steam.
. ^zz++++=EXTRAWORD
" ^zz++++="Hey,
hey ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Gawge ^np+++??+=Gawge,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
shouted ^vbd+vpub++xvbnx+=shouted.
. ^zz++++=EXTRAWORD
" ^zz++++="Hello,
hello ^rb+dspt+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Al ^&fw++++=Al,
, ^zz++++=EXTRAWORD
wotja ^nn+++??+=wotja
want ^vb++++=want?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
came ^vbd+++xvbn+=came
a ^at++++=a
voice ^nn++++=voice
faintly ^rb++++=faintly
from ^in++++=from
the ^ati++++=the
room ^nn++++=room
beyond ^in++++=beyond
the ^ati++++=the
steam ^nn++++=steam
room ^nn++++=room.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Gawge ^np+++??+=Gawge,
, ^zz++++=EXTRAWORD
catch ^vb++++=catch
thoity ^nn++++=thoity-six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
comes ^vbz++++=comes
through ^in+strn+++=through,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
shouted ^vbd+vpub++xvbn+=shouted
Al ^&fw++++=Al.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
gave ^vbd+++xvbnx+=gave
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
a ^rb++++=a
little ^rb"++++=little
push ^vb++++=push
and ^cc+phrs+++=and
closed ^vbd+++xvbn+=closed
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
found ^vbd+vprv+tht0+xvbn+=found
himself ^ppl+pp3+++=himself
surrounded ^vpsv++by+xvbn+=surrounded
by ^in++++=by
steam ^nn++++=steam
which ^whp+rel+subj++=which
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
boiling ^nvbg+++xvbg+=boiling
and ^cc++++=and
scalding ^jj++++=scalding
his ^pp$+pp3+++=his
very ^ap+amp+++=very
soul ^nn++++=soul.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
attempted ^vbd+++xvbnx+=attempted
to ^to+vcmp+++=to
cry ^vbi++++=cry
" ^zz++++="Help,"
help ^vb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
got ^vbd+++xvbn+=got
a ^at++++=a
mouthful ^nn+nom+++=mouthful
of ^in++++=of
rich ^jj+atrb+++=rich
steam ^nn++++=steam
that ^tht+rel+subj++=that
made ^vprf+++xvbn+=made
him ^pp3o+pp3+++=him
splutter ^jjr++++=splutter.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
started ^vbd+++xvbnx+=started
to ^to++++=to
make ^vbi++++=make
a ^at++++=a
dash ^nn++++=dash
in ^in++++=in
the ^ati++++=the
direction ^nn+nom+++=direction
of ^in++++=of
Gawge ^np++++=Gawge's
's ^$++++=EXTRAWORD
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ran ^vbd+++xvbn+=ran
full ^jj+atrb+++=full
tilt ^nn++++=tilt
into ^in++++=into
another ^ppls++++=another
mountain ^npl++++=mountain
of ^in++++=of
avoirdupois ^nns+++??+=avoirdupois,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
cried ^vbd+++xvbn+=cried
indignantly ^rb+cnj+++=indignantly,
, ^zz++++=EXTRAWORD
" ^zz++++="Hey,
hey ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
watch ^vb++++=watch
where ^wrb+who+++=where
you ^pp2+pp2+++=you're
're ^vb+ber+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
back ^jjb++++=back
at ^in++++=at
dear ^jj+atrb+++=dear
old ^jj+atrb+++=old
Yale ^np+++??+=Yale,
, ^zz++++=EXTRAWORD
playing ^vbg+++xvbg+=playing
football ^nn++++=football."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
had ^vb+hv+vrb++=had
a ^at++++=a
touch ^nn++++=touch
of ^in++++=of
panic ^nn++++=panic.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+vrb++=was
serious ^jj+pred+++=serious.
. ^zz++++=EXTRAWORD
To ^to++++=To
be ^vbi+vbi+aux++=be
lost ^vpsv++agls+xvbnx+=lost
in ^in++++=in
a ^at++++=a
labyrinth ^nn+++??+=labyrinth
of ^in++++=of
dressing ^xvbg+++xvbg+=dressing
rooms ^nns++++=rooms
was ^vbd+bedz+vrb++=was
distressing ^jj+pred+++=distressing
enough ^dt++++=enough,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
here ^rn+pl+++=here
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
slowly ^rb++++=slowly
but ^cc+phrs+++=but
certainly ^rb++++=certainly
being ^xvbg+++xvbg+=being
steamed ^vbd+++xvbn+=steamed
to ^in++++=to
death ^nn++++=death,
, ^zz++++=EXTRAWORD
with ^in++++=with
Gawge ^np+++??+=Gawge
and ^cc++++=and
safety ^nn++++=safety
waiting ^vwbg+++xvbg+=waiting
for ^in++++=for
him ^pp3o+pp3+++=him
but ^cc++++=but
a ^ap++++=a
few ^ap"++++=few
feet ^nns++++=feet
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
An ^at++++=An
idea ^nn++++=idea!
! ^zz++++=EXTRAWORD
Firemen ^nns++++=Firemen,
, ^zz++++=EXTRAWORD
trapped ^j+++xvbn+=trapped
in ^in++++=in
burning ^xvbg+++xvbg+=burning
buildings ^nns++++=buildings,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
read ^vprf+++xvbnx+=read
in ^in++++=in
the ^ati++++=the
newspapers ^nns+nom+++=newspapers,
, ^zz++++=EXTRAWORD
always ^rb++++=always
crawl ^nn++++=crawl
on ^in++++=on
their ^pp$+pp3+++=their
hands ^nns++++=hands
and ^cc++++=and
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
the ^ati++++=the
lower ^jjr+atrb+++=lower
air ^nn++++=air
is ^vbz+bez+vrb++=is
purer ^jjr+pred+++=purer.
. ^zz++++=EXTRAWORD
Laboriously ^rb++++=Laboriously
he ^pp3a+pp3+++=he
lowered ^vbd+++xvbnx+=lowered
himself ^ppl+pp3+++=himself
to ^in++++=to
his ^pp$+pp3+++=his
hands ^nns++++=hands
and ^cc++++=and
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
flabby ^jj++++=flabby
pink ^jj++++=pink
bear ^vb+vprv+++=bear,
, ^zz++++=EXTRAWORD
with ^in++++=with
all ^abn++++=all
sense ^nn++++=sense
of ^in++++=of
direction ^nn+nom+++=direction
gone ^vbd+++xvbn+=gone,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
started ^vbd+++xvbnx+=started
through ^in++++=through
the ^ati++++=the
steam ^nn++++=steam.
. ^zz++++=EXTRAWORD
" ^zz++++="Hey!"
hey ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Lay
lay ^vbd+++xvbn+=EXTRAWORD
off ^rp+pl+++=off
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
guy ^np++++=guy!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ouch,
ouch ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
me ^pp1o+pp1+++=me
ankle ^nn++++=ankle!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Wot's
wot ^wpr++++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
big ^jj+atrb+++=big
idea ^nn++++=idea?
? ^zz++++=EXTRAWORD
This ^dt+dem+++=This
ai ^nn+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
no ^at++++=no
circus ^nn++++=circus."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Leggo
leggo ^nn+++??+=EXTRAWORD
me ^pp1o+pp1+++=me
shin ^nn++++=shin."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ouf!"
ouf ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
" ^zz++++="ouf"
ouf ^nn+++??+=EXTRAWORD
" ^zz++++=EXTRAWORD
came ^vbd+++xvbn+=came
from ^in+ppvb+++=from
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
soundly ^rb++splt++=soundly
kicked ^vbd+++xvbn+=kicked
in ^in++++=in
the ^ati++++=the
mid ^jjb++++=mid-riff
- ^zz++++=EXTRAWORD
riff ^nn+++??+=EXTRAWORD
by ^in++++=by
an ^at++++=an
angry ^jj+atrb+++=angry
dweller ^nn++++=dweller
in ^in++++=in
the ^ati++++=the
steam ^nn++++=steam
room ^nn++++=room,
, ^zz++++=EXTRAWORD
whose ^whp+rel+obj++=whose
ankle ^nn++++=ankle
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
grabbed ^vprf+++xvbnx+=grabbed
as ^ql++++=as
he ^pp3a+pp3+++=he
careered ^vbd+++xvbnx+=careered
madly ^rb++++=madly
but ^cc++++=but
futilely ^jj++++=futilely
around ^rp++++=around
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then,
, ^zz++++=EXTRAWORD
success ^nns+nom+++=success!
! ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
opened ^vbd+++xvbnx+=opened
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Where's
where ^wrb+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
Gawge ^np+++??+=Gawge?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
demanded ^vbd+vsua++xvbnx+=demanded
faintly ^rb++++=faintly.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
be ^vb+be+aux++=be
damned ^vpsv++agls+xvbnx+=damned!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
thoity ^nn++++=thoity-six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
back ^jjb++++=back
again ^rb+tm+++=again!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
Al ^np++++=Al's
's ^$++++=EXTRAWORD
voice ^nn++++=voice;
; ^zz++++=EXTRAWORD
not ^xnot++not++=not
Gawge ^np+++??+=Gawge.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
same ^ap++++=same
door ^nn++++=door
he ^pp3a+pp3+++=he
started ^vbd+++xvbnx+=started
from ^in+strn+++=from!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
unceremoniously ^rb++splt++=unceremoniously
thrust ^vpsv++by+xvbnx+=thrust
by ^in++++=by
Al ^np++++=Al
back ^jjb++++=back
into ^in++++=into
the ^ati++++=the
steaming ^jj+atrb++xvbg+=steaming
hell ^nn++++=hell
from ^in++++=from
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
just ^rb+emph+splt++=just
escaped ^vprf+++xvbnx+=escaped,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
once ^rb+tm+++=once
more ^rbr++++=more
Al ^&fw++++=Al
shouted ^vbd+vpub++xvbn+=shouted
across ^in+strn+++=across,
, ^zz++++=EXTRAWORD
" ^zz++++="Hey,
hey ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Gawge ^np+++??+=Gawge,
, ^zz++++=EXTRAWORD
catch ^vb++++=catch
thoity ^nn++++=thoity-six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
comes ^vbz++++=comes
through ^in+strn+++=through."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy,
, ^zz++++=EXTRAWORD
on ^in++++=on
his ^pp$+pp3+++=his
hands ^nns++++=hands
and ^cc++++=and
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
steered ^j+++xvbn+=steered
as ^ql++++=as
straight ^jj++++=straight
a ^at++++=a
course ^rb++++=course
as ^ql++++=as
he ^pp3a+pp3+++=he
could ^md+pos+++=could
for ^in++++=for
the ^ati++++=the
door ^nn++++=door
that ^tht+rel+subj++=that
opened ^vprf+++xvbn+=opened
to ^in++++=to
Gawge ^np+++??+=Gawge
and ^cc++++=and
fresh ^jj+atrb+++=fresh
air ^nn++++=air,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
bewildering ^jj+atrb+++=bewildering
steam ^nn++++=steam
once ^rb+tm+++=once
again ^rb+tm+++=again
closed ^vbd+++xvbn+=closed
round ^rb++++=round
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
butted ^vbd+++xvbnx+=butted
the ^ati++++=the
tumid ^nn+++??+=tumid
calves ^nns++++=calves
of ^in++++=of
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
Moes ^np+++??+=Moes
and ^cc++++=and
was ^vbd+bedz+aux++=was
roundly ^rb++splt++=roundly
cursed ^vpsv++agls+xvbnx+=cursed.
. ^zz++++=EXTRAWORD
Veering ^np+++??+=Veering
to ^in++++=to
the ^ati++++=the
left ^nn+++xvbn+=left,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
bumped ^vbd+++xvbnx+=bumped
into ^in+ppvb+++=into
the ^ati++++=the
legs ^nns++++=legs
of ^in++++=of
another ^ppls++++=another
Moe ^np+++??+=Moe
so ^ql+emph+++=so
hard ^jj++++=hard
that ^tht+jcmp+++=that
this ^dt+dem+++=this
Moe ^np+++??+=Moe
went ^vbd+++xvbn+=went
down ^rp++++=down
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
submarined ^vpsv++agls+xvbnx+=submarined,
, ^zz++++=EXTRAWORD
a ^at++++=a
tangle ^nn++++=tangle
of ^in++++=of
plump ^jj+atrb+++=plump
legs ^nns++++=legs,
, ^zz++++=EXTRAWORD
arms ^nns++++=arms,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
profanity ^nn+nom+++=profanity.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
confusion ^nn++++=confusion,
, ^zz++++=EXTRAWORD
reached ^j+++xvbn+=reached
the ^ati++++=the
door ^nn++++=door
and ^cc++++=and
pushed ^vbd+++xvbn+=pushed
it ^pp3+it+++=it
open ^jj++++=open.
. ^zz++++=EXTRAWORD
" ^zz++++="Holy
holy ^jj+atrb+++=EXTRAWORD
jumpin ^nn+++??+=jumpin'
' ^zz++++=EXTRAWORD
mackerel ^nn++++=mackerel!
! ^zz++++=EXTRAWORD
Thoity ^np+++??+=Thoity-six
- ^zz++++=EXTRAWORD
six ^cd++++=EXTRAWORD
again ^rb+tm+++=again!
! ^zz++++=EXTRAWORD
Say ^vb+vpub+++=Say,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
supposed ^vb++pmd"+xvbn+=supposed
to ^to+vcmp+pmd++=to
come ^vb++++=come
back ^jjb++++=back
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You're
're ^vb+ber+aux++0=EXTRAWORD
supposed ^vb++pmd"+xvbnx+=supposed
to ^to+vcmp+pmd++=to
keep ^vb++++=keep
going ^vbg+++xvbg+=going
straight ^jj++++=straight
across ^in+pl+++=across
the ^ati++++=the
steam ^nn++++=steam
room ^nn++++=room
to ^in++++=to
Gawge ^np+++??+=Gawge."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
Al ^&fw++++=Al,
, ^zz++++=EXTRAWORD
enraged ^j+++xvbn+=enraged.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
more ^ql++++=more
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
was ^vbd+bedz+aux++=was
launched ^vpsv++agls+xvbnx+=launched
into ^in+ppvb+++=into
the ^ati++++=the
steam ^nn++++=steam
room ^nn++++=room.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
many ^ap++++=many
times ^nns++++=times
he ^pp3a+pp3+++=he
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
traverse ^vbi+++??+=traverse
it ^pp3+it+++=it--bear
-- ^--+clp+++=EXTRAWORD
bear ^vb+vprv+++=EXTRAWORD
fashion ^nn++++=fashion--he
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
never ^rb++++=never
could ^md+pos+++=could
remember ^nn+nom+++=remember,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
at ^rb++++=at
least ^rb"++++=least
six ^cd++++=six
times ^nns++++=times
that ^tht+rel+obj++=that
he ^pp3a+pp3+++=he
reappeared ^vbd+seem++xvbnx+=reappeared
at ^in++++=at
the ^ati++++=the
long ^jj++++=long-suffering
- ^zz++++=EXTRAWORD
suffering ^vbg+++xvbg+=EXTRAWORD
Al ^np++++=Al's
's ^$++++=EXTRAWORD
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
returned ^vpsv++agls+xvbnx+=returned,
, ^zz++++=EXTRAWORD
too ^ql++++=too
steamed ^jj+++xvbn+=steamed,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now,
, ^zz++++=EXTRAWORD
to ^in++++=to
protest ^nn++++=protest.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy's
's ^$++++=EXTRAWORD
new ^jj++++=new-found
- ^zz++++=EXTRAWORD
found ^vbd+vprv+tht0+xvbn+=EXTRAWORD
persistence ^nn+nom+++=persistence
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
to ^to++++=to
be ^vbi+vbi+aux++=be
denied ^vpsv++agls+xvbnx+=denied,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ultimately ^rb++++=ultimately
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
the ^ati++++=the
right ^jj+atrb+++=right
door ^nn++++=door,
, ^zz++++=EXTRAWORD
to ^to++++=to
find ^vbi+vprv+++=find
waiting ^vbg+++xvbg+=waiting
for ^in++++=for
him ^pp3o+pp3+++=him
a ^at++++=a
large ^jj+atrb+++=large,
, ^zz++++=EXTRAWORD
genial ^jj+atrb+++=genial
soul ^nn++++=soul
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
none ^pn++++=none
other ^ap++++=other
than ^in++++=than
Gawge ^np+++??+=Gawge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
who ^whp+rel+subj++=who
asked ^vbd+vsua++xvbn+=asked,
, ^zz++++=EXTRAWORD
with ^in++++=with
untimely ^jj+atrb+++=untimely
facetiousness ^nns+nom+++=facetiousness,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
thought ^vbd+++xvbn+=thought:
: ^zz++++=EXTRAWORD
" ^zz++++="Didja
didja ^nn+++??+=EXTRAWORD
enjoy ^vb++++=enjoy
the ^ati++++=the
trip ^nn++++=trip?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Gawge ^np+++??+=Gawge
placed ^vwbn+++xvbn+=placed
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
on ^in++++=on
a ^at++++=a
marble ^nn++++=marble
slab ^nn++++=slab
and ^cc++++=and
scrubbed ^vbd+++xvbn+=scrubbed
him ^pp3o+pp3+++=him
with ^in++++=with
a ^at++++=a
large ^jj++++=large
and ^cc++++=and
very ^ql+amp+++=very
rough ^np++++=rough
brush ^nn++++=brush,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
made ^vwbn+++xvbn+=made
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
scream ^vb++++=scream
with ^in++++=with
laughter ^nn+nom+++=laughter,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
when ^wrb+who+++=when
the ^ati++++=the
rough ^jj+atrb+++=rough
bristles ^nns++++=bristles
titillated ^vbd+++xvbn+=titillated
the ^ati++++=the
soles ^nns++++=soles
of ^in++++=of
his ^pp$+pp3+++=his
feet ^nns++++=feet.
. ^zz++++=EXTRAWORD
" ^zz++++="Wot's
wot ^wpr++++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
joke ^nn++++=joke?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
inquired ^vbd+++xvbn+=inquired
Gawge ^np+++??+=Gawge.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
ticker ^jjr++++=ticker
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
gasped ^vbd+++xvbn+=gasped
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
rather ^rb++splt++=rather
enjoying ^vbg+++xvbgx+=enjoying
himself ^ppl+pp3+++=himself
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
made ^vbd+++xvbn+=made
him ^pp3o+pp3+++=him
feel ^vb+vprv+++=feel
important ^jj++++=important
to ^to+jcmp+++=to
have ^vbi++vrb++=have
so ^ql++++=so
much ^ap++++=much
attention ^nn+nom+++=attention.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
groaned ^vbd+++xvbnx+=groaned
and ^cc+phrs+++=and
gurgled ^vbd+++xvbn+=gurgled
a ^rb++++=a
little ^rb"++++=little
when ^wrb+who+++=when
Gawge ^np+++??+=Gawge
attacked ^vbd+++xvbn+=attacked
him ^pp3o+pp3+++=him
with ^in++++=with
cupped ^jj+atrb+++=cupped
hands ^nns++++=hands
and ^cc++++=and
beat ^vb+++xvbn+=beat
a ^at++++=a
tattoo ^nn++++=tattoo
up ^rp++++=up
and ^cc++++=and
down ^in++++=down
his ^pp$+pp3+++=his
spine ^nn++++=spine
and ^cc++++=and
all ^abn++++=all
over ^in++++=over
his ^pp$+pp3+++=his
palpitating ^vbg+++xvbg+=palpitating
body ^nn++++=body.
. ^zz++++=EXTRAWORD
Wop ^np++++=Wop,
, ^zz++++=EXTRAWORD
wop ^np++++=wop,
, ^zz++++=EXTRAWORD
wop ^np++++=wop,
, ^zz++++=EXTRAWORD
wop ^np++++=wop,
, ^zz++++=EXTRAWORD
wop ^np++++=wop,
, ^zz++++=EXTRAWORD
wop ^np++++=wop,
, ^zz++++=EXTRAWORD
wop ^np++++=wop,
, ^zz++++=EXTRAWORD
wop ^np++++=wop
wop ^np++++=wop
went ^vbd+++xvbn+=went
Gawge ^np++++=Gawge's
's ^$++++=EXTRAWORD
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
rolled ^vbd+++xvbnx+=rolled
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
from ^in++++=from
the ^ati++++=the
slab ^nn++++=slab,
, ^zz++++=EXTRAWORD
like ^in++++=like
jelly ^nn++++=jelly
from ^in++++=from
a ^at++++=a
mold ^nn+++??+=mold.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Braddy ^np++++=Braddy
jelled ^vbd+++xvbn+=jelled
properly ^rb++++=properly
and ^cc++++=and
was ^vbd+bedz+aux++=was
stood ^vpsv++agls+xvbnx+=stood
in ^in++++=in
a ^at++++=a
corner ^nn++++=corner.
. ^zz++++=EXTRAWORD
" ^zz++++="All
all ^abn++++=EXTRAWORD
over ^in+strn+++=over?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
Zizzzzzz ^np+++??+=Zizzzzzz!
! ^zz++++=EXTRAWORD
A ^at++++=A
stream ^nn++++=stream
of ^in++++=of
icy ^jj+atrb+++=icy
water ^nn++++=water
struck ^vbd+++xvbn+=struck
him ^pp3o+pp3+++=him
between ^in++++=between
his ^pp$+pp3+++=his
shoulder ^nn+nom+++=shoulder
blades ^nns++++=blades.
. ^zz++++=EXTRAWORD
" ^zz++++="Ow,
ow ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
ow ^nn+++??+=ow,
, ^zz++++=EXTRAWORD
ow ^nn+++??+=ow,
, ^zz++++=EXTRAWORD
ow ^nn+++??+=ow,
, ^zz++++=EXTRAWORD
ow ^nn+++??+=ow,
, ^zz++++=EXTRAWORD
ow ^nn+++??+=ow!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stream ^nn++++=stream,
