This ^dt+pdem+++=This
grow ^vbi++++=grow
dark ^jj++++=dark,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
at ^rb++++=at
last ^rb"++++=last
he ^pp3a+pp3+++=he
rose ^vbd+++xvbnx+=rose,
, ^zz++++=EXTRAWORD
keeping ^vbg+++xvbg+=keeping
his ^pp$+pp3+++=his
fascinated ^jj+atrb++xvbn+=fascinated
eyes ^nns++++=eyes
still ^rb++++=still
on ^in++++=on
the ^ati++++=the
bare ^jj+atrb+++=bare
spot ^nn++++=spot,
, ^zz++++=EXTRAWORD
walked ^j+++xvbn+=walked
to ^in++++=to
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
opened ^j+++xvbn+=opened
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
backed ^vbd+++xvbn+=backed
out ^rp+pl+++=out
queerly ^rb+cnj+++=queerly,
, ^zz++++=EXTRAWORD
still ^rb++++=still
keeping ^vbg+++xvbg+=keeping
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
on ^in++++=on
the ^ati++++=the
spot ^nn++++=spot.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
back ^jjb+pred+++=back
again ^rb+tm+++=again
in ^in++++=in
fifteen ^cd++++=fifteen
minutes ^nns++++=minutes,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
bottle ^nn++++=bottle
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
should ^md+nec+++=should
have ^vb+hv+aux++=have
known ^vprf+++xvbnx+=known
better ^jjr++++=better
than ^cs+sub+++=than
to ^to++++=to
choose ^vbi++++=choose
carbolic ^jj++++=carbolic,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
a ^at++++=a
druggist ^nn+nom+++=druggist,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
all ^abn++++=all
men ^nns++++=men
are ^vb+ber+vrb++=are
a ^rb++++=a
little ^rb"++++=little
mad ^jj++++=mad
at ^rb++++=at
such ^abl++++=such
times ^nns++++=times.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
lay ^vbd+++xvbnx+=lay
down ^rb+phrv+++=down
at ^rb++++=at
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
thin ^jj+atrb+++=thin
little ^jj+atrb+++=little
bed ^nn++++=bed
that ^tht+rel+subj++=that
was ^vbd+bedz+vrb++=was
little ^ap++++=little
more ^rbr++++=more
than ^in++++=than
a ^at++++=a
pallet ^nn++++=pallet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
his ^pp$+pp3+++=his
face ^nn++++=face
toward ^in++++=toward
the ^ati++++=the
bare ^jj+atrb+++=bare
spot ^nn++++=spot
that ^tht+rel+subj++=that
could ^md+pos+++=could
just ^rb+emph+++=just
be ^vb+be+aux++=be
seen ^vpsv++agls+xvbnx+=seen
in ^in++++=in
the ^ati++++=the
gathering ^jj+atrb++xvbg+=gathering
gloom ^nn++++=gloom.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
raised ^vbd+++xvbnx+=raised
the ^ati++++=the
bottle ^nn++++=bottle
to ^in++++=to
his ^pp$+pp3+++=his
lips ^nns++++=lips
the ^ati++++=the
old ^jj++++=old-time
- ^zz++++=EXTRAWORD
time ^nn++++=EXTRAWORD
sweetness ^nns+nom+++=sweetness
of ^in++++=of
his ^pp$+pp3+++=his
smile ^nn++++=smile
illumined ^vprf+++xvbn+=illumined
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
Where ^wrb+who+++=Where
the ^ati++++=the
car ^nn++++=car
turns ^vbz++++=turns
at ^rb++++=at
Eighteenth ^od++++=Eighteenth
Street ^nn++++=Street
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
a ^at++++=a
big ^jj+atrb+++=big,
, ^zz++++=EXTRAWORD
glaring ^jj+atrb+++=glaring
billboard ^nn+++??+=billboard
poster ^nn++++=poster,
, ^zz++++=EXTRAWORD
showing ^vbg+vprv++xvbg+=showing
a ^at++++=a
group ^nn++++=group
of ^in++++=of
stalwart ^jj+atrb+++=stalwart
young ^jj+atrb+++=young
men ^nns++++=men
in ^in++++=in
white ^jj+atrb+++=white
ducks ^nns++++=ducks
lolling ^vwbg+++xvbg+=lolling
on ^in++++=on
shores ^nns++++=shores,
, ^zz++++=EXTRAWORD
of ^in++++=of
tropical ^jj+atrb+++=tropical
splendor ^nn++++=splendor,
, ^zz++++=EXTRAWORD
with ^in++++=with
palms ^nns++++=palms
waving ^vwbg+++xvbg+=waving
overhead ^jjb++++=overhead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
glimpse ^nn++++=glimpse
of ^in++++=of
blue ^jj+atrb+++=blue
sea ^nn++++=sea
in ^in++++=in
the ^ati++++=the
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wording ^nn++++=wording
beneath ^in+pl+++=beneath
it ^pp3+it+++=it
runs ^vbz++++=runs
something ^pn++++=something
like ^in++++=like
this ^dt+pdem+++=this:
: ^zz++++=EXTRAWORD
" ^zz++++="Young
young ^jj+atrb+++=EXTRAWORD
men ^nns++++=men
wanted ^vbd+++xvbn+=wanted.
. ^zz++++=EXTRAWORD
An ^at++++=An
unusual ^jj+atrb+++=unusual
opportunity ^nn+nom+++=opportunity
for ^in++++=for
travel ^nn++++=travel,
, ^zz++++=EXTRAWORD
education ^nn+nom+++=education
and ^cc++++=and
advancement ^nn+nom+++=advancement.
. ^zz++++=EXTRAWORD
Good ^jj+atrb+++=Good
pay ^nn++++=pay.
. ^zz++++=EXTRAWORD
No ^at++++=No
expenses ^nns++++=expenses."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
When ^wrb+who+++=When
I ^pp1a+pp1+++=I
see ^vb+vprv+tht0++=see
that ^tht+vcmp+++=that
sign ^vb++++=sign
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
of ^in++++=of
Eddie ^np++++=Eddie
Houghton ^np+++??+=Houghton
back ^jjb+atrb+++=back
home ^nr++++=home.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
when ^wrb+who+++=when
i ^pp1a+pp1+++=I
think ^vb+vprv+++=think
of ^in++++=of
eddie ^np++++=Eddie
houghton ^np++++=Houghton
i ^pp1a+pp1+++=I
see ^vb+vprv+++=see
red ^jj++++=red.
. ^zz++++=EXTRAWORD
