From ^in++++=From
apprehension ^nn++++=apprehension,
, ^zz++++=EXTRAWORD
burning ^jj+++xvbg+=burning
at ^rb++++=at
the ^ati++++=the
same ^ap++++=same
time ^nn++++=time
with ^in++++=with
pride ^nn++++=pride
all ^abn++++=all
but ^cc++++=but
in ^in++++=in
revolt ^nn++++=revolt.
. ^zz++++=EXTRAWORD
Conscious ^jj++++=Conscious
of ^in++++=of
nothing ^pn++++=nothing
on ^in++++=on
the ^ati++++=the
way ^nn++++=way,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
found ^vbd+vprv+tht0+xvbnx+=found
herself ^ppl+pp3+++=herself
in ^in++++=in
a ^at++++=a
large ^jj+atrb+++=large
room ^nn++++=room,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
sat ^vbd+++xvbn+=sat
the ^ati++++=the
two ^cd++++=two
ladies ^nns++++=ladies,
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who
for ^in++++=for
some ^dti++++=some
moments ^nns+nom+++=moments
spoke ^vbd+++xvbn+=spoke
together ^nn+nom+++=together
about ^in++++=about
a ^at++++=a
topic ^nn++++=topic
of ^in++++=of
the ^ati++++=the
day ^nn++++=day
placidly ^rb++++=placidly.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
elder ^nn++++=elder
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
become ^vbi++++=become
aware ^jj++++=aware
of ^in++++=of
the ^ati++++=the
girl ^nn++++=girl
who ^whp+rel+subj++=who
stood ^vbd+++xvbn+=stood
before ^in++++=before
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
Rockett ^np++++=Rockett's
's ^$++++=EXTRAWORD
elder ^jjr+atrb+++=elder
daughter ^nn+nom+++=daughter?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
the ^ati++++=the
metallic ^jj+atrb+++=metallic
voice ^nn++++=voice
of ^in++++=of
Lady ^nn++++=Lady
Shale ^nn++++=Shale!
! ^zz++++=EXTRAWORD
How ^wrb+who+++=How
gratified ^vbd+++xvbn+=gratified
she ^pp3a+pp3+++=she
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
could ^md+pos+++=could
she ^pp3a+pp3+++=she
have ^vb+hv+aux++=have
known ^vprf+++xvbnx+=known
how ^wrb+who+whcl++=how
it ^pp3+it+++=it
bruised ^vbd+++xvbn+=bruised
the ^ati++++=the
girl ^nn++++=girl's
's ^$++++=EXTRAWORD
pride ^nn++++=pride!
! ^zz++++=EXTRAWORD
' ^zz++++='Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
lady ^npt++++=lady--'
-- ^--+clp+++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='And
and ^cc+cls+++=EXTRAWORD
why ^wrb+who+++=why
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
want ^vb++++=want
to ^to+vcmp+++=to
see ^vbi+vprv+++=see
me ^pp1o+pp1+++=me?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
wish ^vb+vprv+++=wish
to ^to+vcmp+++=to
apologise ^vbi++++=apologise--most
-- ^--+clp+++=EXTRAWORD
most ^ql+emph+++=EXTRAWORD
sincerely ^rb++++=sincerely--to
-- ^--+clp+++=EXTRAWORD
to ^in++++=EXTRAWORD
your ^pp$+pp2+++=your
ladyship ^nn+nom+++=ladyship--for
-- ^--+clp+++=EXTRAWORD
for ^in++++=EXTRAWORD
my ^pp$+pp1+++=my
behaviour ^nn++++=behaviour
of ^in++++=of
last ^jj+atrb+++=last
evening ^nn++++=evening--'
-- ^--+clp+++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
indeed ^rb++++=indeed!'
! ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
the ^ati++++=the
listener ^nn+nom+++=listener
interrupted ^vbd+++xvbn+=interrupted
contemptuously ^rb++++=contemptuously.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
glad ^jj+pred+++=glad
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
come ^vprf+++xvbn+=come
to ^in++++=to
your ^pp$+pp2+++=your
senses ^nns++++=senses.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
your ^pp$+pp2+++=your
apology ^nn++++=apology
must ^md+nec+++=must
be ^vb+be+aux++=be
offered ^vpsv++agls+xvbnx+=offered
to ^in++++=to
Miss ^npt++++=Miss
Shale ^np++++=Shale--if
-- ^--+clp+++=EXTRAWORD
if ^cs+cnd+++=EXTRAWORD
my ^pp$+pp1+++=my
daughter ^nn+nom+++=daughter
cares ^vbz++++=cares
to ^to++++=to
listen ^vbi++++=listen
to ^in++++=to
it ^pp3+it+++=it.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
May ^md+pos+++=May
had ^vbd+hvd+aux++=had
foreseen ^vprf+++xvbnx+=foreseen
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
bitterest ^jjt+atrb+++=bitterest
moment ^nn++++=moment
of ^in++++=of
her ^pp$+pp3+++=her
ordeal ^nn++++=ordeal.
. ^zz++++=EXTRAWORD
Flushing ^vbg+++xvbg+=Flushing
scarlet ^jj++++=scarlet,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
turned ^vbd+++xvbnx+=turned
towards ^in++++=towards
the ^ati++++=the
younger ^jjr+atrb+++=younger
woman ^nn++++=woman.
. ^zz++++=EXTRAWORD
' ^zz++++='Miss
miss ^npt++++=EXTRAWORD
Shale ^np++++=Shale,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
beg ^vb++++=beg
your ^pp$+pp2+++=your
pardon ^nn++++=pardon
for ^in++++=for
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
yesterday ^nr+tm+++=yesterday--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
beg ^vb++++=beg
you ^pp2+pp2+++=you
to ^to++++=to
forgive ^vbi++++=forgive
my ^pp$+pp1+++=my
rudeness ^nns+nom+++=rudeness--my
-- ^--+clp+++=EXTRAWORD
my ^pp$+pp1+++=EXTRAWORD
impertinence ^nn+nom+++=impertinence--'
-- ^--+clp+++=EXTRAWORD
' ^zz++++=EXTRAWORD
Her ^pp3o+pp3+++=Her
voice ^nn++++=voice
would ^md+prd+++=would
go ^vb++++=go
no ^at++++=no
further ^jjb++++=further;
; ^zz++++=EXTRAWORD
there ^ex+pex+++=there
came ^vbd+++xvbn+=came
a ^at++++=a
choking ^jj+++xvbg+=choking
sound ^jj++++=sound.
. ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Shale ^np++++=Shale
allowed ^vwbn+++xvbn+=allowed
her ^pp$+pp3+++=her
eyes ^nns++++=eyes
to ^in++++=to
rest ^nn++++=rest
triumphantly ^rb++++=triumphantly
for ^in++++=for
an ^at++++=an
instant ^nn+nom+++=instant
on ^in++++=on
the ^ati++++=the
troubled ^jj+atrb++xvbn+=troubled
face ^nn++++=face
and ^cc++++=and
figure ^nn++++=figure,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
remarked ^vbd+vpub++xvbn+=remarked
to ^in++++=to
her ^pp$+pp3+++=her
mother- ^nn+++??+=mother-'It's
'it's ^nns+++??+0=EXTRAWORD
really ^rb+emph+++=really
nothing ^pn++++=nothing
to ^in++++=to
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
told ^vbd+vpub+tht0+xvbnx+=told
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+++=suppose
this ^dt+dem+++=this
person ^nn++++=person
may ^md+pos+++=may
leave ^vb++++=leave
the ^ati++++=the
room ^nn++++=room
now ^rn+tm+++=now?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
fated ^jj+pred+++=fated
that ^dt+dem+++=that
May ^md+pos+++=May
Rockett ^vb+++??+=Rockett
should ^md+nec+++=should
go ^vb++++=go
through ^rb+phrv+++=through
with ^in+ppvb+++=with
her ^pp$+pp3+++=her
purpose ^nn++++=purpose
and ^cc++++=and
gain ^nn++++=gain
her ^pp3o+pp3+++=her
end ^nn++++=end.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
fate ^nn++++=fate
alone ^rb++++=alone
( ^zz++++=(which
which ^whp+who+++=EXTRAWORD
meant ^vbd+vprv++xvbn+=meant
in ^in++++=in
this ^dt+dem+++=this
case ^nn++++=case
the ^ati++++=the
subtlest ^jjt+atrb+++=subtlest
preponderance ^nn+nom+++=preponderance
of ^in++++=of
one ^cd1++++=one
impulse ^nn++++=impulse
over ^in++++=over
another ^dt++++=another)
) ^zz++++=EXTRAWORD
checked ^jj+++xvbn+=checked
her ^pp3o+pp3+++=her
on ^in++++=on
the ^ati++++=the
point ^nn++++=point
of ^in++++=of
a ^at++++=a
burst ^nn+++xvbn+=burst
of ^in++++=of
passion ^nn++++=passion
which ^whp+rel+subj++=which
would ^md+prd+++=would
have ^vb+hv+aux++=have
startled ^vprf+++xvbnx+=startled
Lady ^npt++++=Lady
Shale ^nn++++=Shale
and ^cc++++=and
Miss ^npt++++=Miss
Hilda ^np++++=Hilda
out ^rp+pl+++=out
of ^in++++=of
their ^pp$+pp3+++=their
cold ^jj++++=cold-blooded
- ^zz++++=EXTRAWORD
blooded ^jj+atrb++xvbn+=EXTRAWORD
complacency ^nn++++=complacency.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
silence ^nn+nom+++=silence
May ^md+pos+++=May's
's ^$++++=EXTRAWORD
blood ^nn++++=blood
gurgled ^vbd+++xvbn+=gurgled
at ^rb++++=at
her ^pp3o+pp3+++=her
ears ^nns++++=ears,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
tottered ^vbd+++xvbnx+=tottered
with ^in++++=with
dizziness ^nns+nom+++=dizziness.
. ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
may ^md+pos+++=may
go ^vb++++=go,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Lady ^npt++++=Lady
Shale ^nn++++=Shale.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
May ^md+pos+++=May
could ^md+pos+++=could
not ^xnot++not++=not
move ^vb++++=move.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
flashed ^vbd+++xvbn+=flashed
across ^rp+pl+++=across
her ^pp3o+pp3+++=her
the ^ati++++=the
terrible ^nn++++=terrible
thought ^vbd+++xvbn+=thought
that ^tht+vcmp+++=that
perhaps ^rb++++=perhaps
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
humiliated ^vprf+++xvbnx+=humiliated
herself ^ppl+pp3+++=herself
for ^in++++=for
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
' ^zz++++='My
my ^pp$+pp1+++=EXTRAWORD
lady ^npt++++=lady--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
hope ^vb++++=hope--will
-- ^--+clp+++=EXTRAWORD
will ^md+prd+++=EXTRAWORD
your ^pp$+pp2+++=your
ladyship ^nn+nom+++=ladyship
please ^uh++++=please
to ^to++++=to
forgive ^vbi++++=forgive
my ^pp$+pp1+++=my
father ^nn++++=father
and ^cc++++=and
mother ^nn++++=mother?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
entreat ^nn+++??+=entreat
you ^pp2+pp2+++=you
not ^xnot++not++=not
to ^to++++=to
send ^vbi++++=send
them ^pp3o+pp3+++=them
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
shall ^md+prd+++=shall
all ^rb++++=all
be ^vb+be+vrb++=be
so ^ql+emph+++=so
grateful ^jj++++=grateful
to ^to+jcmp+++=to
your ^pp$+pp2+++=your
ladyship ^nn+nom+++=ladyship
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
will ^md+prd+++=will
overlook ^vb+vprv+++=overlook--'
-- ^--+clp+++=EXTRAWORD
' ^zz++++=EXTRAWORD
' ^zz++++='That
that ^dt+pdem+++=EXTRAWORD
will ^md+prd+++=will
do ^vb+do+vrb++=do,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Lady ^npt++++=Lady
Shale ^nn++++=Shale
decisively ^rb++++=decisively.
. ^zz++++=EXTRAWORD
' ^zz++++='I
i ^pp1a+pp1+++=EXTRAWORD
will ^md+prd+++=will
merely ^rb+down+splt++=merely
say ^vb+vpub+++=say
that ^tht+vcmp+++=that
the ^ati++++=the
sooner ^rbr++++=sooner
you ^pp2+pp2+++=you
leave ^vb++++=leave
the ^ati++++=the
lodge ^nn++++=lodge
the ^ati++++=the
better ^jjr++++=better;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
will ^md+prd+++=will
do ^vb+do+vrb++=do
well ^rb++++=well
never ^rb++++=never
again ^rb+tm+++=again
to ^to++++=to
pass ^vbi++++=pass
the ^ati++++=the
gates ^nns++++=gates
of ^in++++=of
the ^ati++++=the
Hall ^nn++++=Hall.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
may ^md+pos+++=may
go ^vb++++=go.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Miss ^npt++++=Miss
Rockett ^np++++=Rockett
withdrew ^vbd+++xvbn+=withdrew.
. ^zz++++=EXTRAWORD
Outside ^jjb++++=Outside,
, ^zz++++=EXTRAWORD
the ^ati++++=the
footman ^nn++++=footman
was ^vbd+bedz+aux++=was
awaiting ^vbg+++xvbgx+=awaiting
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
her ^pp$+pp3+++=her
with ^in++++=with
a ^at++++=a
grin ^nn++++=grin,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
asked ^vpsv++agls+xvbn+=asked
in ^rb+phrv+++=in
an ^at++++=an
undertone ^np++++=undertone,
, ^zz++++=EXTRAWORD
' ^zz++++='Any
any ^dti++++=EXTRAWORD
good ^jj++++=good?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
But ^cc++++=But
May ^md+pos+++=May,
, ^zz++++=EXTRAWORD
to ^to++++=to
whom ^whp+wpor+++=whom
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
the ^ati++++=the
last ^rb++++=last
blow ^nn++++=blow,
, ^zz++++=EXTRAWORD
rushed ^jj+atrb++xvbn+=rushed
past ^nn++++=past
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
lost ^j+++xvbn+=lost
herself ^ppl+pp3+++=herself
in ^in++++=in
corridors ^nns++++=corridors,
, ^zz++++=EXTRAWORD
ran ^j+++xvbn+=ran
wildly ^rb++++=wildly
hither ^rb++++=hither
and ^cc+phrs+++=and
thither ^rb+cnj+++=thither,
, ^zz++++=EXTRAWORD
tears ^nns++++=tears
streaming ^vwbg+++xvbg+=streaming
from ^in++++=from
her ^pp$+pp3+++=her
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+aux++=was
at ^rb++splt++=at
length ^rb"++++=length
guided ^vpsv++by+xvbn+=guided
by ^in++++=by
a ^at++++=a
maidservant ^nn+nom+++=maidservant
into ^in++++=into
the ^ati++++=the
outer ^jjb+atrb+++=outer
air ^nn++++=air.
. ^zz++++=EXTRAWORD
Fleeing ^vbg+++xvbg+=Fleeing
she ^pp3a+pp3+++=she
cared ^vbd+++xvbnx+=cared
not ^xnot++not++=not
whither ^jjr++++=whither,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
came ^vbd+++xvbnx+=came
at ^rb++++=at
length ^rb"++++=length
into ^in++++=into
a ^at++++=a
still ^rb+atrb+++=still
corner ^nn++++=corner
of ^in++++=of
the ^ati++++=the
park ^nn++++=park,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
hidden ^j+++xvbn+=hidden
amid ^in++++=amid
trees ^nns++++=trees,
, ^zz++++=EXTRAWORD
watched ^j+++xvbn+=watched
only ^rb+down+++=only
by ^in++++=by
birds ^nns++++=birds
and ^cc++++=and
rabbits ^nns++++=rabbits,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
wept ^vbd+++xvbnx+=wept
out ^rp+pl+++=out
the ^ati++++=the
bitterness ^nns+nom+++=bitterness
of ^in++++=of
her ^pp$+pp3+++=her
soul ^nn++++=soul.
. ^zz++++=EXTRAWORD
By ^in++++=By
an ^at++++=an
evening ^nn++++=evening
train ^nn++++=train
she ^pp3a+pp3+++=she
returned ^vbd+++xvbnx+=returned
to ^in++++=to
London ^np++++=London,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
having ^xvbg+++xvbg+=having
confessed ^vbd+vpub++xvbn+=confessed
to ^in++++=to
her ^pp$+pp3+++=her
family ^nn++++=family
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
suffering ^nvbg+++xvbg+=suffering
still ^rb++++=still
from ^in++++=from
some ^dti++++=some
uncertainty ^nn++++=uncertainty
as ^in++++=as
to ^in++++=to
the ^ati++++=the
result ^nn++++=result.
. ^zz++++=EXTRAWORD
A ^at++++=A
day ^nn++++=day
or ^cc++++=or
two ^cd++++=two
later ^rbr+tm+++=later
Betsy ^np++++=Betsy
wrote ^vbd+vprv++xvbn+=wrote
to ^in++++=to
her ^pp3o+pp3+++=her
the ^ati++++=the
happy ^jj+atrb+++=happy
news ^nn++++=news
that ^tht+ncmp+++=that
the ^ati++++=the
sentence ^nn+nom+++=sentence
of ^in++++=of
expulsion ^nn++++=expulsion
was ^vbd+bedz+aux++=was
withdrawn ^vpsv++agls+xvbnx+=withdrawn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
peace ^nn++++=peace
reigned ^vbd+++xvbn+=reigned
once ^rb+tm+++=once
more ^rbr++++=more
in ^in++++=in
the ^ati++++=the
ivy ^np++++=ivy-covered
- ^zz++++=EXTRAWORD
covered ^vbd+++xvbn+=EXTRAWORD
lodge ^npl++++=lodge.
. ^zz++++=EXTRAWORD
By ^in++++=By
that ^dt+dem+++=that
time ^nn++++=time
Miss ^npt++++=Miss
Rockett ^np++++=Rockett
had ^vb+hv+vrb++=had
all ^abn++++=all
but ^cc++++=but
recovered ^xvbn+++xvbn+=recovered
her ^pp$+pp3+++=her
self ^nn++++=self-respect,
- ^zz++++=EXTRAWORD
respect ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
was ^vbd+bedz+vrb++=was
so ^ql+emph+++=so
busy ^jj++++=busy
in ^in++++=in
her ^pp$+pp3+++=her
secretaryship ^nn+nom+++=secretaryship
that ^tht+rel+obj++=that
she ^pp3a+pp3+++=she
could ^md+pos+++=could
only ^rb+down+splt++=only
scribble ^vb++++=scribble
a ^at++++=a
line ^nn++++=line
of ^in++++=of
congratulation ^nn+nom+++=congratulation.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
felt ^vbd+vprv++xvbnx+=felt
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
rather ^rb++++=rather
a ^at++++=a
meritorious ^jj+atrb+++=meritorious
thing ^nn++++=thing,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
in ^in++++=in
her ^pp$+pp3+++=her
life ^nn++++=life,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
care ^vb+vprv+++=care
to ^to+vcmp+++=to
boast ^vbi+vpub+++=boast
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=THE
End ^nn++++=END.
. ^zz++++=EXTRAWORD
