Towards ^in++++=Towards
in ^in++++=in
the ^ati++++=the
Strip ^nn++++=Strip
for ^in++++=for
the ^ati++++=the
bonds ^nns++++=bonds.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bosses ^nns++++=bosses
simply ^rb++++=simply
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
that ^dt+pdem+++=that
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
wanted ^vbd+++xvbnx+=wanted
was ^vbd+bedz+vrb++=was
a ^at++++=a
competing ^jj+atrb++xvbg+=competing
line ^nn++++=line
of ^in++++=of
railroad ^nn++++=railroad.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
as ^ql++++=as
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
expect ^vb+vprv+++=expect
to ^to+vcmp+++=to
pay ^vbi++++=pay
the ^ati++++=the
obligations ^nns+nom+++=obligations,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
authorize ^vb++++=authorize
them, ^nn+++??+=them,--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
next ^ap++++=next
generation ^nn+nom+++=generation
could ^md+pos+++=could
attend ^vb++++=attend
to ^in++++=to
the ^ati++++=the
paying ^jj+++xvbg+=paying
of ^in++++=of
them, ^nn+++??+=them,--we
-- ^--+clp+++=EXTRAWORD
we ^pp1a+pp1+++=EXTRAWORD
got ^vbd+++xvbn+=got
out ^rb+phrv+++=out
a ^at++++=a
full ^jj+atrb+++=full
vote ^nn++++=vote.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
ran ^vbd+++xvbn+=ran
in ^in++++=in
from ^in++++=from
four ^cd++++=four
to ^to++++=to
five ^cd++++=five
hundred ^cd++++=hundred
men ^nns++++=men
from ^in++++=from
the ^ati++++=the
Strip ^nn++++=Strip,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
out ^rp+pl+++=out
of ^in++++=of
over ^in++++=over
seven ^cd++++=seven
hundred ^cd++++=hundred
ballots ^vbz+++??+=ballots
cast ^vbd+++xvbn+=cast,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
one ^pn++++=one
against ^in++++=against
the ^ati++++=the
bonds ^nns++++=bonds.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
hunted ^vbd+++xvbn+=hunted
the ^ati++++=the
town ^nn++++=town
all ^abn++++=all
over ^in++++=over
to ^to++++=to
find ^vbi+vprv+++=find
the ^ati++++=the
man ^nn++++=man
that ^tht+rel+subj++=that
voted ^vbd+++xvbn+=voted
against ^in++++=against
us ^pp1o+pp1+++=us;
; ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to
hang ^vbi++++=hang
him ^pp3o+pp3+++=him!
! ^zz++++=EXTRAWORD
The ^ati++++=The
only ^ap+down+++=only
trouble ^nn++++=trouble
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
was ^vbd+bedz+aux++=was
to ^to++++=to
make ^vbi++++=make
the ^ati++++=the
boys ^nns++++=boys
think ^vb+vprv+tht0++=think
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
straight ^jj++++=straight
up ^rp++++=up
Democratic ^jj+atrb+++=Democratic
play ^nn++++=play,
, ^zz++++=EXTRAWORD
as ^ql++++=as
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
nearly ^rb+down+++=nearly
all ^rb++++=all
originally ^rb+tm+++=originally
from ^in++++=from
Texas ^np++++=Texas.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
friends ^nns++++=friends
here ^rn+pl+++=here
have ^vb+hv+aux++=have
told ^vprf+++xvbnx+=told
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
they ^pp3a+pp3+++=they
are ^vb+ber+aux++=are
urging ^vbg+++xvbgx+=urging
you ^pp2+pp2+++=you
to ^to++++=to
accept ^vbi+vprv+++=accept
the ^ati++++=the
nomination ^nn+nom+++=nomination
for ^in++++=for
sheriff ^nn++++=sheriff.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
only ^rb+down+splt++=only
add ^vb+vpub+++=add
that ^tht+vcmp+++=that
in ^in++++=in
case ^nn++++=case
you ^pp2+pp2+++=you
consent ^nn++++=consent,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
people ^nns++++=people
stand ^vb++++=stand
ready ^jj++++=ready
to ^to+jcmp+++=to
give ^vbi++++=give
their ^pp$+pp3+++=their
every ^at++++=every
energy ^nn++++=energy
to ^in++++=to
this ^dt+dem+++=this
coming ^jj+atrb++xvbg+=coming
campaign ^nn++++=campaign.
. ^zz++++=EXTRAWORD
As ^in++++=As
far ^in"+pl+++=far
as ^in"++++=as
funds ^nns++++=funds
are ^vb+ber+aux++=are
concerned ^jj++agls+xvbnx+=concerned
to ^to+jcmp+++=to
prosecute ^vbi++++=prosecute
the ^ati++++=the
election ^nn+nom+++=election
of ^in++++=of
an ^at++++=an
acceptable ^jj+atrb+++=acceptable
sheriff ^nn++++=sheriff
to ^in++++=to
the ^ati++++=the
cattle ^nns++++=cattle
interests ^nns++++=interests,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
would ^md+prd+++=would
simply ^rb++++=simply
be ^vb+be+vrb++=be
flooded ^jj+pred+++=flooded
with ^in++++=with
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
would ^md+prd+++=would
be ^vb+be+vrb++=be
impossible ^jj+pred+++=impossible
to ^to+jcmp+++=to
use ^vbi++++=use
one ^cd1++++=one
half ^nn++++=half
of ^in++++=of
what ^wdt+who+++=what
would ^md+prd+++=would
be ^vb+be+aux++=be
forced ^vpsv++agls+xvbnx+=forced
on ^rp++++=on
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
thing ^nn++++=thing
I ^pp1a+pp1+++=I
can ^md+pos+++=can
say ^vb+vpub+++=say
positively ^rb+cnj+++=positively,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Seigerman ^np+nom+++=Seigerman:
: ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
permit ^vb++++=permit
you ^pp2+pp2+++=you
to ^to++++=to
contribute ^vbi++++=contribute
one ^cd1++++=one
cent ^nnu"++++=cent
to ^in++++=to
the ^ati++++=the
expense ^nn++++=expense
of ^in++++=of
your ^pp$+pp2+++=your
election ^nn+nom+++=election.
. ^zz++++=EXTRAWORD
Cattle ^nns++++=Cattle-men
- ^zz++++=EXTRAWORD
men ^nns++++=EXTRAWORD
are ^vb+ber+vrb++=are
big ^jj+pred+++=big-hearted
- ^zz++++=EXTRAWORD
hearted ^jj+atrb+++=EXTRAWORD
fellows ^nns++++=fellows--they
-- ^--+clp+++=EXTRAWORD
they ^pp3a+pp3+++=EXTRAWORD
are ^vb+ber+vrb++=are
friends ^nns++++=friends
worth ^in++++=worth
having ^xvbg+++xvbg+=having,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Seigerman ^np+nom+++=Seigerman."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Louie ^np++++=Louie
drew ^vbd+++xvbn+=drew
a ^at++++=a
long ^jj+atrb+++=long
breath ^nn++++=breath,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
that ^tht+vcmp+++=that
a ^at++++=a
load ^nn++++=load
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
lifted ^vpsv++agls+xvbnx+=lifted
from ^in++++=from
his ^pp$+pp3+++=his
mind ^nn++++=mind
by ^in++++=by
these ^dt+pdem+++=these
last ^rb++++=last
remarks ^vbz+vpub+++=remarks
of ^in++++=of
Arab ^jj+atrb+++=Arab's.
's. ^nn+++??+=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
many ^ap++++=many
men ^nns++++=men
are ^vb+ber+vrb++=are
there ^rn+pl+++=there
in ^in++++=in
the ^ati++++=the
Strip ^nn++++=Strip?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
Arab ^jj++++=Arab
of ^in++++=of
the ^ati++++=the
others ^aps++++=others.
. ^zz++++=EXTRAWORD
" ^zz++++="On
on ^in++++=EXTRAWORD
all ^abn++++=all
three ^cd++++=three
divisions ^nns++++=divisions
of ^in++++=of
the ^ati++++=the
last ^ap++++=last
round ^in++++=round-up
- ^zz++++=EXTRAWORD
up ^rp++++=EXTRAWORD
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
something ^pn++++=something
like ^in++++=like
two ^cd++++=two
thousand ^cd++++=thousand,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Baugh ^np+++??+=Baugh.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
this ^dt+dem+++=this
county ^nn++++=county
adjoins ^vbz++++=adjoins
the ^ati++++=the
Cattle ^nns++++=Cattle
Country ^nn++++=Country
for ^in++++=for
sixty ^cd++++=sixty
miles ^nns++++=miles
on ^in++++=on
the ^ati++++=the
north ^np+pl+++=north,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Arab ^jj++++=Arab,
, ^zz++++=EXTRAWORD
still ^rb++++=still
continuing ^vbg+++xvbg+=continuing
his ^pp$+pp3+++=his
musing ^vbg+++xvbg+=musing,
, ^zz++++=EXTRAWORD
" ^zz++++="or
or ^cc++++=EXTRAWORD
one ^cd1++++=one
third ^nn++++=third
of ^in++++=of
the ^ati++++=the
Strip ^nn++++=Strip.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
gentlemen ^nns++++=gentlemen,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
waking ^vbg+++xvbg+=waking
out ^rp+pl+++=out
of ^in++++=of
his ^pp$+pp3+++=his
mental ^jj+atrb+++=mental
reverie ^nn++++=reverie
and ^cc++++=and
striking ^jj+++xvbg+=striking
the ^ati++++=the
table ^nn++++=table
with ^in++++=with
his ^pp$+pp3+++=his
fist ^nn++++=fist,
, ^zz++++=EXTRAWORD
" ^zz++++="if
if ^cs+cnd+++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
that ^cs+sub+++=that
many ^ap++++=many
men ^nns++++=men
in ^in++++=in
the ^ati++++=the
country ^nn++++=country
below ^in+strn+++=below,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
agree ^vb+vpub+++=agree
to ^to++++=to
vote ^vbi++++=vote
one ^cd1++++=one
half ^nn++++=half
of ^in++++=of
them ^pp3o+pp3+++=them
in ^in++++=in
this ^dt+dem+++=this
county ^nn++++=county
this ^dt+dem+++=this
fall ^nn++++=fall."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Hold
hold ^nn++++=EXTRAWORD
on ^in++++=on
a ^at++++=a
minute ^nn++++=minute,
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=aren't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
a ^at++++=a
trifle ^nn++++=trifle
high ^jj++++=high
on ^in++++=on
your ^pp$+pp2+++=your
estimate ^nn+nom+++=estimate?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Stubb ^np+++??+=Stubb,
, ^zz++++=EXTRAWORD
the ^ati++++=the
conservative ^nn++++=conservative,
, ^zz++++=EXTRAWORD
protestingly ^rb++++=protestingly.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
a ^at++++=a
man ^nn++++=man
too ^ql++++=too
high ^np++++=high.
. ^zz++++=EXTRAWORD
Give ^vb++++=Give
them ^pp3o+pp3+++=them
a ^at++++=a
week ^nn++++=week's
's ^$++++=EXTRAWORD
lay ^vpsv++agls+xvbnx+=lay-off,
- ^zz++++=EXTRAWORD
off ^in+strn+++=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
plenty ^nn++++=plenty
to ^to++++=to
drink ^vbi++++=drink
at ^in++++=at
this ^dt+dem+++=this
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
string ^nn++++=string,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
man ^nn++++=man
will ^md+prd+++=will
come ^vb++++=come
in ^rb+phrv+++=in
for ^in+ppvb+++=for
fifty ^cd++++=fifty
miles ^nns++++=miles
either ^dtx++++=either
way ^nn++++=way.
. ^zz++++=EXTRAWORD
The ^ati++++=The
time ^nn++++=time
we ^pp1a+pp1+++=we
voted ^vbd+++xvbn+=voted
the ^ati++++=the
bonds ^nns++++=bonds
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
a ^at++++=a
marker ^nn++++=marker
to ^in++++=to
this ^dt+dem+++=this
election ^nn+nom+++=election."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
far ^rb+pl+++=far
wrong ^jj++++=wrong,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Baugh ^np+++??+=Baugh
to ^in++++=to
Stubb ^np+++??+=Stubb.
. ^zz++++=EXTRAWORD
" ^zz++++="Give
give ^vb++++=EXTRAWORD
the ^ati++++=the
rascals ^nns+nom+++=rascals
a ^at++++=a
chance ^nn++++=chance
for ^in++++=for
a ^at++++=a
holiday ^nn++++=holiday
like ^in++++=like
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
they ^pp3a+pp3+++=they
will ^md+prd+++=will
come ^vb++++=come
from ^in+ppvb+++=from
the ^ati++++=the
south ^np+pl+++=south
line ^nn++++=line
of ^in++++=of
the ^ati++++=the
Strip ^nn++++=Strip."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
right ^nn++++=right,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Seigerman ^np+nom+++=Seigerman,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Arab ^jj++++=Arab.
. ^zz++++=EXTRAWORD
" ^zz++++="They'll
they ^pp3a+pp3+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
come ^vb++++=come
from ^in+ppvb+++=from
the ^ati++++=the
west ^np+pl+++=west
and ^cc++++=and
south ^np+pl+++=south
to ^in++++=to
a ^at++++=a
man ^nn++++=man,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^in++++=as
far ^rb+pl+++=far
east ^np+pl+++=east
as ^ql++++=as
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
the ^ati++++=the
next ^ap++++=next
county ^nn++++=county.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you
they ^pp3a+pp3+++=they
will ^md+prd+++=will
be ^vb+be+vrb++=be
a ^at++++=a
thousand ^cd++++=thousand
strong ^jj++++=strong
and ^cc++++=and
a ^at++++=a
unit ^nn++++=unit
in ^in++++=in
voting ^xvbg+++xvbg+=voting.
. ^zz++++=EXTRAWORD
Watch ^vb++++=Watch
my ^pp$+pp1+++=my
smoke ^nn++++=smoke
on ^in++++=on
results ^nns++++=results!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Stubb ^np+++??+=Stubb,
, ^zz++++=EXTRAWORD
slowly ^rb++++=slowly
and ^cc+phrs+++=and
deliberately ^rb+cnj+++=deliberately,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
think ^vb+vprv+tht0++=think
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
high ^jj+atrb+++=high
time ^nn++++=time
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Seigerman ^np+nom+++=Seigerman's
's ^$++++=EXTRAWORD
consent ^nn++++=consent
to ^to++++=to
make ^vbi++++=make
the ^ati++++=the
race ^nn++++=race.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
counting ^jj+++xvbg+=counting
of ^in++++=of
our ^pp$+pp1+++=our
forces ^nns++++=forces
and ^cc++++=and
the ^ati++++=the
sinews ^nns+++??+=sinews
of ^in++++=of
war ^nn++++=war
is ^vbz+bez+vrb++=is
good ^jj+pred+++=good
enough ^dt++++=enough
in ^in++++=in
advance ^nn+nom+++=advance;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
must ^md+nec+++=must
insist ^vb+vpub+++=insist
on ^in++++=on
an ^at++++=an
answer ^nn++++=answer
from ^in++++=from
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Seigerman ^np+nom+++=Seigerman.
. ^zz++++=EXTRAWORD
Will ^md+prd+++=Will
you ^pp2+pp2+++=you
become ^vb++++=become
our ^pp$+pp1+++=our
candidate ^nn+nom+++=candidate?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Shentlemens,
shentlemens ^nns+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
how ^wrb+who+whq++=how
can ^md+pos+++=can
I ^pp1a+pp1+++=I
refuse ^vb++++=refuse
to ^to+vcmp+++=to
be ^vbi++vrb++=be
one ^cd1++++=one
sheriff ^nn++++=sheriff?
? ^zz++++=EXTRAWORD
The ^ati++++=The
cattle ^nns++++=cattle-mens
- ^zz++++=EXTRAWORD
mens ^nns+++??+=EXTRAWORD
must ^md+nec+++=must
be ^vb+be+vrb++=be
protec ^nn+++??+=protec.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
accep ^nn+++??+=accep."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
trio ^nn++++=trio
now ^rn+tm+++=now
arose ^vbd+++xvbn+=arose,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
a ^at++++=a
round ^nn++++=round
of ^in++++=of
oaths ^nns++++=oaths
that ^tht+rel+subj++=that
would ^md+prd+++=would
have ^vb+hv+aux++=have
made ^vprf+++xvbnx+=made
the ^ati++++=the
captain ^nn++++=captain
of ^in++++=of
a ^at++++=a
pirate ^nn++++=pirate
ship ^nn++++=ship
green ^nn++++=green
with ^in++++=with
envy ^nn++++=envy
swore ^vbd+vpub+tht0+xvbn+=swore
Seigerman ^np+nom++??+=Seigerman
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
a ^at++++=a
step ^nn++++=step
he ^pp3a+pp3+++=he
would ^md+prd+++=would
never ^rb++++=never
regret ^nn++++=regret.
. ^zz++++=EXTRAWORD
After ^in++++=After
the ^ati++++=the
hearty ^jj+atrb+++=hearty
congratulation ^nn+nom+++=congratulation
on ^in++++=on
his ^pp$+pp3+++=his
acceptance ^nn+nom+++=acceptance,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
reseated ^vbd+++xvbnx+=reseated
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
Louie ^np++++=Louie,
, ^zz++++=EXTRAWORD
in ^in++++=in
his ^pp$+pp3+++=his
gratitude ^nn++++=gratitude,
, ^zz++++=EXTRAWORD
insisted ^vb+++xvbn+=insisted
that ^tht+vcmp+++=that
on ^rp++++=on
pleasant ^jj+atrb+++=pleasant
occasions ^nns++++=occasions
like ^in++++=like
this ^dt+dem+++=this
he ^pp3a+pp3+++=he
should ^md+nec+++=should
be ^vb+be+aux++=be
permitted ^vpsv++agls+xvbnx+=permitted
to ^to+vcmp+++=to
offer ^vbi++++=offer
some ^dti++++=some
refreshments ^nns+nom+++=refreshments
of ^in++++=of
a ^at++++=a
liquid ^jj+atrb+++=liquid
nature ^nn++++=nature.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
never ^rb++++=never
like ^vb++++=like
to ^to+vcmp+++=to
indulge ^vbi++++=indulge
at ^rb++++=at
a ^at++++=a
bar ^nn++++=bar,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Stubb ^np+++??+=Stubb.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
people ^nn++++=people
whom ^whp+rel+obj++=whom
I ^pp1a+pp1+++=I
work ^nn++++=work
for ^in++++=for
are ^vb+ber+vrb++=are
very ^ql+amp+++=very
particular ^jj++++=particular
regarding ^in++++=regarding
the ^ati++++=the
habits ^nns++++=habits
of ^in++++=of
their ^pp$+pp3+++=their
trusted ^jj+atrb++xvbn+=trusted
men ^nns++++=men."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
might ^md+pos+++=might
be ^vb+be+vrb++=be
permissible ^jj+pred+++=permissible
on ^in++++=on
occasions ^nns++++=occasions
like ^in++++=like
this ^dt+dem+++=this
to ^to++++=to
break ^vbi++++=break
certain ^jj+atrb+++=certain
established ^jj+atrb++xvbn+=established
rules ^nns++++=rules,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
suggested ^vbd+vpub++xvbn+=suggested
Baugh ^np+++??+=Baugh,
, ^zz++++=EXTRAWORD
" ^zz++++="besides,
besides ^rb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Seigerman ^np+nom+++=Seigerman
can ^md+pos+++=can
bring ^vb++++=bring
it ^pp3+it+++=it
in ^in++++=in
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
we ^pp1a+pp1+++=we
will ^md+prd+++=will
be ^vb+be+vrb++=be
unobserved ^jj+pred+++=unobserved."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Very
very ^ql+amp+++=EXTRAWORD
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Stubb ^np+++??+=Stubb,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
waive ^vb++++=waive
my ^pp$+pp1+++=my
objections ^nns+nom+++=objections
for ^in++++=for
sociability ^nn+nom+++=sociability's
's ^$++++=EXTRAWORD
sake ^nn++++=sake."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
When ^wrb+who+++=When
Louie ^np++++=Louie
had ^vbd+hvd+aux++=had
retired ^vprf+++xvbnx+=retired
for ^in++++=for
this ^dt+dem+++=this
purpose ^nn++++=purpose,
, ^zz++++=EXTRAWORD
Baugh ^np+++??+=Baugh
arose ^vbd+++xvbn+=arose
to ^in++++=to
his ^pp$+pp3+++=his
full ^jj+atrb+++=full
dignity ^nn+nom+++=dignity
and ^cc++++=and
six ^cd++++=six
foot ^nn++++=foot
three ^cd++++=three,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
said ^vpsv++agls+xvbn+=said
to ^to+vcmp+++=to
the ^ati++++=the
other ^ap++++=other
two ^cd++++=two,
, ^zz++++=EXTRAWORD
bowing ^vbg+++xvbg+=bowing,
, ^zz++++=EXTRAWORD
" ^zz++++="Your
your ^pp$+pp2+++=EXTRAWORD
uncle ^nn++++=uncle,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
dears ^nns+++??+=dears,
, ^zz++++=EXTRAWORD
will ^md+prd+++=will
never ^rb++splt++=never
allow ^vb++++=allow
you ^pp2+pp2+++=you
to ^to++++=to
come ^vbi++++=come
to ^to++++=to
want ^vbi++++=want.
. ^zz++++=EXTRAWORD
Pin ^nn++++=Pin
your ^pp$+pp2+++=your
faith ^nn++++=faith
to ^in++++=to
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man.
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
wallow ^vb++++=wallow
in ^in++++=in
the ^ati++++=the
fat ^nn++++=fat
of ^in++++=of
the ^ati++++=the
land ^nn++++=land
until ^cs+sub+++=until
the ^ati++++=the
grass ^nn++++=grass
comes ^vbz++++=comes
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
gentle ^jj+atrb+++=gentle
Annie ^np+++??+=Annie.
. ^zz++++=EXTRAWORD
Gentlemen ^nns++++=Gentlemen,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
gentlemen ^nns++++=gentlemen,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
doubt ^nn++++=doubt
like ^in++++=like
hell ^nn++++=hell,
, ^zz++++=EXTRAWORD
salute ^vb++++=salute
the ^ati++++=the
victor ^nn++++=victor!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
refreshment ^nn+nom+++=refreshment
was ^vbd+bedz+aux++=was
brought ^vpsv++agls+xvbnx+=brought
in ^rb+cnj+++=in,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
before ^cs+sub+++=before
the ^ati++++=the
session ^nn++++=session
adjourned ^vwbn+++xvbn+=adjourned,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
lowered ^vprf+++xvbnx+=lowered
the ^ati++++=the
contents ^nns++++=contents
of ^in++++=of
a ^at++++=a
black ^jj+atrb+++=black
bottle ^nn++++=bottle
of ^in++++=of
private ^jj+atrb+++=private
stock ^nn++++=stock
by ^in++++=by
several ^ap++++=several
fingers ^nns+nom+++=fingers.
. ^zz++++=EXTRAWORD
The ^ati++++=The
announcement ^nn+nom+++=announcement
of ^in++++=of
the ^ati++++=the
candidacy ^nn+nom+++=candidacy
of ^in++++=of
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Louis ^np++++=Louis
Seigerman ^np+nom++??+=Seigerman
in ^in++++=in
the ^ati++++=the
next ^ap++++=next
week ^nn++++=week's
's ^$++++=EXTRAWORD
paper ^nn++++=paper
( ^zz++++=(by
by ^in++++=EXTRAWORD
aid ^nn++++=aid
of ^in++++=of
the ^ati++++=the
accompanying ^jj+++xvbg+=accompanying
fiver ^jjr++++=fiver
which ^whp+who+++=which
