Old ^jj+atrb+++=OLD
reach ^nn++++=reach
and ^cc++++=and
drew ^vpsv++agls+xvbn+=drew
in ^in++++=in
a ^at++++=a
long ^jj+atrb+++=long
breath ^nn++++=breath
of ^in++++=of
satisfaction ^nn+nom+++=satisfaction.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+vrb++=did
a ^at++++=a
good ^jj+atrb+++=good
day ^nn++++=day's
's ^$++++=EXTRAWORD
work ^nn++++=work
today ^nr+tm+++=today,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
pause ^nn++++=pause.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
so ^ql++++=so,
, ^zz++++=EXTRAWORD
John ^np++++=John?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
him ^pp3o+pp3+++=him
one ^cd1++++=one
or ^cc++++=or
two ^cd++++=two
sure ^jj+atrb+++=sure
things ^nns++++=things
in ^in++++=in
Dawson ^np++++=Dawson
Street ^nn++++=Street,
, ^zz++++=EXTRAWORD
Crofton ^np+++??+=Crofton
and ^cc++++=and
myself ^ppl+pp1+++=myself.
. ^zz++++=EXTRAWORD
Between ^in++++=Between
ourselves ^ppls+pp1+++=ourselves,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
Crofton ^np+++??+=Crofton
( ^zz++++=(he's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
decent ^jj+atrb+++=decent
chap ^nn++++=chap,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^rb+emph"+++=course),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
worth ^in++++=worth
a ^at++++=a
damn ^vb++++=damn
as ^ql++++=as
a ^at++++=a
canvasser ^nn++++=canvasser.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+vrb++=hasn't
n't ^xnot++not++0=EXTRAWORD
a ^at++++=a
word ^nn++++=word
to ^to++++=to
throw ^vbi++++=throw
to ^in++++=to
a ^at++++=a
dog ^nn++++=dog.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
stands ^vbz++++=stands
and ^cc++++=and
looks ^nns++++=looks
at ^rb++++=at
the ^ati++++=the
people ^nns++++=people
while ^cs+sub+++=while
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=do
the ^ati++++=the
talking ^nn++++=talking."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
two ^cd++++=two
men ^nns++++=men
entered ^vbd+++xvbn+=entered
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
One ^pn++++=One
of ^in++++=of
them ^pp3o+pp3+++=them
was ^vbd+bedz+vrb++=was
a ^at++++=a
very ^ql+amp+++=very
fat ^nn++++=fat
man ^nn++++=man
whose ^whp+rel+obj++=whose
blue ^jj+atrb+++=blue
serge ^nn++++=serge
clothes ^nns++++=clothes
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi++vrb++=be
in ^in++++=in
danger ^nn++++=danger
of ^in++++=of
falling ^xvbg+++xvbg+=falling
from ^in++++=from
his ^pp$+pp3+++=his
sloping ^jj+atrb++xvbg+=sloping
figure ^nn++++=figure.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^at++++=a
big ^jj+atrb+++=big
face ^nn++++=face
which ^whp+rel+subj++=which
resembled ^vbd+++xvbn+=resembled
a ^at++++=a
young ^jj+atrb+++=young
ox ^nn++++=ox's
's ^$++++=EXTRAWORD
face ^nn++++=face
in ^in++++=in
expression ^nn++++=expression,
, ^zz++++=EXTRAWORD
staring ^vbg+++xvbg+=staring
blue ^jj+atrb+++=blue
eyes ^nns++++=eyes
and ^cc++++=and
a ^at++++=a
grizzled ^jj+atrb+++=grizzled
moustache ^nn++++=moustache.
. ^zz++++=EXTRAWORD
The ^ati++++=The
other ^ap++++=other
man ^nn++++=man,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
was ^vbd+bedz+vrb++=was
much ^ap++++=much
younger ^jjr++++=younger
and ^cc+phrs+++=and
frailer ^jjr++++=frailer,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=had
a ^at++++=a
thin ^jj++++=thin,
, ^zz++++=EXTRAWORD
clean ^jj++++=clean-shaven
- ^zz++++=EXTRAWORD
shaven ^jj+atrb+++=EXTRAWORD
face ^nn++++=face.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wore ^vbd+++xvbnx+=wore
a ^at++++=a
very ^ql+amp+++=very
high ^np++++=high
double ^jj+atrb+++=double
collar ^nn++++=collar
and ^cc++++=and
a ^at++++=a
wide ^jj++++=wide-brimmed
- ^zz++++=EXTRAWORD
brimmed ^jj+atrb++xvbn+=EXTRAWORD
bowler ^nn++++=bowler
hat ^nn++++=hat.
. ^zz++++=EXTRAWORD
" ^zz++++="Hello,
hello ^rb+dspt+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Crofton ^np+++??+=Crofton!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy
to ^in++++=to
the ^ati++++=the
fat ^nn++++=fat
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="Talk
talk ^nn++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
devil.. ^nn+++??+=devil..."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
did ^vbd+dod+vrb++=did
the ^ati++++=the
boose ^nn+++??+=boose
come ^vprf+++xvbn+=come
from ^in+ppvb+++=from?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
young ^jj+atrb+++=young
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+vrb++=EXTRAWORD
the ^ati++++=the
cow ^nn++++=cow
calve ^vb++++=calve?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="O,
o ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
Lyons ^np+++??+=Lyons
spots ^nns++++=spots
the ^ati++++=the
drink ^vb++++=drink
first ^rb++++=first
thing ^nn++++=thing!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor,
'connor, ^nn+++??+=EXTRAWORD
laughing ^vwbg+++xvbg+=laughing.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
that ^tht+vcmp+++=that
the ^ati++++=the
way ^nn++++=way
you ^pp2+pp2+++=you
chaps ^nns++++=chaps
canvass ^nns+++??+=canvass,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lyons ^np++++=Lyons,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
Crofton ^np+++??+=Crofton
and ^cc++++=and
I ^pp1a+pp1+++=I
out ^rp+pl+++=out
in ^in++++=in
the ^ati++++=the
cold ^nn++++=cold
and ^cc++++=and
rain ^nn++++=rain
looking ^vwbg+++xvbg+=looking
for ^in++++=for
votes ^nns++++=votes?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
blast ^nn++++=blast
your ^pp$+pp2+++=your
soul ^nn++++=soul,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,
, ^zz++++=EXTRAWORD
" ^zz++++="I'd
i ^pp1a+pp1+++0=EXTRAWORD
'd ^md+prd+aux++=EXTRAWORD
get ^vb++++=get
more ^ql++++=more
votes ^nns++++=votes
in ^in++++=in
five ^cd++++=five
minutes ^nns++++=minutes
than ^in++++=than
you ^pp2+pp2+++=you
two ^cd++++=two'd
'd ^md+prd+aux++0=EXTRAWORD
get ^vb++++=get
in ^rb+phrv+++=in
a ^at++++=a
week ^nn++++=week."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Open
open ^jj++++=EXTRAWORD
two ^cd++++=two
bottles ^nns++++=bottles
of ^in++++=of
stout ^jj++++=stout,
, ^zz++++=EXTRAWORD
Jack ^np++++=Jack,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor.
'connor. ^nn+++??+=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
can ^md+pos+++=can
I ^pp1a+pp1+++=I?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man,
, ^zz++++=EXTRAWORD
" ^zz++++="when
when ^wrb+who+++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
corkscrew ^nn+++??+=corkscrew?
? ^zz++++=EXTRAWORD
" ^zz++++="
" ^zz++++="Wait
wait ^vb++++=EXTRAWORD
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
wait ^vb++++=wait
now ^rn+tm+++=now!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,
, ^zz++++=EXTRAWORD
getting ^vbg+++xvbg+=getting
up ^rp++++=up
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
ever ^rb++++=ever
see ^vb+vprv+++=see
this ^dt+dem+++=this
little ^jj+atrb+++=little
trick ^nn++++=trick?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
two ^cd++++=two
bottles ^nns++++=bottles
from ^in++++=from
the ^ati++++=the
table ^nn++++=table
and ^cc++++=and,
, ^zz++++=EXTRAWORD
carrying ^vbg+++xvbg+=carrying
them ^pp3o+pp3+++=them
to ^in++++=to
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
put ^j+++xvbn+=put
them ^pp3o+pp3+++=them
on ^in++++=on
the ^ati++++=the
hob ^nn++++=hob.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
sat ^vbd+++xvbnx+=sat
dow ^np++++=dow-n
- ^zz++++=EXTRAWORD
n ^zz++++=EXTRAWORD
again ^rb+tm+++=again
by ^in++++=by
the ^ati++++=the
fire ^nn++++=fire
and ^cc++++=and
took ^vbd+++xvbn+=took
another ^dt++++=another
drink ^vb++++=drink
from ^in++++=from
his ^pp$+pp3+++=his
bottle ^nn++++=bottle.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lyons ^np++++=Lyons
sat ^vbd+++xvbn+=sat
on ^in++++=on
the ^ati++++=the
edge ^nn++++=edge
of ^in++++=of
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
pushed ^xvbn+++xvbn+=pushed
his ^pp$+pp3+++=his
hat ^nn++++=hat
towards ^in++++=towards
the ^ati++++=the
nape ^nn++++=nape
of ^in++++=of
his ^pp$+pp3+++=his
neck ^nn++++=neck
and ^cc++++=and
began ^vbd+++xvbn+=began
to ^to++++=to
swing ^vbi++++=swing
his ^pp$+pp3+++=his
legs ^nns++++=legs.
. ^zz++++=EXTRAWORD
" ^zz++++="Which
which ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
my ^pp$+pp1+++=my
bottle ^nn++++=bottle?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="This,
this ^dt+pdem+++=EXTRAWORD
, ^zz++++=EXTRAWORD
lad ^nn++++=lad,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Crofton ^np++++=Crofton
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
on ^in++++=on
a ^at++++=a
box ^nn++++=box
and ^cc++++=and
looked ^vbd+++xvbn+=looked
fixedly ^jj++++=fixedly
at ^rb++++=at
the ^ati++++=the
other ^ap++++=other
bottle ^nn++++=bottle
on ^in++++=on
the ^ati++++=the
hob ^nn++++=hob.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
silent ^jj+pred+++=silent
for ^in++++=for
two ^cd++++=two
reasons ^nns++++=reasons.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
reason ^nn++++=reason,
, ^zz++++=EXTRAWORD
sufficient ^jj++++=sufficient
in ^in++++=in
itself ^ppl++++=itself,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
nothing ^pn++++=nothing
to ^to++++=to
say ^vbi+vpub+++=say;
; ^zz++++=EXTRAWORD
the ^ati++++=the
second ^od++++=second
reason ^nn++++=reason
was ^vbd+bedz+vrb++=was
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
considered ^vbd+vprv+tht0+xvbnx+=considered
his ^pp$+pp3+++=his
companions ^nns++++=companions
beneath ^rb++++=beneath
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
canvasser ^nn++++=canvasser
for ^in++++=for
Wilkins ^np+++??+=Wilkins,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Conservative ^nn++++=Conservative,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
when ^wrb+who+++=when
the ^ati++++=the
Conservatives ^nns++++=Conservatives
had ^vbd+hvd+aux++=had
withdrawn ^vprf+++xvbnx+=withdrawn
their ^pp$+pp3+++=their
man ^nn++++=man
and ^cc++++=and,
, ^zz++++=EXTRAWORD
choosing ^jj+++xvbg+=choosing
the ^ati++++=the
lesser ^nn++++=lesser
of ^in++++=of
two ^cd++++=two
evils ^nns++++=evils,
, ^zz++++=EXTRAWORD
given ^vpbn+v++xvbn+=given
their ^pp$+pp3+++=their
support ^nn++++=support
to ^in++++=to
the ^ati++++=the
Nationalist ^jj+atrb+++=Nationalist
candidate ^nn+nom+++=candidate,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
engaged ^vpsv++agls+xvbnx+=engaged
to ^in++++=to
work ^nn++++=work
for ^in++++=for
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Tiemey ^np++++=Tiemey.
. ^zz++++=EXTRAWORD
In ^in++++=In
a ^ap++++=a
few ^ap"++++=few
minutes ^nns++++=minutes
an ^at++++=an
apologetic ^jj++++=apologetic
" ^zz++++="Pok!"
pok ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
heard ^vpsv++agls+xvbnx+=heard
as ^ql++++=as
the ^ati++++=the
cork ^nn++++=cork
flew ^vbd+++xvbn+=flew
out ^rp+pl+++=out
of ^in++++=of
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lyons ^np++++=Lyons'
' ^zz++++=EXTRAWORD
bottle ^nn++++=bottle.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lyons ^np++++=Lyons
jumped ^vbd+++xvbn+=jumped
off ^in+pl+++=off
the ^ati++++=the
table ^nn++++=table,
, ^zz++++=EXTRAWORD
went ^j+++xvbn+=went
to ^in++++=to
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
took ^j+++xvbn+=took
his ^pp$+pp3+++=his
bottle ^nn++++=bottle
and ^cc++++=and
carried ^vbd+++xvbn+=carried
it ^pp3+it+++=it
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+aux++=was
just ^rb+emph+splt++=just
telling ^nvbg+++xvbg+=telling
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
Crofton ^np+++??+=Crofton,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
got ^vbd+++xvbn+=got
a ^at++++=a
good ^jj++++=good
few ^ap++++=few
votes ^nns++++=votes
today ^nr+tm+++=today."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
get ^vb++++=get?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbn+vsua++xvbn+=asked
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lyons ^np++++=Lyons.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
Parkes ^np+++??+=Parkes
for ^in++++=for
one ^pn++++=one,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
Atkinson ^np++++=Atkinson
for ^in++++=for
two ^cd++++=two,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
got ^vbd+++xvbn+=got
Ward ^nn++++=Ward
of ^in++++=of
Dawson ^np++++=Dawson
Street ^nn++++=Street.
. ^zz++++=EXTRAWORD
Fine ^jj+atrb+++=Fine
old ^jj+atrb+++=old
chap ^nn++++=chap
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is,
, ^zz++++=EXTRAWORD
too ^ql++++=too
- ^zz++++=-regular
regular ^jj+atrb+++=EXTRAWORD
old ^jj+atrb+++=old
toff ^np++++=toff,
, ^zz++++=EXTRAWORD
old ^jj+atrb+++=old
Conservative ^nn++++=Conservative!
! ^zz++++=EXTRAWORD
' ^zz++++='But
but ^cc++++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
your ^pp$+pp2+++=your
candidate ^nn+nom+++=candidate
a ^at++++=a
Nationalist ^nn+nom+++=Nationalist?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
' ^zz++++='He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
respectable ^jj+atrb+++=respectable
man ^nn++++=man,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I.
. ^zz++++=EXTRAWORD
' ^zz++++='He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
in ^in++++=in
favour ^in"++++=favour
of ^in"++++=of
whatever ^nn+nom+++=whatever
will ^md+prd+++=will
benefit ^vb++++=benefit
this ^dt+dem+++=this
country ^nn++++=country.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
big ^jj+atrb+++=big
ratepayer ^nn+nom+++=ratepayer,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
' ^zz++++='He
he ^pp3a+pp3+++=EXTRAWORD
has ^vbz+hvz+vrb++=has
extensive ^jj+atrb+++=extensive
house ^nn++++=house
property ^nn++++=property
in ^in++++=in
the ^ati++++=the
city ^nn++++=city
and ^cc++++=and
three ^cd++++=three
places ^nns++++=places
of ^in++++=of
business ^nns+nom+++=business
and ^cc++++=and
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it
to ^in++++=to
his ^pp$+pp3+++=his
own ^ap++++=own
advantage ^nn+nom+++=advantage
to ^to++++=to
keep ^vbi++++=keep
down ^rb+phrv+++=down
the ^ati++++=the
rates ^nns++++=rates?
? ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
prominent ^jj+atrb+++=prominent
and ^cc+phrs+++=and
respected ^jj+atrb++xvbn+=respected
citizen ^nn++++=citizen,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
' ^zz++++='and
and ^cc++++=EXTRAWORD
a ^at++++=a
Poor ^jj+atrb+++=Poor
Law ^nn++++=Law
Guardian ^nn++++=Guardian,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
belong ^vb++++=belong
to ^in++++=to
any ^dti++++=any
party ^nn++++=party,
, ^zz++++=EXTRAWORD
good ^jj++++=good,
, ^zz++++=EXTRAWORD
bad ^jj++++=bad,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
indifferent ^jj++++=indifferent.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
way ^nn++++=way
to ^to++++=to
talk ^vbi++++=talk
to ^to++++=to
' ^zz++++='em."
em ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc+cls+++=EXTRAWORD
what ^wdt+who+++=what
about ^in++++=about
the ^ati++++=the
address ^nns+nom+++=address
to ^in++++=to
the ^ati++++=the
King ^nn++++=King?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Lyons ^np++++=Lyons,
, ^zz++++=EXTRAWORD
after ^in++++=after
drinking ^xvbg+++xvbg+=drinking
and ^cc++++=and
smacking ^xvbg+++xvbg+=smacking
his ^pp$+pp3+++=his
lips ^nns++++=lips.
. ^zz++++=EXTRAWORD
" ^zz++++="Listen
listen ^vb++++=EXTRAWORD
to ^in++++=to
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Henchy ^np++++=Henchy.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
we ^pp1a+pp1+++=we
want ^vb++++=want
in ^in++++=in
thus ^rb+cnj+++=thus
country ^nn++++=country,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
to ^in+vcmp+++=to
old ^jj+atrb+++=old
Ward ^nn++++=Ward,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
capital ^nn++++=capital.
. ^zz++++=EXTRAWORD
The ^ati++++=The
King ^np++++=King's
's ^vbz+bez+aux++0=EXTRAWORD
coming ^vbg+++xvbg+=coming
here ^rn+pl+++=here
will ^md+prd+++=will
mean ^vb+vprv+++=mean
an ^at++++=an
influx ^nn++++=influx
of ^in++++=of
money ^nn++++=money
into ^in++++=into
this ^dt+dem+++=this
country ^nn++++=country.
. ^zz++++=EXTRAWORD
The ^ati++++=The
citizens ^nns++++=citizens
of ^in++++=of
Dublin ^np++++=Dublin
will ^md+prd+++=will
benefit ^vb++++=benefit
by ^in++++=by
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Look ^vb++++=Look
at ^rb++++=at
all ^abn++++=all
the ^ati++++=the
factories ^nns++++=factories
down ^in++++=down
by ^in++++=by
the ^ati++++=the
quays ^nns++++=quays
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
idle ^jj++++=idle!
! ^zz++++=EXTRAWORD
Look ^vb++++=Look
at ^rb++++=at
all ^abn++++=all
the ^ati++++=the
money ^nn++++=money
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
in ^in++++=in
the ^ati++++=the
country ^nn++++=country
if ^cs+cnd+++=if
we ^pp1a+pp1+++=we
only ^ap+down+++=only
worked ^jj+++xvbn+=worked
the ^ati++++=the
old ^jj+atrb+++=old
industries ^nns++++=industries,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mills ^nns++++=mills,
, ^zz++++=EXTRAWORD
the ^ati++++=the
ship ^nn++++=ship-building
- ^zz++++=EXTRAWORD
building ^nvbg+++xvbg+=EXTRAWORD
yards ^nns++++=yards
and ^cc++++=and
factories ^nns++++=factories.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
capital ^nn++++=capital
we ^pp1a+pp1+++=we
want ^vb++++=want."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
look ^nn++++=look
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
John ^np++++=John,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
O ^zz++++=O'Connor.
'connor. ^nn+++??+=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
should ^md+nec+++=should
