As ^ql++++=As
, ^zz++++=EXTRAWORD
one ^cd1++++=one
end ^nn++++=end
of ^in++++=of
which ^whp+rel+pied++=which
was ^vbd+bedz+aux++=was
dangling ^nvbg+++xvbg+=dangling
from ^in++++=from
Fortunato ^np++++=Fortunato's
's ^$++++=EXTRAWORD
shirt ^nn++++=shirt.
. ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
gave ^vbd+++xvbn+=gave
you ^pp2+pp2+++=you
that ^dt+dem+++=that
watch ^nn++++=watch?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked
severely ^rb++++=severely.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
cousin ^nn++++=cousin
the ^ati++++=the
adjutant ^nn+nom+++=adjutant."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Falcone ^np+++??+=Falcone
seized ^vbd+++xvbn+=seized
the ^ati++++=the
watch ^nn++++=watch
and ^cc++++=and
hurled ^vbd+++xvbn+=hurled
it ^pp3+it+++=it
against ^in++++=against
a ^at++++=a
rock ^nn++++=rock,
, ^zz++++=EXTRAWORD
smashing ^jj++++=smashing
it ^pp3+it+++=it
into ^in++++=into
a ^at++++=a
thousand ^cd++++=thousand
pieces ^nns++++=pieces.
. ^zz++++=EXTRAWORD
" ^zz++++="Woman,"
woman ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="is
is ^vbz+bez+vrb++=EXTRAWORD
this ^dt+dem+++=this
child ^nn++++=child
mine ^nn++++=mine?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Giuseppa ^np++++=Giuseppa's
's ^$++++=EXTRAWORD
brown ^jj+atrb+++=brown
cheeks ^nns++++=cheeks
turned ^vbd+++xvbn+=turned
brick ^nn++++=brick-red,
- ^zz++++=EXTRAWORD
red ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you
saying ^nvbg+++xvbg+=saying,
, ^zz++++=EXTRAWORD
Mateo ^np+++??+=Mateo?
? ^zz++++=EXTRAWORD
- ^zz++++=-do
do ^vb+do+aux++=EXTRAWORD
you ^pp2+pp2+++=you
realize ^vb+vprv+++=realize
who ^whp+wpr+whcl++=who
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
talking ^vbg+++xvbgx+=talking
to ^to++++=to?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
child ^nn++++=child
is ^vbz+bez+vrb++=is
the ^ati++++=the
first ^rb++++=first
of ^in++++=of
his ^pp$+pp3+++=his
line ^nn++++=line
to ^in++++=to
have ^vbi+vbi+aux++=have
committed ^vprf+++xvbnx+=committed
a ^at++++=a
betrayal ^nn+nom+++=betrayal."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Fortunato ^np++++=Fortunato's
's ^$++++=EXTRAWORD
sobs ^nns++++=sobs
and ^cc++++=and
hiccoughs ^nns+++??+=hiccoughs
intensified ^vbd+++xvbn+=intensified-Falcone
- ^zz++++=EXTRAWORD
falcone ^vb+++??+=EXTRAWORD
continued ^vbd+++xvbn+=continued
to ^to++++=to
stare ^vbi++++=stare
at ^in++++=at
him ^pp3o+pp3+++=him
like ^in++++=like
a ^at++++=a
wildcat ^nn+++??+=wildcat.
. ^zz++++=EXTRAWORD
Finally ^rb++++=Finally
he ^pp3a+pp3+++=he
struck ^vbd+++xvbnx+=struck
the ^ati++++=the
ground ^nn++++=ground
with ^in++++=with
the ^ati++++=the
butt ^nn++++=butt
of ^in++++=of
his ^pp$+pp3+++=his
gun ^nn++++=gun,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
shouldered ^vbd+++xvbn+=shouldered
it ^pp3+it+++=it
and ^cc++++=and
set ^vpsv++agls+xvbn+=set
off ^rb+phrv+++=off
again ^rb+tm+++=again
on ^in++++=on
the ^ati++++=the
path ^nn++++=path
leading ^vwbg+++xvbg+=leading
to ^in++++=to
the ^ati++++=the
maquis ^nn++++=maquis,
, ^zz++++=EXTRAWORD
calling ^vbg+nom++xvbg+=calling
on ^in+ppvb+++=on
Fortunato ^np+++??+=Fortunato
to ^to++++=to
follow ^vbi+vprv+++=follow
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
obeyed ^vbd+++xvbn+=obeyed.
. ^zz++++=EXTRAWORD
Giuseppa ^np+++??+=Giuseppa
ran ^vbd+++xvbn+=ran
after ^cs+sub+++=after
Mateo ^np+++??+=Mateo
and ^cc++++=and
seized ^vbd+++xvbn+=seized
him ^pp3o+pp3+++=him
by ^in++++=by
the ^ati++++=the
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
your ^pp$+pp2+++=your
son ^nn++++=son,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
in ^in++++=in
a ^at++++=a
trembling ^jj+atrb++xvbg+=trembling
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
fixing ^nvbg+++xvbg+=fixing
her ^pp3o+pp3+++=her
dark ^jj+atrb+++=dark
eyes ^nns++++=eyes
on ^in++++=on
those ^dt+dem+++=those
of ^in++++=of
her ^pp$+pp3+++=her
husband ^nn++++=husband
as ^cs+sub+++=as
if ^cs+cnd+++=if
trying ^vbg+++xvbg+=trying
to ^to+vcmp+++=to
read ^vbn+vprv++xvbn+=read
his ^pp$+pp3+++=his
thoughts ^nns++++=thoughts.
. ^zz++++=EXTRAWORD
" ^zz++++="Leave
leave ^nn++++=EXTRAWORD
me ^pp1o+pp1+++=me
alone ^rb+cnj+++=alone,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Mateo ^np+++??+=Mateo,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
his ^pp$+pp3+++=his
father ^nn++++=father."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Giuseppa ^np+++??+=Giuseppa
kissed ^vbd+++xvbn+=kissed
her ^pp$+pp3+++=her
son ^nn++++=son
and ^cc++++=and
retreated ^vbd+++xvbn+=retreated,
, ^zz++++=EXTRAWORD
weeping ^nn++++=weeping,
, ^zz++++=EXTRAWORD
into ^in++++=into
the ^ati++++=the
cottage ^nn+nom+++=cottage.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
fell ^vbd+++xvbnx+=fell
to ^in++++=to
her ^pp$+pp3+++=her
knees ^nns++++=knees
before ^cs+sub+++=before
an ^at++++=an
image ^nn++++=image
of ^in++++=of
the ^ati++++=the
Virgin ^jjb++++=Virgin
and ^cc+phrs+++=and
prayed ^jj+++xvbn+=prayed
fervently ^rb++++=fervently.
. ^zz++++=EXTRAWORD
Meanwhile ^rb+cnj+++=Meanwhile,
, ^zz++++=EXTRAWORD
Falcone ^np+++??+=Falcone
walked ^vbd+++xvbn+=walked
a ^at++++=a
couple ^nn++++=couple
of ^in++++=of
hundred ^cd++++=hundred
paces ^nns++++=paces
along ^in++++=along
the ^ati++++=the
path ^nn++++=path
and ^cc++++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
stop ^vb++++=stop
until ^cs+sub+++=until
he ^pp3a+pp3+++=he
reached ^vbd+++xvbnx+=reached
a ^at++++=a
small ^jj+atrb+++=small
ravine ^nn++++=ravine,
, ^zz++++=EXTRAWORD
into ^in++++=into
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
descended ^vbd+++xvbnx+=descended.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
sounded ^vbd+++xvbnx+=sounded
the ^ati++++=the
earth ^nn++++=earth
with ^in++++=with
the ^ati++++=the
butt ^nn++++=butt
of ^in++++=of
his ^pp$+pp3+++=his
gun ^nn++++=gun
and ^cc++++=and
found ^vbd+vprv+tht0+xvbn+=found
it ^pp3+it+++=it
soft ^jj++++=soft.
. ^zz++++=EXTRAWORD
Easy ^jj++++=Easy
to ^to+jcmp+++=to
dig ^vbi++++=dig-the
- ^zz++++=EXTRAWORD
the ^ati++++=EXTRAWORD
place ^nn++++=place
seemed ^vbd+seem++xvbn+=seemed
suitable ^jj++++=suitable.
. ^zz++++=EXTRAWORD
" ^zz++++="Fortunato,
fortunato ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
go ^vb++++=go
and ^cc++++=and
stand ^nn++++=stand
by ^in++++=by
that ^dt+dem+++=that
big ^jj+atrb+++=big
stone ^nn++++=stone,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
without ^in++++=without
emotion ^nn+nom+++=emotion.
. ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
did ^vbd+dod+vrb++=did
as ^ql++++=as
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
ordered ^vpsv++agls+xvbnx+=ordered.
. ^zz++++=EXTRAWORD
" ^zz++++="Kneel
kneel ^vb++++=EXTRAWORD
down ^rp++++=down
and ^cc++++=and
say ^vb+vpub+++=say
your ^pp$+pp2+++=your
prayers ^nns+nom+++=prayers."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Father!
father ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Don't
n't ^xnot++not++0=EXTRAWORD
kill ^vb++++=kill
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
father ^nn++++=father!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Say
say ^vb+vpub+++=EXTRAWORD
your ^pp$+pp2+++=your
prayers ^nns+nom+++=prayers!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
repeated ^xvbn+++xvbn+=repeated
Mateo ^np+++??+=Mateo
in ^in++++=in
a ^at++++=a
terrible ^jj+atrb+++=terrible
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
Stammering ^np+++??+=Stammering
and ^cc++++=and
sobbing ^vbg+++xvbg+=sobbing,
, ^zz++++=EXTRAWORD
the ^ati++++=the
child ^nn++++=child
recited ^vbd+++xvbn+=recited
the ^ati++++=the
Our ^pp$+pp1+++=Our
Father ^nn++++=Father
and ^cc++++=and
the ^ati++++=the
Apostles ^nns++++=Apostles'
' ^zz++++=EXTRAWORD
Creed ^nn++++=Creed.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
each ^dt++++=each
prayer ^nn++++=prayer
his ^pp$+pp3+++=his
father ^npt++++=father
uttered ^vwbn+++xvbn+=uttered
a ^at++++=a
loud ^jj++++=loud
" ^zz++++="Amen!"
amen ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Are
are ^vb+ber+vrb++=EXTRAWORD
those ^dt+dem+++=those
all ^abn++++=all
the ^ati++++=the
prayers ^nns+nom+++=prayers
you ^pp2+pp2+++=you
know ^vb+vprv+++=know?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Father,
father ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
the ^ati++++=the
Hail ^nn++++=Hail
Mary ^np++++=Mary
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Rosary ^np+++??+=Rosary-aunt
- ^zz++++=EXTRAWORD
aunt ^nn++++=EXTRAWORD
taught ^vwbn+vsua++xvbn+=taught
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
rather ^rb++++=rather
long ^jj++++=long,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
no ^at++++=no
matter ^nn++++=matter."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
finished ^vbd+++xvbn+=finished
the ^ati++++=the
litany ^nn++++=litany
in ^in++++=in
a ^at++++=a
whisper ^nn++++=whisper.
. ^zz++++=EXTRAWORD
" ^zz++++="Have
have ^vb+hv+aux++=EXTRAWORD
you ^pp2+pp2+++=you
finished ^vbd+++xvbn+=finished?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
father ^nn++++=father,
, ^zz++++=EXTRAWORD
mercy ^nn++++=mercy!
! ^zz++++=EXTRAWORD
Forgive ^vb++++=Forgive
me ^pp1o+pp1+++=me!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
do ^vb+do+vrb++=do
it ^pp3+it+++=it
again ^rb+tm+++=again!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
beg ^vb++++=beg
my ^pp$+pp1+++=my
uncle ^nn++++=uncle
the ^ati++++=the
caporal ^jj++++=caporal
until ^cs+sub+++=until
Gianetto ^np+++??+=Gianetto
is ^vbz+bez+aux++=is
reprieved ^vpsv++agls+xvbnx+=reprieved!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
went ^vbd+++xvbnx+=went
on ^in++++=on
speaking ^nn++++=speaking.
. ^zz++++=EXTRAWORD
Mateo ^np+++??+=Mateo
had ^vbd+hvd+aux++=had
raised ^vprf+++xvbnx+=raised
his ^pp$+pp3+++=his
gun ^nn++++=gun
and ^cc++++=and
was ^vbd+bedz+aux++=was
taking ^vbg+++xvbgx+=taking
aim ^nn++++=aim,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying
to ^to+vcmp+++=to
his ^pp$+pp3+++=his
son ^nn++++=son,
, ^zz++++=EXTRAWORD
" ^zz++++="May
may ^md+pos+++=EXTRAWORD
God ^vb++++=God
forgive ^vb++++=forgive
you ^pp2+pp2+++=you!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
child ^nn++++=child
made ^vbd+++xvbn+=made
a ^at++++=a
desperate ^jj+atrb+++=desperate
effort ^nn++++=effort
to ^to+ncmp+++=to
get ^vbi++++=get
up ^rp++++=up
and ^cc++++=and
clasp ^nn++++=clasp
his ^pp$+pp3+++=his
father ^nn++++=father
by ^in++++=by
the ^ati++++=the
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
too ^ql++++=too
late ^jj++++=late.
. ^zz++++=EXTRAWORD
Mateo ^np+++??+=Mateo
fired ^vbd+++xvbn+=fired,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Fortunato ^np+++??+=Fortunato
fell ^vbd+++xvbn+=fell
like ^in++++=like
a ^at++++=a
rock ^nn++++=rock-dead.
- ^zz++++=EXTRAWORD
dead ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Without ^in++++=Without
a ^at++++=a
glance ^nn++++=glance
at ^in++++=at
the ^ati++++=the
corpse ^nn++++=corpse,
, ^zz++++=EXTRAWORD
Mateo ^np+++??+=Mateo
set ^vbd+++xvbn+=set
off ^rb+phrv+++=off
for ^in++++=for
the ^ati++++=the
house ^nn++++=house
to ^to++++=to
fetch ^vbi++++=fetch
a ^at++++=a
spade ^nn++++=spade
with ^in++++=with
which ^whp+rel+pied++=which
to ^to++++=to
bury ^vbi++++=bury
his ^pp$+pp3+++=his
son ^nn++++=son.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
gone ^vprf+++xvbnx+=gone
only ^rb+down+++=only
a ^ap++++=a
few ^ap"++++=few
paces ^nns++++=paces
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
met ^vbd+++xvbnx+=met
Giuseppa ^np+++??+=Giuseppa,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
run ^vprf+++xvbnx+=run
up ^rp++++=up
in ^in++++=in
alarm ^nn++++=alarm
on ^in++++=on
hearing ^xvbg+++xvbg+=hearing
the ^ati++++=the
rifle ^nn++++=rifle-shot.
- ^zz++++=EXTRAWORD
shot ^nn+++xvbn+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
done ^vbd+++xvbn+=done?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
cried ^vbd+++xvbnx+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="Justice."
justice ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Where
where ^wrb+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
he ^pp3a+pp3+++=he?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
the ^ati++++=the
ravine ^nn++++=ravine;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
bury ^vb++++=bury
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
died ^vbd+++xvbnx+=died
like ^in++++=like
a ^at++++=a
Christian ^nn++++=Christian;
; ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
shall ^md+prd+++=shall
have ^vb+hv+vrb++=have
a ^at++++=a
mass ^nn++++=mass
sung ^vbd+++xvbn+=sung
for ^in++++=for
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Tell ^vb++++=Tell
my ^pp$+pp1+++=my
son ^nn++++=son-in-law,
- ^zz++++=EXTRAWORD
in ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
law ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Tiodoro ^np+++??+=Tiodoro
Bianchi ^np++++=Bianchi,
 ^zz++++=EXTRAWORD
To ^to++++=to
Come ^vbi++++=come
And ^cc+phrs+++=and
Live ^vb++++=live
With ^in+ppvb+++=with
Us ^pp1o+pp1+++=us."
 ^zz++++=EXTRAWORD
 ^zz++++=EXTRAWORD
