For ^in++++=FOR
middle ^nn++++=middle
of ^in++++=of
it ^pp3+it+++=it
Miaow ^np+++??+=Miaow
got ^vbd+++xvbn+=got
up ^rp++++=up
from ^in++++=from
the ^ati++++=the
limb ^nn++++=limb
of ^in++++=of
the ^ati++++=the
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
coughed ^j+++xvbn+=coughed
slightly ^rb+cnj+++=slightly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
put ^vbd+++xvbn+=put
her ^pp$+pp3+++=her
paw ^npt++++=paw
delicately ^rb++++=delicately
over ^rp++++=over
her ^pp3o+pp3+++=her
mouth ^nn++++=mouth.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
excuse ^vb++++=excuse
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
faintly ^rb++++=faintly.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+aux++=am
taken ^vpsv++agls+xvbnx+=taken
this ^dt+dem+++=this
way ^nn++++=way
sometimes ^rb++++=sometimes--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
left ^vprf+++xvbnx+=left
my ^pp$+pp1+++=my
salts ^nns++++=salts
at ^in++++=at
home ^nr++++=home.
. ^zz++++=EXTRAWORD
Thanks ^rb+dspt+++=Thanks!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
get ^vb++++=get
down ^in++++=down
myself ^ppl+pp1+++=myself!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
moment ^nn++++=moment
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
disappeared ^vprf+++xvbnx+=disappeared,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
was ^vbd+bedz+aux++=was
heard ^vpsv++agls+xvbnx+=heard
coughing ^nn++++=coughing
in ^in++++=in
the ^ati++++=the
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
Mulledwiney ^np+++??+=Mulledwiney
winked ^vbd+++xvbn+=winked
at ^in++++=at
his ^pp$+pp3+++=his
companions ^nns++++=companions
and ^cc++++=and
continued ^vbd+++xvbn+=continued
his ^pp$+pp3+++=his
story: ^nn+++??+=story:-"Wid
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
wid ^in++++=EXTRAWORD
that ^dt+dem+++=that
we ^pp1a+pp1+++=we
wor ^nn++++=wor
in ^in++++=in
the ^ati++++=the
thick ^jj+atrb+++=thick
av ^nn++++=av
the ^ati++++=the
foight ^nn+++??+=foight.
. ^zz++++=EXTRAWORD
Whin ^np+++??+=Whin
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say
' ^zz++++='thick'
thick ^jj++++=EXTRAWORD
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mane ^nn++++=mane
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
sorr ^nn+++??+=sorr!
! ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
wor ^nn++++=wor
that ^tht+rel+subj++=that
jammed ^vwbn+++xvbn+=jammed
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
divil ^nn+++??+=divil
a ^at++++=a
bit ^nn++++=bit
cud ^nn++++=cud
we ^pp1a+pp1+++=we
shoot ^vb++++=shoot
or ^cc+phrs+++=or
cut ^vwbn+++xvbn+=cut!
! ^zz++++=EXTRAWORD
At ^in++++=At
fur ^nn++++=fur-rest,
- ^zz++++=EXTRAWORD
rest ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
lashed ^vprf+++xvbnx+=lashed
two ^cd++++=two
mushkits ^nns+++??+=mushkits
together ^nn+nom+++=together
wid ^in++++=wid
the ^ati++++=the
baynits ^nns+++??+=baynits
out ^rp+pl+++=out
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
hay ^nn++++=hay
fork ^nn++++=fork,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
getting ^vbg+++xvbg+=getting
the ^ati++++=the
haymaker ^nn+nom+++=haymaker's
's ^$++++=EXTRAWORD
lift ^nn++++=lift
on ^in++++=on
thim ^nn+++??+=thim,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
just ^rb+emph+++=just
lifted ^jj+++xvbn+=lifted
two ^cd++++=two
Paythians ^np+++??+=Paythians
out ^rp+pl+++=out--one
-- ^--+clp+++=EXTRAWORD
one ^cd1++++=EXTRAWORD
an ^at++++=an
aych ^nn+++??+=aych
baynit ^nn+++??+=baynit-and
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
passed ^vbd+++xvbn+=passed
' ^zz++++='em,
em ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
aisy ^nn+++??+=aisy-like,
- ^zz++++=EXTRAWORD
like ^in+strn+++=EXTRAWORD
, ^zz++++=EXTRAWORD
over ^in++++=over
me ^pp1o+pp1+++=me
head ^jjb++++=head
to ^in++++=to
the ^ati++++=the
rear ^jjb+atrb+++=rear
rank ^nn++++=rank
for ^in++++=for
them ^pp3o+pp3+++=them
to ^to++++=to
finish ^vbi++++=finish.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
what ^wdt+who+++=what
wid ^in++++=wid
the ^ati++++=the
blud ^nn+++??+=blud
gettin ^nn+++??+=gettin'
' ^zz++++=EXTRAWORD
into ^in++++=into
me ^pp1o+pp1+++=me
ois ^nns+++??+=ois,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+aux++=was
blinded ^vpsv++agls+xvbnx+=blinded,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
pressure ^nn++++=pressure
kept ^vbd+++xvbn+=kept
incraysin ^nn+++??+=incraysin'
' ^zz++++=EXTRAWORD
until ^cs+sub+++=until
me ^pp1o+pp1+++=me
arrums ^nns+++??+=arrums
was ^vbd+bedz+aux++=was
thrussed ^vpsv++agls+xvbnx+=thrussed
like ^in++++=like
a ^at++++=a
fowl ^nn+++??+=fowl
to ^in++++=to
me ^pp1o+pp1+++=me
sides ^nns++++=sides,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
sorra ^nn+++??+=sorra
a ^at++++=a
bit ^nn++++=bit
cud ^nn++++=cud
I ^pp1a+pp1+++=I
move ^vb++++=move
but ^cc++++=but
me ^pp1o+pp1+++=me
jaws ^nns++++=jaws!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
bloomin ^nn+++??+=bloomin'
' ^zz++++=EXTRAWORD
well ^rb++++=well
you ^pp2+pp2+++=you
knew ^vbd+vprv++xvbn+=knew
how ^wrb+who+whcl++=how
to ^to++++=to
use ^vbi++++=use
them ^pp3o+pp3+++=them,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Otherwise ^rb+cnj+++=Otherwise.
. ^zz++++=EXTRAWORD
" ^zz++++="Thrue
thrue ^nn+++??+=EXTRAWORD
for ^in++++=for
you ^pp2+pp2+++=you--though
-- ^--+clp+++=EXTRAWORD
though ^cs+sub+++=EXTRAWORD
ye ^pp2+pp2+++=ye
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
mane ^rb++++=mane
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mulledwiney ^np+++??+=Mulledwiney,
, ^zz++++=EXTRAWORD
playfully ^rb++++=playfully
tapping ^vbg+++xvbg+=tapping
Otherwise ^rb+cnj+++=Otherwise
on ^in++++=on
the ^ati++++=the
head ^nn++++=head
with ^in++++=with
a ^at++++=a
decanter ^nn+nom+++=decanter
till ^in++++=till
the ^ati++++=the
cut ^nn+++xvbn+=cut
glass ^nn++++=glass
slowly ^rb++++=slowly
shivered ^vbd+++xvbn+=shivered.
. ^zz++++=EXTRAWORD
" ^zz++++="So,
so ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
begorra ^nn+++??+=begorra!
! ^zz++++=EXTRAWORD
there ^rn+pl+++=there
wor ^nn++++=wor
nothing ^pn++++=nothing
left ^vbd+++xvbn+=left
for ^in++++=for
me ^pp1o+pp1+++=me
to ^to++++=to
do ^vbi++++=do
but ^cc++++=but
to ^to++++=to
Ate ^vbi++++=ATE
thim ^nn+++??+=thim!
! ^zz++++=EXTRAWORD
Wirra ^np+++??+=Wirra!
! ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
the ^ati++++=the
crooel ^nn+++??+=crooel
worruk ^nn+++??+=worruk."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Excuse
excuse ^nn++++=EXTRAWORD
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
lord ^npt++++=lord,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
interrupted ^vwbn+++xvbn+=interrupted
the ^ati++++=the
gasping ^jj+atrb++xvbg+=gasping
voice ^nn++++=voice
of ^in++++=of
Pi ^np+++??+=Pi
Bol ^np+++??+=Bol
as ^ql++++=as
he ^pp3a+pp3+++=he
began ^vbd+++xvbnx+=began
to ^in++++=to
back ^jjb++++=back
from ^in++++=from
the ^ati++++=the
pool ^nn++++=pool,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
but ^cc++++=but
a ^at++++=a
horse ^nn++++=horse,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
being ^xvbg+++xvbg+=being
built ^vbd+++xvbn+=built
in ^cs+sub+++=in
that ^cs"++++=that
way ^nn++++=way--naturally
-- ^--+clp+++=EXTRAWORD
naturally ^rb++++=EXTRAWORD
have ^vb+hv+vrb++=have
the ^ati++++=the
stomach ^nn++++=stomach
of ^in++++=of
one ^pn++++=one--yet,
-- ^--+clp+++=EXTRAWORD
yet ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
really ^rb+cnj+++=really,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
lord ^npt++++=lord,
, ^zz++++=EXTRAWORD
this ^dt+pdem+++=this--er"-And
-- ^--+clp+++=EXTRAWORD
er" ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
and ^cc++++=EXTRAWORD
his ^pp$+pp3+++=his
voice ^nn++++=voice
was ^vbd+bedz+aux++=was
gone ^vpsv++agls+xvbnx+=gone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
next ^ap++++=next
moment ^nn++++=moment
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
disappeared ^vprf+++xvbnx+=disappeared.
. ^zz++++=EXTRAWORD
Mulledwiney ^np+++??+=Mulledwiney
looked ^vbd+++xvbn+=looked
around ^rp++++=around
with ^in++++=with
affected ^vbd+++xvbn+=affected
concern ^nn++++=concern.
. ^zz++++=EXTRAWORD
" ^zz++++="Save
save ^vb++++=EXTRAWORD
us ^pp1o+pp1+++=us!
! ^zz++++=EXTRAWORD
But ^cc+cls+++=But
we ^pp1a+pp1+++=we've
've ^vb+hv+aux++0=EXTRAWORD
cleaned ^vprf+++xvbnx+=cleaned
out ^rp+pl+++=out
the ^ati++++=the
Jungle ^nn++++=Jungle!
! ^zz++++=EXTRAWORD
Sure ^jj++++=Sure,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
a ^at++++=a
baste ^vb++++=baste
left ^nn+++xvbn+=left
but ^cc++++=but
ourselves ^ppls+pp1+++=ourselves!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
true ^jj+pred+++=true.
. ^zz++++=EXTRAWORD
The ^ati++++=The
watering ^jj+++xvbg+=watering-place
- ^zz++++=EXTRAWORD
place ^nn++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
empty ^jj+pred+++=empty.
. ^zz++++=EXTRAWORD
Moo ^np+++??+=Moo
Kow ^np+++??+=Kow,
, ^zz++++=EXTRAWORD
Miaow ^np+++??+=Miaow,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Gee ^np++++=Gee
Gees ^np+++??+=Gees
had ^vbd+hvd+aux++=had
disappeared ^vprf+++xvbnx+=disappeared.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
booming ^jj+atrb++xvbg+=booming
crash ^nn++++=crash
and ^cc++++=and
a ^at++++=a
long ^jj++++=long,
, ^zz++++=EXTRAWORD
deep ^jj++++=deep
rumbling ^jj+++xvbg+=rumbling
among ^in++++=among
the ^ati++++=the
distant ^jj+atrb+++=distant
hills ^nns++++=hills.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
they ^pp3a+pp3+++=they
knew ^vbd+vprv+tht0+xvbnx+=knew
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were
near ^in+pl+++=near
the ^ati++++=the
old ^jj+atrb+++=old
Moulmein ^np+++??+=Moulmein
Pagoda ^np+++??+=Pagoda,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
dawn ^nn++++=dawn
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
up ^rp++++=up
like ^in++++=like
thunder ^nn++++=thunder
out ^rp+pl+++=out
of ^in++++=of
China ^np++++=China
' ^zz++++='cross
cross ^nn++++=EXTRAWORD
the ^ati++++=the
bay ^nn++++=bay.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
always ^rb++++=always
came ^vbd+++xvbn+=came
up ^rp++++=up
that ^dt+dem+++=that
way ^nn++++=way
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
The ^ati++++=The
strain ^nn++++=strain
was ^vbd+bedz+vrb++=was
too ^ql++++=too
great ^np++++=great,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
day ^nn++++=day
was ^vbd+bedz+vrb++=was
actually ^rb+amp+++=actually
breaking ^nn++++=breaking.
. ^zz++++=EXTRAWORD
