As ^ql++++=As
regained ^vbd+++xvbnx+=regained
her ^pp$+pp3+++=her
self ^nn++++=self-possession
- ^zz++++=EXTRAWORD
possession ^nn++++=EXTRAWORD
she ^pp3a+pp3+++=she
saw ^vbd+vprv++xvbnx+=saw
that ^tht+vcmp+++=that
the ^ati++++=the
passengers ^nns+nom+++=passengers
were ^vbd+bed+aux++=were
gathering ^vbg+++xvbgx+=gathering
up ^rp++++=up
their ^pp$+pp3+++=their
wraps ^nns+++??+=wraps
and ^cc++++=and
bags ^nns++++=bags.
. ^zz++++=EXTRAWORD
The ^ati++++=The
woman ^nn++++=woman
with ^in++++=with
the ^ati++++=the
false ^jj+atrb+++=false
braids ^nns+++??+=braids
had ^vbd+hvd+aux++=had
brought ^vprf+++xvbnx+=brought
from ^in++++=from
the ^ati++++=the
dressing ^jj+++xvbg+=dressing-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
a ^at++++=a
sickly ^jj+atrb+++=sickly
ivy ^np++++=ivy-plant
- ^zz++++=EXTRAWORD
plant ^nn++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
bottle ^nn++++=bottle,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Christian ^jj+atrb+++=Christian
Scientist ^nn+nom+++=Scientist
was ^vbd+bedz+aux++=was
reversing ^vbg+++xvbgx+=reversing
his ^pp$+pp3+++=his
cuffs ^nns++++=cuffs.
. ^zz++++=EXTRAWORD
The ^ati++++=The
porter ^nn++++=porter
passed ^vbd+++xvbn+=passed
down ^rb+phrv+++=down
the ^ati++++=the
aisle ^nn++++=aisle
with ^in++++=with
his ^pp$+pp3+++=his
impartial ^jj+atrb+++=impartial
brush ^nn++++=brush.
. ^zz++++=EXTRAWORD
An ^at++++=An
impersonal ^jj+atrb+++=impersonal
figure ^nn++++=figure
with ^in++++=with
a ^at++++=a
gold ^nn++++=gold-banded
- ^zz++++=EXTRAWORD
banded ^vprf+++xvbn+=EXTRAWORD
cap ^nn++++=cap
asked ^vbd+vsua++xvbn+=asked
for ^in+ppvb+++=for
her ^pp$+pp3+++=her
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
ticket ^nn++++=ticket.
. ^zz++++=EXTRAWORD
A ^at++++=A
voice ^nn++++=voice
shouted ^vbd+vpub++xvbn+=shouted
" ^zz++++="Baiggage
baiggage ^nn+nom+++=EXTRAWORD
express ^jjb++++=express!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
she ^pp3a+pp3+++=she
heard ^vbd+vprv++xvbnx+=heard
the ^ati++++=the
clicking ^nn++++=clicking
of ^in++++=of
metal ^nn++++=metal
as ^in++++=as
the ^ati++++=the
passengers ^nns+nom+++=passengers
handed ^vbd+++xvbn+=handed
over ^rb+phrv+++=over
their ^pp$+pp3+++=their
checks ^nns++++=checks.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
her ^pp$+pp3+++=her
window ^nn++++=window
was ^vbd+bedz+aux++=was
blocked ^vpsv++by+xvbnx+=blocked
by ^in++++=by
an ^at++++=an
expanse ^nn++++=expanse
of ^in++++=of
sooty ^jj+atrb+++=sooty
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
train ^nn++++=train
passed ^vbd+++xvbn+=passed
into ^in++++=into
the ^ati++++=the
Harlem ^np+++??+=Harlem
tunnel ^nn++++=tunnel.
. ^zz++++=EXTRAWORD
The ^ati++++=The
journey ^nn++++=journey
was ^vbd+bedz+vrb++=was
over ^in+strn+++=over;
; ^zz++++=EXTRAWORD
in ^in++++=in
a ^ap++++=a
few ^ap"++++=few
minutes ^nns++++=minutes
she ^pp3a+pp3+++=she
would ^md+prd+++=would
see ^vb+vprv+tht0++=see
her ^pp$+pp3+++=her
family ^nn++++=family
pushing ^vwbg+++xvbg+=pushing
their ^pp$+pp3+++=their
joyous ^jj+atrb+++=joyous
way ^nn++++=way
through ^in++++=through
the ^ati++++=the
throng ^nn++++=throng
at ^in++++=at
the ^ati++++=the
station ^nn+nom+++=station.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
heart ^nn++++=heart
dilated ^vwbn+++xvbn+=dilated.
. ^zz++++=EXTRAWORD
The ^ati++++=The
worst ^jjt+atrb+++=worst
terror ^nn++++=terror
was ^vbd+bedz+vrb++=was
past.. ^nn+++??+=past....
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++="We'd
we ^pp1a+pp1+++=EXTRAWORD
'd ^md"+hvd+pmd"++0=EXTRAWORD
better ^md++++=better
get ^vb++++=get
him ^pp3o+pp3+++=him
up ^rp++++=up
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
had ^vb+hv+vrb++=hadn't
n't ^xnot++not++0=EXTRAWORD
we ^pp1a+pp1+++=we?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
porter ^nn++++=porter,
, ^zz++++=EXTRAWORD
touching ^jj+++xvbg+=touching
her ^pp3o+pp3+++=her
arm ^vb++++=arm.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
her ^pp$+pp3+++=her
husband ^nn++++=husband's
's ^$++++=EXTRAWORD
hat ^nn++++=hat
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand
and ^cc++++=and
was ^vbd+bedz+aux++=was
meditatively ^rb++splt++=meditatively
revolving ^vbg+++xvbgx+=revolving
it ^pp3+it+++=it
under ^in++++=under
his ^pp$+pp3+++=his
brush ^nn++++=brush.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
at ^rb++++=at
the ^ati++++=the
hat ^nn++++=hat
and ^cc++++=and
tried ^vbd+++xvbn+=tried
to ^to+vcmp+++=to
speak ^vbi++++=speak;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
suddenly ^rb++++=suddenly
the ^ati++++=the
car ^nn++++=car
grew ^vbd+++xvbn+=grew
dark ^nn++++=dark.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
flung ^vbd+++xvbnx+=flung
up ^rp++++=up
her ^pp$+pp3+++=her
arms ^nns++++=arms,
, ^zz++++=EXTRAWORD
struggling ^vbg+nom++xvbg+=struggling
to ^to+vcmp+++=to
catch ^vbi++++=catch
at ^in++++=at
something ^pn++++=something,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fell ^vbd+++xvbn+=fell
face ^nn++++=face
downward ^jjb++++=downward,
, ^zz++++=EXTRAWORD
striking ^jj+++xvbg+=striking
her ^pp3o+pp3+++=her
head ^jjb++++=head
against ^in++++=against
the ^ati++++=the
dead ^jj+atrb+++=dead
man ^nn++++=man's
's ^$++++=EXTRAWORD
berth ^nn++++=berth.
. ^zz++++=EXTRAWORD
