Being ^vbg+beg++xvbg+=Being
's ^vbz+bez+aux++0=EXTRAWORD
chape ^vb+++??+=chape
enough ^qlp++++=enough,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
' ^zz++++='considherin'
considherin ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
all ^abn++++=all
the ^ati++++=the
sarcumstances ^nns+nom++??+=sarcumstances,'
, ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
says ^vbz+vpub+tht0++=says
he ^pp3a+pp3+++=he.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
a ^at++++=a
second ^od++++=second
word ^nn++++=word
to ^in++++=to
the ^ati++++=the
bargain ^nn++++=bargain;
; ^zz++++=EXTRAWORD
so ^ql++++=so
they ^pp3a+pp3+++=they
paid ^vbd+++xvbnx+=paid
him ^pp3o+pp3+++=him
the ^ati++++=the
money ^nn++++=money
down ^in+strn+++=down,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
he ^pp3a+pp3+++=he
sot ^nn+++??+=sot
the ^ati++++=the
table ^nn++++=table
doun ^nn+++??+=doun
like ^in++++=like
an ^at++++=an
althar ^nn+++??+=althar,
, ^zz++++=EXTRAWORD
before ^in++++=before
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
he ^pp3a+pp3+++=he
settled ^vbd+++xvbnx+=settled
it ^pp3+it+++=it
out ^rp+pl+++=out
vid ^nn+++??+=vid
all ^abn++++=all
the ^ati++++=the
things ^nns++++=things
he ^pp3a+pp3+++=he
had ^vb+hv+vrb++=had
wid ^in++++=wid
him ^pp3o+pp3+++=him;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
he ^pp3a+pp3+++=he
lit ^vbd+++xvbnx+=lit
a ^at++++=a
bit ^nn++++=bit
iv ^nn+++??+=iv
a ^at++++=a
holy ^jj+atrb+++=holy
candle ^nn++++=candle,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
he ^pp3a+pp3+++=he
scathered ^vbd+++xvbnx+=scathered
his ^pp$+pp3+++=his
holy ^jj+atrb+++=holy
wather ^jjr+atrb+++=wather
right ^nn++++=right
and ^cc++++0=an'
left ^nn+++xvbn+=left;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
up ^rb+phrv+++=up
a ^at++++=a
big ^jj+atrb+++=big
book ^nn++++=book,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
he ^pp3a+pp3+++=he
wint ^vbd+++xvbnx+=wint
an ^at++++=an
readin ^nn+++??+=readin'
' ^zz++++=EXTRAWORD
for ^in++++=for
half ^nn++++=half
an ^at++++=an
hour ^nn++++=hour,
, ^zz++++=EXTRAWORD
good ^jj++++=good;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
whin ^nn+++??+=whin
he ^pp3a+pp3+++=he
kem ^nn+++??+=kem
to ^in++++=to
the ^ati++++=the
end ^nn++++=end,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
tuck ^nn+++??+=tuck
hould ^nn+++??+=hould
iv ^nn+++??+=iv
his ^pp$+pp3+++=his
little ^ap++++=little
bell ^nn++++=bell,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
beginned ^vbd+++xvbnx+=beginned
to ^in++++=to
ring ^nn++++=ring
it ^pp3+it+++=it
for ^in++++=for
the ^ati++++=the
bare ^jj+atrb+++=bare
life ^nn++++=life;
; ^zz++++=EXTRAWORD
an ^at++++=an',
', ^nn+++??+=EXTRAWORD
by ^in++++=by
my ^pp$+pp1+++=my
sowl ^nn+++??+=sowl,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
rung ^vprf+++xvbn+=rung
it ^pp3+it+++=it
so ^ql++++=so
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
wakened ^vprf+++xvbn+=wakened
Jim ^np++++=Jim
Sulivan ^np+++??+=Sulivan
in ^in++++=in
the ^ati++++=the
cow ^nn++++=cow-house,
- ^zz++++=EXTRAWORD
house ^npl++++=EXTRAWORD
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
sleepin ^nn+++??+=sleepin',
', ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
up ^rp++++=up
he ^pp3a+pp3+++=he
jumped ^vbd+++xvbnx+=jumped,
, ^zz++++=EXTRAWORD
widout ^nn+++??+=widout
a ^at++++=a
minute ^nn++++=minute's
's ^$++++=EXTRAWORD
delay ^nn++++=delay,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
med ^jj+++xvbn+=med
right ^jj++++=right
for ^in++++=for
the ^ati++++=the
house ^nn++++=house,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
all ^rb++++=all
the ^ati++++=the
family ^nn++++=family,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
the ^ati++++=the
priest ^nn++++=priest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
the ^ati++++=the
little ^jj+atrb+++=little
mass ^nn++++=mass-boy
- ^zz++++=EXTRAWORD
boy ^nn++++=EXTRAWORD
was ^vbd+bedz+aux++=was
assimbled ^vpsv++agls+xvbnx+=assimbled,
, ^zz++++=EXTRAWORD
layin ^nn+++??+=layin'
' ^zz++++=EXTRAWORD
the ^ati++++=the
ghost ^nn++++=ghost;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
as ^in++++=as
soon ^rb+tm+++=soon
as ^ql++++=as
his ^pp$+pp3+++=his
raverence ^nn+nom+++=raverence
seen ^vbd+vprv++xvbn+=seen
him ^pp3o+pp3+++=him
comin ^nn+++??+=comin'
' ^zz++++=EXTRAWORD
in ^in++++=in
at ^in++++=at
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
wid ^in++++=wid
the ^ati++++=the
fair ^jj+atrb+++=fair
fright ^nn++++=fright,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
flung ^vbd+++xvbnx+=flung
the ^ati++++=the
bell ^nn++++=bell
at ^rb++++=at
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
hot ^jj++++=hot
him ^pp3o+pp3+++=him
sich ^&fw++++=sich
a ^at++++=a
lick ^vb++++=lick
iv ^nn+++??+=iv
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
forehead ^nn++++=forehead,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
he ^pp3a+pp3+++=he
sthretched ^vbd+++xvbnx+=sthretched
him ^pp3o+pp3+++=him
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
fain ^nn+++??+=fain;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
wait ^vb++++=wait
to ^to+vcmp+++=to
ax ^vb+++??+=ax
any ^dti++++=any
questions ^nns+nom+++=questions,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
cut ^vbd+++xvbnx+=cut
round ^rb++++=round
the ^ati++++=the
table ^nn++++=table
as ^cs+sub+++=as
if ^cs+cnd+++=if
the ^ati++++=the
divil ^nn+++??+=divil
was ^vbd+bedz+vrb++=was
afther ^jjr+pred+++=afther
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
out ^rp+pl+++=out
at ^in++++=at
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
stop ^vb++++=stop
even ^rb++++=even
as ^ql++++=as
much ^ap++++=much
as ^in++++=as
to ^in++++=to
mount ^nn++++=mount
an ^at++++=an
his ^pp$+pp3+++=his
mare ^nn++++=mare,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
leathered ^vbd+++xvbn+=leathered
away ^rp+pl+++=away
down ^in++++=down
the ^ati++++=the
borheen ^jj+++xvbn+=borheen
as ^ql++++=as
fast ^jj++++=fast
as ^ql++++=as
his ^pp$+pp3+++=his
legs ^nns++++=legs
could ^md+pos+++=could
carry ^vb++++=carry
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
mud ^nn++++=mud
was ^vbd+bedz+vrb++=was
up ^in+cmpx+++=up
to ^in"++++=to
his ^pp$+pp3+++=his
knees ^nns++++=knees,
, ^zz++++=EXTRAWORD
savin ^nn+++??+=savin'
' ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
presence ^nn+nom+++=presence.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
by ^in++++=by
the ^ati++++=the
time ^nn++++=time
Jim ^np++++=Jim
kem ^nn+++??+=kem
to ^in++++=to
himself ^ppl+pp3+++=himself,
, ^zz++++=EXTRAWORD
the ^ati++++=the
family ^nn++++=family
persaved ^vbd+++xvbn+=persaved
the ^ati++++=the
mistake ^nn++++=mistake,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
Andy ^np+++??+=Andy
wint ^vbd+++xvbn+=wint
home ^nr++++=home,
, ^zz++++=EXTRAWORD
lavin ^nn+++??+=lavin'
' ^zz++++=EXTRAWORD
Nell ^np++++=Nell
to ^to++++=to
make ^vbi++++=make
the ^ati++++=the
explanation ^nn+nom+++=explanation.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
as ^in++++=as
soon ^rb+tm+++=soon
as ^ql++++=as
Jim ^np++++=Jim
heerd ^nn+++??+=heerd
it ^pp3+it+++=it
all ^rb+cnj+++=all,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub+tht0+xvbnx+=said
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
quite ^rb++splt++=quite
contint ^vpsv++agls+xvbnx+=contint
to ^in++++=to
lave ^nn+++??+=lave
her ^pp$+pp3+++=her
to ^in++++=to
Andy ^np+++??+=Andy,
, ^zz++++=EXTRAWORD
entirely ^rb+amp+++=entirely;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
priest ^nn++++=priest
would ^md+prd+++=would
not ^xnot++not++=not
hear ^vb+vprv+++=hear
iv ^nn+++??+=iv
it ^pp3+it+++=it;
; ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
he ^pp3a+pp3+++=he
jist ^nn++++=jist
med ^vbd+++xvbn+=med
him ^pp3o+pp3+++=him
marry ^vb++++=marry
his ^pp$+pp3+++=his
wife ^nn++++=wife
over ^in++++=over
again ^rb+cnj+++=again,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
a ^at++++=a
merry ^jj+atrb+++=merry
weddin ^nn+++??+=weddin'
' ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
a ^at++++=a
fine ^jj+atrb+++=fine
collection ^nn+nom+++=collection
for ^in++++=for
his ^pp$+pp3+++=his
raverence ^nn+nom+++=raverence.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
Andy ^np+++??+=Andy
was ^vbd+bedz+vrb++=was
there ^rn+pl+++=there
along ^rp++++=along
wid ^in++++=wid
the ^ati++++=the
rest ^nn++++=rest,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
the ^ati++++=the
priest ^nn++++=priest
put ^vbd+++xvbn+=put
a ^at++++=a
small ^jj+atrb+++=small
pinnance ^nn+nom+++=pinnance
upon ^in++++=upon
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
for ^in++++=for
bein ^nn+++??+=bein'
' ^zz++++=EXTRAWORD
in ^in++++=in
too ^ql++++=too
great ^np++++=great
a ^at++++=a
hurry ^nn++++=hurry
to ^to++++=to
marry ^vbi++++=marry
a ^at++++=a
widdy ^nn+++??+=widdy.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
bad ^jj+atrb+++=bad
luck ^nn++++=luck
to ^in++++=to
the ^ati++++=the
word ^nn++++=word
he ^pp3a+pp3+++0=he'd
'd ^md+prd+aux++=EXTRAWORD
allow ^vb++++=allow
anyone ^pn++++=anyone
to ^to++++=to
say ^vbi+vpub+++=say
an ^at++++=an
the ^ati++++=the
business ^nns+nom+++=business,
, ^zz++++=EXTRAWORD
ever ^rb++++=ever
after ^in+strn+++=after,
, ^zz++++=EXTRAWORD
at ^rb++++=at
all ^abn++++=all,
, ^zz++++=EXTRAWORD
at ^rb++++=at
all ^abn++++=all;
; ^zz++++=EXTRAWORD
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
av ^nn++++=av
coorse ^nn+++??+=coorse,
, ^zz++++=EXTRAWORD
no ^at++++=no
one ^cd1++++=one
offinded ^vbd+++xvbn+=offinded
his ^pp$+pp3+++=his
raverence ^nn+nom+++=raverence,
, ^zz++++=EXTRAWORD
by ^in++++=by
spakin ^nn+++??+=spakin'
' ^zz++++=EXTRAWORD
iv ^nn+++??+=iv
the ^ati++++=the
twelve ^cd++++=twelve
pounds ^nns++++=pounds
he ^pp3a+pp3+++=he
got ^vbd+++xvbnx+=got
for ^in++++=for
layin ^nn+++??+=layin'
' ^zz++++=EXTRAWORD
the ^ati++++=the
sperit ^nn+++??+=sperit.
. ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
the ^ati++++=the
neighbours ^nns++++=neighbours
wor ^nn++++=wor
all ^abn++++=all
mighty ^jj++++=mighty
well ^rb++++=well
plased ^vwbn+++xvbn+=plased,
, ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi++vrb++=be
sure ^jj+pred+++=sure,
, ^zz++++=EXTRAWORD
for ^in++++=for
gettin ^nn+++??+=gettin'
' ^zz++++=EXTRAWORD
all ^abn++++=all
the ^ati++++=the
divarsion ^nn+++??+=divarsion
of ^in++++=of
a ^at++++=a
wake ^nn++++=wake,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=an'
two ^cd++++=two
weddin ^nn++++=weddin's
's ^vbz+bez+vrb++0=EXTRAWORD
for ^in++++=for
nothin ^nn++++=nothin'
' ^zz++++=EXTRAWORD
original ^nn+nom+++=Original
footnotes ^nns++++=footnotes
