We ^pp1a+pp1+++=We
you ^pp2+pp2+++=you
because ^cs+cos+++=because
you ^pp2+pp2+++=you
flung ^vbd+++xvbn+=flung
bread ^nn++++=bread
to ^in++++=to
us ^pp1o+pp1+++=us
and ^cc++++=and
fired ^xvbn+++xvbn+=fired
bullets ^nns+nom+++=bullets
at ^in++++=at
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
sour ^jj++++=sour-faced
- ^zz++++=EXTRAWORD
faced ^vbd+++xvbn+=EXTRAWORD
devil ^nn++++=devil
you ^pp2+pp2+++=you!
! ^zz++++=EXTRAWORD
Others ^aps++++=Others
would ^md+prd+++=would
have. ^vb+++??+=have...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Ugh ^uh++++=Ugh!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
soldier ^nn++++=soldier
ceased ^vbd+++xvbn+=ceased
and ^cc+phrs+++=and
stretched ^vbd+++xvbn+=stretched
himself ^ppl+pp3+++=himself
on ^in++++=on
the ^ati++++=the
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
student ^nn++++=student"
" ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
already ^rb++splt++=already
lying ^vbg+++xvbgx+=lying
down ^rp++++=down
I ^pp1a+pp1+++=I
lay ^vbd+++xvbnx+=lay
down ^rb+phrv+++=down
too ^ql++++=too.
. ^zz++++=EXTRAWORD
The ^ati++++=The
frightened ^jj+atrb++xvbn+=frightened
carpenter ^nn+nom+++=carpenter
huddled ^vbd+++xvbn+=huddled
himself ^ppl+pp3+++=himself
into ^in++++=into
a ^at++++=a
heap ^nn++++=heap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
edging ^nvbg+++xvbg+=edging
gradually ^rb++++=gradually
towards ^in++++=towards
the ^ati++++=the
fire ^nn++++=fire
began ^vbd+++xvbn+=began
to ^to++++=to
look ^vbi++++=look
at ^in++++=at
it ^pp3+it+++=it
in ^in++++=in
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
lay ^vbd+++xvbnx+=lay
on ^rb+phrv+++=on
his ^pp$+pp3+++=his
right ^nn++++=right,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
heard ^vbd+vprv++xvbn+=heard
how ^wrb+who+whcl++=how
his ^pp$+pp3+++=his
teeth ^nns++++=teeth
chattered ^vbd+++xvbn+=chattered.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
student ^nn++++=student"
" ^zz++++=EXTRAWORD
lay ^jjb+++xvbn+=lay
on ^in++++=on
his ^pp$+pp3+++=his
left ^nn+++xvbn+=left,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
appeared ^vbd+seem++xvbn+=appeared
to ^to+vcmp+++=to
have ^vbi++++=have
gone ^vprf+++xvbn+=gone
to ^to++++=to
sleep ^vbi++++=sleep
straight ^jj++++=straight
off ^in+pl+++=off
after ^in++++=after
rolling ^xvbg+++xvbg+=rolling
himself ^ppl+pp3+++=himself
into ^in++++=into
a ^at++++=a
ball ^nn++++=ball.
. ^zz++++=EXTRAWORD
The ^ati++++=The
soldier ^nn++++=soldier,
, ^zz++++=EXTRAWORD
placing ^nvbg+++xvbg+=placing
his ^pp$+pp3+++=his
hands ^nns++++=hands
beneath ^in+pl+++=beneath
his ^pp$+pp3+++=his
head ^nn++++=head,
, ^zz++++=EXTRAWORD
lay ^jj+atrb++xvbn+=lay
face ^nn++++=face
upwards ^rb+cnj+++=upwards,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
a ^at++++=a
night ^nn++++=night,
, ^zz++++=EXTRAWORD
eh ^uh++++=eh?
? ^zz++++=EXTRAWORD
what ^wdt+who+++=what
a ^at++++=a
lot ^nn++++=lot
of ^in++++=of
stars ^nns++++=stars!
! ^zz++++=EXTRAWORD
and ^cc+cls+++=and
warm ^jj++++=warm,
, ^zz++++=EXTRAWORD
too ^ql++++=too!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
he ^pp3a+pp3+++=he,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
to ^in++++=to
me ^pp1o+pp1+++=me
after ^in++++=after
a ^at++++=a
time ^nn++++=time.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
a ^at++++=a
sky ^nn++++=sky
a ^at++++=a
bed ^nn++++=bed-top,
- ^zz++++=EXTRAWORD
top ^jjb++++=EXTRAWORD
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
a ^at++++=a
sky ^nn++++=sky.
. ^zz++++=EXTRAWORD
Friend ^nn++++=Friend,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
love ^nn++++=love
this ^dt+dem+++=this
vagabond ^nn++++=vagabond
life ^nn++++=life.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
cold ^jj+pred+++=cold
and ^cc+phrs+++=and
hungry ^jj++++=hungry,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
then ^rn+tm+++=then
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
as ^ql++++=as
free ^jj++++=free
as ^in++++=as
the ^ati++++=the
air ^nn++++=air
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+vrb++=have
no ^at++++=no
superior ^nn++++=superior
over ^in++++=over
you ^pp2+pp2+++=you
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
the ^ati++++=the
master ^nn++++=master
of ^in++++=of
your ^pp$+pp2+++=your
own ^ap++++=own
life ^nn++++=life
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Though ^cs+sub+++=Though
you ^pp2+pp2+++=you
bite ^vb++++=bite
your ^pp$+pp2+++=your
own ^ap++++=own
head ^jjb++++=head
off ^rp+pl+++=off,
, ^zz++++=EXTRAWORD
nobody ^pn++++=nobody
can ^md+pos+++=can
say ^vb+vpub+++=say
a ^at++++=a
word ^nn++++=word
to ^in++++=to
you ^pp2+pp2+++=you
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
good ^jj+pred+++=good
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
very ^ql+amp+++=very
hungry ^jj++++=hungry
and ^cc++++=and
very ^ql+amp+++=very
angry ^jj++++=angry
these ^dt+dem+++=these
last ^rb++++=last
few ^ap++++=few
days ^nns++++=days
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
lying ^vbg+++xvbgx+=lying
here ^rn+pl+++=here
as ^cs+sub+++=as
if ^cs+cnd+++=if
nothing ^pn++++=nothing
had ^vbd+hvd+aux++=had
happened ^vprf+++xvbnx+=happened
and ^cc+phrs+++=and
look ^vb++++=look
at ^rb++++=at
the ^ati++++=the
sky ^nn++++=sky
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
stars ^nns++++=stars
blink ^vb++++=blink
at ^in++++=at
me ^pp1o+pp1+++=me
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
just ^rb+emph+++=just
as ^cs+sub+++=as
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
saying ^vbg+++xvbgx+=saying:
: ^zz++++=EXTRAWORD
What ^wdt+who+++=What
matters ^nns+nom+++=matters
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
Lakutin ^np+++??+=Lakutin;
; ^zz++++=EXTRAWORD
go ^vb++++=go
and ^cc+phrs+++=and
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
be ^vb+be+vrb++=be
subject ^nn++++=subject
to ^in++++=to
nobody ^pn++++=nobody
on ^in++++=on
this ^dt+dem+++=this
earth ^nn++++=earth
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
heart ^nn++++=heart
is ^vbz+bez+vrb++=is
happy ^jj+pred+++=happy.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
how ^wrb+who+whq++=how
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it
with ^in++++=with
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
eh ^uh++++=eh,
, ^zz++++=EXTRAWORD
carpenter ^nn+nom+++=carpenter?
? ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Don't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
angry ^jj+pred+++=angry
with ^in++++=with
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
fear ^nn++++=fear
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
ate ^vbd+++xvbn+=ate
up ^rp++++=up
your ^pp$+pp2+++=your
food ^nn++++=food,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
it ^pp3+it+++=it
does ^vbz+doz+vrb++=doesn't
n't ^xnot++not++0=EXTRAWORD
matter ^nn++++=matter;
; ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
had ^vb+hv+vrb++=had
food ^nn++++=food
and ^cc++++=and
we ^pp1a+pp1+++=we
had ^vb+hv+vrb++=had
none ^pn++++=none,
, ^zz++++=EXTRAWORD
so ^ql++++=so
we ^pp1a+pp1+++=we
ate ^vbd+++xvbn+=ate
up ^rp++++=up
yours ^pp$$++++=yours.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
a ^at++++=a
savage ^jj++++=savage
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
go ^vb++++=go
about ^in+ppvb+++=about
firing ^xvbg+++xvbg+=firing
bullets ^nns+nom+++=bullets.
. ^zz++++=EXTRAWORD
Are ^vb+ber+vrb++=Are
you ^pp2+pp2+++=you
not ^xnot++not++=not
aware ^jj++++=aware
that ^tht+jcmp+++=that
bullets ^nns+nom+++=bullets
may ^md+pos+++=may
do ^vb+do+vrb++=do
a ^at++++=a
man ^nn++++=man
harm ^nn++++=harm?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
angry ^jj++++=angry
with ^in++++=with
you ^pp2+pp2+++=you
a ^rb++++=a
little ^rb"++++=little
while ^cs+sub+++=while
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
had ^vb+hv+aux++=had
not ^xnot++not++=not
fallen ^vprf+++xvbn+=fallen
down ^rp++++=down
I ^pp1a+pp1+++=I
should ^md+nec+++=should
have ^vb+hv+aux++=have
well ^rb++++=well
trounced ^vbd+++xvbn+=trounced
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
brother ^nn++++=brother,
, ^zz++++=EXTRAWORD
for ^in++++=for
your ^pp$+pp2+++=your
cheek ^nn++++=cheek.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
as ^in++++=as
to ^in++++=to
the ^ati++++=the
food ^nn++++=food
tomorrow ^nr+tm+++=to-morrow
you ^pp2+pp2+++=you
can ^md+pos+++=can
go ^vb++++=go
back ^jjb++++=back
to ^in++++=to
Perekop ^np+++??+=Perekop
and ^cc++++=and
buy ^vb++++=buy
some ^dti++++=some
there ^rn+pl+++=there
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
money ^nn++++=money
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+tht0++=know
it ^pp3+it+++=it
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
long ^rb++++=long
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it
since ^cs+sub+++=since
you ^pp2+pp2+++=you
caught ^vbd+++xvbn+=caught
the ^ati++++=the
fever ^nn++++=fever?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
long ^jj+atrb+++=long
time ^nn++++=time
the ^ati++++=the
deep ^jj+atrb+++=deep
bass ^np++++=bass
of ^in++++=of
the ^ati++++=the
soldier ^nn++++=soldier
and ^cc++++=and
the ^ati++++=the
tremulous ^jj+atrb+++=tremulous
voice ^nn++++=voice
of ^in++++=of
the ^ati++++=the
sick ^jj+atrb+++=sick
carpenter ^nn+nom+++=carpenter
hummed ^vbd+++xvbn+=hummed
in ^in++++=in
my ^pp$+pp1+++=my
ears ^nns++++=ears.
. ^zz++++=EXTRAWORD
The ^ati++++=The
night ^nn++++=night
was ^vbd+bedz+vrb++=was
dark ^jj+pred+++=dark,
, ^zz++++=EXTRAWORD
almost ^rb+hdg+++=almost
black ^jj++++=black,
, ^zz++++=EXTRAWORD
obliterating ^vbg+++xvbg+=obliterating
everything ^pn++++=everything
here ^rn+pl+++=here
below ^in+strn+++=below,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
fresh ^jj+atrb+++=fresh
sappy ^nn+++??+=sappy
breeze ^nn++++=breeze
streamed ^vbd+++xvbn+=streamed
out ^rp+pl+++=out
of ^in++++=of
its ^pp$+it+++=its
bosom ^nn++++=bosom.
. ^zz++++=EXTRAWORD
A ^at++++=A
uniform ^nn++++=uniform
light ^jj++++=light
and ^cc++++=and
an ^at++++=an
enlivening ^jj+atrb++xvbg+=enlivening
warmth ^nn++++=warmth
proceeded ^vbd+++xvbn+=proceeded
from ^in++++=from
the ^ati++++=the
fire ^nn++++=fire.
. ^zz++++=EXTRAWORD
One ^np++++=One's
's ^$++++=EXTRAWORD
eyes ^nns++++=eyes
closed ^vbd+++xvbn+=closed
insensibly ^jj++++=insensibly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
before ^in++++=before
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
seen ^vprf+++xvbn+=seen
through ^rb+phrv+++=through
a ^at++++=a
vision ^nn++++=vision,
, ^zz++++=EXTRAWORD
passed ^j+++xvbn+=passed
something ^pn++++=something
soothing ^jj++++=soothing
and ^cc+phrs+++=and
purifying ^jj+++xvbg+=purifying.
. ^zz++++=EXTRAWORD
" ^zz++++="Get
get ^vb++++=EXTRAWORD
up ^rp++++=up!
! ^zz++++=EXTRAWORD
awake ^jj++++=awake!
! ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
us ^pp1o+pp1+++=us
go ^vb++++=go!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
opened ^vbd+++xvbnx+=opened
my ^pp$+pp1+++=my
eyes ^nns++++=eyes
with ^in++++=with
a ^at++++=a
feeling ^jj+++xvbg+=feeling
of ^in++++=of
terror ^nn++++=terror
and ^cc++++=and
quickly ^rb++++=quickly
sprang ^vbd+++xvbn+=sprang
to ^in++++=to
my ^pp$+pp1+++=my
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
the ^ati++++=the
soldier ^nn++++=soldier
helping ^vwbg+++xvbg+=helping
by ^in++++=by
pulling ^xvbg+++xvbg+=pulling
me ^pp1o+pp1+++=me
violently ^rb++++=violently
from ^in++++=from
the ^ati++++=the
ground ^nn++++=ground
by ^in++++=by
the ^ati++++=the
arm ^nn++++=arm.
. ^zz++++=EXTRAWORD
" ^zz++++="Come,
come ^vprf+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
look ^vb++++=look
alive ^jj++++=alive!
! ^zz++++=EXTRAWORD
March ^nr++++=March!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
was ^vbd+bedz+vrb++=was
grim ^jj+pred+++=grim
and ^cc+phrs+++=and
anxious ^jj++++=anxious.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
around ^rp++++=around
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sun ^nn++++=sun
was ^vbd+bedz+aux++=was
rising ^vbg+++xvbgx+=rising,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
his ^pp$+pp3+++=his
rosy ^jj+atrb+++=rosy
rays ^nns++++=rays
already ^rb++++=already
lay ^jjb+++xvbn+=lay
upon ^in++++=upon
the ^ati++++=the
immovable ^jj++++=immovable
and ^cc+phrs+++=and
dark ^jj+atrb+++=dark
blue ^jj+atrb+++=blue
face ^nn++++=face
of ^in++++=of
the ^ati++++=the
carpenter ^nn+nom+++=carpenter.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
mouth ^nn++++=mouth
was ^vbd+bedz+vrb++=was
open ^jj+pred+++=open,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
projected ^vbd+++xvbn+=projected
far ^rb+pl+++=far
out ^rp+pl+++=out
of ^in++++=of
their ^pp$+pp3+++=their
sockets ^nns++++=sockets,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
stared ^vpsv++agls+xvbn+=stared
with ^in++++=with
a ^at++++=a
glassy ^nn+++??+=glassy
look ^vb++++=look
expressive ^jj++++=expressive
of ^in++++=of
horror ^nn++++=horror.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clothes ^nns++++=clothes
covering ^vwbg+++xvbg+=covering
his ^pp$+pp3+++=his
bosom ^nn++++=bosom
were ^vbd+bed+aux++=were
all ^abn++++=all
torn ^xvbn+++xvbn+=torn,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
lay ^vbd+++xvbnx+=lay
in ^in++++=in
an ^at++++=an
unnatural ^jj++++=unnatural,
, ^zz++++=EXTRAWORD
broken ^j+++xvbn+=broken-up
- ^zz++++=EXTRAWORD
up ^rp++++=EXTRAWORD
sort ^rb+hdg+++=sort
of ^rb"+hdg"+++=of
pose ^nn++++=pose.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
sign ^nn++++=sign
of ^in++++=of
" ^zz++++="the
the ^ati++++=EXTRAWORD
student ^nn++++=student."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
have ^vb+hv+aux++=have
you ^pp2+pp2+++=you
looked ^vbd+++xvbn+=looked
your ^pp$+pp2+++=your
fill!. ^nn+++??+=fill!...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
say ^vb+vpub+++=say!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
soldier ^nn++++=soldier
excitedly ^rb+cnj+++=excitedly,
, ^zz++++=EXTRAWORD
dragging ^vbg+++xvbg+=dragging
at ^in++++=at
my ^pp$+pp1+++=my
sleeve ^nn++++=sleeve.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
he ^pp3a+pp3+++=he
dead ^jj++++=dead?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked,
, ^zz++++=EXTRAWORD
shivering ^vbg+++xvbg+=shivering
in ^in++++=in
the ^ati++++=the
fresh ^jj+atrb+++=fresh
morning ^nn++++=morning
air ^nn++++=air.
. ^zz++++=EXTRAWORD
" ^zz++++="Certainly.
certainly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
might ^md+pos+++=might
have ^vb+hv+aux++=have
throttled ^vprf+++xvbnx+=throttled
you ^pp2+pp2+++=you
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
might ^md+pos+++=might
have ^vb+hv+aux++=have
died ^vprf+++xvbnx+=died,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
explained ^vbd+vpub++xvbn+=explained
the ^ati++++=the
soldier ^nn++++=soldier.
. ^zz++++=EXTRAWORD
" ^zz++++="He!
he ^pp3a+pp3+++=EXTRAWORD
! ^zz++++=EXTRAWORD
Who ^whp+who+++=Who?
? ^zz++++=EXTRAWORD
' ^zz++++='The
the ^ati++++=EXTRAWORD
Student ^nn++++=Student'?"
'?" ^nn+++??+=EXTRAWORD
I ^pp1a+pp1+++=I
exclaimed ^vbd+++xvbnx+=exclaimed.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who
else ^rb+cnj+++=else?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
eh ^uh++++=eh?
? ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
you ^pp2+pp2+++=you
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
say ^vb+vpub+tht0++=say
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
me ^pp1o+pp1+++=me?
? ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
so ^ql++++=so
much ^ap++++=much
for ^in++++=for
your ^pp$+pp2+++=your
bookworms ^nns+++??+=bookworms!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
managed ^vbd+++xvbnx+=managed
very ^ql+amp+++=very
cleverly ^rb++++=cleverly
with ^in++++=with
the ^ati++++=the
man ^nn++++=man
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
and ^cc+cls+++=and
has ^vbz+hvz+aux++=has
left ^vprf+++xvbnx+=left
his ^pp$+pp3+++=his
comrades ^nns++++=comrades
in ^in++++=in
the ^ati++++=the
lurch ^nn++++=lurch.
. ^zz++++=EXTRAWORD
Had ^vb+hv+aux++=Had
I ^pp1a+pp1+++=I
suspected ^vbd+vprv+tht0+xvbnx+=suspected
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
have ^vb+hv+aux++=have
killed ^vprf+++xvbnx+=killed
' ^zz++++='the
the ^ati++++=EXTRAWORD
student ^nn++++=student'
' ^zz++++=EXTRAWORD
yesterday ^nr+tm+++=yesterday
evening ^nn++++=evening.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
have ^vb+hv+aux++=have
killed ^vprf+++xvbnx+=killed
him ^pp3o+pp3+++=him
at ^in++++=at
a ^at++++=a
blow ^nn++++=blow
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Smash ^vb++++=Smash
with ^in++++=with
my ^pp$+pp1+++=my
fist ^nn++++=fist
on ^in++++=on
his ^pp$+pp3+++=his
forehead ^nn++++=forehead,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
one ^cd1++++=one
blackguard ^nn++++=blackguard
the ^ati++++=the
less ^rbr++++=less
in ^in++++=in
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
See ^vb+vprv+++=See
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
has ^vbz+hvz+vrb++=has
done ^vprf+++xvbnx+=done,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
remember ^nn+nom+++=remember
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
we ^pp1a+pp1+++=we
must ^md+nec+++=must
move ^vb++++=move
on ^in++++=on
so ^ql++++=so
that ^cs+sub+++=that
not ^xnot++not++=not
a ^at++++=a
human ^jj+atrb+++=human
eye ^nn++++=eye
may ^md+pos+++=may
see ^vb+vprv+++=see
us ^pp1o+pp1+++=us
in ^in++++=in
the ^ati++++=the
steppe ^nn++++=steppe.
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
understand ^vb+vprv+++=understand?
? ^zz++++=EXTRAWORD
Recollect ^vb+vprv+++=Recollect,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
came ^vbd+++xvbn+=came
upon ^in+ppvb+++=upon
the ^ati++++=the
carpenter ^nn+nom+++=carpenter
to ^to++++=to-day,
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
throttled ^xvbn+++xvbn+=throttled
and ^cc+phrs+++=and
plundered ^vprf+++xvbn+=plundered.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
search ^vb++++=search
for ^in++++=for
our ^pp$+pp1+++=our
brother ^nn++++=brother
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
find ^vb+vprv+++=find
out ^rp+pl+++=out
in ^in++++=in
what ^wdt+who+++=what
direction ^nn+nom+++=direction
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
passed ^vbd+++xvbnx+=passed
the ^ati++++=the
night ^nn++++=night.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
suppose ^vb+vprv+tht0++=suppose
they ^pp3a+pp3+++=they
seize ^vb++++=seize
us ^pp1o+pp1+++=us
. ^zz++++=...
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
although ^cs+con+++=although
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
nothing ^pn++++=nothing
upon ^in++++=upon
us ^pp1o+pp1+++=us
. ^zz++++=...
