Old ^jj+atrb+++=Old
Scotch ^np++++=Scotch
with ^in++++=with
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
the ^ati++++=the
best ^jjt++++=best
there ^ex+pex+++=there
is ^vbz+bez+aux++=is
to ^to++++=to
be ^vbi+vbi+aux++=be
had ^vb+hv+vrb++=had
for ^in++++=for
money ^nn++++=money.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
always ^rb++++=always
take ^vb++++=take
off ^rb+phrv+++=off
our ^pp$+pp1+++=our
hats ^nns++++=hats
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
speak ^vb++++=speak
of ^in++++=of
the ^ati++++=the
Special ^nn++++=Special
in ^in++++=in
this ^dt+dem+++=this
club ^nn++++=club.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
we ^pp1a+pp1+++=we'll
'll ^md+prd+++0=EXTRAWORD
go ^vb++++=go
and ^cc+phrs+++=and
see ^vb+vprv+++=see
how ^wrb+who+whcl++=how
things ^nns++++=things
are ^vb+ber+aux++=are
moving ^vbg+++xvbgx+=moving."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
to ^in++++=to
order ^to++++=order
the ^ati++++=the
liquor ^nn++++=liquor
he ^pp3a+pp3+++=he
noticed ^vbd+vprv++xvbnx+=noticed
for ^in++++=for
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
the ^ati++++=the
placard ^nn+++??+=placard
on ^in++++=on
the ^ati++++=the
cup ^nn++++=cup.
. ^zz++++=EXTRAWORD
" ^zz++++="Now,
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
who ^whp+rel+obj++=who
the ^ati++++=the
dickens ^np++++=dickens
put ^vbd+++xvbn+=put
that ^dt+dem+++=that
there ^rn+pl+++=there?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
cried ^vbd+++xvbnx+=cried
angrily ^rb++++=angrily.
. ^zz++++=EXTRAWORD
" ^zz++++="There's
there ^ex+pex+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
use ^nn++++=use
in ^in++++=in
giving ^xvbg+++xvbg+=giving
up ^rp++++=up
before ^cs+sub+++=before
you ^pp2+pp2+++=you're
're ^vb+ber+aux++0=EXTRAWORD
thrashed ^vpsv++agls+xvbnx+=thrashed."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Saying ^vbg+++xvbg+=Saying
which ^whp+who+++=which,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
off ^rb+phrv+++=off
the ^ati++++=the
placard ^nn+++??+=placard,
, ^zz++++=EXTRAWORD
tore ^j+++xvbn+=tore
it ^pp3+it+++=it
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
threw ^vbd+++xvbn+=threw
it ^pp3+it+++=it
into ^in++++=into
the ^ati++++=the
waste ^nn++++=waste
basket ^nn++++=basket.
. ^zz++++=EXTRAWORD
" ^zz++++="Does
does ^vbz+doz+vrb++=EXTRAWORD
Richard ^np++++=Richard
drink ^nn++++=drink?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
huskily ^rb+cnj+++=huskily,
, ^zz++++=EXTRAWORD
remembering ^vbg+vprv++xvbg+=remembering
the ^ati++++=the
eulogy ^nn+++??+=eulogy
on ^in++++=on
the ^ati++++=the
Special ^nn++++=Special.
. ^zz++++=EXTRAWORD
" ^zz++++="Bless
bless ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
no ^at++++=no.
. ^zz++++=EXTRAWORD
Nor ^cc+cls+neg++=Nor
smoke ^nn++++=smoke
either ^dtx++++=either.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
nor ^cc+cls+neg++=nor
gamble ^nn++++=gamble,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
more ^rbr++++=more
extraordinary ^jj+pred+++=extraordinary.
. ^zz++++=EXTRAWORD
No ^at++++=No,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
right ^jj++++=right
for ^in++++=for
old ^jj+atrb+++=old
fellows ^nns++++=fellows
like ^in++++=like
you ^pp2+pp2+++=you
and ^cc++++=and
me ^pp1o+pp1+++=me
to ^to++++=to
indulge ^vbi++++=indulge
in ^in++++=in
the ^ati++++=the
Special ^jj++++=Special--bless
-- ^--+clp+++=EXTRAWORD
bless ^vb++++=EXTRAWORD
it ^pp3+it+++=it--but
-- ^--+clp+++=EXTRAWORD
but ^cc+cls+++=EXTRAWORD
a ^at++++=a
young ^jj+atrb+++=young
man ^nn++++=man
who ^whp+rel+subj++=who
needs ^vbz++++=needs
to ^to+vcmp+++=to
keep ^vbi++++=keep
his ^pp$+pp3+++=his
nerves ^nns++++=nerves
in ^in++++=in
order ^nn++++=order,
, ^zz++++=EXTRAWORD
has ^md"++pmd"++=has
to ^md+nec+++=to
live ^vb++++=live
like ^in++++=like
a ^at++++=a
monk ^nn++++=monk.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
imagine ^vb+vprv+tht0++=imagine
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
love ^nn++++=love
affair ^nn++++=affair.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
course ^nn+emph"+++=course,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
use ^nn++++=use
asking ^vwbg+vsua+tht0+xvbg+=asking
you ^pp2+pp2+++=you:
: ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
would ^md+prd+++=would
be ^vb+be+vrb++=be
the ^ati++++=the
last ^ap++++=last
one ^cd1++++=one
to ^to++++=to
know ^vbi+vprv+++=know.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
in ^in++++=in
to ^to++++=to-night
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv+tht0+xvbnx+=saw
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
worried ^vpsv++agls+xvbnx+=worried
over ^in++++=over
something ^pn++++=something.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked
him ^pp3o+pp3+++=him
what ^wdt+who+++=what
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
declared ^vbd+vpub+tht0+xvbnx+=declared
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
wrong ^jj++++=wrong.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
liquor ^nn++++=liquor.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You'll
'll ^md+prd+++0=EXTRAWORD
find ^vb+vprv+++=find
that ^tht+vcmp+++=that
it ^pp3+it+++=it
reaches ^vbz++++=reaches
the ^ati++++=the
spot ^nn++++=spot."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
gulped ^vbd+++xvbn+=gulped
down ^in++++=down
some ^dti++++=some
of ^in++++=of
the ^ati++++=the
celebrated ^jj+++xvbn+=celebrated
" ^zz++++="Special,"
special ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
then ^rn+tm+++=then
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said-"Is
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=EXTRAWORD
it ^pp3+it+++=it
true ^jj++++=true
that ^tht+jcmp+++=that
you ^pp2+pp2+++=you
induced ^vbd+++xvbn+=induced
my ^pp$+pp1+++=my
son ^nn++++=son
to ^to++++=to
join ^vbi++++=join
this ^dt+dem+++=this
club ^nn++++=club?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Certainly.
certainly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
heard ^vbd+vprv++xvbnx+=heard
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
could ^md+pos+++=could
do ^vb+do+vrb++=do
from ^in++++=from
a ^at++++=a
man ^nn++++=man
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
confidence ^nn+nom+++=confidence
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said
to ^to+vcmp+++=to
myself ^ppl+pp1+++=myself,
, ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
must ^md+nec+++=must
have ^vb+hv+vrb++=have
young ^jj+atrb+++=young
Saunders ^nns+nom+++=Saunders
for ^in++++=for
a ^at++++=a
member ^nn++++=member."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
largely ^rb++++=largely
to ^to++++=to
blame ^vbi++++=blame?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
like ^vb++++=like
to ^to+vcmp+++=to
put ^vbi++++=put
it ^pp3+it+++=it
that ^dt+dem+++=that
way ^nn++++=way;
; ^zz++++=EXTRAWORD
yes ^uh++++=yes.
. ^zz++++=EXTRAWORD
Still ^rb++++=Still
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
the ^ati++++=the
chief ^jjb++++=chief
loser ^jjr++++=loser.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
lose ^vb++++=lose
ten ^cd++++=ten
thousand ^cd++++=thousand
by ^in++++=by
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
God ^nn++++=God!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
stricken ^jj+atrb+++=stricken
father ^nn++++=father.
. ^zz++++=EXTRAWORD
The ^ati++++=The
banker ^nn++++=banker
looked ^vbd+++xvbn+=looked
at ^rb++++=at
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
a ^rb++++=a
little ^rb"++++=little
nervously ^rb+cnj+++=nervously,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
he ^pp3a+pp3+++=he
feared ^vbd+vprv+tht0+xvbnx+=feared
his ^pp$+pp3+++=his
head ^nn++++=head
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
exactly ^rb++++=exactly
right ^jj++++=right.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course
you ^pp2+pp2+++=you
will ^md+prd+++=will
be ^vb+be+vrb++=be
anxious ^jj+pred+++=anxious
to ^to+jcmp+++=to
see ^vbi+vprv+++=see
how ^wrb+who+whcl++=how
the ^ati++++=the
thing ^nn++++=thing
ends ^nns++++=ends.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
in ^in++++=in
with ^in++++=with
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
be ^vb+be+vrb++=be
careful ^jj+pred+++=careful
the ^ati++++=the
boy ^nn++++=boy
does ^vbz+doz+aux++=doesn't
n't ^xnot++not++0=EXTRAWORD
catch ^vb++++=catch
sight ^nn++++=sight
of ^in++++=of
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
might ^md+pos+++=might
rattle ^vb++++=rattle
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
get ^vb++++=get
you ^pp2+pp2+++=you
a ^at++++=a
place ^nn++++=place
at ^in++++=at
the ^ati++++=the
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
you ^pp2+pp2+++=you
can ^md+pos+++=can
see ^vb+vprv+++=see
without ^in++++=without
being ^nn+nn+aux++=being
seen ^vbd+vprv++xvbn+=seen."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
rose ^vbd+++xvbnx+=rose,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
banker ^nn++++=banker
led ^vbd+++xvbn+=led
the ^ati++++=the
way ^nn++++=way
on ^in++++=on
tiptoe ^nn+++??+=tiptoe
between ^in++++=between
the ^ati++++=the
curtains ^nns++++=curtains
into ^in++++=into
a ^at++++=a
large ^jj+atrb+++=large
room ^nn++++=room
filled ^vbd+++xvbn+=filled
with ^in++++=with
silent ^jj+atrb+++=silent
men ^nns++++=men
earnestly ^rb++++=earnestly
watching ^vbg+++xvbg+=watching
a ^at++++=a
player ^nn++++=player
at ^in++++=at
a ^at++++=a
billiard ^nn++++=billiard
table ^nn++++=table
in ^in++++=in
the ^ati++++=the
centre ^nn++++=centre
of ^in++++=of
the ^ati++++=the
apartment ^nn+nom+++=apartment.
. ^zz++++=EXTRAWORD
Temporary ^jj+atrb+++=Temporary
seats ^nns++++=seats
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
built ^vpsv++agls+xvbnx+=built
around ^rp++++=around
the ^ati++++=the
walls ^nns++++=walls,
, ^zz++++=EXTRAWORD
tier ^nn++++=tier
above ^jjb+atrb+++=above
tier ^nn++++=tier,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
every ^at++++=every
place ^nn++++=place
was ^vbd+bedz+aux++=was
taken ^vpsv++agls+xvbnx+=taken.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders
noticed ^vbd+vprv++xvbn+=noticed
his ^pp$+pp3+++=his
son ^nn++++=son
standing ^vwbg+++xvbg+=standing
near ^in+pl+++=near
the ^ati++++=the
table ^nn++++=table
in ^in++++=in
his ^pp$+pp3+++=his
shirtsleeves ^nns++++=shirtsleeves,
, ^zz++++=EXTRAWORD
with ^in++++=with
his ^pp$+pp3+++=his
cue ^nn++++=cue
butt ^nn++++=butt
downward ^jjb++++=downward
on ^in++++=on
the ^ati++++=the
ground ^nn++++=ground.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
was ^vbd+bedz+vrb++=was
pale ^nn++++=pale
and ^cc++++=and
his ^pp$+pp3+++=his
lips ^nns++++=lips
compressed ^vbd+++xvbn+=compressed
as ^ql++++=as
he ^pp3a+pp3+++=he
watched ^vbd+++xvbnx+=watched
his ^pp$+pp3+++=his
opponent ^nn++++=opponent's
's ^$++++=EXTRAWORD
play ^nn++++=play
like ^in++++=like
a ^at++++=a
man ^nn++++=man
fascinated ^vwbn+++xvbn+=fascinated.
. ^zz++++=EXTRAWORD
Evidently ^rb++++=Evidently
his ^pp$+pp3+++=his
back ^jjb++++=back
was ^vbd+bedz+vrb++=was
against ^in++++=against
the ^ati++++=the
wall ^nn++++=wall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
fighting ^vbg+++xvbgx+=fighting
a ^at++++=a
hopeless ^jj+atrb+++=hopeless
fight ^nn++++=fight,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
was ^vbd+bedz+vrb++=was
grit ^nn++++=grit
to ^in++++=to
the ^ati++++=the
last ^ap++++=last.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
Saunders ^nns+nom+++=Saunders
only ^rb+down+++=only
faintly ^rb++++=faintly
understood ^vbd+vprv++xvbn+=understood
the ^ati++++=the
situation ^nn+nom+++=situation,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
his ^pp$+pp3+++=his
whole ^jj+atrb+++=whole
sympathy ^nn++++=sympathy
went ^vbd+++xvbn+=went
out ^rp+pl+++=out
to ^in++++=to
his ^pp$+pp3+++=his
boy ^nn++++=boy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
felt ^vbd+vprv++xvbnx+=felt
an ^at++++=an
instinctive ^jj+atrb+++=instinctive
hatred ^nn++++=hatred
of ^in++++=of
the ^ati++++=the
confident ^jj+atrb+++=confident
opponent ^nn++++=opponent
who ^whp+rel+subj++=who
was ^vbd+bedz+aux++=was
knocking ^vbg+++xvbgx+=knocking
the ^ati++++=the
balls ^nns++++=balls
about ^in++++=about
with ^in++++=with
a ^at++++=a
reckless ^jj+atrb+++=reckless
accuracy ^nn+nom+++=accuracy
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
evidently ^rb++splt++=evidently
bringing ^vbg+++xvbgx+=bringing
dismay ^nn++++=dismay
to ^in++++=to
the ^ati++++=the
hearts ^nns++++=hearts
of ^in++++=of
at ^rb++++=at
least ^rb"++++=least
half ^rb++++=half
the ^ati++++=the
onlookers ^nns+nom+++=onlookers.
. ^zz++++=EXTRAWORD
All ^abn++++=All
at ^rb++++=at
once ^rb"+tm+++=once
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
a ^at++++=a
burst ^nn+++xvbn+=burst
of ^in++++=of
applause ^nn++++=applause,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
player ^nn++++=player
stood ^vbd+++xvbn+=stood
up ^rp++++=up
straight ^rb++++=straight
with ^in++++=with
a ^at++++=a
laugh ^nn++++=laugh.
. ^zz++++=EXTRAWORD
" ^zz++++="By
by ^in++++=EXTRAWORD
Jove ^nn++++=Jove!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
banker ^nn++++=banker,
, ^zz++++=EXTRAWORD
" ^zz++++="he's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
missed ^vpsv++agls+xvbnx+=missed.
. ^zz++++=EXTRAWORD
Did ^vbd+dod+aux++=Didn't
n't ^xnot++not++0=EXTRAWORD
put ^vb+++xvbn+=put
enough ^qlp++++=enough
stick ^vb++++=stick
behind ^in+pl+++=behind
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
comes ^vbz++++=comes
of ^in++++=of
being ^xvbg+++xvbg+=being
too ^ql++++=too
blamed ^jj+++xvbn+=blamed
sure ^jj++++=sure.
. ^zz++++=EXTRAWORD
Should ^md+nec+++=Shouldn't
n't ^xnot++not++0=EXTRAWORD
wonder ^vb++++=wonder
but ^cc++++=but
there ^ex+pex+++=there
is ^vbz+bez+aux++=is
going ^md"++pmd"++=going
to ^md+prd+++=to
be ^vbi++vrb++=be
a ^at++++=a
turn ^nn++++=turn
of ^in++++=of
luck ^nn++++=luck.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
prove ^vb+vprv+++=prove
a ^at++++=a
mascot ^nn+++??+=mascot,
, ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
placed ^vbd+++xvbnx+=placed
the ^ati++++=the
old ^jj+atrb+++=old
man ^nn++++=man
on ^in++++=on
an ^at++++=an
elevated ^jj+atrb++xvbn+=elevated
seat ^nn++++=seat
at ^in++++=at
the ^ati++++=the
back ^nn++++=back.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
buzz ^nn++++=buzz
of ^in++++=of
talk ^nn++++=talk
as ^ql++++=as
young ^jj+atrb+++=young
Saunders ^nns+nom+++=Saunders
stood ^vbd+++xvbn+=stood
there ^rn+pl+++=there
chalking ^nvbg+++xvbg+=chalking
his ^pp$+pp3+++=his
cue ^nn++++=cue,
, ^zz++++=EXTRAWORD
apparently ^rb++++=apparently
loth ^jj++++=loth
to ^to++++=to
begin ^vbi++++=begin.
. ^zz++++=EXTRAWORD
Hammond ^np++++=Hammond
mixed ^vbd+++xvbn+=mixed
among ^in++++=among
the ^ati++++=the
crowd ^nn++++=crowd,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
spoke ^vbd+++xvbn+=spoke
eagerly ^rb++++=eagerly
now ^rn+tm+++=now
to ^to++++=to
one ^pn++++=one,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
to ^in++++=to
another ^dt++++=another.
. ^zz++++=EXTRAWORD
Old ^jj+atrb+++=Old
Saunders ^nns+nom+++=Saunders
said ^vbd+vpub++xvbn+=said
to ^to+vcmp+++=to
the ^ati++++=the
man ^nn++++=man
next ^ap++++=next
him ^pp3o+pp3+++=him-"What
- ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
what ^wdt+who+++=EXTRAWORD
is ^vbz+bez+vrb++=is
it ^pp3+it+++=it
all ^abn++++=all
about ^in+strn+++=about?
? ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
this ^dt+dem+++=this
an ^at++++=an
important ^jj+atrb+++=important
match ^nn++++=match?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Important!
important ^jj++++=EXTRAWORD
! ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
bet ^vbd+vpub+tht0+xvbn+=bet
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
more ^rbr++++=more
money ^nn++++=money
on ^in++++=on
this ^dt+dem+++=this
game ^nn++++=game
than ^in++++=than
was ^vbd+bedz+aux++=was
ever ^rb++splt++=ever
put ^vpsv++agls+xvbnx+=put
on ^rb+phrv+++=on
a ^at++++=a
billiard ^nn++++=billiard
match ^nn++++=match
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
Jule ^np++++=Jule
Hammond ^np++++=Hammond
alone ^rb++++=alone
has ^vbz+hvz+vrb++=has
ten ^cd++++=ten
thousand ^cd++++=thousand
on ^in++++=on
Saunders ^nns+nom+++=Saunders."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
man ^nn++++=man
gave ^vbd+++xvbn+=gave
a ^at++++=a
quivering ^jj+atrb++xvbg+=quivering
sigh ^nn++++=sigh
of ^in++++=of
relief ^nn++++=relief.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
beginning ^vbg+++xvbgx+=beginning
to ^to++++=to
understand ^vbi+vprv+++=understand.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ten ^cd++++=ten
thousand ^cd++++=thousand,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
the ^ati++++=the
figures ^nns++++=figures
of ^in++++=of
a ^at++++=a
defalcation ^nn+nom+++=defalcation.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
continued ^vbd+++xvbn+=continued
the ^ati++++=the
other ^ap++++=other,
, ^zz++++=EXTRAWORD
" ^zz++++="it's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
great ^jj+atrb+++=great
match ^nn++++=match
for ^in++++=for
the ^ati++++=the
cup ^nn++++=cup.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+aux++0=EXTRAWORD
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
series ^nn++++=series
of ^in++++=of
games ^nns++++=games,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
the ^ati++++=the
culminating ^jj+atrb++xvbg+=culminating
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Prognor ^np+++??+=Prognor
has ^vbz+hvz+aux++=has
won ^vprf+++xvbnx+=won
one ^pn++++=one,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Saunders ^nns+nom+++=Saunders
one ^pn++++=one;
; ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
this ^dt+dem+++=this
game ^nn++++=game
settles ^vbz++++=settles
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Prognor ^np+++??+=Prognor
is ^vbz+bez+vrb++=is
the ^ati++++=the
man ^nn++++=man
of ^in++++=of
the ^ati++++=the
High ^jj+atrb+++=High
Fliers ^np+++??+=Fliers'
' ^zz++++=EXTRAWORD
Club ^nn++++=Club.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
good ^jj+atrb+++=good
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Saunders ^nns+nom+++=Saunders
won ^vbd+++xvbn+=won
the ^ati++++=the
cup ^nn++++=cup
for ^in++++=for
this ^dt+dem+++=this
club ^nn++++=club
last ^jj+atrb+++=last
year ^nn++++=year,
, ^zz++++=EXTRAWORD
so ^ql++++=so
they ^pp3a+pp3+++=they
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
kick ^vb++++=kick
much ^ap++++=much
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
lose ^vb++++=lose
it ^pp3+it+++=it
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They've
've ^vb+hv+aux++0=EXTRAWORD
never ^rb++++=never
had ^vb+hv+vrb++=had
a ^at++++=a
man ^nn++++=man
to ^in++++=to
touch ^nn++++=touch
Saunders ^nns+nom+++=Saunders
in ^in++++=in
this ^dt+dem+++=this
club ^nn++++=club
since ^cs+sub+++=since
it ^pp3+it+++=it
began ^vbd+++xvbn+=began.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
doubt ^nn++++=doubt
if ^cs+cnd+++=if
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
another ^dt++++=another
amateur ^jjb++++=amateur
like ^in++++=like
him ^pp3o+pp3+++=him
in ^in++++=in
this ^dt+dem+++=this
country ^nn++++=country.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
