Many ^ap++++=Many
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
fur ^nn++++=fur
de ^&fw++++=de
good ^jj+atrb+++=good
Lawd ^np++++=Lawd's
's ^$++++=EXTRAWORD
sake ^nn++++=sake,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
hab ^np++++=hab
dis ^np++++=dis
pore ^jj+atrb+++=pore
chile ^np++++=chile
done ^vwbn+++xvbn+=done
dat ^nn+++??+=dat
he ^pp3a+pp3+++=he
mus ^nns+++??+=mus'
' ^zz++++=EXTRAWORD
be ^vb+be+vrb++=be
kilt ^nn++++=kilt
in ^in++++=in
cole ^np++++=cole
blood ^nn++++=blood!
! ^zz++++=EXTRAWORD
Ai ^vb+be+++=Ain't
n't ^xnot++not++0=EXTRAWORD
I ^pp1a+pp1+++=I
sarved ^vbd+++xvbnx+=sarved
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
sah ^nn+++??+=sah,
, ^zz++++=EXTRAWORD
fur ^nn++++=fur
one ^pn++++=one,
, ^zz++++=EXTRAWORD
two ^cd++++=two,
, ^zz++++=EXTRAWORD
six ^cd++++=six,
, ^zz++++=EXTRAWORD
wahl ^nn+++??+=wahl,
, ^zz++++=EXTRAWORD
seberal ^jj++++=seberal
yeahs ^vbz+++??+=yeahs?
? ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
now ^rn+tm+++=now
is ^vbz+bez+vrb++=is
yo ^nn+++??+=yo'
' ^zz++++=EXTRAWORD
gwine ^nn+++??+=gwine
to ^to++++=to
let ^vbi++++=let
dat ^nn+++??+=dat
blood ^nn+++??+=blood-thu'sty
- ^zz++++=EXTRAWORD
thuest ^jjt+atrb+++=EXTRAWORD
niggah ^nn+++??+=niggah
what ^wdt+who+++=what's
's ^vbz+bez+aux++0=EXTRAWORD
been ^vprf+ben+vrb+xvbnx+=been
hankerin ^nn+++??+=hankerin'
' ^zz++++=EXTRAWORD
arter ^jjr++++=arter
my ^pp$+pp1+++=my
life ^nn++++=life
is ^vbz+bez+vrb++=is
yo ^nn+++??+=yo'
' ^zz++++=EXTRAWORD
gwine ^nn+++??+=gwine
to ^to++++=to
let ^vbi++++=let
him ^pp3o+pp3+++=him
murdah ^nn+++??+=murdah
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
feel ^vb+vprv+++=feel
sorry ^uh++++=sorry
for ^in++++=for
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
Cornwallis ^np+++??+=Cornwallis,
, ^zz++++=EXTRAWORD
d ^zz++++=d
n ^zz++++=n
me ^pp1o+pp1+++=me
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
do ^vb+do+vrb++=don't,
n't ^xnot++not++0=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
help ^nn++++=help
for ^in++++=for
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
book ^nn++++=book
says ^vbz+vpub+tht0++=says
the ^ati++++=the
craft ^nn++++=craft
will ^md+prd+++=will
never ^rb++splt++=never
reach ^vb++++=reach
port ^npl++++=port
if ^cs+cnd+++=if
the ^ati++++=the
guilty ^jj+atrb+++=guilty
person ^nn++++=person
escapes ^nns++++=escapes,
, ^zz++++=EXTRAWORD
so ^ql++++=so
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
case ^nn++++=case
of ^in++++=of
your ^pp$+pp2+++=your
going ^vbg+++xvbg+=going
overboard ^rb+pl+++=overboard
or ^cc+phrs+++=or
all ^rb++++=all
of ^in++++=of
us ^pp1o+pp1+++=us
giving ^vbg+++xvbg+=giving
up ^rb+phrv+++=up
the ^ati++++=the
ghost ^nn++++=ghost."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Gents,
gents ^nns+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
der ^&fw++++=der
no ^at++++=no
marcy ^nn+++??+=marcy
in ^in++++=in
yo ^nn+++??+=yo'
' ^zz++++=EXTRAWORD
buzums ^vbz+++??+=buzums?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
This ^dt+dem+++=This
piteous ^jj+atrb+++=piteous
appeal ^nn++++=appeal
was ^vbd+bedz+aux++=was
addressed ^vpsv++agls+xvbnx+=addressed
to ^in++++=to
Warriner ^np+nom++??+=Warriner
and ^cc++++=and
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
cook ^nn++++=cook
looked ^vbd+++xvbn+=looked
so ^ql+emph+++=so
miserable ^jj++++=miserable
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
could ^md+pos+++=could
hardly ^rb+down+splt++=hardly
play ^vb++++=play
my ^pp$+pp1+++=my
part ^nn++++=part.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
must ^md+nec+++=must
prepare ^vb++++=prepare
for ^in++++=for
the ^ati++++=the
ordeal ^nn++++=ordeal,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Warriner ^np+nom++??+=Warriner,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc+cls+++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
have ^vb+hv+aux++=have
told ^vprf+++xvbnx+=told
the ^ati++++=the
truth ^nn++++=truth
you ^pp2+pp2+++=you
will ^md+prd+++=will
surely ^rb++++=surely
float ^nn++++=float."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What,
what ^wdt+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
a ^at++++=a
grinest ^nn++++=grin'stone
made ^vbd+++xvbn+=made
fas ^nns+++??+=fas'
' ^zz++++=EXTRAWORD
to ^in++++=to
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Certainly."
certainly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mass ^nn++++=Mass'
' ^zz++++=EXTRAWORD
Warmer ^jjr++++=Warmer,
, ^zz++++=EXTRAWORD
I ^np++++=I's
's ^$++++=EXTRAWORD
not ^xnot++not++=not
ready ^jj++++=ready
to ^to+jcmp+++=to
die ^vbi++++=die;
; ^zz++++=EXTRAWORD
' ^zz++++='deed
deed ^nn++++=EXTRAWORD
I ^np++++=I's
's ^$++++=EXTRAWORD
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
I ^np++++=I's
's ^$++++=EXTRAWORD
been ^vprf+ben+vrb+xvbn+=been
powe ^nn+++??+=powe'ful
'ful ^jj++++0=EXTRAWORD
wicked ^jj++++=wicked
in ^in++++=in
my ^pp$+pp1+++=my
time ^nn++++=time,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
dem ^&fw++++=dem
kin ^nns++++=kin'
' ^zz++++=EXTRAWORD
of ^in++++0=o'
people ^nns++++=people
has ^vbz+hvz+vrb++=has
to ^in++++=to
jine ^nn+++??+=jine
de ^&fw++++=de
chu ^nn+++??+=chu'ch
'ch ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
hab ^np++++=hab
r ^zz++++=r'ligion
'ligion ^nn+++??+=EXTRAWORD
' ^zz++++='fore
fore ^jjb+atrb+++=EXTRAWORD
deh ^nn+++??+=deh
heahs ^nns+++??+=heahs
de ^&fw++++=de
trumpet ^nn++++=trumpet
blow ^nn++++=blow."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
more ^ql++++=more
fooling ^nvbg+++xvbg+=fooling.
. ^zz++++=EXTRAWORD
Prince ^npt++++=Prince,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
bring ^vb++++=bring
aft ^jjb++++=aft
the ^ati++++=the
grindstone ^nn++++=grindstone
that ^tht+rel+obj++=that
the ^ati++++=the
crew ^nn++++=crew
sharpen ^vbd+++xvbn+=sharpen
their ^pp$+pp3+++=their
knives ^nns++++=knives
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
Hunt ^np++++=Hunt,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
get ^vb++++=get
the ^ati++++=the
fog ^nn++++=fog-horn
- ^zz++++=EXTRAWORD
horn ^np++++=EXTRAWORD
and ^cc++++=and
blow ^nn++++=blow
like ^in++++=like
h ^zz++++=h
when ^wrb+who+++=when
we ^pp1a+pp1+++=we
heave ^nn++++=heave
him ^pp3o+pp3+++=him
overboard ^rb+pl+++=overboard.
. ^zz++++=EXTRAWORD
The ^ati++++=The
d ^zz++++=d
d ^zz++++=d
thing ^nn++++=thing
makes ^vbz++++=makes
more ^rbr++++=more
noise ^nn++++=noise
than ^in++++=than
any ^dti++++=any
trumpet ^nn++++=trumpet
I ^pp1a+pp1+++=I
ever ^rb++++=ever
heard ^vbd+vprv++xvbn+=heard."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes,"
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
added ^vbd+vpub++xvbn+=added
Warriner ^np+nom++??+=Warriner,
, ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
may ^md+pos+++=may
comfort ^vb++++=comfort
the ^ati++++=the
condemned ^nn++++=condemned."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
When ^wrb+who+++=When
we ^pp1a+pp1+++=we
got ^vbd+++xvbn+=got
back ^rb+phrv+++=back
with ^in++++=with
the ^ati++++=the
horn ^nn++++=horn
and ^cc++++=and
grindstone ^nn++++=grindstone,
, ^zz++++=EXTRAWORD
Cornwallis ^np+++??+=Cornwallis
was ^vbd+bedz+aux++=was
jumping ^vbg+++xvbgx+=jumping
up ^rp++++=up
and ^cc++++=and
down ^in++++=down
and ^cc++++=and
yelling ^vbg+nom++xvbg+=yelling
like ^in++++=like
a ^at++++=a
maniac ^nn++++=maniac.
. ^zz++++=EXTRAWORD
" ^zz++++="I's
i ^pp1a+pp1+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
de ^&fw++++=de
culprit ^nn++++=culprit!
! ^zz++++=EXTRAWORD
I ^np++++=I's
's ^$++++=EXTRAWORD
de ^&fw++++=de
culprit ^nn++++=culprit!
! ^zz++++=EXTRAWORD
I ^np++++=I's
's ^$++++=EXTRAWORD
de ^&fw++++=de
culprit ^nn++++=culprit!
! ^zz++++=EXTRAWORD
And ^cc+cls+++0=An'
ef ^nn+++??+=ef
yo ^nn+++??+=yo'
' ^zz++++=EXTRAWORD
drap ^nn+++??+=drap
me ^pp1o+pp1+++=me
overboard ^rb+pl+++=overboard
dat ^jj+atrb++??+=dat's
's ^vbz+bez+vrb++0=EXTRAWORD
why ^wrb+who+++=why
I ^np++++=I's
's ^$++++=EXTRAWORD
boun ^np++++=boun'
' ^zz++++=EXTRAWORD
to ^to++++=to
sink ^vbi++++=sink!
! ^zz++++=EXTRAWORD
Only ^rb+down+++=Only
let ^vb++++0=lemme
me ^pp1o+pp1+++=EXTRAWORD
lib ^nn++++=lib
till ^cs+sub+++=till
we ^pp1a+pp1+++=we
reaches ^vbz++++=reaches
dry ^jj++++=dry
lan ^jj++++=lan'
' ^zz++++=EXTRAWORD
and ^cc++++0=an'
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
go ^vb++++=go
into ^in++++=into
one ^cd1++++=one
ob ^nn+++??+=ob
dem ^&fw++++=dem
conbents ^nns+++??+=conbents
whar ^nn+++??+=whar
dey ^nn+++??+=dey
is ^vbz+bez+aux++=is
said ^vpsv++agls+xvbnx+=said
to ^to+vcmp+++=to
be ^vbi++vrb++=be
dead ^jj+pred+++=dead
to ^to++++=to
de ^&fw++++=de
worl ^nn+++??+=worl',
', ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
I ^pp1a+pp1+++=I
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
nebber ^jjr++++=nebber
see ^vb+vprv+++=see
none ^pn++++=none
ob ^nn+++??+=ob
yo ^nn+++??+=yo'
' ^zz++++=EXTRAWORD
no ^at++++=no
moah ^nn+++??+=moah."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
sinner ^nn++++=sinner
owns ^vbz++++=owns
up ^rp++++=up,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Pratt ^np+++??+=Pratt,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Prince ^nn++++=Prince
grinned ^vbd+++xvbn+=grinned
till ^in++++=till
every ^at++++=every
one ^pn++++=one
of ^in++++=of
his ^pp$+pp3+++=his
ivories ^nns++++=ivories
showed ^vbd+vprv++xvbn+=showed.
. ^zz++++=EXTRAWORD
" ^zz++++="Now,
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Cornwallis ^np+++??+=Cornwallis,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
life ^nn++++=life
will ^md+prd+++=will
be ^vb+be+aux++=be
spared ^vpsv++agls+xvbnx+=spared
on ^in++++=on
condition ^nn+nom+++=condition
that ^tht+rel+obj++=that
you ^pp2+pp2+++=you
make ^vb++++=make
a ^at++++=a
clean ^jj+atrb+++=clean
breast ^nn++++=breast
of ^in++++=of
this ^dt+dem+++=this
matter ^nn++++=matter.
. ^zz++++=EXTRAWORD
No ^at++++=No
more ^rbr++++=more
lies ^nns++++=lies;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
must ^md+nec+++=must
pay ^vb++++=pay
for ^in++++=for
the ^ati++++=the
brandy ^nn++++=brandy
you ^pp2+pp2+++=you
drank ^vbd+++xvbn+=drank
at ^in++++=at
the ^ati++++=the
rate ^nn++++=rate
of ^in++++=of
one ^cd1++++=one
hundred ^cd++++=hundred
dollars ^nns++++=dollars
a ^at++++=a
gallon ^nn++++=gallon
was ^vbd+bedz+vrb++=wasn't
n't ^xnot++not++0=EXTRAWORD
that ^cs+sub+++=that
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
Prince ^npt++++=Prince?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
hun ^nn++++=hun'red
'red ^vbd++be+xvbn+0=EXTRAWORD
dollahs ^nns+++??+=dollahs
a ^at++++=a
poun ^nn+++??+=poun',
', ^nn+++??+=EXTRAWORD
sah ^nn+++??+=sah,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
corrected ^xvbn+++xvbn+=corrected
Prince ^np++++=Prince.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
doan ^jj++++=doan
know ^vb+vprv+++=know
how ^wrb+who+whcl++=how
many ^ap++++=many
poun ^nn+++??+=poun'
' ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
drank ^vbd+++xvbnx+=drank,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
sniffed ^vbd+++xvbn+=sniffed
the ^ati++++=the
cook ^nn++++=cook,
, ^zz++++=EXTRAWORD
" ^zz++++="an'
and ^cc++++0=EXTRAWORD
ef ^nn+++??+=ef
I ^pp1a+pp1+++=I
has ^md"++pmd"++=has
to ^md+nec+++=to
pay ^vb++++=pay
dat ^nn+++??+=dat
much ^ap++++=much
fur ^nn++++=fur
each ^dt++++=each
one ^cd1++++=one
ob ^nn+++??+=ob
' ^zz++++='em,
em ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^np++++=I's
's ^$++++=EXTRAWORD
got ^vbd+++xvbn+=got
to ^to+vcmp+++=to
wo ^&fw++++=wo'k
'k ^nn+++??+=EXTRAWORD
more ^rbr++++=more'n
'n ^nn+++??+=EXTRAWORD
a ^at++++=a
year ^nn++++=year
fur ^nn++++=fur
nothin ^nn+++??+=nothin'."
'." ^nn+++??+=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
better ^jjr++++=better
than ^in++++=than
being ^nn+nn+aux++=being
drowned ^vbd+++xvbn+=drowned
to ^to++++=to-day,"
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
I ^pp1a+pp1+++=I,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you'd
'd ^md"+hvd+pmd"++0=EXTRAWORD
better ^md++++=better
be ^vb+be+vrb++=be
thankful ^jj+pred+++=thankful.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
tell ^vb++++=tell
us ^pp1o+pp1+++=us
how ^wrb+who+++=how
you ^pp2+pp2+++=you
took ^vbd+++xvbn+=took
the ^ati++++=the
brandy ^nn++++=brandy."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I's
i ^pp1a+pp1+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
been ^vprf+ben+vrb+xvbnx+=been
close ^jj++++=close
to ^to++++=to
de ^&fw++++=de
dahk ^nn+++??+=dahk
riber ^jjr++++=riber,
, ^zz++++=EXTRAWORD
gents ^nns+++??+=gents,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
will ^md+prd+++=will
perceed ^vbd+++xvbn+=perceed
to ^to++++=to
tell ^vbi++++=tell
de ^&fw++++=de
truf ^nn+++??+=truf,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Cornwallis ^np+++??+=Cornwallis,
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now
much ^ap++++=much
relieved ^jj+++xvbn+=relieved
after ^cs+sub+++=after
his ^pp$+pp3+++=his
narrow ^jj++++=narrow
escape ^vb++++=escape.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
looked ^vbd+++xvbnx+=looked
down ^rp++++=down
at ^rb++++=at
the ^ati++++=the
floor ^nn++++=floor
and ^cc++++=and
began ^vpsv++agls+xvbn+=began
in ^in++++=in
a ^at++++=a
low ^jj+atrb+++=low
tone ^nn++++=tone:
: ^zz++++=EXTRAWORD
" ^zz++++="Yo'
yo ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
see ^vb+vprv+++=see,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
jes ^nns+++??+=jes'
' ^zz++++=EXTRAWORD
dis ^np++++=dis
way ^nn++++=way.
. ^zz++++=EXTRAWORD
Mass ^nn++++=Mass'
' ^zz++++=EXTRAWORD
Warmer ^jjr++++=Warmer,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
done ^vbd+++xvbnx+=done
brung ^nn+++??+=brung
de ^&fw++++=de
brandy ^nn++++=brandy
and ^cc++++0=an'
say ^vb+vpub+++=say,
, ^zz++++=EXTRAWORD
' ^zz++++='Put
put ^vbd+++xvbn+=EXTRAWORD
some ^dti++++=some
ob ^nn+++??+=ob
dat ^nn+++??+=dat
in ^in++++=in
de ^&fw++++=de
sass ^nns+++??+=sass
and ^cc++++0=an'
some ^dti++++=some
roun ^nn+++??+=roun'
' ^zz++++=EXTRAWORD
de ^&fw++++=de
puddin ^nn+++??+=puddin'.'
'.' ^nn+++??+=EXTRAWORD
De ^&fw++++=De
las ^np++++=las'
' ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi++vrb++=be
sot ^nn+++??+=sot
on ^in++++=on
fire ^nn++++=fire
soon ^rb+tm+++=soon
as ^ql++++=as
it ^pp3+it+++0='twas
was ^vbd+bedz+vrb++=EXTRAWORD
on ^in++++=on
de ^&fw++++=de
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="Wahl,
wahl ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
stan ^np++++=stan'in'
'in' ^nn+++??+=EXTRAWORD
lookin ^nn+++??+=lookin'
' ^zz++++=EXTRAWORD
at ^rb++++=at
de ^&fw++++=de
bottle ^nn++++=bottle
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
heerd ^nn+++??+=heerd
a ^at++++=a
noise ^nn++++=noise.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
turn ^nn++++=turn
roun ^nn+++??+=roun',
', ^nn+++??+=EXTRAWORD
and ^cc++++0=an'
as ^ql++++=as
shuah ^vb+++??+=shuah
as ^ql++++=as
I ^pp1a+pp1+++=I
lib ^nn++++=lib,
, ^zz++++=EXTRAWORD
ef ^nn+++??+=ef
de ^&fw++++=de
debil ^nn+++??+=debil
wah ^nn+++??+=wahn't
n't ^xnot++not++0=EXTRAWORD
right ^jj++++=right
' ^zz++++='side
side ^nn++++=EXTRAWORD
ob ^nn+++??+=ob
me ^pp1o+pp1+++=me!
! ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
looked ^vbd+++xvbnx+=looked
orful ^jj++++=orful,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
I ^pp1a+pp1+++=I
like ^vb++++=like
to ^to+vcmp+++=to
died ^vbi++++=died
from ^in++++=from
de ^&fw++++=de
shock ^nn++++=shock
ob ^nn+++??+=ob
seein ^nn+++??+=seein'
' ^zz++++=EXTRAWORD
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Ef ^np+++??+=Ef
yo ^nn+++??+=yo'
' ^zz++++=EXTRAWORD
wants ^vbz++++=wants
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
looks ^nns++++=looks
like ^in+strn+++=like,
, ^zz++++=EXTRAWORD
jes ^nns+++??+=jes'
' ^zz++++=EXTRAWORD
take ^vb++++=take
a ^at++++=a
good ^nn++++=good
look ^vb++++=look
at ^rb++++=at
dat ^nn+++??+=dat
Prince ^npt++++=Prince
Sahnders ^nns+nom++??+=Sahnders,
, ^zz++++=EXTRAWORD
fur ^nn++++=fur
ef ^nn+++??+=ef
him ^pp3o+pp3+++=him
and ^cc++++0=an'
de ^&fw++++=de
debil ^nn+++??+=debil
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
brudders ^nns+nom+++=brudders
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
a ^at++++=a
cod ^nn++++=cod-fish!
- ^zz++++=EXTRAWORD
fish ^nns++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
says ^vbz+vpub+++=says,
, ^zz++++=EXTRAWORD
' ^zz++++='Debil,
debil ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
go ^vb++++=go
' ^zz++++='way.
way ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
doan ^jj++++=doan
want ^vb++++=want
no ^at++++=no
trouble ^nn++++=trouble
wid ^in++++=wid
you ^pp2+pp2+++=you.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
But ^cc++++=But
he ^pp3a+pp3+++=he
gib ^nn+++??+=gib
me.a ^nn+++??+=me.a
push ^vb++++=push
towa ^nn+++??+=towa'ds
'ds ^nns+++??+0=EXTRAWORD
de ^&fw++++=de
bottle ^nn++++=bottle,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
says ^vbz+vpub+++=says,
, ^zz++++=EXTRAWORD
reel ^vb++++=reel
soft ^jj++++=soft-like,
- ^zz++++=EXTRAWORD
like ^in+strn+++=EXTRAWORD
, ^zz++++=EXTRAWORD
' ^zz++++='Yo'
yo ^nn+++??+=EXTRAWORD
' ^zz++++=EXTRAWORD
pore ^jj++++=pore,
, ^zz++++=EXTRAWORD
mis ^npt++++=mis'able,
'able, ^nn+++??+=EXTRAWORD
skinny ^jj++++=skinny,
, ^zz++++=EXTRAWORD
oberwo ^jj+++??+=oberwo'ked
'ked ^jj+++xvbn+0=EXTRAWORD
critter ^jjr++++=critter,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you's
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
fadin ^nn+++??+=fadin'
' ^zz++++=EXTRAWORD
away ^rp+pl+++=away.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
( ^zz++++=(Cornwallis
cornwallis ^np++++=EXTRAWORD
weighed ^vbd+++xvbn+=weighed
at ^rb++++=at
least ^rb"++++=least
two ^cd++++=two
hundred ^cd++++=hundred.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
' ^zz++++='Dere
dere ^nns++++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
nothin ^nn+++??+=nothin'
' ^zz++++=EXTRAWORD
lef ^nn+++??+=lef'
' ^zz++++=EXTRAWORD
ob ^nn+++??+=ob
yo ^nn+++??+=yo'
' ^zz++++=EXTRAWORD
but ^cc++++=but
skin ^nn++++=skin
and ^cc++++0=an'
bone ^nn++++=bone.
. ^zz++++=EXTRAWORD
Jes ^np+++??+=Jes'
' ^zz++++=EXTRAWORD
take ^vb++++=take
a ^at++++=a
drap ^nn+++??+=drap
ob ^nn+++??+=ob
dat ^nn+++??+=dat
liquor ^nn++++=liquor,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
it ^pp3+it+++=it
mought ^vbd+++xvbn+=mought
do ^vb+do+vrb++=do
lots ^nns++++=lots
ob ^jj+++??+=ob
good ^jj++++=good.
. ^zz++++=EXTRAWORD
You ^np++++=You's
's ^$++++=EXTRAWORD
gittin ^nn+++??+=gittin'
' ^zz++++=EXTRAWORD
ole ^np++++=ole,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
needs ^nns++++=needs
some ^dti++++=some
stimilant ^nn+nom+++=stimilant.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
knowed ^vbd+++xvbnx+=knowed
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
de ^&fw++++=de
gospel ^nn++++=gospel
truf ^nn+++??+=truf,
, ^zz++++=EXTRAWORD
yo ^nn+++??+=yo'
' ^zz++++=EXTRAWORD
understan ^jj+atrb+++=understan',
', ^nn+++??+=EXTRAWORD
but ^cc++++=but
at ^in++++=at
de ^&fw++++=de
same ^ap++++=same
time ^nn++++=time
it ^pp3+it+++=it
wah ^jj+++??+=wahn't
n't ^xnot++not++0=EXTRAWORD
right ^jj++++=right,
, ^zz++++=EXTRAWORD
and ^cc+cls+++0=an'
I ^pp1a+pp1+++=I
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
put ^vbi++++=put
ole ^np++++=ole
Nick ^np++++=Nick
