What ^wdt+who+++=What
have ^vb+hv+aux++=have
told ^vprf+++xvbnx+=told
him ^pp3o+pp3+++=him
but ^cc+cls+++=but
which ^whp+who+++=which
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
bear ^vb+vprv+++=bear
to ^to+vcmp+++=to
mention ^nn+nom+++=mention.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
find ^vb+vprv+++=find
it ^pp3+it+++=it
in ^in++++=in
my ^pp$+pp1+++=my
heart ^nn++++=heart
to ^to++++=to
shatter ^vbi++++=shatter
the ^ati++++=the
airy ^jj+atrb+++=airy
castle ^nn++++=castle
of ^in++++=of
his ^pp$+pp3+++=his
fancy ^nn++++=fancy.
. ^zz++++=EXTRAWORD
For ^in++++=For
my ^pp$+pp1+++=my
life ^nn++++=life
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
secluded ^jj++++=secluded
and ^cc+phrs+++=and
lonely ^jj++++=lonely
and ^cc++++=and
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
known ^vprf+++xvbnx+=known
no ^at++++=no
love ^nn++++=love
like ^in++++=like
that ^dt+dem+++=that
of ^in++++=of
my ^pp$+pp1+++=my
ideal ^jj+atrb+++=ideal
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
a ^at++++=a
haunting ^jj+atrb+++=haunting
recollection ^nn+nom+++=recollection
of ^in++++=of
a ^at++++=a
certain ^jj+atrb+++=certain
huge ^jj+atrb+++=huge
bundle ^nn++++=bundle
of ^in++++=of
washing ^xvbg+++xvbg+=washing
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
sent ^vbd+++xvbnx+=sent
to ^in++++=to
him ^pp3o+pp3+++=him
about ^in++++=about
a ^at++++=a
year ^nn++++=year
ago ^rb++++=ago.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
absent ^jj++++=absent
from ^in++++=from
town ^nn++++=town
for ^in++++=for
three ^cd++++=three
weeks ^nns++++=weeks
and ^cc++++=and
my ^pp$+pp1+++=my
laundry ^nn++++=laundry
was ^vbd+bedz+vrb++=was
much ^ap++++=much
larger ^jjr++++=larger
than ^in++++=than
usual ^jj++++=usual
in ^rb++++=in
consequence ^nn+nom+++=consequence.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
mistake ^nn++++=mistake
not ^xnot++not++=not
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
in ^in++++=in
the ^ati++++=the
bundle ^nn++++=bundle
a ^at++++=a
tattered ^jj+atrb+++=tattered
shirt ^nn++++=shirt
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
grievously ^rb++splt++=grievously
stained ^vpsv++by+xvbn+=stained
by ^in++++=by
the ^ati++++=the
breaking ^jj+++xvbg+=breaking
of ^in++++=of
a ^at++++=a
bottle ^nn++++=bottle
of ^in++++=of
red ^jj+atrb+++=red
ink ^nn++++=ink
in ^in++++=in
my ^pp$+pp1+++=my
portmanteau ^nn+++??+=portmanteau,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
burnt ^vpsv++agls+xvbn+=burnt
in ^in++++=in
one ^cd1++++=one
place ^nn++++=place
where ^wrb+who+++=where
an ^at++++=an
ash ^nn++++=ash
fell ^vbd+++xvbn+=fell
from ^in++++=from
my ^pp$+pp1+++=my
cigar ^nn++++=cigar
as ^ql++++=as
I ^pp1a+pp1+++=I
made ^vbd+++xvbnx+=made
up ^rp++++=up
the ^ati++++=the
bundle ^nn++++=bundle.
. ^zz++++=EXTRAWORD
Of ^in++++=Of
all ^abn++++=all
this ^dt+dem+++=this
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
feel ^vb+vprv+++=feel
absolutely ^rb+amp+++=absolutely
certain ^jj++++=certain,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
at ^rb++++=at
least ^rb"++++=least
that ^dt+dem+++=that
until ^in++++=until
a ^at++++=a
year ^nn++++=year
ago ^rb+cnj+++=ago,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
transferred ^vbd+++xvbnx+=transferred
my ^pp$+pp1+++=my
custom ^nn++++=custom
to ^in++++=to
a ^at++++=a
more ^rbr++++=more
modern ^jj+atrb+++=modern
establishment ^nn+nom+++=establishment,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
laundry ^nn++++=laundry
number ^nn++++=number
with ^in++++=with
ah ^uh++++=Ah-Yen
- ^zz++++=EXTRAWORD
yen ^vb++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
fifty ^cd++++=Fifty-Six.
- ^zz++++=EXTRAWORD
six. ^nn++++=EXTRAWORD
