My ^pp$+pp1+++=My
she ^pp3a+pp3+++=she
stood ^vbd+++xvbnx+=stood
among ^in++++=among
the ^ati++++=the
shadows ^nps++++=shadows,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
lamplight ^nn++++=lamplight
falling ^vwbg+++xvbg+=falling
on ^in++++=on
her ^pp$+pp3+++=her
face ^nn++++=face,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
saw ^vbd+vprv+tht0+xvbn+=saw
her ^pp$+pp3+++=her
perhaps ^rb++++=perhaps
for ^in++++=for
the ^ati++++=the
first ^od++++=first
time ^nn++++=time.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
stupid ^jj++++=stupid
of ^in++++=of
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
answered ^vbd+vpub++xvbnx+=answered.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=I
see ^vb+vprv+++=see
the ^ati++++=the
likeness ^nns+nom+++=likeness
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
