1 ^zz++++=1
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
click ^vbi++++=click
to ^in++++=to
this ^dt+dem+++=this
refrain ^nn++++=refrain
as ^ql++++=as
it ^pp3+it+++=it
sped ^vbd+++xvbn+=sped
down ^rp++++=down-town.
- ^zz++++=EXTRAWORD
town ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
nearly ^rb+down+++=nearly
one ^cd1++++=one
o'clock ^rb++++=o'clock
when ^wrb+who+++=when
the ^ati++++=the
elopers ^nns+nom+++=elopers
at ^rb++++=at
last ^rb"++++=last
reached ^vbd+++xvbn+=reached
the ^ati++++=the
Municipal ^jj+atrb+++=Municipal
Building ^nvbg+++xvbg+=Building.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
found ^vbd+vprv++xvbnx+=found
a ^at++++=a
sign ^nn++++=sign
which ^whp+rel+subj++=which
read ^vb+vprv++xvbn+=read,
, ^zz++++=EXTRAWORD
" ^zz++++="MARRIAGE
marriage ^nn+nom+++=EXTRAWORD
Licenses ^np+++??+=LICENSES.
. ^zz++++=EXTRAWORD
Keep ^vb++++=KEEP
To ^in+ppvb+++=TO
The ^ati++++=THE
Right ^nn++++=RIGHT."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
With ^in++++=With
his ^pp$+pp3+++=his
heart ^nn++++=heart
just ^rb+emph+++=just
under ^in++++=under
his ^pp$+pp3+++=his
collar ^nn++++=collar
button ^nn++++=button
and ^cc++++=and
his ^pp$+pp3+++=his
dollar ^nn++++=dollar
grasped ^vwbn+vprv++xvbn+=grasped
tightly ^rb++++=tightly
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
knocked ^vbd+++xvbn+=knocked
timidly ^jj++++=timidly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
door ^nn++++=door
was ^vbd+bedz+aux++=was
opened ^vpsv++by+xvbnx+=opened
by ^in++++=by
a ^at++++=a
stout ^jj+atrb+++=stout
minor ^jj+atrb+++=minor
politician ^nn++++=politician
with ^in++++=with
a ^at++++=a
cap ^nn++++=cap
on ^in++++=on
the ^ati++++=the
back ^nn++++=back
of ^in++++=of
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
want ^vb++++=want
a ^at++++=a
marriage ^nn+nom+++=marriage
license ^nn+++??+=license,
, ^zz++++=EXTRAWORD
please ^uh++++=please,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Chester ^np+nom+++=Chester.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
dropped ^vbd+++xvbnx+=dropped
his ^pp$+pp3+++=his
voice ^nn++++=voice
a ^at++++=a
full ^jj+atrb+++=full
octave ^nn+++??+=octave
below ^rb++++=below
his ^pp$+pp3+++=his
normal ^jj++++=normal
speaking ^jj+++xvbg+=speaking-tone.
- ^zz++++=EXTRAWORD
tone ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
minor ^jj+atrb+++=minor
politician ^nn++++=politician
blinked ^vbd+++xvbn+=blinked
at ^in++++=at
Chester ^np+nom+++=Chester
and ^cc++++=and
Mildred ^np+++??+=Mildred.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
guffawed ^vbd+++xvbnx+=guffawed,
, ^zz++++=EXTRAWORD
hoarsely ^rb++++=hoarsely.
. ^zz++++=EXTRAWORD
" ^zz++++="Say,"
say ^vb+vpub+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="in
in ^in++++=EXTRAWORD
the ^ati++++=the
foist ^nn++++=foist
place ^nn++++=place,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
have ^md"++pmd"++=have
to ^md+nec+++=to
get ^vb++++=get
a ^rb++++=a
little ^rb"++++=little
more ^rbr++++=more
age ^nn++++=age
on ^in++++=on
yuh ^pp2+pp2+++=yuh,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
the ^ati++++=the
second ^od++++=second
place ^nn++++=place,
, ^zz++++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
Satiddy ^np+++??+=Satiddy
and ^cc++++=and
this ^dt+dem+++=this
joint ^jjb++++=joint
closes ^vbz++++=closes
at ^rb++++=at
noon ^nn++++=noon.
. ^zz++++=EXTRAWORD
Come ^vb++++=Come
back ^jjb++++=back
Thoisday ^np+++??+=Thoisday
between ^in++++=between
ten ^cd++++=ten
and ^cc++++=and
four ^cd++++=four
about ^in++++=about
eight ^cd++++=eight
years ^nns++++=years
from ^in++++=from
now ^rn+tm+++=now."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
closed ^vbd+++xvbnx+=closed
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
turned ^vbd+++xvbn+=turned
miserably ^rb++++=miserably
to ^in++++=to
Mildred ^np+++??+=Mildred.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
means ^vbz++++=means
Hoboken ^np+++??+=Hoboken,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+vrb++=don't
n't ^xnot++not++0=EXTRAWORD
care ^nn++++=care,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="as
as ^ql++++=EXTRAWORD
long ^rb++++=long
as ^ql++++=as
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
with ^in++++=with
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
went ^vbd+++xvbnx+=went
out ^rp+pl+++=out
into ^in++++=into
the ^ati++++=the
canyons ^nns++++=canyons
of ^in++++=of
lower ^jjr++++=lower
Manhattan ^np+nom++??+=Manhattan,
, ^zz++++=EXTRAWORD
in ^in++++=in
search ^in"++++=search
of ^in"++++=of
the ^ati++++=the
way ^nn++++=way
to ^in++++=to
Hoboken ^np+++??+=Hoboken.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
wanderings ^nns++++=wanderings
took ^vbd+++xvbn+=took
them ^pp3o+pp3+++=them
past ^jjb++++=past
a ^at++++=a
restaurant ^nn+nom+++=restaurant
whose ^whp+rel+obj++=whose
windows ^nns++++=windows
were ^vbd+bed+aux++=were
adorned ^vpsv++agls+xvbnx+=adorned
with ^in++++=with
vicious ^jj++++=vicious-looking,
- ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=EXTRAWORD
, ^zz++++=EXTRAWORD
green ^nn++++=green,
, ^zz++++=EXTRAWORD
live ^vb++++=live
lobsters ^nns+nom+++=lobsters,
, ^zz++++=EXTRAWORD
scrambling ^nn+nom+++=scrambling
about ^in++++=about
pugnaciously ^nn++++=pugnaciously
on ^in++++=on
cakes ^nns++++=cakes
of ^in++++=of
ice ^nn++++=ice.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Lobsters ^nns+nom+++=LOBSTERS,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Mildred ^np+++??+=Mildred,
, ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
eye ^nn++++=eye
brightening ^vwbg+++xvbg+=brightening.
. ^zz++++=EXTRAWORD
" ^zz++++="I've
i ^pp1a+pp1+++=EXTRAWORD
've ^vb+hv+aux++0=EXTRAWORD
only ^rb+down+++=only
had ^vb+hv+vrb++=had
lobster ^nn+nom+++=lobster
once ^rb+tm+++=once
in ^in++++=in
my ^pp$+pp1+++=my
life ^nn++++=life.
. ^zz++++=EXTRAWORD
Could ^md+pos+++=Couldn't
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
just ^rb+emph+++=just
Die ^vb++++=DIE
eating ^jj+atrb++xvbg+=eating
lobster ^nn+nom+++=lobster?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
suppose ^vb+vprv+++=suppose
so ^rb+cnj+++=so,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Chester ^np+nom+++=Chester,
, ^zz++++=EXTRAWORD
gloomily ^rb++++=gloomily.
. ^zz++++=EXTRAWORD
" ^zz++++="Couldn't
could ^md+pos+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
we ^pp1a+pp1+++=we
stop ^vb++++=stop
in ^in++++=in
and ^cc++++=and
have ^vb+hv+vrb++=have
a ^at++++=a
teeny ^nn+++??+=teeny,
, ^zz++++=EXTRAWORD
weeny ^nn+++??+=weeny
bit ^nn++++=bit
of ^in++++=of
lunch ^nn++++=lunch?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked,
, ^zz++++=EXTRAWORD
eyeing ^vbg+++xvbg+=eyeing
the ^ati++++=the
lobsters ^nns+nom+++=lobsters
wistfully ^rb++++=wistfully.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
makes ^vbz++++=makes
me ^pp1o+pp1+++=me
feel ^vb+vprv+++=feel
sort ^rb+hdg+++=sort
of ^rb"+hdg"+++=of
queer ^jj++++=queer
to ^to++++=to
go ^vbi++++=go
on ^in++++=on
long ^rb++++=long
trips ^nns++++=trips
without ^in++++=without
food ^nn++++=food."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+vrb++0=EXTRAWORD
not ^xnot++not++=not
hungry ^jj++++=hungry,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Chester ^np+nom+++=Chester.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mildred ^np+++??+=Mildred.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
went ^vbd+++xvbnx+=went
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
A ^at++++=A
superior ^jj+atrb+++=superior
waiter ^nn++++=waiter
handed ^vbd+++xvbn+=handed
Mildred ^np+++??+=Mildred
a ^at++++=a
large ^jj+atrb+++=large
menu ^nn++++=menu
card ^nn++++=card.
. ^zz++++=EXTRAWORD
" ^zz++++="May
may ^md+pos+++=EXTRAWORD
I ^pp1a+pp1+++=I
order ^nn++++=order
just ^rb+emph+++=just
anything ^pn++++=anything
I ^pp1a+pp1+++=I
want ^vb++++=want?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked
eagerly ^rb++++=eagerly.
. ^zz++++=EXTRAWORD
" ^zz++++="Wouldn't
would ^md+prd+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
you ^pp2+pp2+++=you
like ^in++++=like
some ^dti++++=some
nice ^jj+atrb+++=nice
watercress ^nns+nom+++=watercress
salad ^nn++++=salad
and ^cc++++=and
some ^dti++++=some
tea ^nn++++=tea
and ^cc++++=and
lady ^npt++++=lady-fingers?"
- ^zz++++=EXTRAWORD
fingers ^nns+nom+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
asked ^vbd+vsua++xvbn+=asked,
, ^zz++++=EXTRAWORD
hopefully ^rb++++=hopefully.
. ^zz++++=EXTRAWORD
" ^zz++++="Pooh!
pooh ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
Why ^wrb+who+++=Why,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
no ^at++++=no
nourishment ^nn+nom+++=nourishment
in ^cs+sub+++=in
that ^cs"++++=that
at ^rb++++=at
all ^abn++++=all!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mildred ^np+++??+=Mildred
was ^vbd+bedz+aux++=was
studying ^vbg+++xvbgx+=studying
the ^ati++++=the
menu ^nn++++=menu
card ^nn++++=card.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
want ^vb++++=want
a ^at++++=a
great ^jj+atrb+++=great
big ^jj+atrb+++=big
lobster ^nn+nom+++=lobster,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
some ^dti++++=some
asparagus ^nn++++=asparagus.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
I ^pp1a+pp1+++=I
want ^vb++++=want
some ^dti++++=some
nice ^jj+atrb+++=nice
chicken ^nn++++=chicken
salad ^nn++++=salad
with ^in++++=with
mayonnaise ^nn++++=mayonnaise.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then
some ^dti++++=some
pistache ^nn+++??+=pistache
ice ^nn++++=ice-cream.
- ^zz++++=EXTRAWORD
cream ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And,
, ^zz++++=EXTRAWORD
oh ^uh++++=oh,
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,
, ^zz++++=EXTRAWORD
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
huckleberry ^nn++++=huckleberry
pie ^nn++++=pie."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
To ^in++++=To
Chester ^np+nom+++=Chester
that ^tht+rel+subj++=that
lunch ^vb++++=lunch
seemed ^vbd+seem++xvbn+=seemed
the ^ati++++=the
longest ^jjt+atrb+++=longest
experience ^nn+nom+++=experience
of ^in++++=of
his ^pp$+pp3+++=his
life ^nn++++=life.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
him ^vbi++++=him
that ^dt+dem+++=that
no ^at++++=no
lobster ^nn+nom+++=lobster
ever ^rb++++=ever
looked ^vbd+++xvbn+=looked
redder ^jjr++++=redder,
, ^zz++++=EXTRAWORD
no ^at++++=no
mayonnaise ^vb++++=mayonnaise
yellower ^jjr++++=yellower,
, ^zz++++=EXTRAWORD
no ^at++++=no
pistache ^nn+++??+=pistache
ice ^nn++++=ice-cream
- ^zz++++=EXTRAWORD
cream ^nn++++=EXTRAWORD
greener ^jjr++++=greener
and ^cc++++=and
no ^at++++=no
huckleberry ^nn++++=huckleberry
pie ^nn++++=pie
purpler ^jjr++++=purpler.
. ^zz++++=EXTRAWORD
Mildred ^np+++??+=Mildred
ate ^vbd+++xvbn+=ate
steadily ^rb++++=steadily.
. ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
and ^cc+phrs+++=and
then ^rn+tm+++=then
she ^pp3a+pp3+++=she
made ^vbd+++xvbnx+=made
little ^ap++++=little
joyful ^jj+atrb+++=joyful
noises ^nns++++=noises
of ^in++++=of
approbation ^nn+nom+++=approbation.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
lunch ^nn++++=lunch
was ^vbd+bedz+vrb++=was
over ^in++++=over
at ^rb++++=at
last ^rb"++++=last,
, ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
started ^vbd+++xvbnx+=started
for ^in++++=for
Hoboken ^np+++??+=Hoboken.
. ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
nice ^jj+atrb+++=nice
pleasant ^jj+atrb+++=pleasant
trip ^nn++++=trip
by ^in++++=by
ferry ^nn++++=ferry-boat,"
- ^zz++++=EXTRAWORD
boat ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
a ^at++++=a
policeman ^nn+nom+++=policeman
told ^vbd+vpub++xvbn+=told
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
think ^vb+vprv+tht0++=think
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
care ^nn++++=care
for ^in++++=for
a ^at++++=a
boat ^nn++++=boat
trip ^nn++++=trip,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mildred ^np+++??+=Mildred.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^md"++pmd"++=have
to ^md+nec+++=to
go ^vb++++=go
to ^in++++=to
Hoboken ^np+++??+=Hoboken,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
expostulated ^vbd+++xvbn+=expostulated.
. ^zz++++=EXTRAWORD
" ^zz++++="Couldn't
could ^md+pos+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
we ^pp1a+pp1+++=we
walk ^nn++++=walk?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
no ^at++++=no,
, ^zz++++=EXTRAWORD
of ^in+emph+++=of
course ^nn+emph"+++=course
we ^pp1a+pp1+++=we
could ^md+pos+++=couldn't.
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
across ^in+pl+++=across
the ^ati++++=the
river ^nn++++=river."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
feel ^vb+vprv+++=feel
sort ^rb+hdg+++=sort
of ^rb"+hdg"+++=of
queer ^jj++++=queer,
, ^zz++++=EXTRAWORD
somehow ^rb+cnj+++=somehow,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mildred ^np+++??+=Mildred,
, ^zz++++=EXTRAWORD
faintly ^rb++++=faintly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
North ^nr+pl+++=North
River ^nn++++=River
was ^vbd+bedz+vrb++=was
choppy ^nn+++??+=choppy
from ^in++++=from
darting ^xvbg+++xvbg+=darting
tugs ^nns+++??+=tugs
and ^cc++++=and
gliding ^vbg+++xvbg+=gliding
barges ^nns++++=barges
as ^in++++=as
the ^ati++++=the
ferry ^nn++++=ferry-boat
- ^zz++++=EXTRAWORD
boat ^nn++++=EXTRAWORD
bore ^vbd+++xvbn+=bore
the ^ati++++=the
elopers ^nns+nom+++=elopers
toward ^in++++=toward
the ^ati++++=the
Jersey ^np++++=Jersey
side ^nn++++=side.
. ^zz++++=EXTRAWORD
Leaning ^vbg+++xvbg+=Leaning
on ^in++++=on
the ^ati++++=the
rail ^nn++++=rail,
, ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
gazed ^vbd+++xvbn+=gazed
morosely ^rb++++=morosely
at ^in++++=at
the ^ati++++=the
retreating ^jj+atrb+++=retreating
metropolitan ^jj+atrb+++=metropolitan
sky ^nn++++=sky-line.
- ^zz++++=EXTRAWORD
line ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Mildred ^np+++??+=Mildred
plucked ^vbd+++xvbn+=plucked
at ^in++++=at
his ^pp$+pp3+++=his
coat ^nn++++=coat
sleeve ^nn++++=sleeve.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
and ^cc+phrs+++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
face ^nn++++=face
was ^vbd+bedz+vrb++=was
pale ^nn++++=pale.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
go ^vbi++++=go
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
want ^vb++++=want
to ^to+vcmp+++=to
go ^vbi++++=go
home ^nr++++=home,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
tearfully ^rb++++=tearfully.
. ^zz++++=EXTRAWORD
" ^zz++++="Why,
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mildred ^np+++??+=Mildred,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
Chester ^np+nom+++=Chester,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
for ^in++++=for
the ^ati++++=the
first ^od++++=first
time ^nn++++=time
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
impatience ^nn+nom+++=impatience
in ^in++++=in
his ^pp$+pp3+++=his
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
" ^zz++++="what's
what ^wdt+who+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
matter ^nn++++=matter?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I'm
i ^pp1a+pp1+++=EXTRAWORD
'm ^vb+bem+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
be ^vbi++vrb++=be
sick ^jj++++=sick,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was.
. ^zz++++=EXTRAWORD
4 ^zz++++=4
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
hate ^vb++++=hate
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester
Jessup ^np+++??+=Jessup.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hate ^vb++++=hate,
, ^zz++++=EXTRAWORD
hate ^vb++++=hate,
, ^zz++++=EXTRAWORD
Hate ^vb++++=HATE
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
go ^vb++++=go
back ^jjb++++=back,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
tearfully ^rb++++=tearfully.
. ^zz++++=EXTRAWORD
The ^ati++++=The
elopers ^nns+nom+++=elopers
had ^vb+hv+aux++=had
never ^rb++splt++=never
reached ^vprf+++xvbnx+=reached
Hoboken ^np+++??+=Hoboken.
. ^zz++++=EXTRAWORD
Mildred ^np+++??+=Mildred
refused ^vbd+++xvbn+=refused
to ^to+vcmp+++=to
leave ^vbi++++=leave
the ^ati++++=the
ferry ^nn++++=ferry-boat
- ^zz++++=EXTRAWORD
boat ^nn++++=EXTRAWORD
and ^cc++++=and
Chester ^np+nom+++=Chester
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
urge ^nn++++=urge
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
bore ^vbd+++xvbn+=bore
them ^pp3o+pp3+++=them
back ^jjb++++=back
to ^in++++=to
the ^ati++++=the
New ^jj+atrb+++=New
York ^np++++=York
side ^nn++++=side.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
flight ^nn++++=flight
to ^in++++=to
Gretna ^np+++??+=Gretna
Green ^nn++++=Green
was ^vbd+bedz+vrb++=was
a ^at++++=a
failure ^nn++++=failure.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
take ^vb++++=take
me ^pp1o+pp1+++=me
right ^jj+atrb+++=right
home ^nr++++=home,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
hear ^vb+vprv+++=hear?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Mildred ^np+++??+=Mildred.
. ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
get ^vb++++=get
the ^ati++++=the
3:59 ^cd++++=3:59
from ^in++++=from
the ^ati++++=the
Grand ^jj++++=Grand
Central ^jj++++=Central,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Chester ^np+nom+++=Chester
in ^in++++=in
an ^at++++=an
icy ^jj+atrb+++=icy
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
will ^md+prd+++=will
get ^vb++++=get
you ^pp2+pp2+++=you
home ^nr++++=home
in ^in++++=in
time ^nn++++=time
for ^in++++=for
supper ^nn++++=supper."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Chester
chester ^np+nom+++=EXTRAWORD
Jessup ^np+++??+=Jessup,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
a ^at++++=a
nasty ^jj+atrb+++=nasty,
, ^zz++++=EXTRAWORD
heartless ^jj+atrb+++=heartless
boy ^nn++++=boy
to ^to++++=to
mention ^nn+nom+++=mention
supper ^nn++++=supper
to ^in++++=to
me ^pp1o+pp1+++=me
when ^wrb+who+++=when
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
in ^in++++=in
this ^dt+dem+++=this
condition ^nn+nom+++=condition,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mildred ^np+++??+=Mildred.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
made ^vbd+++xvbnx+=made
the ^ati++++=the
trip ^nn++++=trip
from ^in++++=from
New ^jj+atrb+++=New
York ^np++++=York
back ^jjb++++=back
to ^in++++=to
Clintonia ^np+++??+=Clintonia
in ^in++++=in
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
Chester ^np+nom+++=Chester,
, ^zz++++=EXTRAWORD
