They ^pp3a+pp3+++=They
figure ^nn++++=figure
it ^pp3+it+++=it
except ^cs+sub+++=except
that ^cs"++++=that
when ^wrb+who+++=when
the ^ati++++=the
ball ^nn++++=ball
left ^vbd+++xvbn+=left
him ^pp3o+pp3+++=him
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
scarcely ^rb+down+++=scarcely
any ^dti++++=any
appreciable ^jj+atrb+++=appreciable
interval ^nn+nom+++=interval
of ^in++++=of
time ^nn++++=time
before ^cs+sub+++=before
it ^pp3+it+++=it
cracked ^vbd+++xvbn+=cracked
in ^in++++=in
Sweeney ^np++++=Sweeney's
's ^$++++=EXTRAWORD
mitt ^nn+++??+=mitt.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
Rube ^np++++=Rube's
's ^$++++=EXTRAWORD
drop ^vb++++=drop,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
believed ^vbd+vprv++xvbnx+=believed
unhittable ^jj++++=unhittable.
. ^zz++++=EXTRAWORD
Berne ^np+++??+=Berne
let ^vbd+++xvbn+=let
it ^pp3+it+++=it
go ^vb++++=go
by ^in+strn+++=by,
, ^zz++++=EXTRAWORD
shaking ^jj+++xvbg+=shaking
his ^pp$+pp3+++=his
head ^nn++++=head
as ^ql++++=as
Mcclung ^np+++??+=McClung
called ^vbd+++xvbn+=called
it ^pp3+it+++=it
a ^at++++=a
strike ^nn++++=strike.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
followed ^jj+++xvbn+=followed,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
Berne ^np+++??+=Berne
chopped ^vbd+++xvbn+=chopped
at ^rb++++=at
vainly ^rb++++=vainly.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
with ^in++++=with
the ^ati++++=the
same ^ap++++=same
upheaval ^nn+nom+++=upheaval
of ^in++++=of
his ^pp$+pp3+++=his
giant ^jjb+atrb+++=giant
frame ^nn++++=frame,
, ^zz++++=EXTRAWORD
the ^ati++++=the
same ^ap++++=same
flinging ^jj+++xvbg+=flinging
of ^in++++=of
long ^jj+atrb+++=long
arms ^nns++++=arms
and ^cc++++=and
lunging ^jj+++xvbg+=lunging
forward ^rb+cnj+++=forward,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Rube ^np+++??+=Rube
delivered ^vwbn+++xvbn+=delivered
a ^at++++=a
third ^od++++=third
drop ^vb++++=drop.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
Berne ^np+++??+=Berne
failed ^vbd+++xvbn+=failed
to ^to+vcmp+++=to
hit ^vbi++++=hit
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
voiceless ^jj+atrb+++=voiceless
bleachers ^nns+nom+++=bleachers
stamped ^vwbn+++xvbn+=stamped
on ^in++++=on
the ^ati++++=the
benches ^nns++++=benches
and ^cc++++=and
the ^ati++++=the
grand ^nn++++=grand
stand ^vb++++=stand
likewise ^rb+cnj+++=likewise
thundered ^vbd+++xvbn+=thundered.
. ^zz++++=EXTRAWORD
Callopy ^np+++??+=Callopy
showed ^vbd+vprv++xvbn+=showed
his ^pp$+pp3+++=his
craft ^nn++++=craft
by ^in++++=by
stepping ^xvbg+++xvbg+=stepping
back ^jjb+atrb+++=back
and ^cc+phrs+++=and
lining ^jj+++xvbg+=lining
Rube ^np++++=Rube's
's ^$++++=EXTRAWORD
high ^jj+atrb+++=high
pitch ^nn++++=pitch
to ^to++++=to
left ^vbi++++=left.
. ^zz++++=EXTRAWORD
Hoffer ^np+++??+=Hoffer
leaped ^vbd+++xvbn+=leaped
across ^in+pl+++=across
and ^cc++++=and
plunged ^vbd+++xvbn+=plunged
down ^rp++++=down,
, ^zz++++=EXTRAWORD
getting ^vbg+++xvbg+=getting
his ^pp$+pp3+++=his
gloved ^jj+atrb+++=gloved
hand ^nn++++=hand
in ^in++++=in
front ^in"++++=front
of ^in"++++=of
the ^ati++++=the
ball ^nn++++=ball.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hit ^nn+++xvbn+=hit
was ^vbd+bedz+vrb++=was
safe ^jj+pred+++=safe,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Hoffer ^np++++=Hoffer's
's ^$++++=EXTRAWORD
valiant ^np+nom+++=valiant
effort ^nn++++=effort
saved ^vwbn+++xvbn+=saved
a ^at++++=a
tie ^nn++++=tie
score ^nn++++=score.
. ^zz++++=EXTRAWORD
Lane ^nn++++=Lane
up ^rp++++=up!
! ^zz++++=EXTRAWORD
Three ^cd++++=Three
men ^nns++++=men
on ^in++++=on
bases ^nns++++=bases!
! ^zz++++=EXTRAWORD
Two ^cd++++=Two
out ^rp+pl+++=out!
! ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
improbably ^jj++++=improbably
there ^ex+pex+++=there
were ^vbd+bed+vrb++=were
many ^ap++++=many
thousand ^cd++++=thousand
spectators ^nns++++=spectators
of ^in++++=of
that ^dt+dem+++=that
thrilling ^jj+atrb+++=thrilling
moment ^nn++++=moment
who ^whp+rel+subj++=who
pitied ^vbd+++xvbn+=pitied
the ^ati++++=the
Rube ^np+++??+=Rube
for ^in++++=for
the ^ati++++=the
fate ^nn++++=fate
which ^whp+rel+subj++=which
placed ^vbd+++xvbn+=placed
Lane ^npl++++=Lane
at ^rb++++=at
the ^ati++++=the
bat ^nn++++=bat
then ^rn+tm+++=then.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
one ^pn++++=one
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Nevertheless ^rb+cnj+++=Nevertheless
my ^pp$+pp1+++=my
throat ^nn++++=throat
was ^vbd+bedz+aux++=was
clogged ^vpsv++agls+xvbnx+=clogged,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
mouth ^nn++++=mouth
dry ^jj++++=dry,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
ears ^nns++++=ears
full ^jj++++=full
of ^in++++=of
bells ^nns++++=bells.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
have ^vb+hv+aux++=have
done ^vprf+++xvbnx+=done
something ^pn++++=something
terrible ^jj++++=terrible
to ^in++++=to
Hurtle ^np+++??+=Hurtle
for ^in++++=for
his ^pp$+pp3+++=his
deliberation ^nn+nom+++=deliberation,
, ^zz++++=EXTRAWORD
yet ^rb++++=yet
I ^pp1a+pp1+++=I
knew ^vbd+vprv+tht0+xvbnx+=knew
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
proving ^vbg+++xvbgx+=proving
himself ^ppl+pp3+++=himself
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
had ^vb+hv+aux++=had
always ^rb++splt++=always
tried ^vprf+++xvbnx+=tried
to ^to+vcmp+++=to
train ^vbi++++=train
him ^pp3o+pp3+++=him
to ^to++++=to
be ^vbi++vrb++=be.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
swung ^vbd+++xvbnx+=swung,
, ^zz++++=EXTRAWORD
stepped ^j+++xvbn+=stepped
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
threw ^vbd+++xvbn+=threw
his ^pp$+pp3+++=his
body ^nn++++=body
with ^in++++=with
the ^ati++++=the
ball ^nn++++=ball.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
was ^vbd+bedz+aux++=was
his ^pp$+pp3+++=his
rarely ^rb++++=rarely
used ^vbd+++xvbn+=used
pitch ^nn++++=pitch,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
last ^rb++++=last
resort ^nn++++=resort,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
fast ^rb++++=fast
rise ^vb++++=rise
ball ^nn++++=ball
that ^tht+rel+++=that
jumped ^jj+++xvbn+=jumped
up ^rp++++=up
a ^rb++++=a
little ^rb"++++=little
at ^in++++=at
the ^ati++++=the
plate ^nn++++=plate.
. ^zz++++=EXTRAWORD
Lane ^npl++++=Lane
struck ^vbd+++xvbn+=struck
under ^in++++=under
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
How ^wrb+who+++=How
significant ^jj++++=significant
on ^in++++=on
the ^ati++++=the
instant ^nn+nom+++=instant
to ^to++++=to
see ^vbi+vprv+++=see
old ^jj+atrb+++=old
Cogswell ^np++++=Cogswell's
's ^$++++=EXTRAWORD
hands ^nns++++=hands
go ^vb++++=go
up ^rp++++=up!
! ^zz++++=EXTRAWORD
Again ^rb+tm+++=Again
the ^ati++++=the
Rube ^np+++??+=Rube
pitched ^vbd+++xvbn+=pitched,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+dem+++=this
time ^nn++++=time
Lane ^npl++++=Lane
watched ^vbd+++xvbn+=watched
the ^ati++++=the
ball ^nn++++=ball
go ^vb++++=go
by ^in+strn+++=by.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
strikes ^nns++++=strikes!
! ^zz++++=EXTRAWORD
That ^dt+dem+++=That
whole ^jj+atrb+++=whole
audience ^nn+nom+++=audience
leaped ^vbd+++xvbn+=leaped
to ^in++++=to
its ^pp$+it+++=its
feet ^nns++++=feet,
, ^zz++++=EXTRAWORD
whispering ^jj+++xvbg+=whispering,
, ^zz++++=EXTRAWORD
yelling ^vbg+nom++xvbg+=yelling,
, ^zz++++=EXTRAWORD
screaming ^jj+++xvbg+=screaming,
, ^zz++++=EXTRAWORD
roaring ^nvbg+++xvbg+=roaring,
, ^zz++++=EXTRAWORD
bawling ^nn+nom+++=bawling.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Rube ^np+++??+=Rube
received ^vbd+++xvbn+=received
the ^ati++++=the
ball ^nn++++=ball
from ^in++++=from
Sweeney ^np+++??+=Sweeney
and ^cc++++=and
quick ^jj++++=quick
as ^in++++=as
lightning ^nn++++=lightning
he ^pp3a+pp3+++=he
sped ^vbd+++xvbnx+=sped
it ^pp3+it+++=it
plateward ^rb++++=plateward.
. ^zz++++=EXTRAWORD
The ^ati++++=The
great ^jj+atrb+++=great
Lane ^nn++++=Lane
struck ^vbd+++xvbn+=struck
out ^rp+pl+++=out!
! ^zz++++=EXTRAWORD
The ^ati++++=The
game ^nn++++=game
was ^vbd+bedz+vrb++=was
over ^in+strn+++=over--Chicago,
-- ^--+clp+++=EXTRAWORD
chicago ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
1 ^zz++++=1;
; ^zz++++=EXTRAWORD
Philadelphia ^np++++=Philadelphia,
, ^zz++++=EXTRAWORD
0 ^zz++++=0.
. ^zz++++=EXTRAWORD
In ^cs+sub+++=In
that ^cs"++++=that
whirling ^vbg+nom++xvbg+=whirling
moment ^nn++++=moment
when ^wrb+who+++=when
the ^ati++++=the
crowd ^nn++++=crowd
went ^vbd+++xvbn+=went
mad ^jj++++=mad
and ^cc++++=and
Milly ^np+++??+=Milly
was ^vbd+bedz+aux++=was
hugging ^vbg+++xvbgx+=hugging
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Nan ^np++++=Nan
pounding ^vwbg+++xvbg+=pounding
holes ^nns++++=holes
in ^in++++=in
my ^pp$+pp1+++=my
hat ^nn++++=hat,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
a ^at++++=a
queer ^jj+atrb+++=queer
sort ^nn++++=sort
of ^in++++=of
blankness ^nns+nom+++=blankness,
, ^zz++++=EXTRAWORD
a ^at++++=a
section ^nn+nom+++=section
of ^in++++=of
time ^nn++++=time
when ^wrb+who+++=when
my ^pp$+pp1+++=my
sensations ^nns+nom+++=sensations
were ^vbd+bed+aux++=were
deadlocked ^vpsv++agls+xvbnx+=deadlocked.
. ^zz++++=EXTRAWORD
` ^zz++++=``Oh!
` ^zz++++=EXTRAWORD
oh ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Connie ^np+++??+=Connie,
, ^zz++++=EXTRAWORD
look! ^nn+++??+=look!''
'' ^nn+++??+=EXTRAWORD
cried ^vbd+++xvbn+=cried
Nan ^np++++=Nan.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
Lane ^nn++++=Lane
and ^cc++++=and
Cogswell ^np+++??+=Cogswell
warmly ^rb++++=warmly
shaking ^jj+atrb++xvbg+=shaking
hands ^nns++++=hands
with ^in++++=with
the ^ati++++=the
Rube ^np+++??+=Rube.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
hungry ^jj+atrb+++=hungry
clamoring ^jj+atrb++xvbg+=clamoring
fans ^nns++++=fans
tumbled ^vbd+++xvbn+=tumbled
upon ^in++++=upon
the ^ati++++=the
field ^nn++++=field
and ^cc++++=and
swarmed ^vpsv++agls+xvbn+=swarmed
about ^in++++=about
the ^ati++++=the
players ^nns+nom+++=players.
. ^zz++++=EXTRAWORD
Wereupon ^np+++??+=Wereupon
Nan ^np++++=Nan
kissed ^vbd+++xvbn+=kissed
me ^pp1o+pp1+++=me
and ^cc++++=and
Milly ^np+++??+=Milly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
kissed ^vbd+++xvbn+=kissed
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Nelson ^np++++=Nelson.
. ^zz++++=EXTRAWORD
In ^cs+sub+++=In
that ^cs"++++=that
radiant ^jj+atrb+++=radiant
moment ^nn++++=moment
Nan ^np++++=Nan
was ^vbd+bedz+vrb++=was
all ^abn++++=all
sweetness ^nns+nom+++=sweetness.
. ^zz++++=EXTRAWORD
` ^zz++++=``It
` ^zz++++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
Rube ^np++++=Rube's
s ^$++++=EXTRAWORD
Break ^vb++++=break
Into ^in+ppvb+++=into
Fast ^rb++++=fast
Company, ^nn++++=company,''
' ^nn+++??+=EXTRAWORD
She ^pp3a+pp3+++=she
Said ^vbd+vpub++xvbn+=said.
 ^zz++++=EXTRAWORD
