Two ^cd++++=Two
, ^zz++++=EXTRAWORD
swindled ^vprf+++xvbn+=swindled
world ^nn++++=world
of ^in++++=of
Bohemia ^np++++=Bohemia
seemed ^vbd+seem++xvbn+=seemed
immeasurably ^rb++++=immeasurably
distant ^jj++++=distant
and ^cc++++=and
far ^rb+pl+++=far
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
dream ^vb++++=dream
that ^tht+vcmp+subj++=that
is ^vbz+bez+vrb++=is
over ^in++++=over
and ^cc++++=and
done ^vbd+++xvbn+=done.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
as ^in++++=as
the ^ati++++=the
chimes ^nns+++??+=chimes
rang ^vbd+++xvbn+=rang
joyfully ^rb++++=joyfully
outside ^jjb++++=outside
and ^cc++++=and
sleep ^vb++++=sleep
pressed ^vbd+++xvbn+=pressed
heavily ^rb++++=heavily
upon ^in++++=upon
his ^pp$+pp3+++=his
eyelids ^nns++++=eyelids,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
wondered ^vbd+vprv++xvbnx+=wondered
dimly ^rb++++=dimly
if ^cs+cnd+++=if
the ^ati++++=the
Author ^nn++++=Author
of ^in++++=of
this ^dt+dem+++=this
sad ^jj+atrb+++=sad
little ^jj+atrb+++=little
riddle ^nn++++=riddle
of ^in++++=of
ours ^pp$$++++=ours
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
solve ^vb++++=solve
it ^pp3+it+++=it
after ^in++++=after
all ^abn++++=all,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
the ^ati++++=the
Potter ^nn++++=Potter
would ^md+prd+++=would
not ^xnot++not++=not
finally ^rb++++=finally
mete ^vb+++??+=mete
out ^rp+pl+++=out
his ^pp$+pp3+++=his
all ^abn++++=all
comprehensive ^jj+atrb+++=comprehensive
justice ^nn++++=justice,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
none ^pn++++=none
but ^cc++++=but
he ^pp3a+pp3+++=he
could ^md+pos+++=could
have ^vb+hv+vrb++=have,
, ^zz++++=EXTRAWORD
to ^in++++=to
his ^pp$+pp3+++=his
Things ^nns++++=Things
of ^in++++=of
Clay ^nn++++=Clay,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
are ^vb+ber+aux++=are
made ^vpsv++agls+xvbnx+=made
in ^in++++=in
his ^pp$+pp3+++=his
own ^ap++++=own
patterns ^nns++++=patterns,
, ^zz++++=EXTRAWORD
weak ^jj++++=weak
or ^cc+phrs+++=or
strong ^jj++++=strong,
, ^zz++++=EXTRAWORD
for ^in++++=for
his ^pp$+pp3+++=his
own ^ap++++=own
ends ^nns++++=ends;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
some ^dti++++=some
day ^nn++++=day
we ^pp1a+pp1+++=we
will ^md+prd+++=will
not ^xnot++not++=not
awaken ^vb++++=awaken
and ^cc+phrs+++=and
find ^vb+vprv+++=find
that ^tht+vcmp+++=that
all ^abn++++=all
evil ^nn++++=evil
is ^vbz+bez+vrb++=is
a ^at++++=a
dream ^nn++++=dream,
, ^zz++++=EXTRAWORD
a ^at++++=a
mental ^jj+atrb+++=mental
distortion ^nn+nom+++=distortion
that ^tht+rel+subj++=that
will ^md+prd+++=will
pass ^vb++++=pass
when ^wrb+who+++=when
the ^ati++++=the
dawn ^nn++++=dawn
shall ^md+prd+++=shall
break ^vb++++=break.
. ^zz++++=EXTRAWORD
