They ^pp3a+pp3+++=They
madam ^npt++++=madam,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
for ^in++++=for
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
brave ^jj+atrb+++=brave
youngster ^nn+nom+++=youngster.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
in ^in++++=in
a ^at++++=a
panic ^nn++++=panic.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
felt ^vbd+vprv++xvbnx+=felt
as ^cs+sub+++=as
though ^cs+sub+++=though
he ^pp3a+pp3+++=he
were ^vbd+bed+vrb++=were
about ^md"++pmd"++=about
to ^md+prd+++=to
lead ^vb++++=lead
the ^ati++++=the
charge ^nn++++=charge
of ^in++++=of
the ^ati++++=the
Light ^nn++++=Light
Brigade ^nn++++=Brigade.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
wanted ^vbd+++xvbnx+=wanted
a ^at++++=a
stiff ^jj+atrb+++=stiff
drink ^nn++++=drink.
. ^zz++++=EXTRAWORD
( ^zz++++=(But
but ^cc++++=EXTRAWORD
dentists ^nns+nom+++=dentists
may ^md+pos+++=may
not ^xnot++not++=not
drink ^vb++++=drink.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
he ^pp3a+pp3+++=he
failed ^vbd+++xvbnx+=failed
to ^to+vcmp+++=to
wrench ^vbi++++=wrench
the ^ati++++=the
monument ^nn+nom+++=monument
out ^rp+pl+++=out
at ^in++++=at
the ^ati++++=the
first ^od++++=first
pull ^vb++++=pull
the ^ati++++=the
result ^nn++++=result
would ^md+prd+++=would
be ^vb+be+vrb++=be
absolute ^jj+atrb+++=absolute
disaster ^nn+nom+++=disaster;
; ^zz++++=EXTRAWORD
in ^in++++=in
an ^at++++=an
instant ^nn+nom+++=instant
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^vb+hv+aux++=have
ruined ^vprf+++xvbnx+=ruined
the ^ati++++=the
practice ^nn++++=practice
which ^whp+rel+subj++=which
had ^vb+hv+vrb++=had
cost ^nn++++=cost
him ^pp3o+pp3+++=him
so ^ql++++=so
dear ^uh++++=dear.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
could ^md+pos+++=could
he ^pp3a+pp3+++=he
hope ^nn++++=hope
not ^xnot++not++=not
to ^to++++=to
fail ^vbi++++=fail
with ^in++++=with
the ^ati++++=the
first ^od++++=first
pull ^vb++++=pull?
? ^zz++++=EXTRAWORD
At ^rb++++=At
best ^rb"++++=best
he ^pp3a+pp3+++=he
would ^md+prd+++=would
hurt ^vb+++xvbn+=hurt
her ^pp3o+pp3+++=her
indescribably ^rb++++=indescribably.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
having ^xvbg+++xvbg+=having
consented ^vprf+++xvbn+=consented,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
obliged ^jj++agls+xvbnx+=obliged
to ^to+jcmp+++=to
go ^vbi++++=go
through ^rb+phrv+++=through
with ^in+ppvb+++=with
the ^ati++++=the
affair ^nn++++=affair.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
took ^vbd+++xvbnx+=took
every ^at++++=every
possible ^jj+atrb+++=possible
precaution ^nn+nom+++=precaution.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
chose ^vbd+++xvbnx+=chose
his ^pp$+pp3+++=his
most ^ap+emph+++=most
vicious ^jj+atrb+++=vicious
instrument ^nn+nom+++=instrument.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
applied ^vbd+++xvbnx+=applied
to ^in++++=to
the ^ati++++=the
vicinity ^nn+nom+++=vicinity
of ^in++++=of
the ^ati++++=the
tooth ^nn++++=tooth
the ^ati++++=the
very ^ql+amp+++=very
latest ^jjt+atrb+++=latest
substitute ^nn++++=substitute
for ^in++++=for
cocaine ^nn++++=cocaine;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
prepared ^vbd+++xvbnx+=prepared
cotton ^nn++++=cotton
wool ^nn++++=wool
and ^cc++++=and
warm ^jj+atrb+++=warm
water ^nn++++=water
in ^in++++=in
a ^at++++=a
glass ^nn++++=glass.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
at ^rb++++=at
length ^rb"++++=length,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
could ^md+pos+++=could
delay ^vb++++=delay
the ^ati++++=the
fatal ^jj+atrb+++=fatal
essay ^nn++++=essay
no ^at++++=no
longer ^rbr++++=longer,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said:
: ^zz++++=EXTRAWORD
" ^zz++++="Now,
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
ready ^jj+pred+++=ready."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
hurt ^xvbn+++xvbn+=hurt
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked
anxiously ^rb++++=anxiously.
. ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
a ^at++++=a
bit ^nn++++=bit,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
replied ^vbd+vpub++xvbnx+=replied,
, ^zz++++=EXTRAWORD
with ^in++++=with
an ^at++++=an
admirable ^jj+atrb+++=admirable
simulation ^nn+nom+++=simulation
of ^in++++=of
gaiety ^nn++++=gaiety.
. ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do--"
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
laughed ^vbd+++xvbnx+=laughed.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
hysterical ^jj+atrb+++=hysterical
laugh ^nn++++=laugh.
. ^zz++++=EXTRAWORD
All ^abn++++=All
his ^pp$+pp3+++=his
nerves ^nns++++=nerves
were ^vbd+bed+vrb++=were
on ^in++++=on
end ^nn++++=end.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
conscious ^jj++++=conscious
of ^in++++=of
having ^xvbg+++xvbg+=having
had ^vb+hv+vrb++=had
no ^at++++=no
sleep ^nn++++=sleep
during ^in++++=during
the ^ati++++=the
previous ^jj+atrb+++=previous
night ^nn++++=night.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vb+hv+vrb++=had
a ^at++++=a
sick ^jj+atrb+++=sick
feeling ^nvbg+++xvbg+=feeling.
. ^zz++++=EXTRAWORD
The ^ati++++=The
room ^nn++++=room
swam ^vbd+++xvbn+=swam.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
collected ^vbd+++xvbnx+=collected
himself ^ppl+pp3+++=himself
with ^in++++=with
a ^at++++=a
terrific ^jj+atrb+++=terrific
effort ^nn++++=effort.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
I ^pp1a+pp1+++=I
count ^vb++++=count
one ^pn++++=one,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
shall ^md+prd+++=shall
take ^vb++++=take
hold ^nn++++=hold;
; ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
count ^vb++++=count
two ^cd++++=two
you ^pp2+pp2+++=you
must ^md+nec+++=must
hold ^vb++++=hold
very ^ql+amp+++=very
tight ^jj++++=tight
to ^in++++=to
the ^ati++++=the
chair ^nn++++=chair;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
count ^vb++++=count
three ^cd++++=three,
, ^zz++++=EXTRAWORD
out ^rp+pl+++=out
it ^pp3+it+++=it
will ^md+prd+++=will
come ^vb++++=come."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
encircled ^vbd+++xvbnx+=encircled
her ^pp$+pp3+++=her
head ^jjb++++=head
with ^in++++=with
his ^pp$+pp3+++=his
left ^vbd+++xvbn+=left
arm ^nn++++=arm--brutally,
-- ^--+clp+++=EXTRAWORD
brutally ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^ql++++=as
dentists ^nns+nom+++=dentists
always ^rb++++=always
are ^vb+ber+vrb++=are
brutal ^jj+pred+++=brutal
in ^in++++=in
the ^ati++++=the
thrilling ^jj+atrb+++=thrilling
crisis ^nn++++=crisis.
. ^zz++++=EXTRAWORD
" ^zz++++="Wider!"
wider ^jjr++++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
shouted ^vbd+vpub++xvbnx+=shouted.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
possession ^nn++++=possession
of ^in++++=of
that ^dt+dem+++=that
tooth ^nn++++=tooth
with ^in++++=with
his ^pp$+pp3+++=his
fiendish ^jj+atrb+++=fiendish
contrivance ^nn+nom+++=contrivance
of ^in++++=of
steel ^nn++++=steel.
. ^zz++++=EXTRAWORD
" ^zz++++="One--two--"
one ^pn++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
two ^cd++++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
doing ^vbg+++xvbgx+=doing.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
three ^cd++++=three.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
slight ^nn++++=slight
shriek ^vb++++=shriek
and ^cc++++=and
a ^at++++=a
thud ^nn++++=thud
on ^in++++=on
the ^ati++++=the
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs
Simeon ^np++++=Simeon
Clowes ^np+++??+=Clowes
jumped ^vbd+++xvbn+=jumped
up ^rp++++=up
and ^cc+phrs+++=and
briskly ^rb++++=briskly
rang ^vbd+++xvbn+=rang
a ^at++++=a
bell ^nn++++=bell.
. ^zz++++=EXTRAWORD
The ^ati++++=The
attendant ^nn+nom+++=attendant
rushed ^vbd+++xvbn+=rushed
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
The ^ati++++=The
attendant ^nn+nom+++=attendant
saw ^vbd+vprv++xvbn+=saw
Mrs ^npt++++=Mrs
Clowes ^np++++=Clowes
gurgling ^nn+nom+++=gurgling
into ^in++++=into
a ^at++++=a
handkerchief ^nn++++=handkerchief,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
she ^pp3a+pp3+++=she
pressed ^vbd+++xvbnx+=pressed
to ^in++++=to
her ^pp$+pp3+++=her
mouth ^nn++++=mouth
with ^in++++=with
one ^cd1++++=one
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
with ^in++++=with
the ^ati++++=the
other ^ap++++=other,
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
held ^vbd+vprv+tht0+xvbnx+=held
her ^pp$+pp3+++=her
bonnet ^nn++++=bonnet,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
fanning ^vbg+++xvbgx+=fanning
the ^ati++++=the
face ^nn++++=face
of ^in++++=of
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
had ^vbd+hvd+aux++=had
fainted ^vprf+++xvbnx+=fainted
from ^in++++=from
nervous ^jj+atrb+++=nervous
excitement ^nn+nom+++=excitement
under ^in++++=under
fatigue ^nn++++=fatigue.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
his ^pp$+pp3+++=his
unconscious ^jj+atrb+++=unconscious
hand ^nn++++=hand
held ^vbd+vprv++xvbn+=held
the ^ati++++=the
forceps ^nns+++??+=forceps;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
forceps ^nns+++??+=forceps,
, ^zz++++=EXTRAWORD
victorious ^jj++++=victorious,
, ^zz++++=EXTRAWORD
held ^j+++xvbn+=held
the ^ati++++=the
monumental ^jj+atrb+++=monumental
tooth ^nn++++=tooth.
. ^zz++++=EXTRAWORD
" ^zz++++="O-o-pen
o ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
o ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
pen ^nn++++=EXTRAWORD
the ^ati++++=the
window ^nn++++=window,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
spluttered ^vbd+++xvbn+=spluttered
Mrs ^npt++++=Mrs
Clowes ^np++++=Clowes
to ^in++++=to
the ^ati++++=the
attendant ^nn+nom+++=attendant.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+aux++0=EXTRAWORD
gone ^vpsv++agls+xvbnx+=gone
off ^in+strn+++=off;
; ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he'll
'll ^md+prd+++0=EXTRAWORD
come ^vprf+++xvbn+=come
to ^in++++=to
in ^in++++=in
a ^at++++=a
minute ^nn++++=minute."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+aux++=was
flattered ^vpsv++agls+xvbnx+=flattered.
. ^zz++++=EXTRAWORD
Mr ^npt++++=Mr
Cowlishaw ^np++++=Cowlishaw
was ^vbd+bedz+aux++=was
for ^rb++splt++=for
ever ^rb"++++=ever
endeared ^vbd+++xvbn+=endeared
to ^in++++=to
Mrs ^npt++++=Mrs
Clowes ^np++++=Clowes
by ^in++++=by
this ^dt+dem+++=this
singular ^jj+atrb+++=singular
proof ^nn++++=proof
of ^in++++=of
her ^pp$+pp3+++=her
impressiveness ^nns+nom+++=impressiveness.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
a ^at++++=a
woman ^nn++++=woman
like ^in++++=like
that ^dt+pdem+++=that
can ^md+pos+++=can
make ^vb++++=make
the ^ati++++=the
fortune ^nn++++=fortune
of ^in++++=of
half ^nn++++=half
a ^at++++=a
dozen ^cd++++=dozen
dentists ^nns+nom+++=dentists.
. ^zz++++=EXTRAWORD
