Being ^vbg+beg++xvbg+=Being
good ^jj+atrb+++=good
cheap ^jj+atrb+++=cheap
food ^nn++++=food
is ^vbz+bez+aux++=is
lost ^vpsv++agls+xvbnx+=lost
to ^in++++=to
a ^at++++=a
growing ^jj+atrb++xvbg+=growing
community ^nn+nom+++=community,
, ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
lack ^nn++++=lack
of ^in++++=of
a ^rb++++=a
little ^rb"++++=little
thought ^nn+++xvbn+=thought
and ^cc++++=and
care ^nn++++=care
in ^in++++=in
the ^ati++++=the
factory ^nn++++=factory
companies ^nns++++=companies
and ^cc++++=and
saw ^vbd+vprv++xvbn+=saw-mills,
- ^zz++++=EXTRAWORD
mills ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
building ^jj+++xvbg+=building
in ^in++++=in
some ^dti++++=some
cases ^nns++++=cases
of ^in++++=of
fish ^nns++++=fish-ways
- ^zz++++=EXTRAWORD
ways ^nns++++=EXTRAWORD
over ^in++++=over
the ^ati++++=the
dams ^nns++++=dams.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
that ^tht+vcmp+++=that
the ^ati++++=the
need ^nn++++=need
of ^in++++=of
preaching ^xvbg+++xvbg+=preaching
against ^in++++=against
this ^dt+dem+++=this
bad ^jj+atrb+++=bad
economy ^nn++++=economy
is ^vbz+bez+vrb++=is
very ^ql+amp+++=very
great ^np++++=great.
. ^zz++++=EXTRAWORD
The ^ati++++=The
sight ^nn++++=sight
of ^in++++=of
a ^at++++=a
proud ^jj+atrb+++=proud
lad ^nn++++=lad
with ^in++++=with
a ^at++++=a
string ^nn++++=string
of ^in++++=of
undersized ^jj+atrb++xvbn+=undersized
trout ^nns++++=trout
will ^md+prd+++=will
scatter ^vb++++=scatter
half ^abn++++=half
the ^ati++++=the
idlers ^nn++++=idlers
in ^in++++=in
town ^nn++++=town
into ^in++++=into
the ^ati++++=the
pastures ^nns++++=pastures
next ^ap++++=next
day ^nn++++=day,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
everybody ^pn++++=everybody
patiently ^rb++++=patiently
accepts ^vbz++++=accepts
the ^ati++++=the
depopulation ^nn+nom+++=depopulation
of ^in++++=of
a ^at++++=a
fine ^jj+atrb+++=fine
clear ^jj+atrb+++=clear
river ^nn++++=river,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
the ^ati++++=the
tide ^nn++++=tide
comes ^vbz++++=comes
fresh ^jj++++=fresh
from ^in++++=from
the ^ati++++=the
sea ^nn++++=sea
to ^to++++=to
be ^vbi+vbi+aux++=be
tainted ^vpsv++by+xvbnx+=tainted
by ^in++++=by
the ^ati++++=the
spoiled ^jj+atrb++xvbn+=spoiled
stream ^nn++++=stream,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
started ^vbd+++xvbn+=started
from ^in++++=from
its ^pp$+it+++=its
mountain ^nn++++=mountain
sources ^nns++++=sources
as ^in++++=as
pure ^nn++++=pure
as ^in++++=as
heart ^nn++++=heart
could ^md+pos+++=could
wish ^vb+vprv+++=wish.
. ^zz++++=EXTRAWORD
Man ^nn++++=Man
has ^vbz+hvz+aux++=has
done ^vprf+++xvbnx+=done
his ^pp$+pp3+++=his
best ^jjt++++=best
to ^to+jcmp+++=to
ruin ^vbi++++=ruin
the ^ati++++=the
world ^nn++++=world
he ^pp3a+pp3+++=he
lives ^nns++++=lives
in ^in+strn+++=in,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
is ^vbz+bez+aux++=is
tempted ^vpsv++agls+xvbnx+=tempted
to ^to+vcmp+++=to
say ^vbi+vpub+++=say
at ^rb++++=at
impulsive ^jj++++=impulsive
first ^od++++=first
thought ^vbd+++xvbn+=thought;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
after ^in++++=after
all ^abn++++=all,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
mounted ^vbd+++xvbnx+=mounted
the ^ati++++=the
last ^rb++++=last
hill ^nn++++=hill
before ^in++++=before
reaching ^xvbg+++xvbg+=reaching
the ^ati++++=the
village ^nn+nom+++=village,
, ^zz++++=EXTRAWORD
the ^ati++++=the
houses ^nns++++=houses
took ^vbd+++xvbn+=took
on ^rb+phrv+++=on
a ^at++++=a
new ^nn++++=new
look ^vb++++=look
of ^in++++=of
comfort ^nn++++=comfort
and ^cc++++=and
pleasantness ^nns+nom+++=pleasantness;
; ^zz++++=EXTRAWORD
the ^ati++++=the
fields ^nns++++=fields
that ^tht+rel+obj++=that
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
so ^ql++++=so
well ^rb++++=well
were ^vbd+bed+vrb++=were
a ^at++++=a
fresher ^jjr++++=fresher
green ^jj++++=green
than ^in++++=than
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
the ^ati++++=the
sun ^nn++++=sun
was ^vbd+bedz+vrb++=was
down ^rp++++=down,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
provocations ^nns+nom+++=provocations
of ^in++++=of
the ^ati++++=the
day ^nn++++=day
seemed ^vbd+seem++xvbn+=seemed
very ^ql+amp+++=very
slight ^jj++++=slight
compared ^jj+++xvbn+=compared
to ^in++++=to
the ^ati++++=the
satisfaction ^nn+nom+++=satisfaction.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
believed ^vbd+vprv++xvbnx+=believed
that ^tht+vcmp+++=that
with ^in++++=with
a ^rb++++=a
little ^rb"++++=little
more ^rbr++++=more
time ^nn++++=time
we ^pp1a+pp1+++=we
should ^md+nec+++=should
grow ^vb++++=grow
wiser ^jjr++++=wiser
about ^in++++=about
our ^pp$+pp1+++=our
fish ^nn++++=fish
and ^cc++++=and
other ^ap++++=other
things ^nns++++=things
beside ^in+strn+++=beside.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
will ^md+prd+++=will
be ^vb+be+vrb++=be
good ^jj+pred+++=good
to ^to+jcmp+++=to
remember ^nn+nom+++=remember
the ^ati++++=the
white ^jj+atrb+++=white
rose ^nn+++xvbn+=rose
road ^npl++++=road
and ^cc++++=and
its ^pp$+it+++=its
quietness ^nns+nom+++=quietness
in ^in++++=in
many ^ap++++=many
a ^at++++=a
busy ^jj+atrb+++=busy
town ^nn++++=town
day ^nn++++=day
to ^to++++=to
come ^vbi++++=come.
. ^zz++++=EXTRAWORD
As ^ql++++=As
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
of ^in++++=of
these ^dt+dem+++=these
slight ^jj+atrb+++=slight
sketches ^nns++++=sketches,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
wonder ^vb++++=wonder
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
will ^md+prd+++=will
have ^vb+hv+vrb++=have
to ^in++++=to
others ^aps++++=others
a ^at++++=a
tinge ^nn++++=tinge
of ^in++++=of
sadness ^nns+nom+++=sadness;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
seldom ^rb++splt++=seldom
spent ^vprf+++xvbnx+=spent
an ^at++++=an
afternoon ^nn++++=afternoon
so ^rb+emph+++=so
full ^jj++++=full
of ^in++++=of
pleasure ^nn++++=pleasure
and ^cc++++=and
fresh ^jj+atrb+++=fresh
and ^cc+phrs+++=and
delighted ^jj+atrb+++=delighted
consciousness ^nns+nom+++=consciousness
of ^in++++=of
the ^ati++++=the
possibilities ^nns+nom+++=possibilities
of ^in++++=of
rural ^jj+atrb+++=rural
life ^nn++++=life.
. ^zz++++=EXTRAWORD
