This ^dt+pdem+++=THIS
's ^vbz+bez+vrb++0=EXTRAWORD
your ^pp$+pp2+++=your
turn ^nn++++=turn."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Elizabeth ^np++++=Elizabeth
rose ^vbd+++xvbn+=rose
and ^cc+phrs+++=and
said ^vbd+vpub++xvbn+=said
that ^tht+vcmp+++=that
in ^to++++=in
order ^vb++++=order
to ^to+vcmp+++=to
prosecute ^vb++++=prosecute
her ^pp$+pp3+++=her
enquiry ^nn++++=enquiry
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
dressed ^vprf+++xvbnx+=dressed
as ^ql++++=as
a ^at++++=a
man ^nn++++=man
and ^cc++++=and
been ^vprf+ben+aux+xvbn+=been
taken ^vpsv++agls+xvbnx+=taken
for ^in++++=for
a ^at++++=a
reviewer ^nn+nom+++=reviewer.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
read ^vprf+++xvbnx+=read
new ^jj+atrb+++=new
books ^nns++++=books
pretty ^rb++++=pretty
steadily ^rb++++=steadily
for ^in++++=for
the ^ati++++=the
past ^jjb++++=past
five ^cd++++=five
years ^nns++++=years,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Wells ^np++++=Wells
is ^vbz+bez+vrb++=is
the ^ati++++=the
most ^ql+emph+++=most
popular ^jj+atrb+++=popular
living ^jj+atrb++xvbg+=living
writer ^nn++++=writer;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
comes ^vbz++++=comes
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Arnold ^np++++=Arnold
Bennett ^np++++=Bennett;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Compton ^np++++=Compton
Mackenzie ^np+++??+=Mackenzie;
; ^zz++++=EXTRAWORD
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Mckenna ^np++++=McKenna
and ^cc++++=and
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Walpole ^np++++=Walpole
may ^md+pos+++=may
be ^vb+be+aux++=be
bracketed ^vpsv++agls+xvbnx+=bracketed
together ^nn+nom+++=together."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
sat ^vbd+++xvbnx+=sat
down ^rb+phrv+++=down.
. ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
you ^pp2+pp2+++=you've
've ^vb+hv+aux++0=EXTRAWORD
told ^vprf+++xvbnx+=told
us ^pp1o+pp1+++=us
nothing ^pn++++=nothing!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
expostulated ^vbd+++xvbn+=expostulated.
. ^zz++++=EXTRAWORD
" ^zz++++="Or
or ^cc++++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
mean ^vb++++=mean
that ^tht+vcmp+++=that
these ^dt+dem+++=these
gentlemen ^nns++++=gentlemen
have ^vb+hv+aux++=have
greatly ^rb+amp+splt++=greatly
surpassed ^vprf+++xvbnx+=surpassed
Jane ^np++++=Jane-Eliot
- ^zz++++=EXTRAWORD
eliot ^np++++=EXTRAWORD
and ^cc++++=and
that ^dt+dem+++=that
English ^jj+atrb+++=English
fiction ^nn+nom+++=fiction
iswhere ^nn+++??+=iswhere's
's ^$++++=EXTRAWORD
that ^dt+dem+++=that
review ^nn++++=review
of ^in++++=of
yours ^pp$$++++=yours?
? ^zz++++=EXTRAWORD
Oh ^uh++++=Oh,
, ^zz++++=EXTRAWORD
yes ^uh++++=yes,
, ^zz++++=EXTRAWORD
' ^zz++++='safe
safe ^jj++++=EXTRAWORD
in ^in++++=in
their ^pp$+pp3+++=their
hands. ^nn+++??+=hands.'"
'" ^nn+++??+=EXTRAWORD
" ^zz++++="Safe,
safe ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
quite ^rb++++=quite
safe ^jj++++=safe,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
shifting ^jj+++xvbg+=shifting
uneasily ^rb++++=uneasily
from ^in++++=from
foot ^nn++++=foot
to ^in++++=to
foot ^nn++++=foot.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I'm
'm ^vb+bem+vrb++0=EXTRAWORD
sure ^jj+pred+++=sure
that ^tht+jcmp+++=that
they ^pp3a+pp3+++=they
give ^vb++++=give
away ^rb+phrv+++=away
even ^rb++++=even
more ^rbr++++=more
than ^cs+sub+++=than
they ^pp3a+pp3+++=they
receive ^vb++++=receive."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
were ^vbd+bed+vrb++=were
all ^abn++++=all
sure ^jj++++=sure
of ^in++++=of
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
" ^zz++++="But,"
but ^cc++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
pressed ^vbd+++xvbn+=pressed
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
" ^zz++++="do
do ^vb+do+aux++=EXTRAWORD
they ^pp3a+pp3+++=they
write ^vb++++=write
good ^jj+atrb+++=good
books ^nns++++=books?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
books ^nns++++=books?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
at ^rb++++=at
the ^ati++++=the
ceiling ^nn+nom+++=ceiling.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
must ^md+nec+++=must
remember ^nn+nom+++=remember,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
began ^vbd+++xvbnx+=began,
, ^zz++++=EXTRAWORD
speaking ^vbg+++xvbg+=speaking
with ^in++++=with
extreme ^jj+atrb+++=extreme
rapidity ^nn+nom+++=rapidity,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^dt+dem+++=EXTRAWORD
fiction ^nn+nom+++=fiction
is ^vbz+bez+vrb++=is
the ^ati++++=the
mirror ^nn++++=mirror
of ^in++++=of
life ^nn++++=life.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
you ^pp2+pp2+++=you
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
deny ^vb+vpub+++=deny
that ^tht+vcmp+++=that
education ^nn+nom+++=education
is ^vbz+bez+vrb++=is
of ^in++++=of
the ^ati++++=the
highest ^jjt+atrb+++=highest
importance ^nn+nom+++=importance,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
it ^pp3+it+++=it
would ^md+prd+++=would
be ^vb+be+aux++=be
extremely ^rb+amp+splt++=extremely
annoying ^vbg+++xvbgx+=annoying,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
found ^vbd+vprv++xvbn+=found
yourself ^ppl+pp2+++=yourself
alone ^rb++++=alone
at ^rb++++=at
Brighton ^np++++=Brighton
late ^jj++++=late
at ^rb++++=at
night ^nn++++=night,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
to ^to++++=to
know ^vbi+vprv+++=know
which ^whp+who+++=which
was ^vbd+bedz+vrb++=was
the ^ati++++=the
best ^jjt+atrb+++=best
boarding ^nn++++=boarding
house ^nn++++=house
to ^to++++=to
stay ^vbi++++=stay
at ^rb+cnj+++=at,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
suppose ^vb+vprv+tht0++=suppose
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
a ^at++++=a
dripping ^jj+atrb++xvbg+=dripping
Sunday ^nr++++=Sunday
eveningwould ^nn+++??+=eveningwouldn't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it
be ^vb+be+vrb++=be
nice ^jj+pred+++=nice
to ^to+jcmp+++=to
go ^vbi++++=go
to ^in++++=to
the ^ati++++=the
Movies ^nns++++=Movies?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc+cls+++=EXTRAWORD
what ^wdt+who+++=what
has ^vbz+hvz+aux++=has
that ^cs+sub+++=that
got ^vprf+++xvbn+=got
to ^to+vcmp+++=to
do ^vbi++++=do
with ^in++++=with
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Nothingnothingnothing
nothingnothingnothing ^jj+++xvbg+=EXTRAWORD
whatever ^nn+nom+++=whatever,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
replied ^vbd+vpub++xvbnx+=replied.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
tell ^vb++++=tell
us ^pp1o+pp1+++=us
the ^ati++++=the
truth ^nn++++=truth,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
bade ^vbd+++xvbn+=bade
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
truth ^nn++++=truth?
? ^zz++++=EXTRAWORD
But ^cc+cls+++=But
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it
wonderful ^jj++++=wonderful,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
broke ^vbd+++xvbnx+=broke
off"mr ^nn+++??+=off"Mr.
. ^zz++++=EXTRAWORD
Chitter ^np+++??+=Chitter
has ^vbz+hvz+aux++=has
written ^vprf+++xvbnx+=written
a ^at++++=a
weekly ^jj+atrb+++=weekly
article ^nn++++=article
for ^in++++=for
the ^ati++++=the
past ^jjb++++=past
thirty ^cd++++=thirty
years ^nns++++=years
upon ^in++++=upon
love ^nn++++=love
or ^cc++++=or
hot ^jj+atrb+++=hot
buttered ^jj+atrb+++=buttered
toast ^nn++++=toast
and ^cc++++=and
has ^vbz+hvz+aux++=has
sent ^vprf+++xvbnx+=sent
all ^abn++++=all
his ^pp$+pp3+++=his
sons ^nns++++=sons
to ^in++++=to
Eton ^np++++=Eton"
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
truth ^nn++++=truth!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
demanded ^vbd+vsua++xvbn+=demanded.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
truth ^nn++++=truth,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
stammered ^vbd+++xvbnx+=stammered,
, ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
truth ^nn++++=truth
has ^vbz+hvz+vrb++=has
nothing ^pn++++=nothing
to ^to++++=to
do ^vbi++++=do
with ^in++++=with
literature ^nn++++=literature,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
sitting ^vbg+++xvbg+=sitting
down ^rb+phrv+++=down
she ^pp3a+pp3+++=she
refused ^vbd+++xvbnx+=refused
to ^to+vcmp+++=to
say ^vbi+vpub+++=say
another ^dt++++=another
word ^nn++++=word.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
all ^abn++++=all
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
us ^vbi++++=us
very ^ql+amp+++=very
inconclusive ^jj++++=inconclusive.
. ^zz++++=EXTRAWORD
" ^zz++++="Ladies,
ladies ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
must ^md+nec+++=must
try ^vb++++=try
to ^to+vcmp+++=to
sum ^vbi++++=sum
up ^rp++++=up
the ^ati++++=the
results ^nns++++=results,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Jane ^np++++=Jane
was ^vbd+bedz+aux++=was
beginning ^vbg+++xvbgx+=beginning,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
a ^at++++=a
hum ^nn+++??+=hum,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
heard ^vpsv++agls+xvbnx+=heard
for ^in++++=for
some ^dti++++=some
time ^nn++++=time
through ^in++++=through
the ^ati++++=the
open ^jj+atrb+++=open
window ^nn++++=window,
, ^zz++++=EXTRAWORD
drowned ^j+++xvbn+=drowned
her ^pp3o+pp3+++=her
voice ^nn++++=voice.
. ^zz++++=EXTRAWORD
" ^zz++++="War!
war ^nn++++=EXTRAWORD
! ^zz++++=EXTRAWORD
War ^nn++++=War!
! ^zz++++=EXTRAWORD
War ^nn++++=War!
! ^zz++++=EXTRAWORD
Declaration ^nn+nom+++=Declaration
of ^in++++=of
War ^nn++++=War!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
men ^nns++++=men
were ^vbd+bed+aux++=were
shouting ^vbg+vpub++xvbgx+=shouting
in ^in++++=in
the ^ati++++=the
street ^nn++++=street
below ^rb++++=below.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
looked ^vbd+++xvbn+=looked
at ^rb++++=at
each ^dt++++=each
other ^ap++++=other
in ^in++++=in
horror ^nn++++=horror.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
war ^nn++++=war?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
cried ^vbd+++xvbn+=cried.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
war ^nn++++=war?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
remembered ^vbd+vprv++xvbn+=remembered,
, ^zz++++=EXTRAWORD
too ^ql++++=too
late ^jj++++=late,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
we ^pp1a+pp1+++=we
had ^vb+hv+aux++=had
never ^rb++splt++=never
thought ^vprf+++xvbnx+=thought
of ^in++++=of
sending ^xvbg+++xvbg+=sending
anyone ^pn++++=anyone
to ^in++++=to
the ^ati++++=the
House ^nn++++=House
of ^in++++=of
Commons ^nps++++=Commons.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
had ^vbd+hvd+aux++=had
forgotten ^vprf+++xvbnx+=forgotten
all ^abn++++=all
about ^in++++=about
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
turned ^vbd+++xvbn+=turned
to ^in++++=to
Poll ^nn++++=Poll,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
reached ^vprf+++xvbnx+=reached
the ^ati++++=the
history ^nn++++=history
shelves ^nns++++=shelves
in ^in++++=in
the ^ati++++=the
London ^np++++=London
Library ^nn+nom+++=Library,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
asked ^vbd+vsua++xvbn+=asked
her ^pp$+pp3+++=her
to ^to++++=to
enlighten ^vbi++++=enlighten
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
" ^zz++++="Why,"
why ^wrb+who+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
cried ^vbd+++xvbn+=cried,
, ^zz++++=EXTRAWORD
" ^zz++++="do
do ^vb+do+aux++=EXTRAWORD
men ^nns++++=men
go ^vb++++=go
to ^in++++=to
war ^nn++++=war?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sometimes
sometimes ^rb++++=EXTRAWORD
for ^in++++=for
one ^cd1++++=one
reason ^nn++++=reason,
, ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes
for ^in++++=for
another ^dt++++=another,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
replied ^vbd+vpub++xvbnx+=replied
calmly ^rb++++=calmly.
. ^zz++++=EXTRAWORD
" ^zz++++="In
in ^in++++=EXTRAWORD
1760 ^cd+date+++=1760,
, ^zz++++=EXTRAWORD
for ^in++++=for
example ^nn++++=example"
" ^zz++++=EXTRAWORD
The ^ati++++=The
shouts ^vbz++++=shouts
outside ^jjb++++=outside
drowned ^jj+++xvbn+=drowned
her ^pp3o+pp3+++=her
words ^nns++++=words.
. ^zz++++=EXTRAWORD
" ^zz++++="Again
again ^rb+tm+++=EXTRAWORD
in ^in++++=in
1797 ^cd+date+++=1797
in ^in++++=in
1804 ^cd+date+++=1804
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
Austrians ^np+++??+=Austrians
in ^in++++=in
18661870 ^cd++++=18661870
was ^vbd+bedz+vrb++=was
the ^ati++++=the
Franco ^np++++=Franco-PrussianIn
- ^zz++++=EXTRAWORD
prussianin ^nn+++??+=EXTRAWORD
1900 ^cd+date+++=1900
on ^in++++=on
the ^ati++++=the
other ^ap++++=other
hand ^nn++++=hand"
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
now ^rn+tm+++=now
1914 ^cd+date+++=1914!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
cut ^vbd+++xvbn+=cut
her ^pp3o+pp3+++=her
short ^jj++++=short.
. ^zz++++=EXTRAWORD
" ^zz++++="Ah,
ah ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
they ^pp3a+pp3+++=they're
're ^vb+ber+aux++0=EXTRAWORD
going ^vbg+++xvbgx+=going
to ^in++++=to
war ^nn++++=war
for ^in++++=for
now ^rn+tm+++=now,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
admitted ^vbd+vpub++xvbnx+=admitted.
. ^zz++++=EXTRAWORD
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
* ^zz++++=*
The ^ati++++=The
war ^nn++++=war
was ^vbd+bedz+vrb++=was
over ^in++++=over
and ^cc++++=and
peace ^nn++++=peace
was ^vbd+bedz+vrb++=was
in ^in++++=in
process ^nns+nom+++=process
of ^in"++++=of
being ^xvbg+++xvbg+=being
signed ^vbd+++xvbn+=signed,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
once ^rb+tm+++=once
more ^rbr++++=more
found ^vbd+vprv+tht0+xvbn+=found
myself ^ppl+pp1+++=myself
with ^in++++=with
Castalia ^np+++??+=Castalia
in ^in++++=in
the ^ati++++=the
room ^nn++++=room
where ^wrb+who+++=where
our ^pp$+pp1+++=our
meetings ^nns++++=meetings
used ^md"++pmd"++=used
to ^to++++=to
be ^vbi+vbi+aux++=be
held ^vbd+vprv++xvbn+=held.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
began ^vbd+++xvbn+=began
idly ^rb++++=idly
turning ^nvbg+++xvbg+=turning
over ^in++++=over
the ^ati++++=the
pages ^nns++++=pages
of ^in++++=of
our ^pp$+pp1+++=our
old ^jj+atrb+++=old
minute ^nn++++=minute
books ^nns++++=books.
. ^zz++++=EXTRAWORD
" ^zz++++="Queer,"
queer ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mused ^vbd+++xvbnx+=mused,
, ^zz++++=EXTRAWORD
" ^zz++++="to
to ^to++++=EXTRAWORD
see ^vbi+vprv+++=see
what ^wdt+who+whcl++=what
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
thinking ^vbg+++xvbgx+=thinking
five ^cd++++=five
years ^nns++++=years
ago ^rb++++=ago."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="We
we ^pp1a+pp1+++=EXTRAWORD
are ^vb+ber+aux++=are
agreed ^vpsv++agls+xvbnx+=agreed,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Castalia ^np+++??+=Castalia
quoted ^vwbn+++xvbn+=quoted,
, ^zz++++=EXTRAWORD
reading ^vbg+++xvbg+=reading
over ^in++++=over
my ^pp$+pp1+++=my
shoulder ^nn+nom+++=shoulder,
, ^zz++++=EXTRAWORD
" ^zz++++="that
that ^cs+sub+++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
the ^ati++++=the
object ^nn++++=object
of ^in++++=of
life ^nn++++=life
to ^to++++=to
produce ^vbi++++=produce
good ^jj+atrb+++=good
people ^nns++++=people
and ^cc++++=and
good ^jj+atrb+++=good
books ^nns++++=books."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
made ^vbd+++xvbn+=made
no ^at++++=no
comment ^nn+nom+++=comment
upon ^in++++=upon
that ^dt+pdem+++=that.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
good ^jj+atrb+++=good
man ^nn++++=man
is ^vbz+bez+vrb++=is
at ^rb++++=at
any ^dti++++=any
rate ^nn++++=rate
honest ^jj++++=honest,
, ^zz++++=EXTRAWORD
passionate ^jj++++=passionate
and ^cc+phrs+++=and
unworldly ^jj++++=unworldly."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
a ^at++++=a
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
language ^nn+nom+++=language!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
observed ^vbd+vprv++xvbnx+=observed.
. ^zz++++=EXTRAWORD
" ^zz++++="Oh,
oh ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
dear ^jj++++=dear,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
Castalia ^np+++??+=Castalia,
, ^zz++++=EXTRAWORD
pushing ^nvbg+++xvbg+=pushing
the ^ati++++=the
book ^nn++++=book
away ^in+pl+++=away
from ^in"++++=from
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
" ^zz++++="what
what ^wdt+who+++=EXTRAWORD
fools ^nns++++=fools
we ^pp1a+pp1+++=we
were ^vbd+bed+vrb++=were!
! ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
all ^abn++++=all
Poll ^np++++=Poll's
's ^$++++=EXTRAWORD
father ^nn++++=father's
's ^$++++=EXTRAWORD
fault ^nn++++=fault,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
went ^vbd+++xvbnx+=went
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
believe ^vb+vprv+tht0++=believe
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it
on ^in++++=on
purposethat ^nn+++??+=purposethat
ridiculous ^jj++++=ridiculous
will ^md+prd+++=will,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^jj++++=mean,
, ^zz++++=EXTRAWORD
forcing ^vbg+++xvbg+=forcing
Poll ^nn++++=Poll
to ^to++++=to
read ^vbn+vprv++xvbn+=read
all ^abn++++=all
the ^ati++++=the
books ^nns++++=books
in ^in++++=in
the ^ati++++=the
London ^np++++=London
Library ^nn+nom+++=Library.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
we ^pp1a+pp1+++=we
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
learnt ^vbd+vprv++xvbn+=learnt
to ^to+vcmp+++=to
read ^vbn+vprv++xvbn+=read,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said
bitterly ^rb+cnj+++=bitterly,
, ^zz++++=EXTRAWORD
" ^zz++++="we
we ^pp1a+pp1+++=EXTRAWORD
might ^md+pos+++=might
still ^rb++++=still
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
bearing ^vbg+++xvbgx+=bearing
children ^nns++++=children
in ^in++++=in
ignorance ^nn+nom+++=ignorance
and ^cc++++=and
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
believe ^vb+vprv+++=believe
was ^vbd+bedz+vrb++=was
the ^ati++++=the
happiest ^jjt+atrb+++=happiest
life ^nn++++=life
after ^in++++=after
all ^abn++++=all.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
you ^pp2+pp2+++=you're
're ^vb+ber+vrb++0=EXTRAWORD
going ^md"++pmd"++=going
to ^md+prd+++=to
say ^vb+vpub+++=say
about ^in++++=about
war ^nn++++=war,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
checked ^vbd+++xvbnx+=checked
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
" ^zz++++="and
and ^cc++++=EXTRAWORD
the ^ati++++=the
horror ^nn++++=horror
of ^in++++=of
bearing ^xvbg+++xvbg+=bearing
children ^nns++++=children
to ^to++++=to
see ^vbi+vprv+tht0++=see
them ^pp3o+pp3+++=them
killed ^vbd+++xvbn+=killed,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
our ^pp$+pp1+++=our
mothers ^nns+nom+++=mothers
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
mothers ^nns+nom+++=mothers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
mothers ^nns+nom+++=mothers
before ^in++++=before
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
they ^pp3a+pp3+++=they
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
complain ^vb+vpub+++=complain.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
could ^md+pos+++=couldn't
n't ^xnot++not++0=EXTRAWORD
read ^vb+vprv++xvbn+=read.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I've
've ^vb+hv+aux++0=EXTRAWORD
done ^vprf+++xvbnx+=done
my ^pp$+pp1+++=my
best ^jjt++++=best,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
