Two ^cd++++=Two
used ^vwbn+++xvbn+=used
up ^rp++++=up
by ^in++++=by
his ^pp$+pp3+++=his
various ^jj+atrb+++=various
struggles ^nns++++=struggles,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
of ^in++++=of
all ^abn++++=all
the ^ati++++=the
stories ^nns++++=stories
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
lately ^rb+tm+splt++=lately
heard ^vprf+++xvbnx+=heard
at ^rb++++=at
the ^ati++++=the
farm ^nn++++=farm,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
wonder ^vbi++++=wonder
how ^wrb+who+++=how
it ^pp3+it+++=it
would ^md+prd+++=would
feel ^vb+vprv+++=feel
to ^to++++=to
starve ^vbi++++=starve
to ^in++++=to
death ^nn++++=death
down ^rp++++=down
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
to ^to++++=to
wish ^vbi+vprv+tht0++=wish
poor ^jj+atrb+++=poor
Billy ^np++++=Billy
could ^md+pos+++=could
come ^vb++++=come
to ^to++++=to
share ^vbi++++=share
his ^pp$+pp3+++=his
prison ^nn++++=prison,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
they ^pp3a+pp3+++=they
might ^md+pos+++=might
die ^vb++++=die
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
like ^in++++=like
the ^ati++++=the
Babes ^nns++++=Babes
in ^in++++=in
the ^ati++++=the
Wood ^nn++++=Wood,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
better ^jjr++++=better
still ^rb++++=still
the ^ati++++=the
Boy ^nn++++=Boy
Scouts ^np+++??+=Scouts
lost ^vbd+++xvbn+=lost
on ^in++++=on
the ^ati++++=the
prairies ^nns++++=prairies
in ^cs+sub+++=in
that ^cs"++++=that
thrilling ^jj+atrb+++=thrilling
story ^nn++++=story,
, ^zz++++=EXTRAWORD
" ^zz++++="Bill
bill ^nn++++=EXTRAWORD
Boomerang ^nn++++=Boomerang,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Wild ^jj+atrb+++=Wild
Hunter ^nn++++=Hunter
of ^in++++=of
the ^ati++++=the
West ^np+pl+++=West."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
guess ^vb++++=guess
mother ^nn++++=mother
is ^vbz+bez+aux++=is
worried ^vpsv++agls+xvbnx+=worried
this ^dt+dem+++=this
time ^nn++++=time,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
I ^pp1a+pp1+++=I
never ^rb++++=never
stayed ^vbd+++xvbn+=stayed
out ^rp+pl+++=out
all ^rb++++=all
night ^nn++++=night
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
never ^rb++++=never
will ^md+prd+++=will
again ^rb+tm+++=again
without ^in++++=without
leave ^nn++++=leave.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
rather ^rb++++=rather
good ^jj+atrb+++=good
fun ^nn++++=fun,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
they ^pp3a+pp3+++=they
only ^rb+down+++=only
find ^vb+vprv+++=find
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
afraid ^jj++++=afraid,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
very ^ql+amp+++=very
cold ^jj++++=cold.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
always ^rb++++=always
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to
sleep ^vbi++++=sleep
out ^rp+pl+++=out,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
now ^rn+tm+++=now
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
doing ^vbg+++xvbgx+=doing
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Wish ^vb+vprv+tht0++=Wish
poor ^jj+atrb+++=poor
Billy ^np++++=Billy
was ^vbd+bedz+vrb++=was
safely ^rb++++=safely
down ^in++++=down
and ^cc++++=and
in ^in++++=in
this ^dt+dem+++=this
good ^jj+atrb+++=good
bed ^nn++++=bed
with ^in++++=with
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Will ^md+prd+++=Won't
n't ^xnot++not++0=EXTRAWORD
he ^pp3a+pp3+++=he
be ^vb+be+aux++=be
scared ^vpsv++agls+xvbnx+=scared
all ^abn++++=all
alone ^rb++++=alone
there ^rn+pl+++=there?
? ^zz++++=EXTRAWORD
Maybe ^rb+hdg+++=Maybe
the ^ati++++=the
belt ^nn++++=belt
will ^md+prd+++=will
break ^vb++++=break
and ^cc++++=and
he ^pp3a+pp3+++=he
get ^vb++++=get
hurt ^nn+++xvbn+=hurt
bumping ^vwbg+++xvbg+=bumping
down ^rp++++=down.
. ^zz++++=EXTRAWORD
Sorry ^uh++++=Sorry
now ^rn+tm+++=now
I ^pp1a+pp1+++=I
left ^vbd+++xvbnx+=left
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
such ^abl++++=such
a ^at++++=a
' ^zz++++='fraid-cat.
fraid ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
cat ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
the ^ati++++=the
gun ^nn++++=gun
again ^rb+tm+++=again!
! ^zz++++=EXTRAWORD
Guess ^vb++++=Guess
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
that ^dt+dem+++=that
man ^nn++++=man
after ^in++++=after
us ^pp1o+pp1+++=us.
. ^zz++++=EXTRAWORD
Hi ^uh++++=Hi!
! ^zz++++=EXTRAWORD
hollo ^nn+++??+=hollo!
! ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am!
! ^zz++++=EXTRAWORD
Whoop ^np+++??+=Whoop!
! ^zz++++=EXTRAWORD
Hurrah ^np+++??+=Hurrah!
! ^zz++++=EXTRAWORD
Hi ^uh++++=Hi!
! ^zz++++=EXTRAWORD
hi ^uh++++=hi!
! ^zz++++=EXTRAWORD
hi ^uh++++=hi!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy's
's ^$++++=EXTRAWORD
meditations ^nns+nom+++=meditations
ended ^vbd+++xvbn+=ended
in ^in++++=in
a ^at++++=a
series ^nn++++=series
of ^in++++=of
yells ^nns+++??+=yells
as ^ql++++=as
loud ^jj++++=loud
as ^ql++++=as
his ^pp$+pp3+++=his
shrill ^jj+atrb+++=shrill
little ^jj+atrb+++=little
voice ^nn++++=voice
could ^md+pos+++=could
make ^vb++++=make
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
some ^dti++++=some
one ^cd1++++=one
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
it ^pp3+it+++=it
must ^md+nec+++=must
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
an ^at++++=an
echo ^nn++++=echo,
, ^zz++++=EXTRAWORD
for ^in++++=for
no ^at++++=no
one ^cd1++++=one
came ^vbd+++xvbn+=came;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^in++++=after
another ^dt++++=another
rampage ^nn+nom+++=rampage
round ^in++++=round
his ^pp$+pp3+++=his
prison ^nn++++=prison,
, ^zz++++=EXTRAWORD
the ^ati++++=the
poor ^jj+atrb+++=poor
boy ^nn++++=boy
nestled ^vbd+++xvbn+=nestled
down ^rp++++=down
among ^in++++=among
the ^ati++++=the
leaves ^nns++++=leaves,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
went ^vbd+++xvbn+=went
fast ^rb++++=fast
asleep ^jj++++=asleep
because ^cs+cos+++=because
there ^ex+pex+++=there
was ^vbd+bedz+vrb++=was
nothing ^pn++++=nothing
else ^rb+cnj+++=else
to ^to++++=to
do ^vbi++++=do.
. ^zz++++=EXTRAWORD
So ^ql++++=So
there ^ex+pex+++=there
they ^pp3a+pp3+++=they
were ^vbd+bed+vrb++=were,
, ^zz++++=EXTRAWORD
the ^ati++++=the
two ^cd++++=two
young ^jj+atrb+++=young
hunters ^nns+nom+++=hunters,
, ^zz++++=EXTRAWORD
lost ^j+++xvbn+=lost
at ^rb++++=at
midnight ^nn++++=midnight
on ^in++++=on
the ^ati++++=the
mountain, ^nn+++??+=mountain,--one
-- ^--+clp+++=EXTRAWORD
one ^cd1++++=EXTRAWORD
hanging ^vbg+++xvbg+=hanging
like ^in++++=like
an ^at++++=an
apple ^nn++++=apple
on ^in++++=on
the ^ati++++=the
old ^jj+atrb+++=old
tree ^nn++++=tree,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
other ^ap++++=other
sound ^nn++++=sound
asleep ^jj++++=asleep
in ^in++++=in
a ^at++++=a
bear ^vb+vprv+++=bear-pit.
- ^zz++++=EXTRAWORD
pit ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
distracted ^xvbn+++xvbn+=distracted
mothers ^nns+nom+++=mothers
meantime ^nn++++=meantime
were ^vbd+bed+vrb++=were
weeping ^nn++++=weeping
and ^cc++++=and
wringing ^vbg+++xvbg+=wringing
their ^pp$+pp3+++=their
hands ^nns++++=hands
at ^in++++=at
the ^ati++++=the
farm ^nn++++=farm,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
all ^abn++++=all
the ^ati++++=the
men ^nns++++=men
in ^in++++=in
the ^ati++++=the
neighborhood ^nn+nom+++=neighborhood
were ^vbd+bed+aux++=were
out ^rp+pl+splt++=out
looking ^vbg+++xvbgx+=looking
for ^in++++=for
the ^ati++++=the
lost ^xvbn+++xvbn+=lost
boys ^nns++++=boys.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hunter ^nn++++=hunter
on ^in++++=on
his ^pp$+pp3+++=his
return ^nn++++=return
to ^in++++=to
the ^ati++++=the
hotel ^npl++++=hotel
had ^vbd+hvd+aux++=had
reported ^vprf+++xvbnx+=reported
meeting ^nvbg+++xvbg+=meeting
the ^ati++++=the
runaways ^rb++++=runaways
and ^cc++++=and
his ^pp$+pp3+++=his
effort ^nn++++=effort
to ^to+ncmp+++=to
send ^vbi++++=send
them ^pp3o+pp3+++=them
home ^nr++++=home
in ^in++++=in
good ^jj+atrb+++=good
season ^nn++++=season;
; ^zz++++=EXTRAWORD
so ^ql++++=so
people ^nns++++=people
knew ^vbd+vprv++xvbn+=knew
where ^wrb+who+whcl++=where
to ^to++++=to
look ^vbi++++=look,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
led ^xvbn+++xvbn+=led
by ^in++++=by
the ^ati++++=the
man ^nn++++=man
and ^cc++++=and
dog ^nn++++=dog,
, ^zz++++=EXTRAWORD
up ^rp++++=up
the ^ati++++=the
mountain ^nn++++=mountain
went ^vbd+++xvbn+=went
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Mullin ^np++++=Mullin
with ^in++++=with
his ^pp$+pp3+++=his
troop ^nn++++=troop.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
mild ^jj+atrb+++=mild
night ^nn++++=night,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
moon ^nn++++=moon
shone ^vbd+++xvbn+=shone
high ^jj++++=high
and ^cc+phrs+++=and
clear ^jj++++=clear;
; ^zz++++=EXTRAWORD
so ^cs+sub+++=so
the ^ati++++=the
hunt ^nn++++=hunt
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
whole ^nn++++=whole,
, ^zz++++=EXTRAWORD
rather ^rb++++=rather
easy ^jj++++=easy
and ^cc+phrs+++=and
pleasant ^jj++++=pleasant
at ^rb++++=at
first ^rb"++++=first,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
lanterns ^nns++++=lanterns
flashed ^vbd+++xvbn+=flashed
through ^in++++=through
the ^ati++++=the
dark ^jj+atrb+++=dark
forest ^nn++++=forest
like ^in++++=like
fireflies ^nns+++??+=fireflies,
, ^zz++++=EXTRAWORD
the ^ati++++=the
lonely ^jj+atrb+++=lonely
cliffs ^nns++++=cliffs
seemed ^vbd+seem++xvbn+=seemed
alive ^jj++++=alive
with ^in++++=with
men ^nns++++=men,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
voices ^nns++++=voices
echoed ^vwbn+++xvbn+=echoed
in ^in++++=in
places ^nns++++=places
where ^wrb+who+++=where
usually ^rb+down+++=usually
only ^rb+down+++=only
the ^ati++++=the
brooks ^nps++++=brooks
babbled ^vbd+++xvbn+=babbled
and ^cc++++=and
the ^ati++++=the
hawks ^nns+++??+=hawks
screamed ^vbd+++xvbn+=screamed.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
as ^in++++=as
time ^nn++++=time
went ^vbd+++xvbn+=went
on ^in+strn+++=on,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
no ^at++++=no
sign ^nn++++=sign
of ^in++++=of
the ^ati++++=the
boys ^nns++++=boys
appeared ^vbd+seem++xvbn+=appeared,
, ^zz++++=EXTRAWORD
the ^ati++++=the
men ^nns++++=men
grew ^vbd+++xvbn+=grew
anxious ^jj++++=anxious,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
began ^vbd+++xvbn+=began
to ^to++++=to
fear ^vbi++++=fear
some ^dti++++=some
serious ^jj+atrb+++=serious
harm ^nn++++=harm
had ^vbd+hvd+aux++=had
come ^vprf+++xvbn+=come
to ^in++++=to
the ^ati++++=the
runaways ^rb++++=runaways.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
go ^vb++++=go
home ^nr++++=home
without ^in++++=without
them ^pp3o+pp3+++=them
little ^jj+atrb+++=little
shavers ^nns+nom+++=shavers
no ^at++++=no
way ^nn++++=way,
, ^zz++++=EXTRAWORD
' ^zz++++='specially
specially ^rb++++=EXTRAWORD
Tommy ^np++++=Tommy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Mullin ^np++++=Mullin,
, ^zz++++=EXTRAWORD
as ^ql++++=as
they ^pp3a+pp3+++=they
stopped ^vbd+++xvbnx+=stopped
to ^in++++=to
rest ^nn++++=rest
after ^cs+sub+++=after
a ^at++++=a
hard ^nn++++=hard
climb ^vb++++=climb
through ^in++++=through
the ^ati++++=the
blasted ^jj+++xvbn+=blasted
grove ^np++++=grove.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
boy ^nn++++=boy
after ^in++++=after
my ^pp$+pp1+++=my
own ^ap++++=own
heart ^nn++++=heart,
, ^zz++++=EXTRAWORD
spry ^nn++++=spry
as ^in++++=as
a ^at++++=a
chipmunk ^nn+++??+=chipmunk,
, ^zz++++=EXTRAWORD
smart ^jj++++=smart
as ^in++++=as
a ^at++++=a
young ^jj+atrb+++=young
cockerel ^nn++++=cockerel,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^in++++=as
full ^nn++++=full
of ^in++++=of
mischief ^nn++++=mischief
as ^in++++=as
a ^at++++=a
monkey ^nn++++=monkey.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
afraid ^jj++++=afraid
of ^in++++=of
anything ^pn++++=anything,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
should ^md+nec+++=shouldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
a ^at++++=a
mite ^nn++++=mite
surprised ^jj+++xvbn+=surprised
to ^to+jcmp+++=to
find ^vbi+vprv+++=find
him ^pp3o+pp3+++=him
enjoyin ^nn+++??+=enjoyin'
' ^zz++++=EXTRAWORD
himself ^ppl+pp3+++=himself
first ^od++++=first-rate,
- ^zz++++=EXTRAWORD
rate ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^ql++++=as
cool ^vb++++=cool
as ^ql++++=as
a ^at++++=a
coocumber ^nn++++=coocumber."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
fat ^nn++++=fat
boy ^nn++++=boy
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
take ^vb++++=take
it ^pp3+it+++=it
so ^rb++++=so
easily ^rb+cnj+++=easily,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
fancy ^jj++++=fancy.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
it ^pp3+it+++=it
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
been ^vprf+ben+vrb+xvbn+=been
for ^in++++=for
him ^pp3o+pp3+++=him
I ^pp1a+pp1+++0=I'd
'd ^md+prd+aux++=EXTRAWORD
have ^vb+hv+aux++=have
kept ^vprf+++xvbnx+=kept
the ^ati++++=the
lively ^jj++++=lively
fellow ^jjb++++=fellow
with ^in++++=with
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
shown ^vprf+++xvbn+=shown
him ^pp3o+pp3+++=him
how ^wrb+who+++=how
to ^to++++=to
hunt ^vbi++++=hunt.
. ^zz++++=EXTRAWORD
Sorry ^uh++++=Sorry
now ^rn+tm+++=now
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
take ^vb++++=take
them ^pp3o+pp3+++=them
both ^abx++++=both
home ^nr++++=home,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
man ^nn++++=man
with ^in++++=with
the ^ati++++=the
gun ^nn++++=gun,
, ^zz++++=EXTRAWORD
seeing ^vbg+vprv++xvbg+=seeing
his ^pp$+pp3+++=his
mistake ^nn++++=mistake
too ^ql++++=too
late ^jj++++=late,
, ^zz++++=EXTRAWORD
as ^ql++++=as
people ^nns++++=people
often ^rb++++=often
do ^vb+do+vrb++=do.
. ^zz++++=EXTRAWORD
" ^zz++++="Maybe
maybe ^rb+hdg+++=EXTRAWORD
they ^pp3a+pp3+++=they've
've ^vb+hv+aux++0=EXTRAWORD
fell ^vprf+++xvbnx+=fell
down ^rp++++=down
a ^at++++=a
precipice ^nn++++=precipice
and ^cc++++=and
got ^vbd+++xvbn+=got
killed ^vbd+++xvbn+=killed,
, ^zz++++=EXTRAWORD
like ^in++++=like
Moses ^np++++=Moses
Warner ^np++++=Warner,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
was ^vbd+bedz+aux++=was
lost ^vpsv++agls+xvbnx+=lost,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
suggested ^vbd+vpub++xvbn+=suggested
a ^at++++=a
tall ^jj++++=tall
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
shouted ^vprf+++xvbnx+=shouted
himself ^ppl+pp3+++=himself
hoarse ^jj++++=hoarse.
. ^zz++++=EXTRAWORD
" ^zz++++="Hush
hush ^vb++++=EXTRAWORD
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
come ^vb++++=come
on ^in+strn+++=on!
! ^zz++++=EXTRAWORD
The ^ati++++=The
dog ^nn++++=dog
is ^vbz+bez+vrb++=is
barkin ^nn+++??+=barkin'
' ^zz++++=EXTRAWORD
yonder ^jjb++++=yonder,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
may ^md+pos+++=may
have ^vb+hv+aux++=have
found ^vprf+++xvbnx+=found
' ^zz++++='em,"
em ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
farmer ^nn++++=farmer,
, ^zz++++=EXTRAWORD
hurrying ^vbg+++xvbg+=hurrying
toward ^in++++=toward
the ^ati++++=the
place ^nn++++=place
where ^wrb+who+++=where
the ^ati++++=the
hound ^nn++++=hound
was ^vbd+bedz+vrb++=was
baying ^nn++++=baying
at ^in++++=at
something ^pn++++=something
in ^in++++=in
a ^at++++=a
tree ^nn++++=tree.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
poor ^jj+atrb+++=poor
Billy ^np++++=Billy,
, ^zz++++=EXTRAWORD
hanging ^vbg+++xvbg+=hanging
there ^rn+pl+++=there
still ^rb+cnj+++=still,
, ^zz++++=EXTRAWORD
half ^abn++++=half
unconscious ^jj++++=unconscious
with ^in++++=with
weariness ^nns+nom+++=weariness
and ^cc++++=and
fear ^nn++++=fear.
. ^zz++++=EXTRAWORD
The ^ati++++=The
belt ^nn++++=belt
had ^vbd+hvd+aux++=had
slipped ^vprf+++xvbnx+=slipped
up ^rp++++=up
under ^in++++=under
his ^pp$+pp3+++=his
arms ^nns++++=arms,
, ^zz++++=EXTRAWORD
so ^ql++++=so
he ^pp3a+pp3+++=he
could ^md+pos+++=could
breathe ^vb++++=breathe
easily ^rb++++=easily;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
like ^in++++=like
a ^at++++=a
queer ^jj+atrb+++=queer
sort ^nn++++=sort
of ^in++++=of
cone ^nn++++=cone
on ^in++++=on
the ^ati++++=the
blasted ^jj+atrb++xvbn+=blasted
pine ^nn++++=pine.
. ^zz++++=EXTRAWORD
" ^zz++++="Wal,
wal ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
never ^rb++++=never!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
the ^ati++++=the
farmer ^nn++++=farmer,
, ^zz++++=EXTRAWORD
as ^in++++=as
the ^ati++++=the
tall ^jj+atrb+++=tall
lad ^nn++++=lad
climbed ^vbd+++xvbn+=climbed
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
unhooking ^jj+++xvbg+=unhooking
Billy ^np++++=Billy,
, ^zz++++=EXTRAWORD
handed ^j+++xvbn+=handed
him ^pp3o+pp3+++=him
down ^rp++++=down
like ^in++++=like
a ^at++++=a
young ^jj+atrb+++=young
bird ^nn++++=bird,
, ^zz++++=EXTRAWORD
into ^in++++=into
the ^ati++++=the
arms ^nns++++=arms
held ^vbd+vprv++xvbn+=held
up ^rp++++=up
to ^to++++=to
catch ^vbi++++=catch
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="He's
he ^pp3a+pp3+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
right ^jj++++=right,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
scared ^vbd+++xvbn+=scared
out ^rp+pl+++=out
of ^in++++=of
his ^pp$+pp3+++=his
wits ^nns++++=wits.
. ^zz++++=EXTRAWORD
Come ^vprf+++xvbn+=Come
along ^in++++=along
and ^cc++++=and
look ^nn++++=look
for ^in++++=for
the ^ati++++=the
other ^ap++++=other
one ^pn++++=one.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I'll
'll ^md+prd+++0=EXTRAWORD
warrant ^nn+nom+++=warrant
he ^pp3a+pp3+++=he
went ^vbd+++xvbnx+=went
for ^in+ppvb+++=for
help ^nn++++=help,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
may ^md+pos+++=may
be ^vb+be+vrb++=be
half ^abn++++=half-way
- ^zz++++=EXTRAWORD
way ^nn++++=EXTRAWORD
home ^nr++++=home
by ^in++++=by
this ^dt+dem+++=this
time ^nn++++=time,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
hunter ^nn++++=hunter,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
did ^vbd+dod+aux++=didn't
n't ^xnot++not++0=EXTRAWORD
take ^vb++++=take
much ^ap++++=much
interest ^nn++++=interest
in ^in++++=in
the ^ati++++=the
fat ^nn++++=fat
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
Tommy ^np++++=Tommy's
's ^$++++=EXTRAWORD
hat ^nn++++=hat
lay ^vbd+++xvbn+=lay
on ^rb+phrv+++=on
the ^ati++++=the
ground ^nn++++=ground;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
showing ^nvbg+++xvbg+=showing
it ^pp3+it+++=it
to ^in++++=to
the ^ati++++=the
dog ^nn++++=dog,
, ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
master ^npt++++=master
told ^vbd+vpub++xvbn+=told
him ^pp3o+pp3+++=him
to ^to++++=to
find ^vbi+vprv+++=find
the ^ati++++=the
boy ^nn++++=boy.
. ^zz++++=EXTRAWORD
The ^ati++++=The
good ^jj+atrb+++=good
hound ^nn++++=hound
sniffed ^vbd+++xvbn+=sniffed
about ^rb+cnj+++=about,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
set ^vbd+++xvbn+=set
off ^rb+phrv+++=off
with ^in++++=with
his ^pp$+pp3+++=his
nose ^nn++++=nose
to ^in++++=to
the ^ati++++=the
ground ^nn++++=ground,
, ^zz++++=EXTRAWORD
following ^jj+++xvbg+=following
the ^ati++++=the
zigzag ^nn+++??+=zigzag
track ^nn++++=track
Tommy ^np++++=Tommy
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
in ^rb+phrv+++=in
his ^pp$+pp3+++=his
hurry ^nn++++=hurry.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hunter ^nn++++=hunter
and ^cc++++=and
several ^ap++++=several
of ^in++++=of
the ^ati++++=the
men ^nns++++=men
went ^vbd+++xvbn+=went
after ^in++++=after
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
leaving ^vbg+++xvbg+=leaving
the ^ati++++=the
farmer ^nn++++=farmer
with ^in++++=with
the ^ati++++=the
others ^aps++++=others
to ^to++++=to
take ^vbi++++=take
care ^nn++++=care
of ^in++++=of
Billy ^np++++=Billy.
. ^zz++++=EXTRAWORD
Presently ^rb+tm+++=Presently
the ^ati++++=the
dog ^nn++++=dog
came ^vbd+++xvbn+=came
to ^in++++=to
the ^ati++++=the
bear ^vb+vprv+++=bear-pit,
- ^zz++++=EXTRAWORD
