As ^ql++++=As
shirt ^nn++++=shirt
front ^jjb++++=front.
. ^zz++++=EXTRAWORD
Isaiah ^np++++=Isaiah
meanwhile ^rb++++=meanwhile
was ^vbd+bedz+aux++=was
making ^vbg+++xvbgx+=making
signs ^nns++++=signs
to ^in++++=to
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
he ^pp3a+pp3+++=he
caught ^vbd+++xvbnx+=caught
sight ^nn++++=sight
of ^in++++=of
them ^pp3o+pp3+++=them
he ^pp3a+pp3+++=he
moved ^vbd+++xvbnx+=moved
noiselessly ^rb++++=noiselessly
towards ^in++++=towards
my ^pp$+pp1+++=my
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
keeping ^vbg+++xvbg+=keeping
his ^pp$+pp3+++=his
face ^vb++++=face
turned ^vbd+++xvbn+=turned
to ^in++++=to
the ^ati++++=the
judge ^nn++++=judge's
's ^vbz+bez+vrb++0=EXTRAWORD
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
The ^ati++++=The
ice ^nn++++=ice
was ^vbd+bedz+vrb++=was
still ^rb++++=still
gradually ^rb++++=gradually
diminishing ^jj+++xvbg+=diminishing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
already ^rb++++=already
fissures ^nns+++??+=fissures
showed ^vbd+vprv++xvbn+=showed
themselves ^ppls+pp3+++=themselves
between ^in++++=between
the ^ati++++=the
blocks ^nns++++=blocks,
, ^zz++++=EXTRAWORD
like ^in++++=like
wrinkles ^nns++++=wrinkles
on ^in++++=on
a ^at++++=a
pale ^nn++++=pale,
, ^zz++++=EXTRAWORD
bloodless ^jj+atrb+++=bloodless
face ^nn++++=face.
. ^zz++++=EXTRAWORD
The ^ati++++=The
play ^nn++++=play
of ^in++++=of
these ^dt+dem+++=these
wrinkles ^nns++++=wrinkles
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
give ^vbi++++=give
various ^jj+atrb+++=various
expressions ^nns++++=expressions
to ^in++++=to
the ^ati++++=the
river ^nn++++=river,
, ^zz++++=EXTRAWORD
all ^abn++++=all
of ^in++++=of
them ^pp3o+pp3+++=them
alike ^rb++++=alike
cold ^jj++++=cold
and ^cc+phrs+++=and
pensive ^jj++++=pensive,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
sometimes ^rb++++=sometimes
sad ^jj++++=sad
or ^cc+phrs+++=or
mocking ^jj+++xvbg+=mocking,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
even ^rb++++=even
disfigured ^vpsv++by+xvbn+=disfigured
by ^in++++=by
pain ^nn++++=pain.
. ^zz++++=EXTRAWORD
The ^ati++++=The
heavy ^jj++++=heavy,
, ^zz++++=EXTRAWORD
damp ^nn++++=damp
mass ^nn++++=mass
of ^in++++=of
clouds ^nns++++=clouds
overhead ^jjb++++=overhead
seemed ^vb+++xvbn+=seemed
to ^to+vcmp+++=to
look ^vbi++++=look
down ^rb+phrv+++=down
on ^in+ppvb+++=on
the ^ati++++=the
movements ^nns+nom+++=movements
of ^in++++=of
the ^ati++++=the
ice ^nn++++=ice
with ^in++++=with
a ^at++++=a
stolid ^jj+atrb+++=stolid,
, ^zz++++=EXTRAWORD
passionless ^jj+atrb+++=passionless
expression ^nn++++=expression.
. ^zz++++=EXTRAWORD
The ^ati++++=The
grating ^nn++++=grating
of ^in++++=of
the ^ati++++=the
ice ^nn++++=ice
blocks ^nns++++=blocks
against ^in++++=against
the ^ati++++=the
sand ^nn++++=sand
sounded ^vbd+++xvbn+=sounded
now ^rn+tm+++=now
like ^in++++=like
a ^at++++=a
frightened ^nn++++=frightened
whisper ^vb+vpub+++=whisper,
, ^zz++++=EXTRAWORD
awakening ^nn++++=awakening
in ^in++++=in
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
listened ^vbd+++xvbn+=listened
to ^in++++=to
it ^pp3+it+++=it
a ^at++++=a
feeling ^jj+++xvbg+=feeling
of ^in++++=of
despondency ^nn++++=despondency.
. ^zz++++=EXTRAWORD
" ^zz++++="Give
give ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
a ^at++++=a
bit ^nn++++=bit
of ^in++++=of
your ^pp$+pp2+++=your
bread ^nn++++=bread,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
heard ^vbd+vprv+tht0+xvbnx+=heard
Isaiah ^np++++=Isaiah
say ^vb+vpub+++=say
in ^in++++=in
a ^at++++=a
low ^jj+atrb+++=low
whisper ^nn++++=whisper.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
same ^ap++++=same
moment ^nn++++=moment
the ^ati++++=the
merchant ^nn+nom+++=merchant
gave ^vbd+++xvbn+=gave
a ^at++++=a
grunt ^jj+++xvbn+=grunt,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
judge ^nn++++=judge
called ^vbd+++xvbn+=called
out ^rp+pl+++=out
in ^in++++=in
a ^at++++=a
loud ^jj+atrb+++=loud,
, ^zz++++=EXTRAWORD
angry ^jj+atrb+++=angry
voice ^nn++++=voice,
, ^zz++++=EXTRAWORD
" ^zz++++="Kireelka,
kireelka ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
bring ^vb++++=bring
the ^ati++++=the
bread ^nn++++=bread
here ^rn+pl+++=here!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
poor ^jj+atrb+++=poor
peasant ^nn+nom+++=peasant
pulled ^vbd+++xvbn+=pulled
off ^in+pl+++=off
his ^pp$+pp3+++=his
cap ^nn++++=cap
with ^in++++=with
one ^cd1++++=one
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
whilst ^cs+sub+++=whilst
with ^in++++=with
the ^ati++++=the
other ^ap++++=other
he ^pp3a+pp3+++=he
drew ^vbd+++xvbnx+=drew
the ^ati++++=the
bread ^nn++++=bread
out ^rp+pl+++=out
of ^in++++=of
his ^pp$+pp3+++=his
shirt ^nn++++=shirt,
, ^zz++++=EXTRAWORD
laid ^j+++xvbn+=laid
it ^pp3+it+++=it
on ^in++++=on
his ^pp$+pp3+++=his
cap ^nn++++=cap,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
presented ^vbd+++xvbn+=presented
it ^pp3+it+++=it
to ^in++++=to
the ^ati++++=the
judge ^nn++++=judge,
, ^zz++++=EXTRAWORD
bending ^nvbg+++xvbg+=bending
and ^cc++++=and
bowing ^nvbg+++xvbg+=bowing
low ^jj++++=low,
, ^zz++++=EXTRAWORD
like ^in++++=like
a ^at++++=a
court ^nn++++=court
lackey ^nn+++??+=lackey
of ^in++++=of
the ^ati++++=the
time ^nn++++=time
of ^in++++=of
Louis ^np++++=Louis
Xv ^np+++??+=XV.
. ^zz++++=EXTRAWORD
Taking ^vbg+++xvbg+=Taking
the ^ati++++=the
bread ^nn++++=bread
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand,
, ^zz++++=EXTRAWORD
the ^ati++++=the
judge ^nn++++=judge
examined ^vwbn+++xvbn+=examined
it ^pp3+it+++=it
with ^in++++=with
something ^pn++++=something
like ^in++++=like
a ^at++++=a
look ^nn++++=look
of ^in++++=of
disgust ^nn++++=disgust,
, ^zz++++=EXTRAWORD
smiled ^j+++xvbn+=smiled
sourly ^rb+cnj+++=sourly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
turning ^nvbg+++xvbg+=turning
to ^in++++=to
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said
" ^zz++++="Gentlemen,
gentlemen ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
see ^vb+vprv+tht0++=see
we ^pp1a+pp1+++=we
all ^rb++++=all
aspire ^vb++++=aspire
to ^in++++=to
the ^ati++++=the
possession ^nn++++=possession
of ^in++++=of
this ^dt+dem+++=this
piece ^nn++++=piece
of ^in++++=of
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
we ^pp1a+pp1+++=we
all ^rb++++=all
have ^vb+hv+vrb++=have
a ^at++++=a
perfectly ^rb+amp+++=perfectly
equal ^jj+atrb+++=equal
right ^nn++++=right
to ^to+ncmp+++=to
it ^pp3+it+++=it
the ^ati++++=the
right ^nn++++=right
of ^in++++=of
hungry ^jj+atrb+++=hungry
people ^nns++++=people.
. ^zz++++=EXTRAWORD
Well ^rb+cnj+++=Well,
, ^zz++++=EXTRAWORD
let ^j+++xvbn+=let
us ^pp1o+pp1+++=us
divide ^vb++++=divide
equally ^rb++++=equally
this ^dt+dem+++=this
frugal ^jj+atrb+++=frugal
meal ^nn++++=meal.
. ^zz++++=EXTRAWORD
Devil ^nn++++=Devil
take ^vb++++=take
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
indeed ^rb++++=indeed
a ^at++++=a
ludicrous ^jj+atrb+++=ludicrous
position ^nn+nom+++=position
we ^pp1a+pp1+++=we
are ^vb+ber+vrb++=are
in ^in+strn+++=in!
! ^zz++++=EXTRAWORD
But ^cc+cls+++=But
what ^wdt+who+++=what
else ^rb+cnj+++=else
is ^vbz+bez+vrb++=is
there ^rn+pl+++=there
to ^to++++=to
do ^vbi++++=do?
? ^zz++++=EXTRAWORD
In ^in++++=In
my ^pp$+pp1+++=my
haste ^nn++++=haste
to ^to++++=to
start ^vbi++++=start
before ^cs+sub+++=before
the ^ati++++=the
road ^npl++++=road
got ^vbd+++xvbn+=got
spoiled ^vbd+++xvbn+=spoiled
Allow ^vb++++=Allow
me ^pp1o+pp1+++=me
to ^to++++=to
offer ^vbi++++=offer
you ^pp2+pp2+++=you"
" ^zz++++=EXTRAWORD
With ^in++++=With
this ^dt+dem+++=this
he ^pp3a+pp3+++=he
handed ^vbd+++xvbnx+=handed
a ^at++++=a
piece ^nn++++=piece
of ^in++++=of
the ^ati++++=the
bread ^nn++++=bread
to ^in++++=to
Mamaieff ^np+++??+=Mamaieff.
. ^zz++++=EXTRAWORD
The ^ati++++=The
merchant ^nn+nom+++=merchant
looked ^vbd+++xvbn+=looked
at ^rb++++=at
it ^pp3+it+++=it
askance ^nn+nom+++=askance,
, ^zz++++=EXTRAWORD
cocked ^j+++xvbn+=cocked
his ^pp$+pp3+++=his
head ^jjb++++=head
on ^in++++=on
one ^cd1++++=one
side ^nn++++=side,
, ^zz++++=EXTRAWORD
measured ^j+++xvbn+=measured
with ^in++++=with
his ^pp$+pp3+++=his
eye ^nn++++=eye
the ^ati++++=the
piece ^nn++++=piece
of ^in++++=of
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bolted ^vbd+++xvbn+=bolted
his ^pp$+pp3+++=his
share ^nn++++=share
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Isaiah ^np++++=Isaiah
took ^vbd+++xvbn+=took
what ^wdt+who+++=what
was ^vbd+bedz+aux++=was
left ^vpsv++agls+xvbnx+=left
and ^cc+phrs+++=and
gave ^vbd+++xvbn+=gave
me ^pp1o+pp1+++=me
my ^pp$+pp1+++=my
share ^nn++++=share
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
more ^ql++++=more
we ^pp1a+pp1+++=we
sat ^vbd+++xvbn+=sat
down ^rb+phrv+++=down
side ^nn++++=side
by ^in++++=by
side ^nn++++=side,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
time ^nn++++=time
silently ^rb++++=silently
munching ^vbg+++xvbg+=munching
our ^pp$+pp1+++=our
what ^wdt+who+++=what
shall ^md+prd+++=shall
I ^pp1a+pp1+++=I
call ^vb++++=call
it ^pp3+it+++=it?
? ^zz++++=EXTRAWORD
For ^in++++=For
lack ^nn++++=lack
of ^in++++=of
a ^at++++=a
better ^jjr+atrb+++=better
word ^nn++++=word
to ^to++++=to
describe ^vbi++++=describe
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+tht0++=suppose
I ^pp1a+pp1+++=I
must ^md+nec+++=must
call ^vb++++=call
it ^pp3+it+++=it
bread ^nn++++=bread.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
of ^in++++=of
the ^ati++++=the
consistency ^nn++++=consistency
of ^in++++=of
clay ^nn++++=clay,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
it ^pp3+it+++=it
smelt ^vbd+++xvbn+=smelt
of ^in++++=of
sheepskin ^nn+++??+=sheepskin,
, ^zz++++=EXTRAWORD
saturated ^j+++xvbn+=saturated
with ^in++++=with
perspiration ^nn+nom+++=perspiration,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
the ^ati++++=the
stale ^jj+atrb+++=stale
odour ^nn++++=odour
of ^in++++=of
rotten ^jj+atrb+++=rotten
cabbage ^nn+nom+++=cabbage;
; ^zz++++=EXTRAWORD
its ^pp$+it+++=its
flavour ^nn++++=flavour
no ^at++++=no
words ^nns++++=words
could ^md+pos+++=could
express ^jjb++++=express!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
ate ^vbd+++xvbnx+=ate
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
as ^ql++++=as
I ^pp1a+pp1+++=I
silently ^rb++++=silently
watched ^vbd+++xvbn+=watched
the ^ati++++=the
dirty ^jj+atrb+++=dirty
fragments ^nns+nom+++=fragments
of ^in++++=of
the ^ati++++=the
river ^npl++++=river's
's ^$++++=EXTRAWORD
winter ^nn++++=winter
attire ^nn++++=attire
float ^nn++++=float
slowly ^rb++++=slowly
past ^jjb++++=past.
. ^zz++++=EXTRAWORD
" ^zz++++="Now
now ^rn+tm+++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
what ^wdt+who+++=what
they ^pp3a+pp3+++=they
call ^vb++++=call
bread ^nn++++=bread!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
our ^pp$+pp1+++=our
judge ^nn++++=judge,
, ^zz++++=EXTRAWORD
looking ^vbg+++xvbg+=looking
reproachfully ^rb++++=reproachfully
at ^in++++=at
the ^ati++++=the
sour ^jj+atrb+++=sour
lump ^nn++++=lump
in ^in++++=in
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
Russian ^jj+atrb+++=Russian
peasant ^nn+nom+++=peasant's
's ^$++++=EXTRAWORD
food ^nn++++=food!
! ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
eats ^vbz++++=eats
this ^dt+dem+++=this
stuff ^nn++++=stuff
while ^cs+sub+++=while
the ^ati++++=the
peasants ^nns+nom+++=peasants
of ^in++++=of
other ^ap++++=other
countries ^nns++++=countries
eat ^vb++++=eat
cheese ^nn++++=cheese,
, ^zz++++=EXTRAWORD
good ^jj+atrb+++=good
wheaten ^jj+atrb++xvbn+=wheaten
bread ^nn++++=bread,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
drink ^nn++++=drink
wine ^nn++++=wine.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
sawdust ^nn++++=sawdust,
, ^zz++++=EXTRAWORD
trash ^nn++++=trash,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
refuse ^nn++++=refuse
of ^in++++=of
all ^abn++++=all
sorts ^nns++++=sorts
in ^in++++=in
this ^dt+dem+++=this
bread ^nn++++=bread;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
our ^pp$+pp1+++=our
peasant ^nn+nom+++=peasant's
's ^$++++=EXTRAWORD
food ^nn++++=food
on ^in++++=on
the ^ati++++=the
eve ^nn++++=eve
of ^in++++=of
the ^ati++++=the
twentieth ^od++++=twentieth
century ^nn++++=century!
! ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
should ^md+nec+++=should
like ^vb++++=like
to ^to+vcmp+++=to
know ^vbi+vprv+++=know
why ^wrb+who+whcl++=why
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
so ^ql++++=so?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
As ^in++++=As
the ^ati++++=the
question ^nn+nom+++=question
seemed ^vbd+seem++xvbn+=seemed
addressed ^vbd+++xvbn+=addressed
to ^in++++=to
the ^ati++++=the
merchant ^nn+nom+++=merchant,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
sighed ^vbd+++xvbnx+=sighed
deeply ^rb+cnj+++=deeply,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
meekly ^rb++++=meekly
answered ^vbd+vpub++xvbn+=answered,
, ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
not ^xnot++not++=not
very ^ql+amp+++=very
grand ^np++++=grand
food ^nn++++=food
not ^xnot++not++=not
attractive ^jj++++=attractive!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="But
but ^cc++++=EXTRAWORD
I ^pp1a+pp1+++=I
ask ^vb++++=ask
you ^pp2+pp2+++=you
why ^wrb+who+++=why,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
demanded ^vwbn+vsua++xvbn+=demanded
the ^ati++++=the
judge ^nn++++=judge.
. ^zz++++=EXTRAWORD
" ^zz++++="Why?
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suppose ^vb+vprv+++=suppose
because ^cs+cos+++=because
the ^ati++++=the
land ^nn++++=land
is ^vbz+bez+aux++=is
exhausted ^vpsv++agls+xvbnx+=exhausted,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
I ^pp1a+pp1+++=I
may ^md+pos+++=may
say ^vb+vpub+++=say
so ^rb++++=so."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Ahem!
ahem ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Nonsense ^nn++++=Nonsense,
, ^zz++++=EXTRAWORD
no ^at++++=no
such ^abl++++=such
thing ^nn++++=thing!
! ^zz++++=EXTRAWORD
All ^abn++++=All
this ^dt+dem+++=this
talk ^nn++++=talk
about ^in++++=about
exhausted ^vprf+++xvbn+=exhausted
land ^nn++++=land
is ^vbz+bez+vrb++=is
useless ^jj+pred+++=useless;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
nothing ^pn++++=nothing
but ^cc++++=but
a ^at++++=a
fancy ^nn++++=fancy
of ^in++++=of
the ^ati++++=the
statisticians ^nns++++=statisticians."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
On ^in++++=On
hearing ^xvbg+++xvbg+=hearing
this ^dt+dem+++=this
remark ^nn++++=remark
Kireelka ^np+++??+=Kireelka
sighed ^vbd+++xvbn+=sighed
deeply ^rb+cnj+++=deeply,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
crushed ^jj+++xvbn+=crushed
his ^pp$+pp3+++=his
hat ^nn++++=hat
down ^rp++++=down
on ^in++++=on
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
tell ^vb++++=tell
me ^pp1o+pp1+++=me
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
good ^jj++++=good
fellow ^jjb++++=fellow,
, ^zz++++=EXTRAWORD
how ^wrb+who+whq++=how
does ^vbz+doz+vrb++=does
your ^pp$+pp2+++=your
land ^nn++++=land
yield ^nn++++=yield?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
the ^ati++++=the
judge ^nn++++=judge.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
depends ^vbz++++=depends.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
land ^nn++++=land
is ^vbz+bez+vrb++=is
healthy ^jj+pred+++=healthy
it ^pp3+it+++=it
yields ^vbz++++=yields
well ^jj+pred+++=well,
, ^zz++++=EXTRAWORD
as ^ql++++=as
much ^ap++++=much
as ^ql++++=as
you ^pp2+pp2+++=you
can ^md+pos+++=can
want ^vb++++=want."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Come,
come ^vprf+++xvbn+=EXTRAWORD
, ^zz++++=EXTRAWORD
now ^rn+dspt+++=now,
, ^zz++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
try ^vb++++=try
to ^to+vcmp+++=to
get ^vbi++++=get
out ^rb+phrv+++=out
of ^in++++=of
it ^pp3+it+++=it!
! ^zz++++=EXTRAWORD
But ^cc+cls+++=But
give ^vb++++=give
a ^at++++=a
straight ^jj+atrb+++=straight
answer ^nn++++=answer.
. ^zz++++=EXTRAWORD
Does ^vbz+doz+vrb++=Does
your ^pp$+pp2+++=your
land ^nn++++=land
give ^vb++++=give
good ^jj++++=good
crops ^vbz++++=crops?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
- ^zz++++=-that
that ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+vrb++=is
then ^rn+tm+++=then"
" ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+aux++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
lie ^vb++++=lie!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
good ^jj+atrb+++=good
hands ^nns++++=hands
work ^nn++++=work
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
why ^wrb+who+++=why,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
all ^abn++++=all
right ^jj++++=right"
" ^zz++++=EXTRAWORD
" ^zz++++="Ah-ha!
ah ^uh++++=EXTRAWORD
- ^zz++++=EXTRAWORD
ha ^uh++++=EXTRAWORD
! ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
you ^pp2+pp2+++=you
hear ^vb+vprv+tht0++=hear
that ^tht+vcmp+++=that?
? ^zz++++=EXTRAWORD
Good ^jj+atrb+++=Good
hands ^nns++++=hands!
! ^zz++++=EXTRAWORD
There ^ex+pex+++=There
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is!
! ^zz++++=EXTRAWORD
No ^at++++=No
hands ^nns++++=hands
to ^in++++=to
work ^nn++++=work
the ^ati++++=the
land ^nn++++=land!
! ^zz++++=EXTRAWORD
And ^cc+cls+++=And
why ^wrb+who+++=why?
? ^zz++++=EXTRAWORD
What ^wdt+who+whq++=What
do ^vb+do+aux++=do
we ^pp1a+pp1+++=we
see ^vb+vprv+++=see?
? ^zz++++=EXTRAWORD
Drunkenness ^nns+nom+++=Drunkenness
and ^cc++++=and
slackness ^nns+nom+++=slackness,
, ^zz++++=EXTRAWORD
idleness ^nns+nom+++=idleness,
, ^zz++++=EXTRAWORD
sloth ^nn++++=sloth.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
no ^at++++=no
authority ^nn+nom+++=authority
over ^in++++=over
the ^ati++++=the
peasants ^nns+nom+++=peasants.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
they ^pp3a+pp3+++=they
happen ^vb+++??+=happen
to ^to+vcmp+++=to
have ^vbi++vrb++=have
a ^at++++=a
bad ^jj+atrb+++=bad
crop ^nn++++=crop
one ^cd1++++=one
year ^nn++++=year,
, ^zz++++=EXTRAWORD
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Zemstvo ^np+++??+=Zemstvo
comes ^vbz++++=comes
at ^rb++++=at
once ^rb"+tm+++=once
to ^in++++=to
their ^pp$+pp3+++=their
aid ^nn++++=aid,
, ^zz++++=EXTRAWORD
saying ^vbg+++xvbg+=saying,
, ^zz++++=EXTRAWORD
' ^zz++++='Here
here ^rn+pl+++=EXTRAWORD
is ^vbz+bez+vrb++=is
seed ^nn++++=seed
for ^in++++=for
you ^pp2+pp2+++=you;
; ^zz++++=EXTRAWORD
sow ^vb++++=sow
your ^pp$+pp2+++=your
land ^nn++++=land,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
friend ^nn++++=friend.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here
is ^vbz+bez+vrb++=is
bread ^nn++++=bread;
; ^zz++++=EXTRAWORD
eat ^vb++++=eat
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
good ^jj+atrb+++=good
friend ^nn++++=friend.'
. ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
Now ^rn+tm+++=Now
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
all ^abn++++=all
wrong ^jj++++=wrong!
! ^zz++++=EXTRAWORD
Why ^wrb+who+whq++=Why
did ^vbd+dod+aux++=did
the ^ati++++=the
land ^nn++++=land
yield ^nn++++=yield
good ^jj+atrb+++=good
harvests ^nns+++??+=harvests
up ^rp++++=up
till ^in++++=till
1861 ^cd+date+++=1861?
? ^zz++++=EXTRAWORD
Because ^cs+cos+++=Because
when ^wrb+who+++=when
the ^ati++++=the
crops ^nns++++=crops
were ^vbd+bed+vrb++=were
not ^xnot++not++=not
good ^jj++++=good
the ^ati++++=the
peasant ^nn+nom+++=peasant
was ^vbd+bedz+aux++=was
brought ^vpsv++agls+xvbnx+=brought
before ^in++++=before
his ^pp$+pp3+++=his
master ^nn++++=master,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
asked ^vbd+vsua++xvbn+=asked
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
' ^zz++++='How
how ^wrb+who+whq++=EXTRAWORD
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
sow ^vb++++=sow?
? ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
did ^vbd+dod+vrb++=did
you ^pp2+pp2+++=you
plough ^nn++++=plough?'
? ^zz++++=EXTRAWORD
' ^zz++++=EXTRAWORD
and ^rb++++=and
so ^rb"++++=so
on ^rb"++++=on.
. ^zz++++=EXTRAWORD
The ^ati++++=The
master ^nn++++=master
then ^rn+tm+++=then
gave ^vbd+++xvbn+=gave
him ^pp3o+pp3+++=him
some ^dti++++=some
seed ^nn++++=seed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
if ^cs+cnd+++=if
the ^ati++++=the
crops ^nns++++=crops
were ^vbd+bed+vrb++=were
then ^rn+tm+++=then
not ^xnot++not++=not
good ^jj++++=good
the ^ati++++=the
peasant ^nn+nom+++=peasant
answered ^vbd+vpub++xvbn+=answered
for ^in+ppvb+++=for
