This ^dt+pdem+++=This
. ^zz++++=EXTRAWORD
The ^ati++++=The
circle ^nn++++=circle
of ^in++++=of
their ^pp$+pp3+++=their
advance ^nn+nom+++=advance
looked ^vbd+++xvbn+=looked
somehow ^rb++++=somehow
like ^in++++=like
the ^ati++++=the
surge ^nn++++=surge
shoreward ^rb++++=shoreward
of ^in++++=of
a ^at++++=a
great ^jj+atrb+++=great
wave ^nn++++=wave,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
similarity ^nn+nom+++=similarity
was ^vbd+bedz+aux++=was
heightened ^vpsv++by+xvbnx+=heightened
by ^in++++=by
the ^ati++++=the
nodding ^jj+atrb++xvbg+=nodding
glimpses ^nns++++=glimpses
of ^in++++=of
the ^ati++++=the
light ^nn++++=light
eagles ^nns++++=eagles'
' ^zz++++=EXTRAWORD
feathers ^nns+nom+++=feathers
in ^in++++=in
their ^pp$+pp3+++=their
hair ^nn++++=hair.
. ^zz++++=EXTRAWORD
The ^ati++++=The
run ^nn++++=run
across ^in+pl+++=across
the ^ati++++=the
honey ^nn++++=honey-combed
- ^zz++++=EXTRAWORD
combed ^vbd+++xvbn+=EXTRAWORD
plain ^nn++++=plain
was ^vbd+bedz+vrb++=was
hazardous ^jj+pred+++=hazardous--even
-- ^--+clp+++=EXTRAWORD
even ^rb++++=EXTRAWORD
to ^in++++=to
Indian ^jj+atrb+++=Indian
ponies ^nns++++=ponies--and
-- ^--+clp+++=EXTRAWORD
and ^cc+cls+++=EXTRAWORD
three ^cd++++=three
went ^vbd+++xvbn+=went
down ^in++++=down
kicking ^xvbg+++xvbg+=kicking,
, ^zz++++=EXTRAWORD
one ^pn++++=one
after ^in++++=after
the ^ati++++=the
other ^ap++++=other.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
of ^in++++=of
the ^ati++++=the
riders ^nns++++=riders
lay ^vbd+++xvbn+=lay
stunned ^xvbn+++xvbn+=stunned.
. ^zz++++=EXTRAWORD
The ^ati++++=The
third ^nn++++=third
sat ^vbd+++xvbn+=sat
up ^rp++++=up
and ^cc++++=and
began ^vbd+++xvbn+=began
to ^to++++=to
rub ^vbi++++=rub
his ^pp$+pp3+++=his
knee ^nn++++=knee.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pony ^nn++++=pony
belonging ^vwbg+++xvbg+=belonging
to ^in++++=to
Miss ^npt++++=Miss
Caldwell ^np++++=Caldwell,
, ^zz++++=EXTRAWORD
becoming ^vbg+++xvbg+=becoming
frightened ^jj+++xvbn+=frightened,
, ^zz++++=EXTRAWORD
threw ^j+++xvbn+=threw
itself ^ppl++++=itself
and ^cc++++=and
lay ^vpsv++agls+xvbn+=lay
on ^rb+phrv+++=on
its ^pp$+it+++=its
side ^nn++++=side,
, ^zz++++=EXTRAWORD
kicking ^vbg+++xvbg+=kicking
out ^rp+pl+++=out
frantically ^rb++++=frantically
with ^in++++=with
its ^pp$+it+++=its
hind ^jjb+atrb+++=hind
legs ^nns++++=legs.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
proper ^jj+atrb+++=proper
moment ^nn++++=moment
Alfred ^nn++++=Alfred
cocked ^vbd+++xvbn+=cocked
his ^pp$+pp3+++=his
rifle ^nn++++=rifle
and ^cc++++=and
rose ^nn+++xvbn+=rose
swiftly ^rb++++=swiftly
to ^in++++=to
his ^pp$+pp3+++=his
knees ^nns++++=knees.
. ^zz++++=EXTRAWORD
As ^ql++++=As
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
so ^rb+cnj+++=so,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mound ^nn+++??+=mound
on ^in++++=on
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
kneeling ^nvbg+++xvbg+=kneeling
caved ^vwbn+++xvbn+=caved
into ^in++++=into
the ^ati++++=the
hole ^nn++++=hole
beneath ^in+pl+++=beneath
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
threw ^vbd+++xvbn+=threw
him ^pp3o+pp3+++=him
forward ^rb++++=forward
on ^in++++=on
his ^pp$+pp3+++=his
face ^nn++++=face.
. ^zz++++=EXTRAWORD
With ^in++++=With
a ^at++++=a
furious ^jj+atrb+++=furious
curse ^nn++++=curse,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
sprang ^vbd+++xvbnx+=sprang
to ^in++++=to
his ^pp$+pp3+++=his
feet ^nns++++=feet
and ^cc++++=and
levelled ^jj+++xvbn+=levelled
his ^pp$+pp3+++=his
rifle ^nn++++=rifle
at ^in++++=at
the ^ati++++=the
thick ^nn++++=thick
of ^in++++=of
the ^ati++++=the
press ^nn++++=press.
. ^zz++++=EXTRAWORD
The ^ati++++=The
scheme ^nn++++=scheme
worked ^vbd+++xvbn+=worked.
. ^zz++++=EXTRAWORD
In ^in++++=In
a ^at++++=a
flash ^nn++++=flash
every ^at++++=every
savage ^nn++++=savage
disappeared ^vbd+seem++xvbn+=disappeared
behind ^in+pl+++=behind
his ^pp$+pp3+++=his
pony ^nn++++=pony,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
nothing ^pn++++=nothing
was ^vbd+bedz+aux++=was
to ^to++++=to
be ^vbi+vbi+aux++=be
seen ^vpsv++agls+xvbnx+=seen
but ^cc++++=but
an ^at++++=an
arm ^nn++++=arm
and ^cc++++=and
a ^at++++=a
leg ^nn++++=leg.
. ^zz++++=EXTRAWORD
The ^ati++++=The
band ^nn++++=band
divided ^vwbn+++xvbn+=divided
on ^in++++=on
either ^dtx++++=either
hand ^nn++++=hand
as ^in++++=as
promptly ^rb++++=promptly
as ^cs+sub+++=as
though ^cs+sub+++=though
the ^ati++++=the
signal ^nn++++=signal
for ^in++++=for
such ^abl++++=such
a ^at++++=a
drill ^nn++++=drill
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
given ^vpsv++agls+xvbnx+=given,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
swept ^vbd+++xvbn+=swept
gracefully ^rb++++=gracefully
around ^rb++++=around
in ^in++++=in
two ^cd++++=two
long ^jj+atrb+++=long
circles ^nns++++=circles
until ^cs+sub+++=until
it ^pp3+it+++=it
reined ^vbd+++xvbn+=reined
up ^rp++++=up
motionless ^jj++++=motionless
at ^in++++=at
nearly ^rb+down+++=nearly
the ^ati++++=the
exact ^jj+atrb+++=exact
point ^nn++++=point
from ^in++++=from
which ^whp+rel+pied++=which
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
started ^vprf+++xvbnx+=started
on ^in++++=on
its ^pp$+it+++=its
imposing ^jj+atrb++xvbg+=imposing
charge ^nn++++=charge.
. ^zz++++=EXTRAWORD
Alfred ^np++++=Alfred
had ^vb+hv+aux++=had
not ^xnot++not++=not
fired ^vbd+++xvbn+=fired
a ^at++++=a
shot ^nn+++xvbn+=shot.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
turned ^vbd+++xvbnx+=turned
to ^in++++=to
the ^ati++++=the
girl ^nn++++=girl
with ^in++++=with
a ^at++++=a
short ^jj+atrb+++=short
laugh ^nn++++=laugh.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
lay ^vbd+++xvbnx+=lay
face ^nn++++=face
upward ^jjb++++=upward
on ^in++++=on
the ^ati++++=the
ground ^nn++++=ground,
, ^zz++++=EXTRAWORD
staring ^vbg+++xvbg+=staring
at ^rb++++=at
the ^ati++++=the
sky ^nn++++=sky
with ^in++++=with
wide ^jj++++=wide-open,
- ^zz++++=EXTRAWORD
open ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
horror ^nn++++=horror-stricken
- ^zz++++=EXTRAWORD
stricken ^jj+atrb+++=EXTRAWORD
eyes ^nns++++=eyes.
. ^zz++++=EXTRAWORD
In ^in++++=In
her ^pp$+pp3+++=her
brow ^nn++++=brow
was ^vbd+bedz+vrb++=was
a ^at++++=a
small ^jj+atrb+++=small
blackened ^jj+atrb+++=blackened
hole ^nn++++=hole,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
under ^in++++=under
her ^pp$+pp3+++=her
head ^jjb++++=head,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
lay ^jjb+++xvbn+=lay
strangely ^rb++++=strangely
flat ^jj++++=flat
against ^in++++=against
the ^ati++++=the
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
the ^ati++++=the
grasses ^nns++++=grasses
had ^vbd+hvd+aux++=had
turned ^vprf+++xvbnx+=turned
red ^jj++++=red.
. ^zz++++=EXTRAWORD
Near ^rb++++=Near
her ^pp$+pp3+++=her
hand ^nn++++=hand
lay ^vbd+++xvbn+=lay
the ^ati++++=the
heavy ^jj+atrb+++=heavy
Colt ^np++++=Colt's
's ^$++++=EXTRAWORD
44 ^cd++++=44.
. ^zz++++=EXTRAWORD
Alfred ^nn++++=Alfred
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp3o+pp3+++=her
a ^at++++=a
minute ^nn++++=minute
without ^in++++=without
winking ^nn++++=winking.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
nodded ^vbd+++xvbnx+=nodded
his ^pp$+pp3+++=his
head ^nn++++=head.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
' ^zz++++='cause
cause ^nn++++=EXTRAWORD
I ^pp1a+pp1+++=I
fell ^vbd+++xvbnx+=fell
down ^rp++++=down
that ^cs+sub+++=that
hole ^nn++++=hole--she
-- ^--+clp+++=EXTRAWORD
she ^pp3a+pp3+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
they ^pp3a+pp3+++=they'd
'd ^vbd+hvd+aux++0=EXTRAWORD
got ^vprf+++xvbnx+=got
me ^pp1o+pp1+++=me!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
aloud ^rb++++=aloud
to ^in++++=to
himself ^ppl+pp3+++=himself.
. ^zz++++=EXTRAWORD
" ^zz++++="Pore
pore ^jj+atrb+++=EXTRAWORD
little ^jj+atrb+++=little
gal ^nn++++=gal!
! ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vb+hv+aux++=hadn't
n't ^xnot++not++0=EXTRAWORD
ought ^md"+nec+pmd"++=ought
to ^md+nec+++=to
have ^vbi+vbi+aux++=have
did ^vbd+dod+vrb++=did
it ^pp3+it+++=it!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
blushed ^vbd+++xvbnx+=blushed
deeply ^rb+cnj+++=deeply,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
turning ^nvbg+++xvbg+=turning
his ^pp$+pp3+++=his
face ^nn++++=face
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
pulled ^j+++xvbn+=pulled
down ^rp++++=down
her ^pp3o+pp3+++=her
skirt ^nn++++=skirt
until ^cs+sub+++=until
it ^pp3+it+++=it
covered ^vbd+++xvbn+=covered
her ^pp3o+pp3+++=her
ankles ^nns++++=ankles.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
picked ^vbd+++xvbnx+=picked
up ^rp++++=up
his ^pp$+pp3+++=his
Winchester ^np+nom+++=Winchester
and ^cc++++=and
fired ^vwbn+++xvbn+=fired
three ^cd++++=three
shots ^nns++++=shots.
. ^zz++++=EXTRAWORD
The ^ati++++=The
first ^od++++=first
hit ^vb+++xvbn+=hit
directly ^rb++++=directly
back ^jjb++++=back
of ^in++++=of
the ^ati++++=the
ear ^nn++++=ear
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
stunned ^jj+atrb++xvbn+=stunned
Indians ^nn++++=Indians
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
with ^in++++=with
his ^pp$+pp3+++=his
horse ^nn++++=horse.
. ^zz++++=EXTRAWORD
The ^ati++++=The
second ^od++++=second
went ^vbd+++xvbn+=went
through ^in++++=through
the ^ati++++=the
other ^ap++++=other
stunned ^jj+++xvbn+=stunned
Indian ^np++++=Indian's
's ^$++++=EXTRAWORD
chest ^nn++++=chest.
. ^zz++++=EXTRAWORD
The ^ati++++=The
third ^od++++=third
caught ^vbd+++xvbn+=caught
the ^ati++++=the
Indian ^nn++++=Indian
with ^in++++=with
the ^ati++++=the
broken ^jj+atrb++xvbn+=broken
leg ^nn++++=leg
between ^in++++=between
the ^ati++++=the
shoulders ^nns+nom+++=shoulders
just ^rb+emph+++=just
as ^ql++++=as
he ^pp3a+pp3+++=he
tried ^vbd+++xvbnx+=tried
to ^to+vcmp+++=to
get ^vbi++++=get
behind ^in+pl+++=behind
his ^pp$+pp3+++=his
struggling ^jj+atrb++xvbg+=struggling
pony ^nn++++=pony.
. ^zz++++=EXTRAWORD
Shortly ^rb+tm+++=Shortly
after ^in+strn+++=after,
, ^zz++++=EXTRAWORD
Billy ^np++++=Billy
Knapp ^np++++=Knapp
And ^cc++++=and
The ^ati++++=the
Wagon ^nn++++=wagon-train
 ^zz++++=EXTRAWORD
Train ^nn++++=EXTRAWORD
Came ^vbd+++xvbn+=came
Along ^in+strn+++=along.
 ^zz++++=EXTRAWORD
