Being ^vbg+beg++xvbg+=Being
I ^pp1a+pp1+++=I
could ^md+pos+++=could.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You'll
'll ^md+prd+++0=EXTRAWORD
hardly ^rb+down+splt++=hardly
believe ^vb+vprv+++=believe
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
honor ^nn++++=honor,
, ^zz++++=EXTRAWORD
that ^tht+vcmp+++=that
while ^cs+sub+++=while
I ^pp1a+pp1+++=I'm
'm ^vb+bem+aux++0=EXTRAWORD
working ^vbg+++xvbgx+=working,
, ^zz++++=EXTRAWORD
maybe ^rb+hdg+++=maybe
a ^at++++=a
mile ^nn++++=mile
away ^rp+pl+++=away,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
heart ^nn++++=heart
is ^vbz+bez+vrb++=is
in ^in++++=in
a ^at++++=a
flutter ^nn++++=flutter
the ^ati++++=the
whole ^jj+atrb+++=whole
way ^nn++++=way
back ^jjb++++=back,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
bare ^jj+atrb+++=bare
thoughts ^nns++++=thoughts
of ^in++++=of
the ^ati++++=the
two ^cd++++=two
little ^jj+atrb+++=little
steps ^nns++++=steps
I ^pp1a+pp1+++=I
have ^md"++pmd"++=have
to ^md+nec+++=to
walk ^vb++++=walk
upon ^in++++=upon
this ^dt+dem+++=this
bit ^nn++++=bit
of ^in++++=of
a ^at++++=a
floor ^nn++++=floor.
. ^zz++++=EXTRAWORD
So ^ql++++=So
it ^pp3+it+++=it's
's ^vbz+bez+aux++0=EXTRAWORD
no ^at++++=no
wonder ^vb++++=wonder,
, ^zz++++=EXTRAWORD
sir ^npt++++=sir,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++0=I'd
'd ^md+prd+vrb++=EXTRAWORD
thry ^nn++++=thry
to ^to++++=to
make ^vbi++++=make
it ^pp3+it+++=it
sound ^jj++++=sound
and ^cc++++=and
firm ^nn++++=firm
with ^in++++=with
any ^dti++++=any
idle ^jj+atrb+++=idle
timber ^nn++++=timber
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
applauded ^vbd+++xvbnx+=applauded
his ^pp$+pp3+++=his
resolution ^nn+nom+++=resolution
to ^to++++=to
pay ^vbi++++=pay
off ^in+pl+++=off
his ^pp$+pp3+++=his
debts ^nns++++=debts,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
steadiness ^nns+nom+++=steadiness
with ^in++++=with
which ^whp+rel+pied++=which
he ^pp3a+pp3+++=he
pursued ^vbd+++xvbnx+=pursued
his ^pp$+pp3+++=his
plans ^nns++++=plans
of ^in++++=of
conscientious ^jj+atrb+++=conscientious
economy ^nn++++=economy,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
passed ^vpsv++agls+xvbn+=passed
on ^rb+phrv+++=on.
. ^zz++++=EXTRAWORD
Many ^ap++++=Many
months ^nns++++=months
elapsed ^vwbn+++xvbn+=elapsed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
still ^rb++++=still
there ^ex+pex+++=there
appeared ^vprf+++xvbn+=appeared
no ^at++++=no
alteration ^nn+nom+++=alteration
in ^in++++=in
his ^pp$+pp3+++=his
resolutions ^nns+nom+++=resolutions
of ^in++++=of
amendment ^nn+nom+++=amendment.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
a ^at++++=a
good ^jj+atrb+++=good
workman ^nn++++=workman,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
his ^pp$+pp3+++=his
better ^jjr+atrb+++=better
habits ^nns++++=habits
he ^pp3a+pp3+++=he
recovered ^vbd+++xvbnx+=recovered
his ^pp$+pp3+++=his
former ^ap++++=former
extensive ^jj+atrb+++=extensive
and ^cc+phrs+++=and
profitable ^jj+atrb+++=profitable
employment ^nn+nom+++=employment.
. ^zz++++=EXTRAWORD
Every ^at++++=Every
thing ^nn++++=thing
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
promise ^vbi+vpub+++=promise
comfort ^nn++++=comfort
and ^cc++++=and
respectability ^nn+nom+++=respectability.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
little ^ap++++=little
more ^rbr++++=more
to ^to++++=to
add ^vbi+vpub+++=add,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^dt+pdem+++=that
shall ^md+prd+++=shall
be ^vb+be+aux++=be
told ^vpsv++agls+xvbnx+=told
quickly ^rb++++=quickly.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
one ^cd1++++=one
evening ^nn++++=evening
met ^vbd+++xvbn+=met
Pat ^np++++=Pat
Connell ^np+++??+=Connell,
, ^zz++++=EXTRAWORD
as ^ql++++=as
he ^pp3a+pp3+++=he
returned ^vbd+++xvbnx+=returned
from ^in++++=from
his ^pp$+pp3+++=his
work ^nn++++=work,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
as ^in++++=as
usual ^jj++++=usual,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
mutual ^jj++++=mutual,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
his ^pp$+pp3+++=his
side ^nn++++=side
respectful ^jj+atrb+++=respectful
salutation ^nn+nom+++=salutation,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
spoke ^vbd+++xvbnx+=spoke
a ^ap++++=a
few ^ap"++++=few
words ^nns++++=words
of ^in++++=of
encouragement ^nn+nom+++=encouragement
and ^cc++++=and
approval ^nn+nom+++=approval.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
left ^vbd+++xvbnx+=left
him ^pp3o+pp3+++=him
industrious ^jj++++=industrious,
, ^zz++++=EXTRAWORD
active ^jj++++=active,
, ^zz++++=EXTRAWORD
healthy ^jj++++=healthy--when
-- ^--+clp+++=EXTRAWORD
when ^wrb+who+++=EXTRAWORD
next ^rb++++=next
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
him ^pp3o+pp3+++=him,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
three ^cd++++=three
days ^nns++++=days
after ^in+strn+++=after,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
was ^vbd+bedz+vrb++=was
a ^at++++=a
corpse ^nn++++=corpse.
. ^zz++++=EXTRAWORD
The ^ati++++=The
circumstances ^nns+nom+++=circumstances
which ^whp+rel+subj++=which
marked ^vbd+++xvbn+=marked
the ^ati++++=the
event ^nn++++=event
of ^in++++=of
his ^pp$+pp3+++=his
death ^nn++++=death
were ^vbd+bed+vrb++=were
somewhat ^rb+down+++=somewhat
strange ^jj+pred+++=strange--I
-- ^--+clp+++=EXTRAWORD
i ^pp1a+pp1+++=EXTRAWORD
might ^md+pos+++=might
say ^vb+vpub+++=say
fearful ^jj++++=fearful.
. ^zz++++=EXTRAWORD
The ^ati++++=The
unfortunate ^jj+atrb+++=unfortunate
man ^nn++++=man
had ^vb+hv+aux++=had
accidentally ^rb++splt++=accidentally
met ^vprf+++xvbnx+=met
an ^at++++=an
early ^jj+atrb+++=early
friend ^nn++++=friend,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
returned ^vbd+++xvbn+=returned,
, ^zz++++=EXTRAWORD
after ^in++++=after
a ^at++++=a
long ^jj+atrb+++=long
absence ^nn+nom+++=absence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
in ^in++++=in
a ^at++++=a
moment ^nn++++=moment
of ^in++++=of
excitement ^nn+nom+++=excitement,
, ^zz++++=EXTRAWORD
forgetting ^vbg+vprv++xvbg+=forgetting
everything ^pn++++=everything
in ^in++++=in
the ^ati++++=the
warmth ^nn++++=warmth
of ^in++++=of
his ^pp$+pp3+++=his
joy ^nn++++=joy,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
yielded ^vbd+++xvbnx+=yielded
to ^in++++=to
his ^pp$+pp3+++=his
urgent ^jj+atrb+++=urgent
invitation ^nn+nom+++=invitation
to ^to+ncmp+++=to
accompany ^vbi++++=accompany
him ^pp3o+pp3+++=him
into ^in++++=into
a ^at++++=a
public ^jj+atrb+++=public
house ^npl++++=house,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
lay ^jjb+atrb++xvbn+=lay
close ^nn++++=close
by ^in++++=by
the ^ati++++=the
spot ^nn++++=spot
where ^wrb+who+++=where
the ^ati++++=the
encounter ^nn+nom+++=encounter
had ^vbd+hvd+aux++=had
taken ^vprf+++xvbnx+=taken
place ^nn++++=place.
. ^zz++++=EXTRAWORD
Connell ^np+++??+=Connell,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
previously ^rb+tm+++=previously
to ^to++++=to
entering ^vbi++++=entering
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
announced ^vprf+++xvbnx+=announced
his ^pp$+pp3+++=his
determination ^nn+nom+++=determination
to ^to+ncmp+++=to
take ^vbi++++=take
nothing ^pn++++=nothing
more ^rbr++++=more
than ^in++++=than
the ^ati++++=the
strictest ^jjt+atrb+++=strictest
temperance ^nn+nom+++=temperance
would ^md+prd+++=would
warrant ^nn+nom+++=warrant.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
oh ^uh++++=oh!
! ^zz++++=EXTRAWORD
who ^whp+who+whq++=who
can ^md+pos+++=can
describe ^vb++++=describe
the ^ati++++=the
inveterate ^jj+atrb+++=inveterate
tenacity ^nn+nom+++=tenacity
with ^in++++=with
which ^whp+rel+pied++=which
a ^at++++=a
drunkard ^nn++++=drunkard's
's ^$++++=EXTRAWORD
habits ^nns++++=habits
cling ^vb++++=cling
to ^in++++=to
him ^pp3o+pp3+++=him
through ^in++++=through
life ^nn++++=life.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
may ^md+pos+++=may
repent ^vb++++=repent--he
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
may ^md+pos+++=may
reform ^vb++++=reform--he
-- ^--+clp+++=EXTRAWORD
he ^pp3a+pp3+++=EXTRAWORD
may ^md+pos+++=may
look ^vb++++=look
with ^in++++=with
actual ^jj+atrb+++=actual
abhorrence ^nn+nom+++=abhorrence
upon ^in++++=upon
his ^pp$+pp3+++=his
past ^jjb+atrb+++=past
profligacy ^nn+nom+++=profligacy;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
amid ^in++++=amid
all ^abn++++=all
this ^dt+dem+++=this
reformation ^nn+nom+++=reformation
and ^cc++++=and
compunction ^nn+nom+++=compunction,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
can ^md+pos+++=can
tell ^vb++++=tell
the ^ati++++=the
moment ^nn++++=moment
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
base ^nn++++=base
and ^cc++++=and
ruinous ^jj+atrb+++=ruinous
propensity ^nn+nom+++=propensity
may ^md+pos+++=may
not ^xnot++not++=not
recur ^nn+++??+=recur,
, ^zz++++=EXTRAWORD
triumphing ^vbg+++xvbg+=triumphing
over ^in++++=over
resolution ^nn+nom+++=resolution,
, ^zz++++=EXTRAWORD
remorse ^nn++++=remorse,
, ^zz++++=EXTRAWORD
shame ^vb++++=shame,
, ^zz++++=EXTRAWORD
everything ^pn++++=everything,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
prostrating ^vbg+++xvbg+=prostrating
its ^pp$+it+++=its
victim ^nn++++=victim
once ^rb+tm+++=once
more ^rbr++++=more
in ^in++++=in
all ^abn++++=all
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
destructive ^jj+pred+++=destructive
and ^cc+phrs+++=and
revolting ^jj+++xvbg+=revolting
in ^cs+sub+++=in
that ^cs"++++=that
fatal ^jj+atrb+++=fatal
vice ^nn++++=vice.
. ^zz++++=EXTRAWORD
The ^ati++++=The
wretched ^jj+atrb+++=wretched
man ^nn++++=man
left ^vbd+++xvbn+=left
the ^ati++++=the
place ^nn++++=place
in ^in++++=in
a ^at++++=a
state ^nn++++=state
of ^in++++=of
utter ^jjb+atrb+++=utter
intoxication ^nn+nom+++=intoxication.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+aux++=was
brought ^vpsv++agls+xvbnx+=brought
home ^nr++++=home
nearly ^rb+down+++=nearly
insensible ^jj++++=insensible,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
placed ^vpsv++agls+xvbn+=placed
in ^in++++=in
his ^pp$+pp3+++=his
bed ^nn++++=bed,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
lay ^vbd+++xvbnx+=lay
in ^in++++=in
the ^ati++++=the
deep ^jj+atrb+++=deep
calm ^nn++++=calm
lethargy ^nn++++=lethargy
of ^in++++=of
drunkenness ^nns+nom+++=drunkenness.
. ^zz++++=EXTRAWORD
The ^ati++++=The
younger ^jjr+atrb+++=younger
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
family ^nn++++=family
retired ^vbd+++xvbn+=retired
to ^in++++=to
rest ^nn++++=rest
much ^ap++++=much
after ^in++++=after
their ^pp$+pp3+++=their
usual ^jj+atrb+++=usual
hour ^nn++++=hour;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
the ^ati++++=the
poor ^jj+atrb+++=poor
wife ^nn++++=wife
remained ^vbd+++xvbn+=remained
up ^rp++++=up
sitting ^nvbg+++xvbg+=sitting
by ^in++++=by
the ^ati++++=the
fire ^nn++++=fire,
, ^zz++++=EXTRAWORD
too ^ql++++=too
much ^ap++++=much
grieved ^jj+++xvbn+=grieved
and ^cc+phrs+++=and
shocked ^jj+++xvbn+=shocked
at ^rb++++=at
the ^ati++++=the
recurrence ^nn+nom+++=recurrence
of ^in++++=of
what ^wdt+who+++=what
she ^pp3a+pp3+++=she
had ^vb+hv+vrb++=had
so ^ql++++=so
little ^ap++++=little
expected ^jj+++xvbn+=expected,
, ^zz++++=EXTRAWORD
to ^to++++=to
settle ^vbi++++=settle
to ^in++++=to
rest ^nn++++=rest;
; ^zz++++=EXTRAWORD
fatigue ^nn++++=fatigue,
, ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
at ^rb++++=at
length ^rb"++++=length
overcame ^vbd+++xvbn+=overcame
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
she ^pp3a+pp3+++=she
sunk ^vbd+++xvbnx+=sunk
gradually ^rb++++=gradually
into ^in++++=into
an ^at++++=an
uneasy ^jj++++=uneasy
slumber ^jjr++++=slumber.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
could ^md+pos+++=could
not ^xnot++not++=not
tell ^vb++++=tell
how ^wrb+who+++=how
long ^rb++++=long
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
remained ^vprf+++xvbnx+=remained
in ^in++++=in
this ^dt+dem+++=this
state ^nn++++=state,
, ^zz++++=EXTRAWORD
when ^wrb+who+++=when
she ^pp3a+pp3+++=she
awakened ^vbd+++xvbnx+=awakened,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
immediately ^rb+tm+++=immediately
on ^in++++=on
opening ^xvbg+++xvbg+=opening
her ^pp3o+pp3+++=her
eyes ^nns++++=eyes,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
perceived ^vbd+vprv++xvbnx+=perceived
by ^in++++=by
the ^ati++++=the
faint ^jj++++=faint
red ^jj++++=red
light ^jj++++=light
of ^in++++=of
the ^ati++++=the
smouldering ^jj+atrb++xvbg+=smouldering
turf ^nn++++=turf
embers ^nns++++=embers,
, ^zz++++=EXTRAWORD
two ^cd++++=two
persons ^nns++++=persons,
, ^zz++++=EXTRAWORD
one ^pn++++=one
of ^in++++=of
whom ^whp+rel+pied++=whom
she ^pp3a+pp3+++=she
recognized ^vbd+vprv++xvbnx+=recognized
as ^ql++++=as
her ^pp$+pp3+++=her
husband ^nn++++=husband
noiselessly ^rb++++=noiselessly
gliding ^vbg+++xvbg+=gliding
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
" ^zz++++="Pat,
pat ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
darling ^np+nom+++=darling,
, ^zz++++=EXTRAWORD
where ^wrb+who+whq++=where
are ^vb+ber+aux++=are
you ^pp2+pp2+++=you
going ^vbg+++xvbg+=going?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
she ^pp3a+pp3+++=she.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
no ^at++++=no
answer ^nn++++=answer--the
-- ^--+clp+++=EXTRAWORD
the ^ati++++=EXTRAWORD
door ^nn++++=door
closed ^vbd+++xvbn+=closed
after ^in++++=after
them ^pp3o+pp3+++=them;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
in ^in++++=in
a ^at++++=a
moment ^nn++++=moment
she ^pp3a+pp3+++=she
was ^vbd+bedz+aux++=was
startled ^vpsv++agls+xvbnx+=startled
and ^cc++++=and
terrified ^jj++++=terrified
by ^in++++=by
a ^at++++=a
loud ^jj+atrb+++=loud
and ^cc+phrs+++=and
heavy ^jj+atrb+++=heavy
crash ^nn++++=crash,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
if ^cs+cnd+++=if
some ^dti++++=some
ponderous ^jj+atrb+++=ponderous
body ^nn++++=body
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
hurled ^vpsv++agls+xvbnx+=hurled
down ^in++++=down
the ^ati++++=the
stair ^nn++++=stair.
. ^zz++++=EXTRAWORD
Much ^ap++++=Much
alarmed ^jj+++xvbn+=alarmed,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
started ^vbd+++xvbnx+=started
up ^rp++++=up,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
going ^vbg+++xvbg+=going
to ^in++++=to
the ^ati++++=the
head ^nn++++=head
of ^in++++=of
the ^ati++++=the
staircase ^nn++++=staircase,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
called ^vbd+++xvbnx+=called
repeatedly ^rb++++=repeatedly
upon ^in++++=upon
her ^pp$+pp3+++=her
husband ^nn++++=husband,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
in ^rb++++=in
vain ^rb"++++=vain.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
returned ^vbd+++xvbnx+=returned
to ^in++++=to
the ^ati++++=the
room ^nn++++=room,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
with ^in++++=with
the ^ati++++=the
assistance ^nn+nom+++=assistance
of ^in++++=of
her ^pp$+pp3+++=her
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
whom ^whp+rel+obj++=whom
I ^pp1a+pp1+++=I
had ^vb+hv+vrb++=had
occasion ^nn++++=occasion
to ^to++++=to
mention ^nn+nom+++=mention
before ^in+strn+++=before,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
succeeded ^vbd+++xvbnx+=succeeded
in ^in++++=in
finding ^xvbg+++xvbg+=finding
and ^cc++++=and
lighting ^nn++++=lighting
a ^at++++=a
candle ^nn++++=candle,
, ^zz++++=EXTRAWORD
with ^in++++=with
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
hurried ^vbd+++xvbnx+=hurried
again ^rb+tm+++=again
to ^in++++=to
the ^ati++++=the
head ^nn++++=head
of ^in++++=of
the ^ati++++=the
staircase ^nn++++=staircase.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
bottom ^nn++++=bottom
lay ^vbd+++xvbn+=lay
what ^wdt+who+++=what
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
be ^vbi++vrb++=be
a ^at++++=a
bundle ^nn++++=bundle
of ^in++++=of
clothes ^nns++++=clothes,
, ^zz++++=EXTRAWORD
heaped ^j+++xvbn+=heaped
together ^nn+nom+++=together,
, ^zz++++=EXTRAWORD
motionless ^jj++++=motionless,
, ^zz++++=EXTRAWORD
lifeless ^jj++++=lifeless--it
-- ^--+clp+++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
her ^pp$+pp3+++=her
husband ^nn++++=husband.
. ^zz++++=EXTRAWORD
In ^in++++=In
going ^nn++++=going
down ^in++++=down
the ^ati++++=the
stairs ^nns++++=stairs,
, ^zz++++=EXTRAWORD
for ^in++++=for
what ^wdt+who+++=what
purpose ^nn++++=purpose
can ^md+pos+++=can
never ^rb++++=never
now ^rn+tm+++=now
be ^vb+be+aux++=be
known ^vpsv++agls+xvbnx+=known,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen
helplessly ^rb++++=helplessly
and ^cc+phrs+++=and
violently ^rb++++=violently
to ^in++++=to
the ^ati++++=the
bottom ^nn++++=bottom,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
coming ^vbg+++xvbg+=coming
head ^jjb++++=head
foremost ^jj++++=foremost,
, ^zz++++=EXTRAWORD
the ^ati++++=the
spine ^nn++++=spine
at ^in++++=at
the ^ati++++=the
neck ^nn++++=neck
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
dislocated ^vwbn+++xvbn+=dislocated
by ^in++++=by
the ^ati++++=the
shock ^nn++++=shock,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
instant ^jj+atrb+++=instant
death ^nn++++=death
must ^md+nec+++=must
have ^vb+hv+aux++=have
ensued ^vprf+++xvbnx+=ensued.
. ^zz++++=EXTRAWORD
The ^ati++++=The
body ^nn++++=body
lay ^vbd+++xvbn+=lay
upon ^in++++=upon
that ^cs+sub+++=that
landing ^nvbg+++xvbg+=landing-place
- ^zz++++=EXTRAWORD
place ^nn++++=EXTRAWORD
to ^to++++=to
which ^whp+who+++=which
his ^pp$+pp3+++=his
dream ^nn++++=dream
had ^vbd+hvd+aux++=had
referred ^vprf+++xvbnx+=referred.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
scarcely ^rb+down+++=scarcely
worth ^in++++=worth
endeavouring ^xvbg+++xvbg+=endeavouring
to ^in++++=to
clear ^jj++++=clear
up ^rp++++=up
a ^at++++=a
single ^jj+atrb+++=single
point ^nn++++=point
in ^in++++=in
a ^at++++=a
narrative ^nn++++=narrative
where ^wrb+who+++=where
all ^rb++++=all
is ^vbz+bez+vrb++=is
mystery ^nn+nom+++=mystery;
; ^zz++++=EXTRAWORD
yet ^rb++++=yet
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
help ^vb++++=help
suspecting ^vbg+vprv++xvbg+=suspecting
that ^tht+vcmp+++=that
the ^ati++++=the
second ^od++++=second
figure ^nn++++=figure
which ^whp+rel+subj++=which
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
seen ^vpsv++agls+xvbnx+=seen
in ^in++++=in
the ^ati++++=the
room ^nn++++=room
by ^in++++=by
Connell ^np++++=Connell's
's ^$++++=EXTRAWORD
wife ^nn++++=wife
on ^in++++=on
the ^ati++++=the
night ^nn++++=night
of ^in++++=of
his ^pp$+pp3+++=his
death ^nn++++=death,
, ^zz++++=EXTRAWORD
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
no ^at++++=no
other ^ap++++=other
than ^in++++=than
his ^pp$+pp3+++=his
own ^ap++++=own
shadow ^nn++++=shadow.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
suggested ^vbd+vpub++xvbnx+=suggested
this ^dt+dem+++=this
solution ^nn+nom+++=solution
of ^in++++=of
the ^ati++++=the
difficulty ^nn++++=difficulty;
; ^zz++++=EXTRAWORD
but ^cc+cls+++=but
she ^pp3a+pp3+++=she
told ^vbd+vpub++xvbnx+=told
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
the ^ati++++=the
unknown ^jj+atrb+++=unknown
person ^nn++++=person
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
considerably ^rb++++=considerably
in ^in++++=in
advance ^nn+nom+++=advance
of ^in++++=of
the ^ati++++=the
other ^ap++++=other,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
on ^in++++=on
reaching ^xvbg+++xvbg+=reaching
the ^ati++++=the
door ^nn++++=door,
, ^zz++++=EXTRAWORD
had ^vbd+hvd+aux++=had
turned ^vprf+++xvbnx+=turned
back ^rb+phrv+++=back
as ^cs+sub+++=as
if ^cs+cnd+++=if
to ^to++++=to
communicate ^nn+nom+++=communicate
something ^pn++++=something
to ^in++++=to
his ^pp$+pp3+++=his
companion ^nn++++=companion--it
-- ^--+clp+++=EXTRAWORD
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
then ^rn+tm+++=then
a ^at++++=a
mystery ^nn+nom+++=mystery.
. ^zz++++=EXTRAWORD
Was ^vbd+bedz+vrb++=Was
the ^ati++++=the
dream ^nn++++=dream
verified? ^nn+++??+=verified?--whither
-- ^--+clp+++=EXTRAWORD
whither ^jjr++++=EXTRAWORD
had ^vb+hv+vrb++=had
the ^ati++++=the
disembodied ^jj+atrb++xvbn+=disembodied
spirit ^nn++++=spirit
sped? ^nn+++??+=sped?--who
-- ^--+clp+++=EXTRAWORD
who ^whp+who+whq++=EXTRAWORD
can ^md+pos+++=can
say ^vb+vpub+++=say?
? ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
know ^vb+vprv+++=know
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
left ^vbd+++xvbnx+=left
the ^ati++++=the
house ^nn++++=house
of ^in++++=of
death ^nn++++=death
that ^tht+rel+++=that
day ^nn++++=day
in ^in++++=in
a ^at++++=a
state ^nn++++=state
of ^in++++=of
horror ^nn++++=horror
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
describe ^vb++++=describe.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
seemed ^vbd+seem++xvbn+=seemed
to ^to+vcmp+++=to
me ^vbi++++=me
that ^dt+dem+++=that
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
scarce ^jj++++=scarce
awake ^jj++++=awake.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
heard ^vbd+vprv++xvbnx+=heard
and ^cc+phrs+++=and
saw ^vbd+vprv++xvbn+=saw
everything ^pn++++=everything
as ^cs+sub+++=as
if ^cs+cnd+++=if
under ^in++++=under
the ^ati++++=the
spell ^nn++++=spell
of ^in++++=of
a ^at++++=a
nightmare ^nn++++=nightmare.
. ^zz++++=EXTRAWORD
the ^ati++++=The
coincidence ^nn+nom+++=coincidence
was ^vbd+bedz+vrb++=was
terrible ^jj+pred+++=terrible.
. ^zz++++=EXTRAWORD
