We ^pp1a+pp1+++=We
has ^vbz+hvz+aux++=has
become ^vprf+++xvbn+=become
a ^at++++=a
habit ^nn++++=habit.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sort ^rb+hdg+++=sort
of ^rb"+hdg"+++=of
felt ^vbd+vprv++xvbn+=felt--well,
-- ^--+clp+++=EXTRAWORD
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
something ^pn++++=something
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
that ^cs+sub+++=that
you ^pp2+pp2+++=you----"
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You're
you ^pp2+pp2+++=EXTRAWORD
're ^vb+ber+vrb++0=EXTRAWORD
a ^at++++=a
nice ^jj+atrb+++=nice
boy ^nn++++=boy,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Miss ^npt++++=Miss
Meron ^np++++=Meron.
. ^zz++++=EXTRAWORD
" ^zz++++="By
by ^in++++=EXTRAWORD
the ^ati++++=the
way ^nn++++=way,
, ^zz++++=EXTRAWORD
did ^vbd+dod+aux++=did
I ^pp1a+pp1+++=I
tell ^vb++++=tell
you ^pp2+pp2+++=you
that ^cs+sub+++=that
I ^pp1a+pp1+++=I
married ^vbd+++xvbnx+=married
the ^ati++++=the
manager ^nn++++=manager
of ^in++++=of
the ^ati++++=the
show ^nn++++=show
the ^ati++++=the
week ^nn++++=week
after ^cs+sub+++=after
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
back ^rb+phrv+++=back?
? ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
go ^vb++++=go
to ^in++++=to
Bloomington ^np+++??+=Bloomington
to ^to++++=to-night,
- ^zz++++=EXTRAWORD
night ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
then ^rn+tm+++=then
we ^pp1a+pp1+++=we
jump ^vb++++=jump
to ^in++++=to
St ^npt++++=St.
. ^zz++++=EXTRAWORD
Paul ^np++++=Paul.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
came ^vbd+++xvbnx+=came
around ^in++++=around
here ^rn+pl+++=here
just ^rb+emph+++=just
as ^in++++=as
usual ^jj++++=usual,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because--well--because----"
-- ^--+clp+++=EXTRAWORD
well ^rb+dspt+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
because ^cs+cos+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
-- ^--+clp+++=EXTRAWORD
" ^zz++++=EXTRAWORD
Tony ^np++++=Tony's
's ^$++++=EXTRAWORD
gift ^nn++++=gift
for ^in++++=for
remembering ^xvbg+++xvbg+=remembering
faces ^nns++++=faces
and ^cc++++=and
facts ^nns++++=facts
amounts ^nns++++=amounts
to ^in++++=to
genius ^nn++++=genius.
. ^zz++++=EXTRAWORD
With ^in++++=With
two ^cd++++=two
deft ^jj+atrb+++=deft
movements ^nns+nom+++=movements
he ^pp3a+pp3+++=he
whisked ^vbd+++xvbnx+=whisked
two ^cd++++=two
papers ^nns++++=papers
from ^in++++=from
among ^in++++=among
the ^ati++++=the
many ^ap++++=many
in ^in++++=in
the ^ati++++=the
rack ^nn++++=rack,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
held ^vwbn+vprv++xvbn+=held
them ^pp3o+pp3+++=them
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
" ^zz++++="Kewaskum
kewaskum ^nn+++??+=EXTRAWORD
Courier ^nn++++=Courier?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
suggested ^vbd+vpub++xvbnx+=suggested.
. ^zz++++=EXTRAWORD
" ^zz++++="Nix,"
nix ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Mercedes ^np++++=Mercedes
Meron ^np+++??+=Meron,
, ^zz++++=EXTRAWORD
" ^zz++++="I'll
i ^pp1a+pp1+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
take ^vb++++=take
a ^at++++=a
Chicago ^np++++=Chicago
Scream ^vb++++=Scream."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="London
london ^np++++=EXTRAWORD
Times ^nns++++=Times?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Tony ^np++++=Tony.
. ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
replied ^vbd+vpub++xvbn+=replied
Guy ^np++++=Guy
Peel ^nn++++=Peel.
 ^zz++++=EXTRAWORD
 ^zz++++="Give
Give ^vb++++=EXTRAWORD
Me ^pp1o+pp1+++=me
The ^ati++++=the
San ^np++++=San
Antonio ^np++++=Antonio
Express ^jjb++++=Express."
 ^zz++++=EXTRAWORD
 ^zz++++=EXTRAWORD
