This ^dt+pdem+++=This
a ^at++++=a
fellow ^nn++++=fellow
named ^vbd+++xvbn+=named
Rudolph ^np+++??+=Rudolph
who ^whp+rel+subj++=who
knows ^vbz+vprv+++=knows
the ^ati++++=the
stock ^nn++++=stock.
. ^zz++++=EXTRAWORD
Rudie ^np+++??+=Rudie
glanced ^vbd+++xvbn+=glanced
up ^rp++++=up
and ^cc++++=and
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
the ^ati++++=the
same ^ap++++=same
melancholy ^jj+atrb+++=melancholy
smile ^nn++++=smile
that ^tht+rel+subj++=that
had ^vbd+hvd+aux++=had
caused ^vprf+++xvbnx+=caused
three ^cd++++=three
girls ^nns++++=girls
in ^in++++=in
Section ^nn+nom+++=Section
B ^zz++++=B
to ^to++++=to
save ^vbi++++=save
his ^pp$+pp3+++=his
scorecards ^nns+++??+=scorecards.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
shuddered ^vbd+++xvbn+=shuddered.
. ^zz++++=EXTRAWORD
Henry ^np++++=Henry
examined ^vwbn+++xvbn+=examined
a ^at++++=a
display ^nn++++=display
of ^in++++=of
work ^nn++++=work
boots ^nns++++=boots
with ^in++++=with
the ^ati++++=the
intense ^jj+atrb+++=intense
innocence ^nn+nom+++=innocence
of ^in++++=of
a ^at++++=a
burglar ^nn+++??+=burglar
reading ^vwbg+++xvbg+=reading
Scripture ^nn++++=Scripture.
. ^zz++++=EXTRAWORD
Rudie ^np+++??+=Rudie
finished ^vbd+++xvbn+=finished
the ^ati++++=the
fitting ^nvbg+++xvbg+=fitting,
, ^zz++++=EXTRAWORD
wrapped ^j+++xvbn+=wrapped
the ^ati++++=the
shoes ^nns++++=shoes,
, ^zz++++=EXTRAWORD
wrote ^j+++xvbn+=wrote
the ^ati++++=the
sales ^nns++++=sales
slip ^nn++++=slip,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
came ^vbd+++xvbn+=came
hurrying ^vbg+++xvbg+=hurrying
back ^jjb++++=back.
. ^zz++++=EXTRAWORD
" ^zz++++="Now,"
now ^rn+tm+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="we
we ^pp1a+pp1+++=EXTRAWORD
can ^md+pos+++=can
talk ^vb++++=talk.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
get ^vb++++=get
an ^at++++=an
hour ^nn++++=hour
for ^in++++=for
dinner ^nn++++=dinner.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
dandy ^np++++=dandy
little ^rb++++=little
chop ^vb++++=chop
place ^nn++++=place
down ^in++++=down
the ^ati++++=the
street ^nn++++=street.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
got ^vbd+++xvbnx+=got
a ^at++++=a
whole ^jj+atrb+++=whole
lot ^nn++++=lot
to ^to++++=to
tell ^vbi++++=tell
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
About ^rb++++=About
us ^pp1o+pp1+++=us,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
mean ^jj++++=mean."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Us?"
us ^pp1o+pp1+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
repeated ^vbd+++xvbn+=repeated.
. ^zz++++=EXTRAWORD
" ^zz++++="Sure.
sure ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
pa ^npt++++=pa
said ^vbd+vpub++xvbn+=said
after ^in++++=after
the ^ati++++=the
month ^nn++++=month
" ^zz++++="
" ^zz++++="Oh."
oh ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
looked ^vbd+++xvbnx+=looked
toward ^in++++=toward
the ^ati++++=the
window ^nn++++=window.
. ^zz++++=EXTRAWORD
" ^zz++++="There
there ^rn+pl+++=EXTRAWORD
has ^vbz+hvz+aux++=has
been ^vprf+ben+vrb+xvbnx+=been
a ^at++++=a
misunderstanding ^nn++++=misunderstanding."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rudie ^np+++??+=Rudie
stopped ^vbd+++xvbn+=stopped
rubbing ^vbg+++xvbg+=rubbing
his ^pp$+pp3+++=his
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
misunderstanding ^nn++++=misunderstanding?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+aux++=did
not ^xnot++not++=not
know ^vb+vprv+tht0++=know
we ^pp1a+pp1+++=we
were ^vbd+bed+aux++=were
coming ^vbg+++xvbgx+=coming
here ^rn+pl+++=here.
. ^zz++++=EXTRAWORD
Papa ^npt++++=Papa
wished ^vbd+vprv++xvbn+=wished
to ^to+vcmp+++=to
buy ^vbi++++=buy
shoes ^nns++++=shoes.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
are ^vb+ber+aux++=are
merely ^rb+down+splt++=merely
passing ^vbg+++xvbgx+=passing
through ^in+strn+++=through."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Henry ^np++++=Henry
dropped ^vbd+++xvbn+=dropped
a ^at++++=a
boot ^nn++++=boot.
. ^zz++++=EXTRAWORD
" ^zz++++="But,
but ^cc++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Ivy ^np++++=Ivy
" ^zz++++="
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
am ^vb+bem+vrb++=am
afraid ^jj+pred+++=afraid
we ^pp1a+pp1+++=we
must ^md+nec+++=must
leave ^vb++++=leave
at ^rb++++=at
once ^rb"+tm+++=once."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rudie ^np+++??+=Rudie
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Henry ^np++++=Henry,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
at ^rb++++=at
Ivy ^nn++++=Ivy.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
was ^vbd+bedz+vrb++=was
no ^at++++=no
longer ^rbr++++=longer
a ^at++++=a
pitcher ^nn++++=pitcher's
's ^$++++=EXTRAWORD
face ^nn++++=face
or ^cc++++=or
a ^at++++=a
clerk ^nn++++=clerk's
's ^$++++=EXTRAWORD
face ^nn++++=face,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
simply ^rb++++=simply
that ^cs+sub+++=that
of ^in++++=of
a ^at++++=a
young ^jj+atrb+++=young
man ^nn++++=man
who ^whp+rel+subj++=who
had ^vbd+hvd+aux++=had
waited ^vprf+++xvbnx+=waited
a ^at++++=a
month ^nn++++=month
and ^cc++++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
understand ^vb+vprv+++=understand
why ^wrb+who+whcl++=why
waiting ^vbg+++xvbg+=waiting
had ^vbd+hvd+aux++=had
failed ^vprf+++xvbnx+=failed.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
thought ^vbd+++xvbnx+=thought
you ^pp2+pp2+++=you
came ^vbd+++xvbn+=came
to ^to++++=to
see ^vbi+vprv+++=see
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
adjusted ^vwbn+++xvbn+=adjusted
one ^cd1++++=one
glove ^nn++++=glove.
. ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+whq++=EXTRAWORD
could ^md+pos+++=could
you ^pp2+pp2+++=you
think ^vb+vprv+tht0++=think
that ^tht+vcmp+++=that?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Because
because ^cs+cos+++=EXTRAWORD
well ^rb+cnj+++=well,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
you ^pp2+pp2+++=you
said ^vbd+vpub++xvbn+=said
" ^zz++++="
The ^ati++++=The
bald ^jj+atrb+++=bald
clerk ^nn++++=clerk
called ^vbd+++xvbn+=called,
, ^zz++++=EXTRAWORD
" ^zz++++="Rudolph!
rudolph ^nn+++??+=EXTRAWORD
! ^zz++++=EXTRAWORD
Customer ^nn+nom+++=Customer!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Rudie ^np+++??+=Rudie
did ^vbd+dod+aux++=did
not ^xnot++not++=not
move ^vb++++=move.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
walked ^vbd+++xvbn+=walked
toward ^in++++=toward
the ^ati++++=the
door ^nn++++=door.
. ^zz++++=EXTRAWORD
Henry ^np++++=Henry
followed ^vbd+vprv++xvbn+=followed,
, ^zz++++=EXTRAWORD
pausing ^vbg+++xvbg+=pausing
long ^rb++++=long
enough ^qlp++++=enough
to ^to++++=to
say ^vbi+vpub+++=say,
, ^zz++++=EXTRAWORD
" ^zz++++="Good
good ^jj+atrb+++=EXTRAWORD
day ^nn++++=day,
, ^zz++++=EXTRAWORD
son ^nn++++=son,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
voice ^nn++++=voice
stripped ^vbd+++xvbn+=stripped
of ^in++++=of
all ^abn++++=all
victory ^nn++++=victory.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bell ^nn++++=bell
over ^in++++=over
the ^ati++++=the
shop ^nn++++=shop
door ^nn++++=door
jingled ^vbd+++xvbn+=jingled
behind ^rp+pl+++=behind
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
rode ^vbd+++xvbnx+=rode
the ^ati++++=the
first ^rb++++=first
ten ^cd++++=ten
miles ^nns++++=miles
in ^in++++=in
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
At ^rb++++=At
last ^rb"++++=last
Henry ^np++++=Henry
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="Want
want ^vb++++=EXTRAWORD
a ^at++++=a
sandwich ^nn++++=sandwich?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Cold?"
cold ^jj++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Car
car ^nn++++=EXTRAWORD
running ^vwbg+++xvbg+=running
pretty ^rb++++=pretty
good ^jj++++=good."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
turned ^vbd+++xvbn+=turned
on ^rb+phrv+++=on
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Papa,
papa ^npt++++=EXTRAWORD
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
contemptible ^jj+pred+++=contemptible
of ^in++++=of
you ^pp2+pp2+++=you."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Henry ^np++++=Henry
kept ^vbd+++xvbn+=kept
his ^pp$+pp3+++=his
eyes ^nns++++=eyes
on ^in++++=on
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
" ^zz++++="Maybe."
maybe ^rb+hdg+++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
planned ^vbd+++xvbn+=planned
it ^pp3+it+++=it."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yup."
yup ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to
humiliate ^nn+nom+++=humiliate
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
did ^vbd+dod+vrb++=did!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
wanted ^vbd+++xvbnx+=wanted
you ^pp2+pp2+++=you
to ^to++++=to
see ^vbi+vprv+++=see
him ^pp3o+pp3+++=him."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
him ^pp3o+pp3+++=him
hundreds ^cds++++=hundreds
of ^in++++=of
times ^nns++++=times."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,"
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Henry ^np++++=Henry
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="You'd
you ^pp2+pp2+++=EXTRAWORD
'd ^vbd+hvd+aux++0=EXTRAWORD
seen ^vprf+++xvbnx+=seen
a ^at++++=a
pitcher ^nn++++=pitcher."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ivy ^np++++=Ivy's
's ^$++++=EXTRAWORD
chin ^nn++++=chin
trembled ^vbd+++xvbn+=trembled.
. ^zz++++=EXTRAWORD
For ^in++++=For
a ^at++++=a
moment ^nn++++=moment
he ^pp3a+pp3+++=he
thought ^vbd+++xvbnx+=thought
she ^pp3a+pp3+++=she
might ^md+pos+++=might
cry ^vb++++=cry.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
she ^pp3a+pp3+++=she
looked ^vbd+++xvbnx+=looked
away ^rp+pl+++=away
and ^cc++++=and
did ^vbd+dod+aux++=did
not ^xnot++not++=not
speak ^vb++++=speak
again ^rb+tm+++=again
until ^cs+sub+++=until
they ^pp3a+pp3+++=they
reached ^vbd+++xvbnx+=reached
home ^nr++++=home.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
removed ^vbd+++xvbnx+=removed
Rudie ^np++++=Rudie's
's ^$++++=EXTRAWORD
photograph ^nn++++=photograph
from ^in++++=from
beside ^in+pl+++=beside
Saint ^nn++++=Saint
Cecilia ^np+++??+=Cecilia
that ^tht+rel+++=that
night ^nn++++=night.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+aux++=did
not ^xnot++not++=not
destroy ^vb++++=destroy
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
would ^md+prd+++=would
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
romantic ^jj++++=romantic.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
put ^vbd+++xvbnx+=put
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
blue ^jj+atrb+++=blue
album ^nn++++=album,
, ^zz++++=EXTRAWORD
shut ^j+++xvbn+=shut
the ^ati++++=the
album ^nn++++=album,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
placed ^vbd+++xvbn+=placed
it ^pp3+it+++=it
at ^in++++=at
the ^ati++++=the
bottom ^nn++++=bottom
of ^in++++=of
a ^at++++=a
trunk ^nn++++=trunk
beneath ^rb++++=beneath
her ^pp$+pp3+++=her
school ^nn++++=school
emblems ^nns++++=emblems
and ^cc++++=and
the ^ati++++=the
mandolin ^nn++++=mandolin.
. ^zz++++=EXTRAWORD
Rudie ^np+++??+=Rudie
wrote ^vbd+vprv++xvbn+=wrote
twice ^rb++++=twice.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
returned ^vbd+++xvbn+=returned
the ^ati++++=the
first ^od++++=first
letter ^nn++++=letter
unopened ^vbd+++xvbn+=unopened
and ^cc+phrs+++=and
answered ^vbd+vpub++xvbn+=answered
the ^ati++++=the
second ^od++++=second
with ^in++++=with
four ^cd++++=four
courteous ^jj+atrb+++=courteous
lines ^nns++++=lines
that ^tht+rel+subj++=that
would ^md+prd+++=would
have ^vb+hv+aux++=have
chilled ^vprf+++xvbnx+=chilled
a ^at++++=a
furnace ^nn++++=furnace.
. ^zz++++=EXTRAWORD
After ^cs+sub+++=After
that ^dt+dem+++=that
he ^pp3a+pp3+++=he
wrote ^vbd+vprv++xvbnx+=wrote
no ^at++++=no
more ^rbr++++=more.
. ^zz++++=EXTRAWORD
Winter ^nn++++=Winter
passed ^vbd+++xvbn+=passed.
. ^zz++++=EXTRAWORD
Henry ^np++++=Henry
never ^rb++++=never
mentioned ^vbn+vpub++xvbn+=mentioned
Bellford ^np+++??+=Bellford.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
won ^vprf+++xvbnx+=won,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
he ^pp3a+pp3+++=he
took ^vbd+++xvbnx+=took
no ^at++++=no
pleasure ^nn++++=pleasure
in ^in++++=in
the ^ati++++=the
score ^nn++++=score.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Keller ^np++++=Keller
announced ^vbd+vpub++xvbn+=announced
that ^tht+vcmp+++=that
Ivy ^nn++++=Ivy
had ^vbd+hvd+aux++=had
recovered ^vprf+++xvbnx+=recovered
from ^in++++=from
her ^pp$+pp3+++=her
" ^zz++++="nervous
nervous ^jj+atrb+++=EXTRAWORD
infatuation ^nn+nom+++=infatuation,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
and ^cc++++=and
Ivy ^nn++++=Ivy
began ^vbd+++xvbn+=began
attending ^jj+atrb++xvbg+=attending
lectures ^nns++++=lectures,
, ^zz++++=EXTRAWORD
charity ^nn+nom+++=charity
teas ^nns++++=teas,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
meetings ^nns++++=meetings
of ^in++++=of
the ^ati++++=the
Browning ^np+++??+=Browning
Circle ^nn++++=Circle.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
baseball ^nn++++=baseball
was ^vbd+bedz+aux++=was
mentioned ^vpsv++agls+xvbnx+=mentioned,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
became ^vbd+++xvbnx+=became
interested ^jj++++=interested
in ^in++++=in
something ^pn++++=something
across ^in+pl+++=across
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
spring ^nn++++=spring
came ^vbd+++xvbn+=came,
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
generally ^rb+down+++=generally
does ^vbz+doz+vrb++=does
even ^rb++++=even
after ^in++++=after
a ^at++++=a
fourth ^od++++=fourth-place
- ^zz++++=EXTRAWORD
place ^nn++++=EXTRAWORD
season ^nn++++=season.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
May ^md+pos+++=May
evening ^vb++++=evening
Henry ^np++++=Henry
sat ^vbd+++xvbn+=sat
on ^in++++=on
the ^ati++++=the
porch ^nn++++=porch
reading ^vwbg+++xvbg+=reading
the ^ati++++=the
sporting ^nn++++=sporting
page ^nn++++=page.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
was ^vbd+bedz+vrb++=was
sewing ^nn++++=sewing
something ^pn++++=something
pale ^jj++++=pale
and ^cc+phrs+++=and
useless ^jj++++=useless
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="Well,"
well ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said
casually ^rb+cnj+++=casually,
, ^zz++++=EXTRAWORD
" ^zz++++="see
see ^vb+vprv+++=EXTRAWORD
where ^wrb+who+whcl++=where
Rudie ^np++++=Rudie's
's ^$++++=EXTRAWORD
been ^vprf+ben+aux+xvbn+=been
traded ^vpsv++agls+xvbnx+=traded
to ^in++++=to
Grand ^np++++=Grand
Rapids ^np+++??+=Rapids."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ivy ^np++++=Ivy's
's ^$++++=EXTRAWORD
needle ^nn++++=needle
did ^vbd+dod+vrb++=did
not ^xnot++not++=not
pause ^nn++++=pause.
. ^zz++++=EXTRAWORD
" ^zz++++="Indeed?"
indeed ^rb++++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yup.
yup ^nn+++??+=EXTRAWORD
. ^zz++++=EXTRAWORD
Pitched ^jj+atrb++xvbn+=Pitched
yesterday ^nr+tm+++=yesterday.
. ^zz++++=EXTRAWORD
Beat ^j+++xvbn+=Beat
Lansing ^np+++??+=Lansing
two ^cd++++=two
to ^to++++=to
one ^pn++++=one.
. ^zz++++=EXTRAWORD
Struck ^j+++xvbn+=Struck
out ^rp+pl+++=out
eleven ^cd++++=eleven."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
a ^at++++=a
small ^jj+atrb+++=small
silence ^nn+nom+++=silence.
. ^zz++++=EXTRAWORD
" ^zz++++="Always
always ^rb++++=EXTRAWORD
said ^vbd+vpub+tht0+xvbn+=said
the ^ati++++=the
boy ^nn++++=boy
had ^vb+hv+vrb++=had
stuff ^nn++++=stuff,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Henry ^np++++=Henry
continued ^vbd+++xvbn+=continued.
. ^zz++++=EXTRAWORD
" ^zz++++="When
when ^wrb+who+++=EXTRAWORD
his ^pp$+pp3+++=his
control ^nn++++=control's
's ^$++++=EXTRAWORD
right ^nn++++=right,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he's
's ^vbz+bez+vrb++0=EXTRAWORD
about ^in++++=about
as ^ql++++=as
good ^jj++++=good
a ^at++++=a
pitcher ^nn++++=pitcher
as ^ql++++=as
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
find ^vb+vprv+++=find
in ^in++++=in
this ^dt+dem+++=this
league ^nn++++=league."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
bit ^nn++++=bit
off ^rp+pl+++=off
her ^pp3o+pp3+++=her
thread ^nn++++=thread.
. ^zz++++=EXTRAWORD
" ^zz++++="Piffle,"
piffle ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
never ^rb++++=never
had ^vb+hv+vrb++=had
a ^at++++=a
thing ^nn++++=thing
but ^cc++++=but
a ^at++++=a
roundhouse ^nn+++??+=roundhouse
curve ^nn++++=curve.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
hold ^vb+vprv+++=hold
runners ^nns+nom+++=runners,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
fields ^nns++++=fields
his ^pp$+pp3+++=his
position ^nn+nom+++=position
like ^in++++=like
a ^at++++=a
cigar ^nn++++=cigar-store
- ^zz++++=EXTRAWORD
store ^nn++++=EXTRAWORD
Indian ^jj++++=Indian,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
any ^dti++++=any
club ^nn++++=club
that ^tht+rel+subj++=that
gives ^vbz++++=gives
up ^rb+phrv+++=up
two ^cd++++=two
hits ^nns++++=hits
in ^in++++=in
an ^at++++=an
inning ^jj+++xvbg+=inning
will ^md+prd+++=will
knock ^vb++++=knock
him ^pp3o+pp3+++=him
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
box ^nn++++=box.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
hopeless ^jj+atrb+++=hopeless
dub ^nn+++??+=dub."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Henry ^np++++=Henry
lowered ^vbd+++xvbn+=lowered
the ^ati++++=the
newspaper ^nn+nom+++=newspaper
and ^cc++++=and
looked ^vbd+++xvbn+=looked
at ^rb++++=at
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
Ivy ^nn++++=Ivy
resumed ^vbd+++xvbn+=resumed
her ^pp$+pp3+++=her
sewing ^nn++++=sewing.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
that ^dt+pdem+++=that,
, ^zz++++=EXTRAWORD
as ^ql++++=as
our ^pp$+pp1+++=our
best ^jjt+atrb+++=best
talent ^nn++++=talent
would ^md+prd+++=would
put ^vb+++xvbn+=put
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+vrb++=was
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
her ^pp3o+pp3+++=her
first ^od++++=first
great ^jj+atrb+++=great
love ^nn++++=love.
. ^zz++++=EXTRAWORD
Also ^rb+cnj+++=Also,
, ^zz++++=EXTRAWORD
in ^in++++=in
a ^at++++=a
manner ^nn++++=manner
of ^in++++=of
speaking ^xvbg+++xvbg+=speaking,
, ^zz++++=EXTRAWORD
the ^ati++++=the
end ^nn++++=end
of ^in++++=of
the ^ati++++=the
baseball ^nn++++=baseball
story ^nn++++=story
which ^whp+rel+obj++=which
this ^dt+pdem+++=this
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
