# ^zz++++=##
# ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
was ^vbd+bedz+vrb++=was
yours ^pp$$++++=yours."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
voice ^nn++++=voice
does ^vbz+doz+vrb++=doesn't
n't ^xnot++not++0=EXTRAWORD
sound ^jj++++=sound
like ^in++++=like
that ^dt+pdem+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sally ^np++++=Sally
gave ^vbd+++xvbn+=gave
a ^at++++=a
perfect ^jj+atrb+++=perfect
imitation ^nn+nom+++=imitation:
: ^zz++++=EXTRAWORD
" ^zz++++="'You
' ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
going ^vbg+++xvbg+=going
to ^in++++=to
heaven ^nn++++=heaven
yet. ^nn+++??+=yet.'"
'" ^nn+++??+=EXTRAWORD
Silas ^np+++??+=Silas
appeared ^vbd+seem++xvbn+=appeared
insulted ^vbd+++xvbn+=insulted.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
sound ^nn++++=sound
better ^jjr++++=better
than ^in++++=than
that ^dt+pdem+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
sound ^vb++++=sound
worse ^jjr++++=worse
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
finish ^vb++++=finish."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Mrs.
mrs ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
cried ^vbd+++xvbn+=cried
the ^ati++++=the
judge ^nn++++=judge.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
folded ^vbd+++xvbnx+=folded
her ^pp3o+pp3+++=her
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="Calmly,
calmly ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
looked ^vbd+++xvbn+=looked
at ^rb++++=at
Flaherty ^np+++??+=Flaherty.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see
the ^ati++++=the
shack ^nn++++=shack
afterward ^rb++++=afterward?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+vrb++=did,
, ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
Honor ^nn++++=Honor."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Was
was ^vbd+bedz+aux++=EXTRAWORD
it ^pp3+it+++=it
nailed ^vbd+++xvbn+=nailed
shut ^vbd+++xvbn+=shut?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Completely.
completely ^rb+amp+++=EXTRAWORD
. ^zz++++=EXTRAWORD
Door ^nn++++=Door
fastened ^vbd+++xvbn+=fastened
with ^in++++=with
six ^cd++++=six
tenpenny ^nn+++??+=tenpenny
nails ^nns++++=nails.
. ^zz++++=EXTRAWORD
Shutters ^nns+nom+++=Shutters
with ^in++++=with
four ^cd++++=four
each ^dt++++=each.
. ^zz++++=EXTRAWORD
Back ^jjb+atrb+++=Back
vent ^nn++++=vent
blocked ^vwbn+++xvbn+=blocked
by ^in++++=by
a ^at++++=a
board ^nn++++=board.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^md"++pmd"++=had
to ^md+nec+++=to
use ^vb++++=use
a ^at++++=a
crowbar ^nn++++=crowbar."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
find ^vb+vprv+++=find
water ^nn++++=water?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
great ^jj+atrb+++=great
quantity ^nn+nom+++=quantity.
. ^zz++++=EXTRAWORD
Stove ^nn++++=Stove
wet ^nn++++=wet,
, ^zz++++=EXTRAWORD
floor ^nn++++=floor
wet ^nn++++=wet,
, ^zz++++=EXTRAWORD
bed ^nn++++=bed
wet ^nn++++=wet,
, ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell
wet ^jj++++=wet,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
small ^jj+atrb+++=small
frog ^nn+++??+=frog
in ^in++++=in
Silas ^np++++=Silas's
's ^$++++=EXTRAWORD
left ^jj+atrb++xvbn+=left
shoe ^nn++++=shoe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
looked ^vbd+++xvbn+=looked
alarmed ^vbd+++xvbn+=alarmed.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
brown ^jj+atrb+++=brown
shoe ^nn++++=shoe?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
black ^nn++++=black."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
all ^abn++++=all
right ^jj++++=right,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
find ^vb+vprv+++=find
any ^dti++++=any
means ^nn++++=means
by ^in++++=by
which ^whp+rel+pied++=which
the ^ati++++=the
defendant ^nn+nom+++=defendant
could ^md+pos+++=could
pour ^&fw++++=pour
water ^nn++++=water
down ^in++++=down
the ^ati++++=the
chimney ^nn++++=chimney?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
ladder ^nn++++=ladder
was ^vbd+bedz+aux++=was
lying ^vbg+++xvbgx+=lying
outside ^jjb++++=outside."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="There!"
there ^rn+pl+++=EXTRAWORD
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sally ^np++++=Sally
cried ^vbd+++xvbn+=cried.
. ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
spread ^vbd+++xvbn+=spread
his ^pp$+pp3+++=his
arms ^nns++++=arms
helplessly ^rb++++=helplessly.
. ^zz++++=EXTRAWORD
" ^zz++++="A
a ^at++++=EXTRAWORD
ladder ^nn++++=ladder
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
a ^at++++=a
man ^nn++++=man."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No,
no ^at++++=EXTRAWORD
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
the ^ati++++=the
next ^ap++++=next
worst ^jjt+atrb+++=worst
thing ^nn++++=thing."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
held ^vbd+vprv++xvbn+=held
up ^rp++++=up
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
" ^zz++++="Mrs.
mrs ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell,
, ^zz++++=EXTRAWORD
tell ^vb++++=tell
us ^pp1o+pp1+++=us
what ^wdt+who+++=what
occurred ^vprf+++xvbn+=occurred
on ^in++++=on
the ^ati++++=the
second ^od++++=second
day ^nn++++=day."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
second ^od++++=second
day ^nn++++=day
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
hungry ^jj+pred+++=hungry."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Had
had ^vb+hv+vrb++=EXTRAWORD
you ^pp2+pp2+++=you
no ^at++++=no
food ^nn++++=food?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
had ^vb+hv+vrb++=had
half ^abn++++=half
a ^at++++=a
loaf ^nn++++=loaf,
, ^zz++++=EXTRAWORD
two ^cd++++=two
onions ^nns++++=onions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
something ^pn++++=something
in ^in++++=in
a ^at++++=a
tin ^nn++++=tin
that ^tht+rel+obj++=that
may ^md+pos+++=may
once ^rb+tm+++=once
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
fish ^nns++++=fish.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
left ^vbd+++xvbnx+=left
the ^ati++++=the
tin ^nn++++=tin
alone ^rb++++=alone
on ^in++++=on
religious ^jj+atrb+++=religious
grounds ^nns++++=grounds."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
muttered ^vbd+++xvbn+=muttered,
, ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
nearly ^rb+down+++=nearly
new ^jj+pred+++=new."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
told ^vbd+vpub++xvbn+=told
me ^pp1o+pp1+++=me
last ^jj+atrb+++=last
month ^nn++++=month
it ^pp3+it+++=it
came ^vbd+++xvbn+=came
with ^in++++=with
the ^ati++++=the
shack ^nn++++=shack."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
shack ^nn++++=shack
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
that ^cs+sub+++=that
old ^jj++++=old."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
pointed ^vbd+++xvbn+=pointed
his ^pp$+pp3+++=his
paperweight ^nn+++??+=paperweight
at ^rb++++=at
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
voice ^nn++++=voice
at ^in++++=at
a ^at++++=a
time ^nn++++=time.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Sunday
sunday ^nr++++=EXTRAWORD
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
tried ^vbd+++xvbnx+=tried
another ^ppls++++=another
fire ^nn++++=fire."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why?"
why ^wrb+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
cold ^jj+pred+++=cold,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
my ^pp$+pp1+++=my
clothes ^nns++++=clothes
were ^vbd+bed+vrb++=were
damp ^nn++++=damp.
. ^zz++++=EXTRAWORD
Also ^rb++++=Also
I ^pp1a+pp1+++=I
thought ^vbd+++xvbnx+=thought
the ^ati++++=the
person ^nn++++=person
outside ^jjb++++=outside
might ^md+pos+++=might
have ^vb+hv+aux++=have
gone ^vprf+++xvbnx+=gone."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Had
had ^vb+hv+vrb++=EXTRAWORD
he ^pp3a+pp3+++=he?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No.
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
The ^ati++++=The
instant ^nn+nom+++=instant
the ^ati++++=the
flame ^nn++++=flame
caught ^vbd+++xvbn+=caught
down ^in++++=down
came ^vbd+++xvbn+=came
the ^ati++++=the
water ^nn++++=water."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Another
another ^dt++++=EXTRAWORD
pail ^nn++++=pail?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Two."
two ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="How
how ^wrb+who+++=EXTRAWORD
do ^vb+do+vrb++=do
you ^pp2+pp2+++=you
know ^vb+vprv+++=know?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
first ^od++++=first
pail ^nn++++=pail
hit ^vbd+++xvbn+=hit
the ^ati++++=the
stove ^nn++++=stove.
. ^zz++++=EXTRAWORD
The ^ati++++=The
second ^od++++=second
hit ^nn+++xvbn+=hit
me ^pp1o+pp1+++=me."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
A ^at++++=A
murmur ^nn++++=murmur
of ^in++++=of
sympathy ^nn++++=sympathy
passed ^vbd+++xvbn+=passed
through ^in++++=through
the ^ati++++=the
room ^nn++++=room.
. ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
the ^ati++++=the
voice ^nn++++=voice?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sally ^np++++=Sally's
's ^$++++=EXTRAWORD
expression ^nn++++=expression
became ^vbd+++xvbn+=became
terrible ^jj++++=terrible.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
same ^ap++++=same
words ^nns++++=words."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
bowed ^vbd+++xvbn+=bowed
to ^in++++=to
the ^ati++++=the
inevitable ^nn++++=inevitable.
. ^zz++++=EXTRAWORD
" ^zz++++="'You
' ^zz++++=EXTRAWORD
you ^pp2+pp2+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
going ^vbg+++xvbg+=going
to ^in++++=to
heaven ^nn++++=heaven
yet ^rb++++=yet'?"
'?" ^nn+++??+=EXTRAWORD
" ^zz++++="Exactly."
exactly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Noah ^np++++=Noah
leaned ^vbd+++xvbn+=leaned
toward ^in++++=toward
the ^ati++++=the
spectator ^nn++++=spectator
beside ^in+pl+++=beside
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^cs+sub+++=EXTRAWORD
fellow ^jjb++++=fellow
had ^vb+hv+vrb++=had
good ^jj+atrb+++=good
sense ^nn++++=sense."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sally ^np++++=Sally's
's ^$++++=EXTRAWORD
head ^jjb++++=head
turned ^jj+++xvbn+=turned
slowly ^rb++++=slowly.
. ^zz++++=EXTRAWORD
The ^ati++++=The
spectator ^nn++++=spectator
moved ^vbd+++xvbn+=moved
three ^cd++++=three
seats ^nns++++=seats
away ^in+pl+++=away
from ^in"++++=from
Noah ^np++++=Noah.
. ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
heard ^vbd+vprv++xvbn+=heard
only ^rb+down+++=only
the ^ati++++=the
movement ^nn+nom+++=movement.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+whq++=EXTRAWORD
is ^vbz+bez+aux++=is
happening ^vbg+++xvbgx+=happening
back ^jjb++++=back
there ^rn+pl+++=there?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Nothing,
nothing ^pn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
Honor ^nn++++=Honor,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Flaherty ^np+++??+=Flaherty.
. ^zz++++=EXTRAWORD
" ^zz++++="Nothing
nothing ^pn++++=EXTRAWORD
yet ^rb++++=yet."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+dem+++=EXTRAWORD
word ^nn++++=word
' ^zz++++='yet'
yet ^rb++++=EXTRAWORD
' ^zz++++=EXTRAWORD
has ^vbz+hvz+aux++=has
become ^vb++++=become
offensive ^jj++++=offensive
to ^in++++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Continue ^vb++++=Continue."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sally ^np++++=Sally
explained ^vbd+vpub++xvbn+=explained
that ^tht+vcmp+++=that
she ^pp3a+pp3+++=she
spent ^vbd+++xvbnx+=spent
Sunday ^nr++++=Sunday
dismantling ^nn+nom+++=dismantling
the ^ati++++=the
bed ^nn++++=bed.
. ^zz++++=EXTRAWORD
The ^ati++++=The
iron ^nn++++=iron
frame ^vb++++=frame
resisted ^vbd+++xvbn+=resisted
her ^pp$+pp3+++=her,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
its ^pp$+it+++=its
wooden ^jj++++=wooden
crosspieces ^vbz+++??+=crosspieces
did ^vbd+dod+vrb++=did
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
loosened ^vbd+++xvbnx+=loosened
one ^cd1++++=one
bed ^nn++++=bed
slat ^nn++++=slat
and ^cc++++=and
used ^vbd+++xvbn+=used
it ^pp3+it+++=it
first ^rb++++=first
as ^ql++++=as
a ^at++++=a
lever ^nn++++=lever,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
as ^in++++=as
a ^at++++=a
hammer ^nn++++=hammer,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
finally ^rb++++=finally
as ^in++++=as
an ^at++++=an
object ^nn++++=object
upon ^in++++=upon
which ^whp+rel+pied++=which
to ^to++++=to
make ^vbi++++=make
promises ^nns++++=promises
concerning ^in++++=concerning
Silas ^np+++??+=Silas.
. ^zz++++=EXTRAWORD
At ^in++++=At
noon ^nn++++=noon,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
heard ^vbd+vprv++xvbnx+=heard
footsteps ^nns++++=footsteps.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
called ^vbd+++xvbnx+=called
out ^rp+pl+++=out.
. ^zz++++=EXTRAWORD
The ^ati++++=The
footsteps ^nns++++=footsteps
stopped ^vbd+++xvbn+=stopped.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
' ^zz++++='Whoever
whoever ^whp+who+++=EXTRAWORD
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are,
, ^zz++++=EXTRAWORD
open ^jj++++=open
this ^dt+dem+++=this
shack. ^nn+++??+=shack.'"
'" ^nn+++??+=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+vrb++=EXTRAWORD
the ^ati++++=the
person ^nn++++=person
answer ^nn++++=answer?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Yes.
yes ^uh++++=EXTRAWORD
. ^zz++++=EXTRAWORD
' ^zz++++='You
you ^pp2+pp2+++=EXTRAWORD
ai ^vb+be+++=ain't
n't ^xnot++not++0=EXTRAWORD
going ^vbg+++xvbg+=going
to ^in++++=to
heaven ^nn++++=heaven
yet. ^nn+++??+=yet.'"
'" ^nn+++??+=EXTRAWORD
" ^zz++++="Of
of ^in+emph+++=EXTRAWORD
course ^nn+emph"+++=course,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
the ^ati++++=the
judge ^nn++++=judge
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+dem+++=EXTRAWORD
time ^nn++++=time
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Knew
knew ^vbd+vprv++xvbn+=EXTRAWORD
what ^wdt+who+whcl++=what?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That
that ^cs+sub+++=EXTRAWORD
it ^pp3+it+++=it
was ^vbd+bedz+vrb++=was
Silas ^np+++??+=Silas.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
has ^vbz+hvz+vrb++=has
a ^at++++=a
dragging ^jj+atrb++xvbg+=dragging
step ^nn++++=step."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Silas ^np+++??+=Silas
looked ^vbd+++xvbn+=looked
down ^rp++++=down
at ^rb++++=at
his ^pp$+pp3+++=his
shoes ^nns++++=shoes.
. ^zz++++=EXTRAWORD
" ^zz++++="One
one ^cd1++++=EXTRAWORD
heel ^nn++++=heel
is ^vbz+bez+vrb++=is
low ^jj+pred+++=low."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="And
and ^cc++++=EXTRAWORD
one ^cd1++++=one
conscience ^nn+nom+++=conscience
lower ^jjr++++=lower,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Sally ^np++++=Sally.
. ^zz++++=EXTRAWORD
" ^zz++++="Did
did ^vbd+dod+aux++=EXTRAWORD
you ^pp2+pp2+++=you
try ^vb++++=try
to ^to+vcmp+++=to
identify ^vbi++++=identify
yourself ^ppl+pp2+++=yourself
again ^rb+tm+++=again?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
asked ^vbd+vsua++xvbn+=asked
the ^ati++++=the
judge ^nn++++=judge.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
told ^vbd+vpub++xvbnx+=told
him ^pp3o+pp3+++=him
my ^pp$+pp1+++=my
name ^nn++++=name,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
mother ^nn++++=mother's
's ^$++++=EXTRAWORD
name ^nn++++=name,
, ^zz++++=EXTRAWORD
the ^ati++++=the
date ^nn++++=date
I ^pp1a+pp1+++=I
married ^vbd+++xvbnx+=married
Noah ^np++++=Noah,
, ^zz++++=EXTRAWORD
the ^ati++++=the
color ^nn++++=color
of ^in++++=of
the ^ati++++=the
dress ^nn++++=dress
I ^pp1a+pp1+++=I
wore ^vbd+++xvbnx+=wore,
, ^zz++++=EXTRAWORD
the ^ati++++=the
name ^nn++++=name
of ^in++++=of
the ^ati++++=the
minister ^nn+nom+++=minister,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
amount ^nn++++=amount
Noah ^np++++=Noah
still ^rb++++=still
owes ^vbz++++=owes
the ^ati++++=the
minister ^nn+nom+++=minister."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Noah ^np++++=Noah
sat ^vbd+++xvbn+=sat
upright ^jj++++=upright.
. ^zz++++=EXTRAWORD
" ^zz++++="That
that ^dt+pdem+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
gift ^nn++++=gift."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
a ^at++++=a
fee ^nn++++=fee."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
heard ^vbd+vprv+tht0+xvbn+=heard
that ^tht+vcmp+++=that."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
heard ^vbd+vprv++xvbnx+=heard
' ^zz++++='free.'"
free. ^nn+++??+=EXTRAWORD
'" ^nn+++??+=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
free ^jj++++=free."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy
slapped ^vbd+++xvbn+=slapped
both ^abx++++=both
palms ^nns++++=palms
on ^in++++=on
his ^pp$+pp3+++=his
desk ^nn++++=desk.
. ^zz++++=EXTRAWORD
" ^zz++++="Mr.
mr ^npt++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Bell ^np++++=Bell!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Noah ^np++++=Noah
beamed ^vbd+++xvbn+=beamed.
. ^zz++++=EXTRAWORD
" ^zz++++="Yes,
yes ^uh++++=EXTRAWORD
, ^zz++++=EXTRAWORD
sir ^npt++++=sir?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Be
be ^vb+be+vrb++=EXTRAWORD
quiet ^nn++++=quiet!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Flaherty ^np+++??+=Flaherty
bent ^vbd+++xvbn+=bent
down ^rp++++=down
and ^cc++++=and
spoke ^vbd+++xvbn+=spoke
directly ^rb++++=directly
into ^in++++=into
his ^pp$+pp3+++=his
ear ^nn++++=ear.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
judge ^nn++++=judge
says ^vbz+vpub+++=says
to ^to+vcmp+++=to
hush ^vbi++++=hush."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Why
why ^wrb+who+++=EXTRAWORD
did ^vbd+dod+vrb++=didn't
n't ^xnot++not++0=EXTRAWORD
he ^pp3a+pp3+++=he
say ^vb+vpub+++=say
so ^ql++++=so?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
did ^vbd+dod+vrb++=did,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
said ^vbd+vpub++xvbn+=said
Judge ^nn++++=Judge
Murphy ^np+++??+=Murphy,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
not ^xnot++not++=not
loudly ^rb++++=loudly
enough ^dt++++=enough
to ^to++++=to
begin ^vbi++++=begin
another ^dt++++=another
campaign ^nn++++=campaign.
. ^zz++++=EXTRAWORD
Sally ^np++++=Sally
resumed ^vbd+++xvbn+=resumed.
. ^zz++++=EXTRAWORD
" ^zz++++="Sunday
sunday ^nr++++=EXTRAWORD
afternoon ^nn++++=afternoon,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
