# ^zz++++=##
# ^zz++++=EXTRAWORD
What ^wdt+who+++=What
crossed ^vprf+++xvbnx+=crossed
oceans ^nns++++=oceans,
, ^zz++++=EXTRAWORD
rattled ^xvbn+++xvbn+=rattled
palace ^npl++++=palace
windows ^nns++++=windows,
, ^zz++++=EXTRAWORD
driven ^xvbn+++xvbn+=driven
mills ^nns++++=mills
and ^cc++++=and
scattered ^jj+atrb++xvbn+=scattered
battle ^nn++++=battle-smoke
- ^zz++++=EXTRAWORD
smoke ^nn++++=EXTRAWORD
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
returned ^vbd+++xvbnx+=returned
one ^cd1++++=one
winter ^nn++++=winter
evening ^nn++++=evening
to ^in++++=to
the ^ati++++=the
marshes ^nns++++=marshes.
. ^zz++++=EXTRAWORD
Borreby ^np+++??+=Borreby
Hall ^nn++++=Hall
still ^rb++++=still
stood ^vbd+++xvbn+=stood,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
other ^ap++++=other
feet ^nns++++=feet
crossed ^vbd+++xvbn+=crossed
its ^pp$+it+++=its
floors ^nns++++=floors.
. ^zz++++=EXTRAWORD
The ^ati++++=The
old ^jj+atrb+++=old
forest ^nn++++=forest
was ^vbd+bedz+aux++=was
pasture ^vb++++=pasture.
. ^zz++++=EXTRAWORD
The ^ati++++=The
inlet ^nn++++=inlet
where ^wrb+who+++=where
the ^ati++++=the
man ^nn++++=man-of-war
- ^zz++++=EXTRAWORD
of ^in++++=EXTRAWORD
- ^zz++++=EXTRAWORD
war ^nn++++=EXTRAWORD
had ^vbd+hvd+aux++=had
floated ^vprf+++xvbnx+=floated
was ^vbd+bedz+aux++=was
choked ^vpsv++agls+xvbnx+=choked
with ^in++++=with
reeds ^nns++++=reeds.
. ^zz++++=EXTRAWORD
Of ^in++++=Of
Waldemar ^np++++=Waldemar's
's ^$++++=EXTRAWORD
ship ^nn++++=ship
there ^ex+pex+++=there
remained ^vprf+++xvbn+=remained
not ^xnot++not++=not
one ^cd1++++=one
beam ^nn++++=beam
known ^vwbn+++xvbn+=known
by ^in++++=by
its ^pp$+it+++=its
history ^nn++++=history.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
sought ^vbd+++xvbnx+=sought
the ^ati++++=the
hovel ^nn+++??+=hovel.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stork ^nn+++??+=stork's
's ^$++++=EXTRAWORD
nest ^nn++++=nest,
, ^zz++++=EXTRAWORD
empty ^jj++++=empty
for ^in++++=for
winter ^nn++++=winter,
, ^zz++++=EXTRAWORD
crowned ^xvbn+++xvbn+=crowned
the ^ati++++=the
broken ^jj+atrb++xvbn+=broken
chimney ^nn++++=chimney
like ^in++++=like
a ^at++++=a
dark ^nn++++=dark,
, ^zz++++=EXTRAWORD
rough ^jj+atrb+++=rough
diadem ^nn+++??+=diadem.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
it ^pp3+it+++=it
the ^ati++++=the
roof ^nn++++=roof
held ^vbd+vprv++xvbn+=held,
, ^zz++++=EXTRAWORD
though ^rb+cnj+++=though
barely ^rb+down+++=barely.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
slipped ^vbd+++xvbnx+=slipped
through ^in++++=through
a ^at++++=a
crack ^nn++++=crack.
. ^zz++++=EXTRAWORD
Anna ^np++++=Anna
Dorothea ^np++++=Dorothea
sat ^vbd+++xvbn+=sat
beside ^in+pl+++=beside
a ^at++++=a
hearth ^nn++++=hearth
where ^wrb+who+++=where
three ^cd++++=three
pieces ^nns++++=pieces
of ^in++++=of
peat ^nn++++=peat
smouldered ^vbd+++xvbn+=smouldered.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
was ^vbd+bedz+vrb++=was
very ^ql+amp+++=very
old ^jj++++=old.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
dress ^nn++++=dress
was ^vbd+bedz+vrb++=was
patched ^jj+pred+++=patched
upon ^in++++=upon
patches ^nns++++=patches;
; ^zz++++=EXTRAWORD
her ^pp$+pp3+++=her
shoes ^nns++++=shoes
were ^vbd+bed+aux++=were
wrapped ^vpsv++agls+xvbnx+=wrapped
with ^in++++=with
cord ^nn++++=cord.
. ^zz++++=EXTRAWORD
A ^at++++=A
bowl ^nn++++=bowl
held ^vbd+vprv++xvbn+=held
water ^nn++++=water.
. ^zz++++=EXTRAWORD
On ^in++++=On
the ^ati++++=the
table ^nn++++=table
lay ^vbd+++xvbn+=lay
half ^nn++++=half
a ^at++++=a
crust ^nn++++=crust.
. ^zz++++=EXTRAWORD
Nothing ^pn++++=Nothing
to ^to++++=to
bite ^vbi++++=bite,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
little ^jj++++=little
to ^to++++=to
burn ^vbi++++=burn!
! ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
the ^ati++++=the
room ^nn++++=room
was ^vbd+bedz+vrb++=was
clean ^jj+pred+++=clean.
. ^zz++++=EXTRAWORD
A ^at++++=A
wooden ^jj++++=wooden
cross ^jj++++=cross
hung ^vwbn+++xvbn+=hung
on ^in++++=on
the ^ati++++=the
wall ^nn++++=wall.
. ^zz++++=EXTRAWORD
Beside ^in+pl+++=Beside
it ^pp3+it+++=it
lay ^vbd+++xvbn+=lay
a ^at++++=a
faded ^jj+atrb++xvbn+=faded
blue ^jj+atrb+++=blue
ribbon ^nn++++=ribbon,
, ^zz++++=EXTRAWORD
folded ^j+++xvbn+=folded
carefully ^rb++++=carefully
the ^ati++++=the
ribbon ^nn++++=ribbon
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
worn ^vprf+++xvbnx+=worn
at ^rb++++=at
the ^ati++++=the
launching ^jj+++xvbg+=launching
of ^in++++=of
the ^ati++++=the
great ^jj+atrb+++=great
ship ^nn++++=ship.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
heard ^vbd+vprv++xvbnx+=heard
me ^pp1o+pp1+++=me
in ^in++++=in
the ^ati++++=the
chimney ^nn++++=chimney.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
she ^pp3a+pp3+++=she
spoke ^vbd+++xvbnx+=spoke
to ^in++++=to
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
to ^in++++=to
death ^nn++++=death.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
stirred ^vbd+++xvbnx+=stirred
the ^ati++++=the
ash ^nn++++=ash
gently ^rb++++=gently.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
smiled ^vbd+++xvbnx+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
were ^vbd+bed+vrb++=were
loud ^jj++++=loud
at ^rb++++=at
Borreby ^np+++??+=Borreby."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Yes ^uh++++=Yes,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
loud ^jj++++=loud
there ^rn+pl+++=there.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
shaken ^vprf+++xvbnx+=shaken
the ^ati++++=the
banners ^nns+nom+++=banners,
, ^zz++++=EXTRAWORD
roared ^j+++xvbn+=roared
through ^in++++=through
the ^ati++++=the
felled ^jj+atrb++xvbn+=felled
forest ^nn++++=forest,
, ^zz++++=EXTRAWORD
filled ^j+++xvbn+=filled
the ^ati++++=the
useless ^jj+atrb+++=useless
sails ^nns++++=sails,
, ^zz++++=EXTRAWORD
broken ^j+++xvbn+=broken
the ^ati++++=the
hope ^nn++++=hope
in ^in++++=in
the ^ati++++=the
glass ^nn++++=glass,
, ^zz++++=EXTRAWORD
slammed ^j+++xvbn+=slammed
the ^ati++++=the
gate ^nn++++=gate,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
swept ^vbd+++xvbn+=swept
Johanna ^np+++??+=Johanna
from ^in++++=from
the ^ati++++=the
rope ^nn++++=rope.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
much ^ap++++=much.
. ^zz++++=EXTRAWORD
Anna ^np++++=Anna
Dorothea ^np++++=Dorothea
clasped ^vbd+++xvbn+=clasped
her ^pp$+pp3+++=her
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
" ^zz++++="Lord,"
lord ^npt++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
said ^vbd+vpub++xvbnx+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
have ^vb+hv+aux++=have
had ^vb+hv+vrb++=had
little ^ap++++=little,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
more ^ql++++=more
than ^cs+sub+++=than
I ^pp1a+pp1+++=I
deserved ^vbd+++xvbnx+=deserved.
. ^zz++++=EXTRAWORD
Take ^vb++++=Take
care ^nn++++=care
of ^in++++=of
Ida ^np++++=Ida's
's ^$++++=EXTRAWORD
children ^nns++++=children.
. ^zz++++=EXTRAWORD
Take ^vb++++=Take
care ^nn++++=care
of ^in++++=of
Johanna ^np+++??+=Johanna
in ^in++++=in
the ^ati++++=the
deep ^jj+atrb+++=deep
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Forgive ^vb++++=Forgive
my ^pp$+pp1+++=my
father ^nn++++=father
his ^pp$+pp3+++=his
pride ^nn++++=pride.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
lonely ^jj+pred+++=lonely
after ^cs+sub+++=after
mother ^nn++++=mother
died ^vbd+++xvbn+=died."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
No ^at++++=No
reproach ^nn++++=reproach
for ^in++++=for
herself ^ppl+pp3+++=herself.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
the ^ati++++=the
way ^nn++++=way
with ^in++++=with
the ^ati++++=the
gentle ^jj++++=gentle:
: ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
carry ^vb++++=carry
other ^ap++++=other
people ^nns++++=people's
's ^$++++=EXTRAWORD
burdens ^nns++++=burdens
and ^cc++++=and
call ^vb++++=call
their ^pp$+pp3+++=their
own ^ap++++=own
light ^nn++++=light.
. ^zz++++=EXTRAWORD
The ^ati++++=The
peat ^nn++++=peat
sank ^vbd+++xvbn+=sank
into ^in++++=into
ash ^nn++++=ash.
. ^zz++++=EXTRAWORD
Moonlight ^nn++++=Moonlight
entered ^vbd+++xvbn+=entered
through ^in++++=through
the ^ati++++=the
patched ^jj+atrb+++=patched
pane ^nn+++??+=pane.
. ^zz++++=EXTRAWORD
Above ^rb++++=Above
us ^pp1o+pp1+++=us
the ^ati++++=the
old ^jj+atrb+++=old
nest ^nn++++=nest
creaked ^vbd+++xvbn+=creaked.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
lay ^vbd+++xvbnx+=lay
down ^rb+phrv+++=down
upon ^in++++=upon
her ^pp$+pp3+++=her
straw ^nn++++=straw
bed ^nn++++=bed
and ^cc++++=and
drew ^vbd+++xvbn+=drew
the ^ati++++=the
blanket ^nn++++=blanket
to ^in++++=to
her ^pp$+pp3+++=her
chin ^nn++++=chin.
. ^zz++++=EXTRAWORD
By ^in++++=By
morning ^nn++++=morning
she ^pp3a+pp3+++=she
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead.
. ^zz++++=EXTRAWORD
The ^ati++++=The
parish ^nn++++=parish
buried ^vwbn+++xvbn+=buried
her ^pp3o+pp3+++=her
near ^in+pl+++=near
the ^ati++++=the
outer ^jjb+atrb+++=outer
wall ^nn++++=wall
of ^in++++=of
the ^ati++++=the
churchyard ^nn++++=churchyard.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clerk ^nn++++=clerk
misspelled ^vbd+++xvbn+=misspelled
her ^pp3o+pp3+++=her
second ^od++++=second
name ^nn++++=name
in ^in++++=in
the ^ati++++=the
register ^nn+nom+++=register.
. ^zz++++=EXTRAWORD
No ^at++++=No
stone ^nn++++=stone
was ^vbd+bedz+aux++=was
raised ^vpsv++agls+xvbnx+=raised.
. ^zz++++=EXTRAWORD
Grass ^nn++++=Grass
covered ^vbd+++xvbn+=covered
the ^ati++++=the
mound ^nn+++??+=mound;
; ^zz++++=EXTRAWORD
then ^rn+tm+++=then
the ^ati++++=the
boundary ^nn+nom+++=boundary
was ^vbd+bedz+aux++=was
altered ^vpsv++agls+xvbnx+=altered,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
cart ^nn++++=cart-track
- ^zz++++=EXTRAWORD
track ^vb++++=EXTRAWORD
passed ^vbd+++xvbn+=passed
near ^in+pl+++=near
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hovel ^nn+++??+=hovel
stood ^vbd+++xvbn+=stood
one ^cd1++++=one
more ^rbr++++=more
spring ^nn++++=spring
because ^cs+cos+++=because
the ^ati++++=the
storks ^nns++++=storks
returned ^vbd+++xvbn+=returned.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
they ^pp3a+pp3+++=they
departed ^vbd+++xvbnx+=departed
in ^in++++=in
autumn ^nn++++=autumn,
, ^zz++++=EXTRAWORD
rain ^nn++++=rain
broke ^vbd+++xvbn+=broke
the ^ati++++=the
roof ^nn++++=roof.
. ^zz++++=EXTRAWORD
The ^ati++++=The
clay ^nn++++=clay
walls ^nns++++=walls
dissolved ^vwbn+++xvbn+=dissolved
into ^in++++=into
the ^ati++++=the
earth ^nn++++=earth.
. ^zz++++=EXTRAWORD
Children ^nns++++=Children
found ^vbd+vprv++xvbn+=found
the ^ati++++=the
blue ^jj+atrb+++=blue
ribbon ^nn++++=ribbon
in ^in++++=in
the ^ati++++=the
mud ^nn++++=mud
and ^cc++++=and
tied ^vbd+++xvbn+=tied
it ^pp3+it+++=it
round ^in++++=round
a ^at++++=a
stick ^nn++++=stick
for ^in++++=for
play ^nn++++=play.
. ^zz++++=EXTRAWORD
Before ^in++++=Before
winter ^nn++++=winter,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
carried ^vprf+++xvbnx+=carried
it ^pp3+it+++=it
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
Whew ^np+++??+=Whew!
! ^zz++++=EXTRAWORD
whew ^nn+++??+=whew!
! ^zz++++=EXTRAWORD
fare ^vb++++=fare
away ^rp+pl+++=away!
! ^zz++++=EXTRAWORD
Now ^rn+dspt+++=Now
new ^jj+atrb+++=new
roads ^nns++++=roads
cross ^nn++++=cross
the ^ati++++=the
country ^nn++++=country.
. ^zz++++=EXTRAWORD
Steam ^nn++++=Steam
whistles ^nns++++=whistles
where ^wrb+who+++=where
the ^ati++++=the
heron ^nn+++??+=heron
once ^rb+tm+++=once
stood ^vbd+++xvbn+=stood
in ^in++++=in
quiet ^jj+atrb+++=quiet
water ^nn++++=water.
. ^zz++++=EXTRAWORD
Iron ^nn++++=Iron
wheels ^nns++++=wheels
hurry ^nn++++=hurry
past ^jjb++++=past
with ^in++++=with
merchants ^nns+nom+++=merchants,
, ^zz++++=EXTRAWORD
soldiers ^nns+nom+++=soldiers,
, ^zz++++=EXTRAWORD
farmers ^nns+nom+++=farmers
and ^cc++++=and
fine ^jj+atrb+++=fine
ladies ^nns++++=ladies
who ^whp+rel+subj++=who
know ^vb+vprv+tht0++=know
nothing ^pn++++=nothing
of ^in++++=of
Waldemar ^np+++??+=Waldemar
Daa ^np+++??+=Daa.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
see ^vb+vprv+++=see
Borreby ^np++++=Borreby's
's ^$++++=EXTRAWORD
distant ^jj+atrb+++=distant
gables ^nns+++??+=gables
and ^cc++++=and
ask ^vb++++=ask,
, ^zz++++=EXTRAWORD
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
" ^zz++++="Who
who ^whp+who+++=EXTRAWORD
lived ^vbd+++xvbn+=lived
there ^rn+pl+++=there?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Names ^nns++++=Names
are ^vb+ber+aux++=are
offered ^vpsv++agls+xvbnx+=offered,
, ^zz++++=EXTRAWORD
names ^nns++++=names
of ^in++++=of
later ^rbr+tm+++=later
owners ^nns++++=owners,
, ^zz++++=EXTRAWORD
newer ^jjr+atrb+++=newer
fortunes ^nns++++=fortunes,
, ^zz++++=EXTRAWORD
other ^ap++++=other
prides ^nns+++??+=prides.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
speaks ^vbz++++=speaks
of ^in++++=of
the ^ati++++=the
forest ^nn++++=forest
that ^tht+rel+subj++=that
became ^vbd+++xvbn+=became
a ^at++++=a
ship ^nn++++=ship
which ^whp+rel+subj++=which
never ^rb++++=never
fought ^vbd+++xvbn+=fought.
. ^zz++++=EXTRAWORD
No ^at++++=No
one ^cd1++++=one
remembers ^nns+nom+++=remembers
the ^ati++++=the
alchemist ^nn+nom+++=alchemist
bending ^vwbg+++xvbg+=bending
over ^in++++=over
false ^jj+atrb+++=false
gold ^nn++++=gold,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
Ida ^np+++??+=Ida
in ^in++++=in
her ^pp$+pp3+++=her
woollen ^jj+atrb+++=woollen
kirtle ^nn+++??+=kirtle,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
Johanna ^np+++??+=Johanna
beneath ^in+pl+++=beneath
the ^ati++++=the
black ^jj+atrb+++=black
wave ^nn++++=wave,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
Anna ^np++++=Anna
Dorothea ^np++++=Dorothea
praying ^vwbg+++xvbg+=praying
under ^in++++=under
the ^ati++++=the
stork ^nn+++??+=stork's
's ^$++++=EXTRAWORD
nest ^nn++++=nest.
. ^zz++++=EXTRAWORD
The ^ati++++=The
churchyard ^nn++++=churchyard
stones ^nns++++=stones
lean ^jj++++=lean.
. ^zz++++=EXTRAWORD
Rain ^nn++++=Rain
eats ^vbz++++=eats
the ^ati++++=the
letters ^nns+nom+++=letters.
. ^zz++++=EXTRAWORD
Roads ^nns++++=Roads
widen ^vb++++=widen.
. ^zz++++=EXTRAWORD
Ditches ^np+++??+=Ditches
fill ^vb++++=fill.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
lay ^vbd+++xvbn+=lay
gravel ^nn++++=gravel
over ^in++++=over
places ^nns++++=places
where ^wrb+who+++=where
the ^ati++++=the
forgotten ^jj+atrb++xvbn+=forgotten
sleep ^nn++++=sleep.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
blow ^nn++++=blow
over ^in++++=over
the ^ati++++=the
hall ^nn++++=hall
and ^cc++++=and
the ^ati++++=the
cottage ^nn+nom+++=cottage,
, ^zz++++=EXTRAWORD
over ^in++++=over
cradle ^nn++++=cradle
and ^cc++++=and
grave ^nn++++=grave.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
enter ^vb++++=enter
the ^ati++++=the
rich ^jj+atrb+++=rich
man ^nn++++=man's
's ^$++++=EXTRAWORD
chamber ^nn++++=chamber
and ^cc++++=and
the ^ati++++=the
poor ^jj+atrb+++=poor
woman ^nn++++=woman's
's ^$++++=EXTRAWORD
hovel ^nn+++??+=hovel.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
turn ^vb++++=turn
the ^ati++++=the
mill ^nn++++=mill
and ^cc++++=and
scatter ^vb++++=scatter
the ^ati++++=the
ash ^nn++++=ash.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
lift ^nn++++=lift
crowns ^nns++++=crowns
from ^in++++=from
carved ^xvbn+++xvbn+=carved
shields ^nns++++=shields
and ^cc++++=and
seeds ^nns++++=seeds
from ^in++++=from
humble ^jj+atrb+++=humble
weeds ^nns++++=weeds,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
I ^pp1a+pp1+++=I
carry ^vb++++=carry
both ^abx++++=both
into ^in++++=into
the ^ati++++=the
same ^ap++++=same
earth ^nn++++=earth.
. ^zz++++=EXTRAWORD
Can ^md+pos+++=Can
you ^pp2+pp2+++=you
hear ^vb+vprv+++=hear
me ^pp1o+pp1+++=me
at ^in++++=at
your ^pp$+pp2+++=your
window ^nn++++=window?
? ^zz++++=EXTRAWORD
The ^ati++++=The
fire ^nn++++=fire
burns ^np++++=burns
warmly ^rb++++=warmly;
; ^zz++++=EXTRAWORD
the ^ati++++=the
room ^nn++++=room
is ^vbz+bez+vrb++=is
safe ^jj+pred+++=safe;
; ^zz++++=EXTRAWORD
your ^pp$+pp2+++=your
name ^nn++++=name
is ^vbz+bez+aux++=is
spoken ^vpsv++agls+xvbnx+=spoken
and ^cc++++=and
your ^pp$+pp2+++=your
place ^nn++++=place
is ^vbz+bez+aux++=is
known ^vpsv++agls+xvbnx+=known.
. ^zz++++=EXTRAWORD
So ^ql++++=So
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
at ^rb++++=at
Borreby ^np+++??+=Borreby
Hall ^nn++++=Hall.
. ^zz++++=EXTRAWORD
So ^ql++++=So
it ^pp3+it+++=it
seemed ^vbd+seem++xvbn+=seemed
beneath ^in+pl+++=beneath
the ^ati++++=the
banners ^nns+nom+++=banners
and ^cc++++=and
beside ^in+pl+++=beside
the ^ati++++=the
silver ^nn++++=silver
plate ^nn++++=plate.
. ^zz++++=EXTRAWORD
Listen ^vb++++=Listen,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
before ^cs+sub+++=before
the ^ati++++=the
flame ^nn++++=flame
sinks ^vbz++++=sinks.
. ^zz++++=EXTRAWORD
Pride ^nn++++=Pride
builds ^vbz++++=builds
high ^jj++++=high,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
time ^nn++++=time
climbs ^nns++++=climbs
higher ^jjr++++=higher.
. ^zz++++=EXTRAWORD
Gold ^nn++++=Gold
glitters ^nns+nom+++=glitters,
, ^zz++++=EXTRAWORD
glass ^nn++++=glass
breaks ^nns++++=breaks,
, ^zz++++=EXTRAWORD
forests ^nns++++=forests
fall ^nn++++=fall,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
rank ^nn++++=rank
is ^vbz+bez+vrb++=is
a ^at++++=a
garment ^nn+nom+++=garment
the ^ati++++=the
grave ^nn++++=grave
does ^vbz+doz+aux++=does
not ^xnot++not++=not
keep ^vb++++=keep.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
a ^at++++=a
child ^nn++++=child's
's ^$++++=EXTRAWORD
mercy ^nn++++=mercy
to ^in++++=to
a ^at++++=a
trembling ^jj+atrb++xvbg+=trembling
bird ^nn++++=bird
may ^md+pos+++=may
remain ^vb++++=remain
when ^wrb+who+++=when
heraldry ^nn++++=heraldry,
, ^zz++++=EXTRAWORD
wealth ^nn++++=wealth
and ^cc++++=and
learned ^jj+atrb++xvbn+=learned
folly ^nn++++=folly
have ^vb+hv+aux++=have
all ^rb++splt++=all
fared ^vprf+++xvbnx+=fared
away ^rp+pl+++=away.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
what ^wdt+who+++=what
I ^pp1a+pp1+++=I
remember ^nn+nom+++=remember.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
what ^wdt+who+++=what
the ^ati++++=the
wind ^nn++++=wind
told ^vbd+vpub++xvbn+=told.
. ^zz++++=EXTRAWORD
whew ^np++++=Whew!
! ^zz++++=EXTRAWORD
whew ^nn++++=whew!
! ^zz++++=EXTRAWORD
fare ^vb++++=fare
away ^rp+pl+++=away!
! ^zz++++=EXTRAWORD
