Old ^jj+atrb+++=Old
officer ^npt++++=officer
folded ^vbd+++xvbn+=folded
his ^pp$+pp3+++=his
hands ^nns++++=hands
upon ^in++++=upon
the ^ati++++=the
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
know ^vb+vprv+++=know
Paul ^np++++=Paul
Jouperts ^np+++??+=Jouperts?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No."
no ^at++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
is ^vbz+bez+vrb++=is
great ^jj+atrb+++=great
man ^nn++++=man."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
why ^wrb+who+++=why'd
'd ^md+prd+vrb++0=EXTRAWORD
he ^pp3a+pp3+++=he
look ^vb++++=look
like ^in++++=like
me ^pp1o+pp1+++=me?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
officer ^npt++++=officer
ignored ^vwbn+++xvbn+=ignored
this ^dt+pdem+++=this.
. ^zz++++=EXTRAWORD
" ^zz++++="Paul
paul ^np++++=EXTRAWORD
Jouperts ^np+++??+=Jouperts
is ^vbz+bez+vrb++=is
of ^in++++=of
the ^ati++++=the
German ^jj+atrb+++=German
Secret ^nn++++=Secret
Service ^nn++++=Service.
. ^zz++++=EXTRAWORD
For ^in++++=For
three ^cd++++=three
years ^nns++++=years
he ^pp3a+pp3+++=he
has ^vbz+hvz+aux++=has
worked ^vprf+++xvbnx+=worked
in ^in++++=in
England ^np++++=England.
. ^zz++++=EXTRAWORD
Never ^rb++++=Never
is ^vbz+bez+aux++=is
he ^pp3a+pp3+++=he
found ^vbd+vprv++xvbnx+=found.
. ^zz++++=EXTRAWORD
Never ^rb++++=Never
is ^vbz+bez+aux++=is
he ^pp3a+pp3+++=he
suspected ^vbd+vprv++xvbnx+=suspected.
. ^zz++++=EXTRAWORD
At ^rb++++=At
this ^dt+dem+++=this
moment ^nn++++=moment
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
gardener ^nn+nom+++=gardener
at ^in++++=at
a ^at++++=a
house ^npl++++=house
very ^ql+amp+++=very
close ^in+cmpx+++=close
to ^in"++++=to
the ^ati++++=the
headquarters ^nns+nom+++=headquarters
of ^in++++=of
a ^at++++=a
British ^jj++++=British
general ^jj++++=general."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sam ^np++++=Sam's
's ^$++++=EXTRAWORD
attention ^nn+nom+++=attention
sharpened ^vbd+++xvbn+=sharpened
slightly ^rb+down+++=slightly
at ^in++++=at
the ^ati++++=the
word ^nn++++=word
gardener ^nn+nom+++=gardener.
. ^zz++++=EXTRAWORD
" ^zz++++="Is
is ^vbz+bez+vrb++=EXTRAWORD
he ^pp3a+pp3+++=he
any ^dti++++=any
good ^jj++++=good?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What?"
what ^wdt+who+++=EXTRAWORD
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Gardener.
gardener ^nn+nom+++=EXTRAWORD
. ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
he ^pp3a+pp3+++=he
know ^vb+vprv+++=know
runner ^nn++++=runner
beans ^nns++++=beans?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
German ^nn++++=German
gave ^vbd+++xvbn+=gave
an ^at++++=an
impatient ^jj+atrb+++=impatient
sigh ^nn++++=sigh.
. ^zz++++=EXTRAWORD
" ^zz++++="He
he ^pp3a+pp3+++=EXTRAWORD
sends ^vbz++++=sends
us ^pp1o+pp1+++=us
reports ^nns++++=reports.
. ^zz++++=EXTRAWORD
Troop ^nn++++=Troop
movements ^nns+nom+++=movements.
. ^zz++++=EXTRAWORD
Names ^nns++++=Names.
. ^zz++++=EXTRAWORD
Plans ^nns++++=Plans.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
is ^vbz+bez+vrb++=is
most ^ql+emph+++=most
valuable ^jj++++=valuable."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="If
if ^cs+cnd+++=EXTRAWORD
he ^pp3a+pp3+++=he
trample ^nn+++??+=trample
plants ^nns++++=plants
like ^in++++=like
your ^pp$+pp2+++=your
flying ^jj+atrb++xvbg+=flying
chap ^nn++++=chap,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
bea ^np++++=bean't
n't ^xnot++not++0=EXTRAWORD
worth ^in++++=worth
his ^pp$+pp3+++=his
dinner ^nn++++=dinner."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
officer ^npt++++=officer
stood ^vbd+++xvbn+=stood.
. ^zz++++=EXTRAWORD
Another ^dt++++=Another
man ^nn++++=man
entered ^vbd+++xvbn+=entered,
, ^zz++++=EXTRAWORD
broad ^jj++++=broad
in ^in++++=in
the ^ati++++=the
shoulders ^nns+nom+++=shoulders,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
scar ^nn++++=scar
across ^in+pl+++=across
his ^pp$+pp3+++=his
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
The ^ati++++=The
two ^cd++++=two
spoke ^vbd+++xvbn+=spoke
together ^nn+nom+++=together
in ^in++++=in
German ^nn++++=German,
, ^zz++++=EXTRAWORD
occasionally ^rb++++=occasionally
looking ^vbg+++xvbg+=looking
at ^rb++++=at
Sam ^nn++++=Sam.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
tone ^nn++++=tone
was ^vbd+bedz+vrb++=was
cheerful ^jj+pred+++=cheerful,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
cheerful ^jj+atrb+++=cheerful
discussion ^nn++++=discussion
by ^in++++=by
enemy ^nn++++=enemy
officers ^nns+nom+++=officers
is ^vbz+bez+vrb++=is
seldom ^rb++++=seldom
favourable ^jj+pred+++=favourable
to ^in++++=to
an ^at++++=an
elderly ^jj++++=elderly
farmworker ^jjr++++=farmworker.
. ^zz++++=EXTRAWORD
The ^ati++++=The
scarred ^jj+atrb++xvbn+=scarred
man ^nn++++=man
at ^rb++++=at
last ^rb"++++=last
addressed ^vbd+++xvbn+=addressed
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=have
great ^jj+atrb+++=great
honour ^nn++++=honour.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
will ^md+prd+++=will
help ^vb++++=help
Germany ^np++++=Germany."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oi
oi ^uh++++=EXTRAWORD
wo ^&fw++++=won't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
help ^vb++++=help
without ^in++++=without
effort ^nn++++=effort."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
Oi ^uh++++=Oi
reckon ^vb+vprv+tht0++=reckon
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
do ^vb+do+vrb++=do
without ^in+strn+++=without."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
scarred ^jj+++xvbn+=scarred
officer ^npt++++=officer
smiled ^vbd+++xvbn+=smiled.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
simple ^jj+pred+++=simple.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
are ^vb+ber+aux++=are
taken ^vpsv++agls+xvbnx+=taken
near ^in+pl+++=near
the ^ati++++=the
front ^nn++++=front.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
are ^vb+ber+aux++=are
shot ^vpsv++agls+xvbnx+=shot.
. ^zz++++=EXTRAWORD
Your ^pp$+pp2+++=Your
body ^nn++++=body
is ^vbz+bez+aux++=is
put ^vpsv++agls+xvbnx+=put
in ^rb+phrv+++=in
an ^at++++=an
old ^jj+atrb+++=old
trench ^nn++++=trench
where ^wrb+who+++=where
English ^jj+atrb+++=English
soldiers ^nns+nom+++=soldiers
find ^vb+vprv+++=find
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
In ^in++++=In
your ^pp$+pp2+++=your
pocket ^nn++++=pocket
we ^pp1a+pp1+++=we
put ^vbd+++xvbn+=put
papers ^nns++++=papers.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
believe ^vb+vprv+tht0++=believe
they ^pp3a+pp3+++=they
have ^vb+hv+aux++=have
found ^vprf+++xvbnx+=found
Paul ^np++++=Paul
Jouperts ^np+++??+=Jouperts
dead ^jj++++=dead."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
reflected ^vbd+vprv++xvbn+=reflected
upon ^in++++=upon
this ^dt+dem+++=this
plan ^nn++++=plan.
. ^zz++++=EXTRAWORD
" ^zz++++="Oi'd
oi ^uh++++=EXTRAWORD
'd ^md+prd+aux++0=EXTRAWORD
be ^vb+be+vrb++=be
dead ^jj+pred+++=dead,
, ^zz++++=EXTRAWORD
would ^md+prd+++=would
Oi ^uh++++=Oi?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Certainly."
certainly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
Oi ^uh++++=Oi
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
agree ^vb+vpub+++=agree."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
necessary ^jj++++=necessary."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
sense ^nn++++=sense
in ^in++++=in
killin ^nn+++??+=killin'
' ^zz++++=EXTRAWORD
me ^pp1o+pp1+++=me,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Sam ^nn++++=Sam
said ^vbd+vpub++xvbn+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Oi
oi ^uh++++=EXTRAWORD
bea ^np++++=bean't
n't ^xnot++not++0=EXTRAWORD
your ^pp$+pp2+++=your
Paul ^np++++=Paul
whatever ^nn+nom+++=whatever-his-name-is."
- ^zz++++=EXTRAWORD
his ^pp$+pp3+++=EXTRAWORD
- ^zz++++=EXTRAWORD
name ^nn++++=EXTRAWORD
- ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Exactly.
exactly ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Paul ^np++++=Paul
Jouperts ^np+++??+=Jouperts
remains ^vbz++++=remains
alive ^jj++++=alive.
. ^zz++++=EXTRAWORD
The ^ati++++=The
English ^nn++++=English
believe ^vb+vprv+++=believe
him ^pp3o+pp3+++=him
dead ^jj++++=dead.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
continues ^vbz++++=continues
his ^pp$+pp3+++=his
work ^nn++++=work
as ^ql++++=as
gardener ^nn+nom+++=gardener
near ^in+pl+++=near
their ^pp$+pp3+++=their
headquarters ^nns+nom+++=headquarters.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
excellent ^jj+pred+++=excellent."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Don't
do ^vb+do+vrb++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
sound ^jj++++=sound
excellent ^jj++++=excellent
from ^in++++=from
where ^wrb+who+++=where
Oi ^uh++++=Oi'm
'm ^vb+bem+vrb++0=EXTRAWORD
settin ^nn+++??+=settin'."
'." ^nn+++??+=EXTRAWORD
The ^ati++++=The
officers ^nns+nom+++=officers
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
Sam ^np++++=Sam
did ^vbd+dod+vrb++=did
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
terrified ^jj++++=terrified
in ^in++++=in
any ^dti++++=any
elaborate ^jj+atrb+++=elaborate
fashion ^nn++++=fashion.
. ^zz++++=EXTRAWORD
Terror ^nn++++=Terror
requires ^vbz++++=requires
imagination ^nn+nom+++=imagination,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Sam ^np++++=Sam's
's ^$++++=EXTRAWORD
imagination ^nn+nom+++=imagination
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
kept ^vpsv++agls+xvbnx+=kept
small ^jj++++=small
by ^in++++=by
long ^jj+atrb+++=long
employment ^nn+nom+++=employment.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
he ^pp3a+pp3+++=he
understood ^vbd+vprv++xvbnx+=understood
death ^nn++++=death.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
it ^pp3+it+++=it
in ^in++++=in
cottages ^nns+nom+++=cottages,
, ^zz++++=EXTRAWORD
cattle ^nns++++=cattle
sheds ^nns++++=sheds
and ^cc++++=and
fields ^nns++++=fields.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
a ^at++++=a
permanent ^jj+atrb+++=permanent
arrangement ^nn+nom+++=arrangement
and ^cc++++=and
would ^md+prd+++=would
certainly ^rb++splt++=certainly
prevent ^vb++++=prevent
him ^pp3o+pp3+++=him
returning ^jj+++xvbg+=returning
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Habbage ^np+nom+++=Habbage's
's ^$++++=EXTRAWORD
hoe ^vb++++=hoe.
. ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
got ^vbd+++xvbnx+=got
tarnips ^nns+++??+=tarnips
to ^to++++=to
finish ^vbi++++=finish,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
pink ^jj+atrb+++=pink
officer ^nn++++=officer
shrugged ^vbd+++xvbn+=shrugged.
. ^zz++++=EXTRAWORD
" ^zz++++="The
the ^ati++++=EXTRAWORD
turnips ^nns++++=turnips
must ^md+nec+++=must
wait ^vb++++=wait."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="They
they ^pp3a+pp3+++=EXTRAWORD
wo ^&fw++++=won't."
n't ^xnot++not++0=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
English ^jj++++=English!"
! ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
exclaimed ^vbd+++xvbn+=exclaimed
the ^ati++++=the
scarred ^jj+atrb++xvbn+=scarred
man ^nn++++=man.
. ^zz++++=EXTRAWORD
" ^zz++++="Always
always ^rb++++=EXTRAWORD
you ^pp2+pp2+++=you
joke ^nn++++=joke."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Oi
oi ^uh++++=EXTRAWORD
bea ^np++++=bean't
n't ^xnot++not++0=EXTRAWORD
jokin ^nn+++??+=jokin'."
'." ^nn+++??+=EXTRAWORD
They ^pp3a+pp3+++=They
took ^vbd+++xvbnx+=took
Sam ^np++++=Sam
outside ^jjb++++=outside.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
possessions ^nns++++=possessions
were ^vbd+bed+aux++=were
returned ^vpsv++agls+xvbnx+=returned
except ^in++++=except
for ^in"++++=for
his ^pp$+pp3+++=his
knife ^nn++++=knife,
, ^zz++++=EXTRAWORD
the ^ati++++=the
onion ^nn++++=onion
and ^cc++++=and
the ^ati++++=the
hoe ^nn++++=hoe.
. ^zz++++=EXTRAWORD
Two ^cd++++=Two
soldiers ^nns+nom+++=soldiers
put ^vbd+++xvbn+=put
him ^pp3o+pp3+++=him
in ^in++++=in
a ^at++++=a
motorcar ^nn+++??+=motorcar
with ^in++++=with
a ^at++++=a
canvas ^nn++++=canvas
hood ^nn++++=hood,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
scarred ^jj+++xvbn+=scarred
officer ^npt++++=officer
climbed ^vbd+++xvbn+=climbed
in ^in++++=in
after ^in++++=after
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
drove ^vbd+++xvbnx+=drove
for ^in++++=for
perhaps ^rb++++=perhaps
an ^at++++=an
hour ^nn++++=hour.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
the ^ati++++=the
flight ^nn++++=flight
had ^vbd+hvd+aux++=had
shown ^vprf+++xvbnx+=shown
Sam ^np++++=Sam
the ^ati++++=the
war ^nn++++=war
from ^in++++=from
the ^ati++++=the
airy ^jj++++=airy
and ^cc++++=and
almost ^rb+hdg+++=almost
respectable ^jj+atrb+++=respectable
side ^nn++++=side,
, ^zz++++=EXTRAWORD
the ^ati++++=the
drive ^nn++++=drive
showed ^vbd+vprv+tht0+xvbn+=showed
it ^pp3+it+++=it
from ^in++++=from
underneath ^in+strn+++=underneath.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
passed ^vbd+++xvbnx+=passed
fields ^nns++++=fields
in ^in++++=in
which ^whp+rel+pied++=which
nothing ^pn++++=nothing
grew ^vbd+++xvbn+=grew,
, ^zz++++=EXTRAWORD
villages ^nns+nom+++=villages
without ^in++++=without
inhabitants ^nns+nom+++=inhabitants,
, ^zz++++=EXTRAWORD
horses ^nns++++=horses
lying ^vwbg+++xvbg+=lying
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
had ^vbd+hvd+aux++=had
fallen ^vprf+++xvbn+=fallen,
, ^zz++++=EXTRAWORD
lines ^nns++++=lines
of ^in++++=of
weary ^jj+atrb+++=weary
men ^nns++++=men,
, ^zz++++=EXTRAWORD
guns ^nns++++=guns
hidden ^vbd+++xvbn+=hidden
under ^in++++=under
branches ^nns++++=branches
and ^cc++++=and
wagons ^nns++++=wagons
sunk ^vbd+++xvbn+=sunk
to ^in++++=to
their ^pp$+pp3+++=their
axles ^nns++++=axles
in ^in++++=in
mud ^nn++++=mud.
. ^zz++++=EXTRAWORD
The ^ati++++=The
air ^nn++++=air
smelled ^vbd+++xvbn+=smelled
of ^in++++=of
smoke ^nn++++=smoke,
, ^zz++++=EXTRAWORD
damp ^nn++++=damp
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
petrol ^nn++++=petrol,
, ^zz++++=EXTRAWORD
decay ^nn++++=decay
and ^cc++++=and
drains ^nns++++=drains.
. ^zz++++=EXTRAWORD
Shells ^nps++++=Shells
passed ^vbd+++xvbn+=passed
overhead ^jjb++++=overhead
with ^in++++=with
a ^at++++=a
tearing ^jj+atrb++xvbg+=tearing
sound ^nn++++=sound.
. ^zz++++=EXTRAWORD
Guns ^nns++++=Guns
answered ^vbd+vpub++xvbn+=answered.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
the ^ati++++=the
car ^nn++++=car
stopped ^vbd+++xvbn+=stopped
while ^cs+sub+++=while
wounded ^xvbn+++xvbn+=wounded
men ^nns++++=men
crossed ^vbd+++xvbn+=crossed
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
Some ^dti++++=Some
walked ^jj+++xvbn+=walked,
, ^zz++++=EXTRAWORD
some ^dti++++=some
were ^vbd+bed+aux++=were
carried ^vpsv++agls+xvbnx+=carried,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
one ^cd1++++=one
young ^jj+atrb+++=young
soldier ^nn++++=soldier
sat ^vbd+++xvbn+=sat
upon ^in++++=upon
a ^at++++=a
bank ^nn++++=bank
staring ^vwbg+++xvbg+=staring
at ^rb++++=at
his ^pp$+pp3+++=his
empty ^jj+atrb+++=empty
hands ^nns++++=hands.
. ^zz++++=EXTRAWORD
Sam ^np++++=Sam's
's ^$++++=EXTRAWORD
resentment ^nn+nom+++=resentment
deepened ^vbd+++xvbn+=deepened.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
that ^cs+sub+++=that
he ^pp3a+pp3+++=he
suddenly ^rb++++=suddenly
formed ^xvbn+++xvbn+=formed
opinions ^nns++++=opinions
about ^in++++=about
empires ^nns++++=empires,
, ^zz++++=EXTRAWORD
frontiers ^nns+nom+++=frontiers
or ^cc++++=or
international ^jj+atrb+++=international
diplomacy ^nn+nom+++=diplomacy.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
simply ^rb++++=simply
perceived ^jj+atrb++xvbn+=perceived
war ^nn++++=war
as ^in++++=as
the ^ati++++=the
largest ^jjt+atrb+++=largest
example ^nn++++=example
he ^pp3a+pp3+++=he
had ^vb+hv+aux++=had
ever ^rb++splt++=ever
encountered ^vprf+++xvbnx+=encountered
of ^in++++=of
people ^nns++++=people
failing ^vb+nom++xvbg+=failing
to ^to+vcmp+++=to
look ^vbi++++=look
after ^in+ppvb+++=after
land ^nn++++=land.
. ^zz++++=EXTRAWORD
Acres ^nns++++=Acres
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
ploughed ^vpsv++by+xvbnx+=ploughed
by ^in++++=by
shells ^nps++++=shells
and ^cc++++=and
planted ^vpsv++agls+xvbn+=planted
with ^in++++=with
iron ^nn++++=iron.
. ^zz++++=EXTRAWORD
Trees ^nns++++=Trees
that ^tht+rel+subj++=that
might ^md+pos+++=might
have ^vb+hv+aux++=have
given ^vprf+++xvbnx+=given
good ^jj+atrb+++=good
shade ^nn++++=shade
or ^cc++++=or
firewood ^nn+++??+=firewood
were ^vbd+bed+aux++=were
smashed ^vpsv++agls+xvbnx+=smashed
for ^in++++=for
no ^at++++=no
return ^nn++++=return.
. ^zz++++=EXTRAWORD
Ditches ^np+++??+=Ditches
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
dug ^vpsv++agls+xvbnx+=dug
in ^in++++=in
all ^abn++++=all
directions ^nns+nom+++=directions
but ^cc++++=but
drained ^vbd+++xvbn+=drained
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
Able ^jj++++=Able-bodied
- ^zz++++=EXTRAWORD
bodied ^jj+atrb++xvbn+=EXTRAWORD
men ^nns++++=men
stood ^vbd+++xvbn+=stood
about ^in++++=about
waiting ^vb+++xvbg+=waiting
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
killed ^vpsv++agls+xvbnx+=killed
when ^wrb+who+++=when
half ^nn++++=half
the ^ati++++=the
farms ^nns++++=farms
in ^in++++=in
Norfolk ^np++++=Norfolk
wanted ^vbd+++xvbn+=wanted
labour ^nn++++=labour.
. ^zz++++=EXTRAWORD
" ^zz++++="Waste,"
waste ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
muttered ^vbd+++xvbnx+=muttered.
. ^zz++++=EXTRAWORD
The ^ati++++=The
scarred ^jj+++xvbn+=scarred
officer ^npt++++=officer
glanced ^vbd+++xvbn+=glanced
at ^in++++=at
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
you ^pp2+pp2+++=you
say ^vb+vpub+++=say?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Waste.
waste ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Whole ^jj+atrb+++=Whole
place ^nn++++=place
wants ^vbz++++=wants
puttin ^nn+++??+=puttin'
' ^zz++++=EXTRAWORD
straight ^jj++++=straight."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
are ^vb+ber+vrb++=are
soon ^rb+tm+++=soon
not ^xnot++not++=not
troubled ^jj+++xvbn+=troubled."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="That's
that ^dt+pdem+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
what ^wdt+who+++=what
you ^pp2+pp2+++=you
think ^vb+vprv+++=think."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
The ^ati++++=The
car ^nn++++=car
left ^vbd+++xvbn+=left
them ^pp3o+pp3+++=them
beside ^in+pl+++=beside
a ^at++++=a
ruined ^jj+atrb++xvbn+=ruined
farmhouse ^nn++++=farmhouse
as ^in++++=as
evening ^nn++++=evening
came ^vbd+++xvbn+=came
on ^in+strn+++=on.
. ^zz++++=EXTRAWORD
The ^ati++++=The
officer ^npt++++=officer
handed ^vbd+++xvbn+=handed
Sam ^nn++++=Sam
over ^rp++++=over
to ^in++++=to
a ^at++++=a
thick ^jj++++=thick-necked
- ^zz++++=EXTRAWORD
necked ^vwbn+++xvbn+=EXTRAWORD
corporal ^npt+nom+++=corporal
who ^whp+rel+subj++=who
spoke ^vbd+++xvbn+=spoke
a ^rb++++=a
little ^rb"++++=little
English ^jj++++=English.
. ^zz++++=EXTRAWORD
In ^in++++=In
Sam ^np++++=Sam's
's ^$++++=EXTRAWORD
coat ^nn++++=coat
pockets ^nns++++=pockets
they ^pp3a+pp3+++=they
placed ^vbd+++xvbnx+=placed
papers ^nns++++=papers,
, ^zz++++=EXTRAWORD
a ^at++++=a
map ^nn++++=map
and ^cc++++=and
a ^at++++=a
small ^jj+atrb+++=small
notebook ^nn++++=notebook
filled ^vbd+++xvbn+=filled
with ^in++++=with
figures ^nns++++=figures.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
the ^ati++++=the
corporal ^nn+nom+++=corporal
marched ^vbd+++xvbn+=marched
him ^pp3o+pp3+++=him
along ^in++++=along
a ^at++++=a
communication ^nn+nom+++=communication
trench ^nn++++=trench.
. ^zz++++=EXTRAWORD
The ^ati++++=The
walls ^nns++++=walls
rose ^vbd+++xvbn+=rose
on ^in++++=on
either ^dtx++++=either
side ^nn++++=side,
, ^zz++++=EXTRAWORD
reinforced ^xvbn+++xvbn+=reinforced
with ^in++++=with
boards ^nns++++=boards
and ^cc++++=and
sandbags ^nns+++??+=sandbags.
. ^zz++++=EXTRAWORD
Mud ^nn++++=Mud
sucked ^vbd+++xvbn+=sucked
at ^rb++++=at
Sam ^np++++=Sam's
's ^$++++=EXTRAWORD
boots ^nns++++=boots.
. ^zz++++=EXTRAWORD
Men ^nns++++=Men
squeezed ^vwbn+++xvbn+=squeezed
past ^jjb+atrb+++=past
carrying ^jj+atrb++xvbg+=carrying
ammunition ^nn+nom+++=ammunition,
, ^zz++++=EXTRAWORD
rations ^nns+nom+++=rations
and ^cc++++=and
coils ^nns++++=coils
of ^in++++=of
wire ^nn++++=wire.
. ^zz++++=EXTRAWORD
Rats ^nns++++=Rats
moved ^vbd+++xvbn+=moved
with ^in++++=with
the ^ati++++=the
