prompt,source,filename,ttr,wrlengh,wcount,that_del,contrac,pres,pro2,pro_do,pdem,gen_emph,pro1,it,be_state,sub_cos,prtcle,pany,gen_hdg,amplifr,wh_ques,pos_mod,o_and,wh_cl,finlprep,n,prep,adj_attr,pasttnse,pro3,perfects,rel_obj,rel_subj,rel_pipe,p_and,n_nom,tm_adv,pl_adv,advs,inf,prd_mod,sua_vb,sub_cnd,nec_mod,spl_aux,conjncts,agls_psv,by_pasv,whiz_vbn,sub_othr,vcmp,downtone,pred_adj,allmodal,allconj,allpasv,allwh,allwhrel,alladj,allpro,have,allverb,vprogrsv,that_rel,jcmp,nonf_vth,att_vth,fact_vth,lkly_vth,att_jth,fact_jth,lkly_jth,nfct_nth,att_nth,fct_nth,lkly_nth,spch_vto,mntl_vto,dsre_vto,efrt_vto,prob_vto,x1_jto,x2_jto,x3_jto,x4_jto,x5_jto,all_nto,nonfadvl,atadvl,fctadvl,lklydvl,all_vth,all_jth,all_nth,all_th,all_vto,all_jto,all_to,all_advl,act_ipv,act_tpv,mentalpv,commpv,occurpv,copulapv,aspectpv,humann,prcessn,cognitn,abstrcn,concrtn,tccncrt,quann,placen,groupn,sizej,timej,colorj,evalj,relatnj,topicj,actv,commv,mentalv,causev,occurv,existv,aspectv
llm,ai,4000_story_0980_llm.txt,34.5,4.3,7516,10.1,12.5,84.6,38.6,1.7,6.1,1.5,48.4,15,2.1,4.1,0.4,6.8,0.9,1.2,2.1,9.8,10.2,1.5,1.5,180.7,61.7,21.7,100.3,76.6,16.2,0.8,1.2,0.8,1.6,23.5,12.4,5.1,39.6,10.6,9.3,2,5.5,4,3.3,4.4,4.1,0.5,2.7,8.1,3.1,2,8.8,23.2,29.5,7.3,3.6,2.8,61.2,163.7,4.4,195.6,6,1.7,0.1,4.4,1.5,4.8,3.2,0.1,0,0,0,0,0.1,0,0.7,0.4,1.7,1.5,0.9,0,0.7,0.1,0,0,0.9,0.4,0,3.6,2.3,13.8,0.1,0.1,14.1,5.2,0.8,6.9,6.3,1.2,0.5,0.1,0,0,0,0.1,5.5,4,2.8,9.2,13.7,4.8,3.3,3.9,0.7,1.2,1.1,0.5,0.7,0.5,0,35.9,27,33.1,2.5,5.5,12.4,5.7
llm,ai,4000_story_0983_llm.txt,38.5,4.4,3997,5,13.3,51,16,1,4.3,1.3,14.5,20,2.5,0.3,0.8,5.3,0.5,1.5,1.5,4.5,14,0.5,1.5,223.2,90.1,34.5,102.3,65,18.3,0.8,2.3,1,2.5,45.5,10.5,10.8,38,6.8,10.3,1.5,3.5,1.8,1.5,4.3,4.3,0.3,2.3,8.5,2.3,2,5.3,16.5,28.8,6.8,2,4,72.1,95.6,2,165.1,4.3,1,0,2,0.8,3.3,2.5,0,0,0,0,0,0,0,0,0.8,1.3,0.5,1.3,0,0,0,0,0,0.3,0.3,0,1.3,1.8,8.5,0,0,8.5,3.8,0,4,3.3,0.3,0.8,0,0,0,0,0.3,10.5,1.3,1.5,9.3,21.5,3.8,4.8,8.8,1,1,4,1.8,0.5,0.3,0,32.5,16.3,14,1,7.3,12.3,5.3
llm,ai,4000_story_0986_llm.txt,35.5,4.5,2742,3.6,13.1,81,22.2,0,4.4,0.4,21.5,33.2,0.7,0.4,0,6.9,1.1,0.7,2.9,5.8,4.4,1.8,1.1,260,68.9,34.3,113.8,40.1,5.1,0,0.4,0.4,2.6,29.2,7.7,6.6,36.1,4.7,2.2,2.6,1.1,2.6,2.9,3.3,4.7,0,3.3,3.3,1.5,1.8,9.5,10.6,11.7,8,4.7,0.7,69.7,83.9,3.3,199.1,3.6,0.4,0,1.8,0.4,1.5,2.2,0.4,0,0,0,0,0,0,0.4,0,1.5,0.7,0,0,0.4,0.4,0,0,0,0.4,0,0.7,0.7,5.8,0.4,0,6.2,2.6,0.7,3.3,1.8,1.5,1.1,0,0,0,0,0,4.7,5.8,2.9,10.9,28.1,2.6,2.6,5.8,1.5,2.6,0.7,0.7,0,1.1,0.7,39.4,27,17.5,1.8,7.3,10.6,7.3
llm,ai,4000_story_0987_llm.txt,32.8,4.2,2627,9.5,20.9,54.8,21.3,3.4,2.7,0.4,14.8,33.9,0.4,0.8,0.8,7.6,1.1,0,1.1,1.9,5.7,1.9,0.8,229.2,79.9,27.8,130.9,60.9,7.2,0.4,0,0,3,12.9,6.5,16.7,36.5,9.1,4.2,0.4,1.5,1.5,1.9,2.3,5.7,0,2.7,7.2,2.7,2.3,3.8,7.6,18.3,8.4,3,0.4,59.8,97.1,1.5,198.3,8.4,0.8,0,3.8,0,4.9,3.4,0,0,0,0,0,0,0,0.4,0.4,1.1,0,0.8,0,0,0,0.4,0,0,0,0,2.3,1.5,12.2,0,0,12.2,2.7,0.4,3,3.8,1.9,1.9,0.4,0,0,0,0.8,9.5,2.3,0.4,9.1,49.1,0.8,3.8,8.4,1.9,4.6,1.1,1.9,0.4,0.4,0,48,20.6,21.3,1.9,4.6,17.5,11.4
llm,ai,4000_story_0989_llm.txt,34.8,4.3,2830,3.2,11.3,35,7.1,0.7,2.5,0.7,13.1,24.4,0.7,0,0.7,4.6,0.7,0.4,0.7,4.6,7.8,0.7,2.1,271,88.7,22.3,130,75.6,9.5,0,0,0,7.4,8.8,9.9,14.1,28.6,4.9,4.9,0.7,1.8,1.1,0.7,2.1,2.5,0,4.9,5.7,0.7,2.1,5.7,10.6,22.6,7.4,1.4,0,66.8,95.8,0.4,179.9,6.7,0,0,2.5,0.7,0.7,0.7,0,0,0,0,0,0,0,0.4,0,0,0.4,1.1,0,0,0,0,0,0,0,0,0.7,0.7,4.6,0,0,4.6,1.8,0,1.8,1.4,0.4,1.1,0,0,0,0,0,5.3,1.1,0,6.4,45.2,2.1,3.9,9.9,2.8,1.4,1.4,3.2,0,0,0,42.8,11.3,11,2.5,5.7,9.5,6.4
llm,ai,4000_story_0996_llm.txt,37,4.7,5972,2.8,0.2,50.2,4.9,0.3,2.8,0.5,16.6,23.3,1.3,0.2,0.2,5.4,0.8,0.2,0.8,8.4,5.4,1,1.5,288.2,74.8,46.6,119.6,40,9.7,0.2,0.3,0,1.8,33.3,7.2,12.1,26,5.9,4.2,3,2.8,2.2,0.8,1.5,6.4,0.5,7.4,3.2,0.3,2.2,6,14.7,13.4,14.2,1.8,0.5,74.7,61.5,1,184.5,3.5,0.3,0,0.3,0.3,1.3,1.5,0,0,0,0,0,0,0,0,0,0.8,1.2,0.7,0,0,0,0,0,0.5,0,0,0.2,1.8,3.5,0,0,3.5,2.7,0,3.2,2,0.7,0.3,0.2,0,0,0,0.2,1.8,5.7,1.2,13.9,33.5,3.2,4.4,13.2,1,2,0.5,1.7,0,1,0.7,43.7,17.9,15.4,1.5,6.4,14.4,7.9
llm,ai,4000_story_0997_llm.txt,36.8,4.5,5955,2.5,7.4,38,8.2,0.5,2.2,1,6.4,13.3,0.3,0.3,0.2,7.4,2,0.3,1.5,2,1.3,1.2,2.2,308.5,82.3,27.7,128.1,58.9,9.6,0,0.2,0,2.5,29.1,6.9,14.3,28.5,3.2,1.3,1.8,1,1,0.8,1,5,0.2,4.2,2.4,0.3,1.3,4.7,4.4,7.6,9.4,2.7,0.2,64.3,73.6,2,178.8,5.4,0.2,0,1.3,1,1,0.2,0,0,0,0,0,0,0,0.2,0.2,1.2,0.8,0,0,0,0,0,0,0.2,0,0,0.7,0.2,3.5,0,0,3.5,2.4,0,2.5,0.8,1.2,1.3,0,0,0.2,0,0.2,14.9,2.5,0.3,10.2,35.1,2.9,3.2,10.1,3.4,2.5,1,2,0.5,0.5,0.2,42.7,11.9,17,1.3,8.2,11.9,13.3
llm,ai,4000_story_1000_llm.txt,37.3,4.5,5855,4.6,12.1,49.9,8.5,1,3.2,0.7,13.5,18.1,0.3,2.2,0.7,7.2,0.3,0.2,1.7,3.9,4.3,0.7,1.5,308.5,74.8,38.8,122.5,52.8,11.4,0.2,0.2,0.2,1.9,28.7,8,14.5,26.8,4.1,3.6,1.2,1.4,0.3,1.5,1.7,6.5,0,5.5,4.4,0.9,3.1,3.6,7.9,14.2,12,2.4,0.5,68,74.8,2.4,183.4,7.2,0.2,0,3.9,0.3,2.2,0.2,0,0.2,0,0,0,0,0,0.9,0.3,0.7,0.7,0,0,0,0,0.2,0,0,0,0,0.9,0.3,6.7,0.2,0,6.8,2.6,0.2,2.7,1.2,0.2,0.7,0,0,0.2,0,0,12.1,2.6,0.7,12.1,35.9,5.1,4.6,10.4,3.6,1.5,1.7,5.1,0,0.2,0.3,41.3,18.6,14.2,2.4,3.6,9.1,6.7
llm,ai,4000_story_1009_llm.txt,34,4.7,5711,4,10.2,50.3,4.7,0.5,3,1.4,26.4,11.2,0.5,0.5,0.4,2.3,0,0.7,1.2,4.7,18.7,0.4,0.9,290.7,103.8,49.6,69.5,32.2,10.7,1.4,6.1,1.1,1.1,49.6,4.2,8.1,27.8,6.1,2.8,2.5,4.2,1.6,1.9,3.7,6.5,1.2,4.2,5.6,2.8,2.1,3,9.1,30.1,11.9,1.6,8.6,75.8,63.4,2.5,138,5.1,0.7,0,2.6,1.1,1.4,1.1,0,0,0,0,0.2,0,0,0.4,0.2,0.4,0.7,0.7,0,0,0.2,0,0,0.2,0.5,0,1.4,0.4,6.1,0,0.2,6.3,2.3,0.2,2.6,2.3,0.2,0,0,0,0,0,0,10.3,2.6,1.1,7.2,20.1,4.2,5.6,6.5,2.3,0.7,2.5,0.7,0,1.1,0.7,24,18.7,13.3,2.5,4.2,7.5,3.9
llm,ai,4000_story_1014_llm.txt,33,4.5,3898,5.9,12.1,58.2,3.1,1.8,1.5,0.8,33.1,14.4,1,1,0.3,4.6,0.3,0.8,0.3,5.9,21.3,1,2.3,268.1,97.5,41,79,42.3,15.6,2.6,2.1,0.8,2.1,33.1,6.4,13.1,33.6,6.9,4.6,2.6,3.8,0.3,1.8,5.4,6.2,0.5,3.6,5.4,1.5,2.1,2.1,10.8,33.6,10.3,1.3,5.4,73.6,78.5,1.5,157.3,6.2,1.8,0,5.9,0.3,1.5,0.8,0,0,0,0,0,0,0,0.5,0.5,1.3,1.3,0.3,0,0,0,0,0,0,0.3,0,2.8,0.8,8.5,0,0,8.5,3.8,0,3.8,3.8,0.3,0,0,0,0,0.3,0.5,11.8,3.6,1.8,10.3,19.5,3.6,4.6,9.2,0.8,2.1,0.3,2.8,0.5,1,1,35.1,24.1,12.8,1.8,3.3,6.4,4.4
llm,ai,4000_story_1017_llm.txt,35,5.2,8100,2.8,0.2,58.5,0,0.2,1.2,1,12.7,13.5,1,1,0,2.8,0,0.6,0.2,6.9,15.9,0.5,0.6,314.9,94.9,52.7,57.3,22.1,17.7,2,4.9,0.7,1.5,75.7,3.7,4.4,23.1,8.5,4,4.6,1.2,2.7,3.1,2.6,15.3,2.6,5.1,2.5,10.6,1.1,5.6,13.6,22.1,23,0.7,7.7,75.6,34.8,2.2,136.8,5.1,0.6,0.1,8.4,1.4,2.2,1.4,0.2,0.2,0,0.1,0,0,0.2,0.4,0.2,1.2,1.1,0.2,0,0.2,0,0.1,0.1,1.1,0,0,0.9,0,13.3,0.5,0.4,14.2,3.2,0.5,4.8,0.9,0.5,0.1,0,0,0,0,0,9.8,7.3,3.8,10.9,20.5,2,2.3,4.7,1.9,1.4,1.5,0.6,0.4,1.4,3.2,19.1,19.9,14.8,2.3,4.8,7.7,2.5
llm,ai,4000_story_1028_llm.txt,34.3,4.8,3599,3.1,0.3,83.1,6.1,0.8,3.3,2.5,45.6,17.5,0.8,1.4,0.3,5.6,0.6,1.7,0.3,6.1,15.3,2.5,1.4,237.8,85.9,35,60.3,53.9,21.1,3.9,5,0.8,1.7,49.5,5.3,8.1,35.6,6.1,3.6,2.2,3.9,1.7,5.8,4.4,6.4,1.4,2.5,9.7,5,2.8,5.8,11.4,32,10.3,2.8,9.7,63.6,105.6,1.4,157.8,2.8,0.8,0.3,4.7,0.8,2.2,1.7,0.6,0.3,0,0,0,0.3,0,0,0.3,1.1,1.1,0.3,0,0,0,0,0.3,0.6,0,0.6,5.3,0.8,9.4,0.8,0.3,10.6,2.8,0.3,3.6,6.7,0,0,0,0,0,0,0,8.1,4.7,3.9,11.1,11.9,1.9,5.3,5.3,1.7,0.3,1.1,0.6,0,1.4,1.4,22.2,21.1,31.1,3.3,4.7,8.6,3.6
llm,ai,4000_story_1030_llm.txt,32.8,4.8,6905,2.2,0.6,73,1.4,0,0.9,0.9,19.8,12,0.7,1.9,0.1,3.9,0,1,0,4.8,24.6,0.4,1.4,301.1,107.7,54.9,34.6,27.5,11.4,2.3,5.2,1.7,1.2,47.4,5.2,4.2,25.3,5.4,2.8,1.7,1.7,1.6,2.2,2.5,8.4,1.4,1.4,5.9,4.1,1,5.2,9.1,35.3,11.3,0.4,9.3,90.5,48.8,1.6,124.4,6.1,1.4,0,2.3,0.4,1.6,1.3,0,0.1,0.1,0,0.1,0,0,0.3,0.4,0.4,0.9,0.7,0.3,0,0,0,0,0.4,0.7,0.3,1.9,0.6,5.6,0.3,0.1,6.1,2.8,0.3,3.5,3.5,0,0.3,0,0,0,0,0,8.7,3.2,1.7,7.4,17.1,2.5,4.9,7.5,3.5,3.2,4.3,3.8,0,0.6,1.7,20.7,13.3,12.2,1.4,4.5,10.4,3.2
llm,ai,4000_story_1031_llm.txt,31.5,5.1,2432,2.1,1.2,39.1,1.6,0.8,1.6,1.6,21.8,20.6,0,0,0,4.9,0.4,0.8,0.8,2.5,22.2,1.6,0.8,239.3,92.5,64.1,90.5,32.9,17.7,1.6,8.6,2.1,2.1,60.9,4.9,3.3,28.4,13.6,4.9,4.9,1.2,0.8,6.2,4.9,12.7,2.1,5.3,4.1,6.2,1.2,6.6,8.2,29.6,20.1,2.5,12.3,91.7,56.3,1.2,155,5.3,1.6,0,6.2,1.2,1.2,0.4,0,0.4,0.4,0.4,0,0,0.4,0,0.4,1.2,1.6,0,0,1.2,0,0,0,1.2,0.4,0,4.9,0.8,9,0.8,0.8,10.7,3.3,1.2,5.8,6.2,0.8,0.4,0,0,0,0,0,20.1,9.5,5.8,13.6,7,1.6,4.1,3.3,3.3,1.2,0,0,0.8,2.5,3.7,13.2,28,16.4,1.6,7.8,9.5,3.7
llm,ai,4000_story_1032_llm.txt,35.8,4.7,2832,3.2,1.1,26.1,0.7,0,1.4,0.4,27.2,10.9,0.4,1.8,0,2.8,0.4,1.1,0.4,4.2,24.7,0.4,0,271.5,110.9,46.3,80.5,35,12,3.2,6.7,3.5,0.7,46.3,3.9,7.8,38.1,8.5,2.5,1.8,0.7,0.7,2.5,3.9,10.9,1.4,4.2,8.1,5.3,0.7,5.6,7.4,36,16.6,0.7,13.4,80.9,62.9,3.9,132.1,8.5,0.7,0,2.8,0.4,3.9,2.5,0.4,0,0,0,0,0,0,0.4,1.8,0.4,2.1,0.4,0,0,0,0,0,0.4,1.1,0,4.9,1.4,9.5,0.4,0,9.9,4.9,0,5.3,7.4,0.7,0,0,0.4,0,0,0,14.1,3.2,2.5,9.5,18.4,2.1,3.2,5.3,2.1,2.8,0.7,3.5,0,1.1,0.7,24.4,13.1,12.7,1.1,6.7,9.2,1.8
llm,ai,4000_story_1045_llm.txt,35.5,4.6,3855,1.8,1.3,55.3,15.3,0,2.9,0.8,21.8,12.2,1.6,3.6,0,5.4,0.3,2.3,0.5,8.8,22.6,1,1.3,259.4,81.5,36.8,78.6,49.3,13,1,4.7,0.5,0.8,36.1,8,6.7,30.1,6.7,7,2.9,3.1,1.8,1.8,2.3,11.7,1.3,3.6,6,2.3,1.8,5.4,17.6,36.1,16.6,1.6,6.2,61,86.4,2.9,151,4.9,1.3,0,1.8,0.8,1,0.5,0,0,0,0,0,0,0,0.8,0.3,0.8,1,0.5,0,0,0,0.5,0,1,0.5,0,3.4,0.8,4.2,0,0,4.2,3.4,0.5,4.9,4.7,0.8,0.3,0,0,0,0,0,18.2,5.2,2.1,5.7,10.9,1.8,4.4,6,1,1,1.8,0.8,0.3,0.8,0,25.7,16.6,13.7,2.6,6,8.8,4.7
llm,ai,4000_story_1049_llm.txt,35,4.6,2712,7.4,15.9,60.8,10.7,1.8,1.1,1.1,58.3,23.6,0,0.7,0.4,6.3,0,0,0.7,5.5,18.4,0,1.8,258.8,99.6,39.5,77.1,38,16.2,1.5,1.5,0.7,1.5,46.5,5.5,10.3,23.6,4.1,6.3,1.5,1.5,0.7,1.8,4.4,7.4,1.5,3.7,4.8,2.6,2.9,4.1,12.5,26.9,12.5,0.7,3.7,69.7,106.9,2.2,158.2,3.7,1.1,0,3.7,0.7,4.1,1.5,0,0,0.4,0,0,0,0.4,0.4,0.4,0,0.7,1.1,0.4,0.4,0,0,0,0,0,0,1.5,0,10,0.4,0.4,10.7,2.6,0.7,3.3,1.5,0,0,0,0.4,0,0,0,8.8,4.4,1.5,5.5,21,0.7,3.3,5.2,0.4,0.4,0.7,0,0,1.5,1.5,21,18.8,16.2,0.7,8.5,9.2,3.3
llm,ai,4000_story_1052_llm.txt,38,4.6,3669,2.7,0.3,39.2,2.2,0,2.7,0.8,12.8,9.5,0.8,1.6,0.3,2.2,0.5,0.8,0.3,6.5,24,0.3,1.1,252.4,96.5,35.7,89.9,51.8,12.8,2.2,4.9,1.1,1.1,31.9,9,9,31.1,7.6,5.2,1.9,1.9,1.6,1.4,4.1,12.3,0.8,4.4,8.4,2.2,3.5,2.2,13.4,37.1,17.4,0.5,8.2,64.1,66.8,1.6,150.7,4.4,1.4,0.5,2.2,0.3,1.6,1.4,0.5,0,0,0,0,0,0,0.8,0,0.5,0.8,0.3,0,0.3,0,0,0,0,0.3,0.3,1.4,0.3,5.5,0.5,0,6,2.5,0.3,2.7,2.2,0,0,0,0,0.3,0,0.3,16.6,1.9,0,7.1,23.7,5.5,8.4,7.1,3.5,3.5,1.6,1.4,0.5,1.1,0.8,31.6,12.8,15.3,2.2,8.7,9,3
llm,ai,4000_story_1055_llm.txt,35.8,5,3368,2.1,1.8,88.8,0.9,1.5,1.8,1.5,12.2,5,0.9,1.5,0.3,4.2,0.3,1.2,2.1,4.8,26.1,0.9,0.3,276.1,94.7,37.7,30.3,62.1,12.2,5,6.5,1.8,0.6,66.2,6.8,6.8,27.9,5,2.1,0.9,3.3,0,3.9,4.2,8.3,2.1,4.8,4.8,6.8,1.8,5.9,6.8,36.2,15.1,3,13.4,73.3,75.1,1.5,134.5,4.8,2.1,0,2.1,0.9,2.1,0,0.3,0,0,0,0,0.3,0,0,0,0.3,0.9,0.3,0,0.3,0,0,0,0.9,0.9,0,1.8,0,5,0.3,0.3,5.6,1.5,0.3,2.7,2.7,0.3,0,0,0,0,0,0,9.8,3.3,3,15.4,13.7,2.1,4.2,6.5,3,0.6,2.7,0.9,0.3,0.6,2.4,24,13.7,11.6,0.6,6.8,3.3,1.2
llm,ai,4000_story_1060_llm.txt,36.8,4.5,5562,4.9,1.1,42.6,10.8,0.7,1.8,1.1,53.4,19.4,0.9,0.9,0,5.9,0.4,1.1,1.3,8.1,16.2,0.7,2.5,200.1,90.8,28,107.2,49.6,16.7,0.7,1.3,2.5,2.3,40.6,9.2,14.2,35.4,6.5,4,3.1,2.3,1.1,2.7,5.4,7.2,1.4,2.9,10.4,4.1,2.7,5.6,13.1,32.2,11.5,2,4.5,63.3,113.8,2.9,160.9,4.3,1.1,0,3.1,1.1,2.2,2.9,0.4,0,0,0,0.2,0,0,0,0.2,0.4,1.1,1.6,0,0.4,0.2,0,0,0.4,0.2,0,2,0.9,9.2,0.4,0.2,9.7,3.2,0.5,4.1,3.1,0,0,0,0,0,0,0,9.3,5.4,5,12.4,25,2.9,4,4.9,0,1.1,0.4,2.3,0,1.3,0.5,31.5,22.1,18.9,2.3,6.1,15.3,6.3
llm,ai,4000_story_1064_llm.txt,36,4.2,4121,14.3,23.5,55.1,10.7,0.2,2.4,1.5,35.2,13.6,0.5,1.7,0.2,7,0,2.2,0.2,7.3,21.1,0.2,3.4,232,84.9,23.5,102.6,64.5,17.5,0,1.9,0,1.2,26.2,13.3,15,32.3,7.8,6.3,2.2,1.9,0.2,2.7,2.9,7.3,1.7,2.2,9.7,0.7,1.9,4.6,13.8,35.7,11.2,0.5,1.9,54.8,110.4,4.1,174,5.6,1.7,0,11.6,0,3.2,0.7,0,0,0,0,0,0,0.2,0,0.5,0.5,1.5,0.5,0.2,0.2,0,0,0,0,0.5,0.2,4.4,0.7,15.5,0,0.2,15.8,2.9,0.5,3.4,5.8,0.5,0.2,0,0,0,0,0,16.7,3.2,1.5,9,17.7,2.2,4.4,10.4,2.4,3.2,3.6,0,0.5,0.7,0.5,48.5,25,20.4,1.9,2.9,8.3,6.3
llm,ai,4000_story_1070_llm.txt,37.8,4.6,5133,3.7,0.8,58.3,22,0.6,2.5,1.2,66.8,12.7,0.8,1.6,0.2,5.8,0.8,1,1.6,5.5,6.4,0.6,0.8,245.3,67.6,31.6,99.9,50.5,12.5,1.2,1,0.2,1.2,38.8,13.8,5.6,36.6,6.8,7.4,3.3,1.2,1,1.9,5.8,6.2,0.4,1.6,5.1,2.9,2.9,4.9,13.8,15.4,8.2,2.1,2.3,57.9,139.3,4.9,168.1,4.5,0.8,0,3.3,1,1.6,1.4,0,0,0,0,0,0,0,0.8,0,0.6,0.6,1,0,0.4,0,0,0,0.8,0.4,0,2.1,2.1,7.2,0,0,7.2,2.9,0.4,4.1,4.7,0.2,0.2,0,0,0,0,0,12.9,3.9,2.1,6,13.2,2.5,3.7,4.5,3.7,1.2,0.8,0,0.6,0.6,1,29.6,24.7,17.1,3.1,5.3,9,5.6
llm,ai,4000_story_1071_llm.txt,35.8,4.6,2817,2.8,5,50.1,11.4,0.4,1.8,2.8,30.9,10.3,1.1,0.4,0.4,6.7,1.4,1.8,0.7,3.5,9.9,1.8,2.1,226.1,78.8,41.5,98.7,70.3,14.6,1.1,3.2,0.7,1.1,33.7,6,9.6,42.6,6.7,4.6,2.1,1.4,2.5,2.1,4.6,7.1,1.1,1.8,8.2,1.4,3.2,5,10.6,20.9,9.9,2.5,5,73.5,112.5,1.1,162.6,8.9,0.4,0.4,2.5,0.7,0.7,0.7,0.4,0,0,0,0,0,0,0.4,0,1.8,0.7,0.4,0,0.7,0,0,0,1.1,0.4,0,1.1,2.1,4.6,0.4,0,5,3.2,0.7,5,3.5,0,0,0,0,0,0,0.4,41.5,3.5,1.8,6.4,16.7,0.4,4.6,8.2,2.1,3.5,1.1,1.1,0.4,1.1,0,28,23.8,17.7,1.4,3.9,10.6,8.5
llm,ai,4000_story_1075_llm.txt,33.3,4.6,5587,4.3,0.9,55.8,14.5,0.5,4.1,0.9,68.2,10.4,0.9,0.9,0,3,0,1.1,0.5,5.2,12.4,0.7,1.3,241.8,85.4,36.9,101.3,32.8,16.5,0.7,2.5,0.7,0.2,50.8,3.8,5.9,32.4,8.8,4.5,3.2,2.3,1.4,3,3.4,10.4,1.6,2.9,7.2,4.3,1.8,7.7,11.1,22.9,14.9,1.3,3.9,68.4,115.4,2.9,168.2,3.4,0,0.2,2.9,1.6,3,2.3,0,0.2,0,0,0,0,0,0.9,0.7,1.3,0.7,0.7,0,0.5,0,0,0,0.4,0.5,0,2.5,0.9,9.8,0.2,0,10,4.3,0.5,5.2,3.9,0.7,0.2,0,0.4,0,0,0,14.7,3,3,12.9,18.8,2,3.8,6.3,2.3,2.1,2.3,0.9,0.4,0.4,0.9,28.1,23.6,23.4,2.3,4.3,8.6,5.4
llm,ai,4000_story_1091_llm.txt,35.5,4.7,5243,4.6,0.8,45.8,12.8,0.2,2.5,1,18.3,10.9,0.6,0.4,0.2,3.8,0.2,2.1,0.4,7.4,16.2,0.4,0.8,249.1,91.4,44.8,92.1,75.1,20.8,2.3,6.3,0.6,1.1,48.1,6.5,6.3,31.9,7.1,5.1,2.1,2.1,2.1,2.7,4.4,8,0.6,3.6,6.3,3.6,1.5,6.1,14.7,26.1,12.2,0.8,9.2,77.4,106.2,2.3,149.5,3.6,0.4,0.2,3.2,1.5,1.7,1.5,0.2,0,0,0,0,0,0,1,0.2,1,1.3,0.2,0,0,0.2,0.2,0.2,0.6,0.4,0.2,1.5,0.6,8,0.2,0,8.2,3.6,0.6,4.8,2.7,0.2,0,0,0,0,0,0,10.9,7.2,5,9.3,18.1,2.1,4,8.8,4,1.7,2.5,1.1,1,1.3,0.2,26.7,14.7,20.6,2.1,6.1,10.5,4.6
llm,ai,4000_story_1096_llm.txt,35,4.3,5283,6.1,0,44.5,8.3,0.6,3.2,1.7,51.1,27.3,0.9,1.1,0.9,5.1,0.2,0.6,1.1,4.9,19.3,0.9,1.5,237.9,93.1,35.2,99.8,26.9,13.1,0.8,4,1.3,0.8,24.4,8.5,9.8,33.7,4.9,2.5,2.8,2.7,2.7,1.9,3.6,4.5,1.7,3.6,9.3,1.3,3.6,5.7,10,33.1,9.8,2.1,6.1,67.2,86.3,2.5,156.9,5.7,0,0.2,4,0.4,2.7,0.4,0.2,0,0,0,0,0.2,0,0.4,0.2,0.6,0.2,0.4,0,0,0,0.4,0,0.4,0,0,2.1,0.9,7.4,0.2,0.2,7.8,1.7,0.4,2.5,3,0,0.8,0,0,0,0,0.2,3.6,2.5,2.3,10.8,22.9,6.1,4.7,10.2,0.9,0.9,1.1,1.7,0,0.4,0.2,32,15.7,17.2,1.1,4.7,10.4,4.9
llm,ai,4000_story_1103_llm.txt,32.5,4.3,5723,3.5,0,61.9,17.1,1,3.8,0.7,69.4,13.8,0.7,1.4,0,3.8,0.3,1,1.4,7.2,8.2,0.7,0,231.9,84.7,23.8,99.9,52.4,13.6,1.9,1.7,0.9,1.7,33.7,9.3,9.4,29.2,7,7,2.6,3.5,1.4,2.1,2.1,7.3,0.7,2.1,5.8,1.9,2.8,5.8,15.6,20.6,10.1,2.1,4.5,46.7,138.9,1.6,170.5,3,1.4,0.3,1.7,1.2,1.9,1.2,0.3,0.2,0,0,0.2,0,0,0.2,0.3,1.2,1.2,0.5,0,0.2,0,0,0,0.3,0,0.5,1,1.4,6.1,0.5,0.2,6.8,3.5,0.2,4,3,0,0,0,0,0,0,0,15.6,4.5,1.6,7.9,19.2,3.1,5.9,1.9,2.1,2.1,1.7,1.2,0,0.3,0.2,30.4,21.5,19.4,2.6,4.9,11,3.8
llm,ai,4000_story_1104_llm.txt,34.3,4.4,3118,4.8,14.1,45.2,9,1.3,2.2,0.3,19.2,11.5,0.3,1.3,0,3.2,0.3,0.3,0,6.7,18.3,0.6,1,282.2,88.5,33.7,105.2,57.1,11.5,1.3,2.2,1,0,31.1,5.1,6.7,36.6,8.7,5.1,4.2,1.6,1.9,2.6,4.8,4.5,0.3,4.5,7.7,3.5,3.2,3.5,13.8,28.9,9.3,0.6,4.5,54.8,85.3,1.6,165.8,5.8,1.9,0,3.5,1.3,2.2,0.6,0,0,0,0,0,0,0,1.3,0.3,0.6,0.6,0.6,0,0.3,0,0,0,0,0.3,0,1.3,1,7.7,0,0,7.7,3.5,0.3,3.8,2.6,0.6,0,0,0,0,0.3,0,23.7,7.7,2.2,6.7,13.8,2.2,4.2,8.3,7.4,3.2,4.5,0.6,1,0.3,0.3,36.2,26.3,22.5,0.6,4.8,7.7,5.1
