prompt,source,filename,ttr,wrlengh,wcount,that_del,contrac,pres,pro2,pro_do,pdem,gen_emph,pro1,it,be_state,sub_cos,prtcle,pany,gen_hdg,amplifr,wh_ques,pos_mod,o_and,wh_cl,finlprep,n,prep,adj_attr,pasttnse,pro3,perfects,rel_obj,rel_subj,rel_pipe,p_and,n_nom,tm_adv,pl_adv,advs,inf,prd_mod,sua_vb,sub_cnd,nec_mod,spl_aux,conjncts,agls_psv,by_pasv,whiz_vbn,sub_othr,vcmp,downtone,pred_adj,allmodal,allconj,allpasv,allwh,allwhrel,alladj,allpro,have,allverb,vprogrsv,that_rel,jcmp,nonf_vth,att_vth,fact_vth,lkly_vth,att_jth,fact_jth,lkly_jth,nfct_nth,att_nth,fct_nth,lkly_nth,spch_vto,mntl_vto,dsre_vto,efrt_vto,prob_vto,x1_jto,x2_jto,x3_jto,x4_jto,x5_jto,all_nto,nonfadvl,atadvl,fctadvl,lklydvl,all_vth,all_jth,all_nth,all_th,all_vto,all_jto,all_to,all_advl,act_ipv,act_tpv,mentalpv,commpv,occurpv,copulapv,aspectpv,humann,prcessn,cognitn,abstrcn,concrtn,tccncrt,quann,placen,groupn,sizej,timej,colorj,evalj,relatnj,topicj,actv,commv,mentalv,causev,occurv,existv,aspectv
human,human,4000_story_0831.txt,34.8,4.2,4285,5.8,3.3,38.7,3.5,0.5,2.3,3.5,7.2,13.1,0.7,0.2,0.5,6.8,0.5,0.7,0.5,7,19.1,2.3,2.8,200.2,103.4,37.8,93.1,109,19.4,2.6,4,0.5,4.4,17,5.6,11,39.7,11.7,5.6,0.9,2.1,3.3,2.8,3.3,3.5,0.7,0.9,5.8,6.3,2.1,3.5,15.9,31.7,5.1,2.8,7,64.9,119.7,1.9,152.4,12.8,5.4,0,3,2.8,5.8,0.9,1.2,0,0,0,0,0.2,0,0,0.2,2.6,0.9,0.7,0,0.2,0.9,0,0.2,0.7,0,0,3.3,0.7,12.6,1.2,0.2,14,4.4,1.4,6.5,4,0.2,0.2,0.2,0,0,0,0.2,11,3,2.3,7,14,1.4,10.5,2.8,3.5,3.7,4.4,0.7,0.2,1.9,0,26.4,13.8,28.2,2.1,3,11.2,5.8
human,human,4000_story_0833.txt,34,4.1,3729,5.9,14.7,50.4,13.9,1.3,4,2.4,18.8,14.5,2.1,0.5,1.6,5.1,0.8,1.1,0.3,4,20.6,0.5,1.1,256.1,93.6,29.8,80.7,75.1,12.9,0.8,4,0.8,2.7,19.6,5.4,12.3,35.1,11.5,5.6,1.6,3.5,2.1,2.1,6.7,1.6,0.5,1.1,6.2,3.8,1.6,3.2,11.8,33.5,3.2,0.8,5.6,62.5,107.8,2.4,147.2,9.1,2.7,0,3.8,2.1,3.8,1.1,0,0,0,0,0,0,0,0.8,0.5,1.3,0.5,1.1,0,0.5,0,0,0.3,0.3,0,0,0.8,0.8,10.7,0,0,10.7,4.3,0.8,5.4,1.6,0.3,0,0,0,0,0,0.3,4.8,2.4,0.5,3.8,15.8,2.1,6.4,6.2,2.4,1.3,3.5,1.6,0.8,0.5,0,30.6,15.8,21.5,1.3,4,7.2,3.5
human,human,4000_story_0838.txt,32.3,4,3623,6.1,19.3,52.7,14.1,0.8,1.9,0.8,19.6,12.7,0.8,0,0.3,5,1.1,1.9,0.3,5.2,19.6,0.8,1.1,234.9,101.8,33.1,87.2,105.2,9.9,1.1,2.8,1.4,3,14.1,6.9,6.3,34.5,13.8,5.5,1.4,1.7,0.6,1.7,4.1,4.4,0.8,0.6,5.2,1.9,1.1,2.8,11.3,29.5,5.8,1.1,5.2,65.4,138.8,1.9,158.4,9.1,5.8,0.6,1.7,1.7,3.9,1.9,0.3,0.3,0,0,0,0,0.3,0,0.3,2.5,2.2,1.4,0,1.4,0.3,0,0.3,0.6,0,0,2.8,0,9.1,0.6,0.3,9.9,6.3,1.9,8.8,2.8,0,1.1,0,0,0,0,0.3,5.5,3,2.8,8.3,14.4,2.5,4.1,13,2.5,2.5,1.1,1.7,0.6,0.3,0,32,12.1,20.7,2.5,1.7,6.9,5.2
human,human,4000_story_0839.txt,32.8,4.2,2271,4,8.8,32.1,4.4,0.9,1.3,3.5,4.8,8.4,1.3,0.9,0.4,4.4,0,1.3,0,2.6,16.7,0.9,1.3,237.3,101.3,42.3,95.6,104.8,26.9,0.9,2.2,1.3,7,14.1,8.8,12.3,36.1,6.2,3.1,0,2.2,0,2.2,4.4,7.5,0,3.1,4.4,3.5,2.6,2.6,5.7,31.3,10.6,0.9,4.4,66.1,114,3.1,146.2,6.6,4.8,0,1.3,0.9,3.1,1.8,0,0,0,0,0,0,0,0,0,0.9,0,0.4,0,0.4,0,0,0,0,0,0,2.6,0,7,0,0,7,1.3,0.4,1.8,2.6,0,0,0,0,0,0,0,11,1.3,2.2,8.4,15.9,0.9,4.4,7.5,3.5,3.5,5.3,5.3,0.4,0,0.4,30.8,6.6,15.4,0,5.3,7.5,4
human,human,4000_story_0842.txt,30.8,4.5,2255,3.5,4.4,45.7,5.3,0.4,2.7,2.2,50.1,12,0,0.9,0,4.9,0.4,0.9,0,6.2,19.5,2.2,2.7,235.5,102,41.2,63,43.9,16.4,3.5,4.4,0.9,2.7,32.4,5.3,5.3,39,12,8.9,0.9,1.8,1.3,3.5,7.5,5.8,0.9,1.8,8.4,4.4,1.8,4.4,16.4,33.3,8.4,2.2,8.9,65.6,99.3,1.3,129.5,5.3,4.4,0.9,2.2,1.3,4,1.8,1.3,0.4,0,0,0,0.4,0,0.4,0,2.2,1.8,0.9,0,0.4,0.9,0,0,2.2,0,0.9,4,2.2,9.3,1.8,0.4,11.5,5.3,1.3,8.9,7.1,0,0,0,0,0,0,0,9.8,6.2,2.2,16,15.1,0.9,7.5,4.4,2.2,3.1,0.4,1.3,2.2,0.4,0,15.1,11.5,26.2,1.8,1.3,6.7,1.3
human,human,4000_story_0852.txt,33.5,4,2219,1.4,5.9,46.4,11.3,0.5,4.5,2.7,17.6,7.7,2.3,0,0.9,3.6,0,0.9,0.9,3.6,20.7,0.9,1.8,247.4,94.2,27.5,62.6,67.1,12.6,1.8,5.9,0.5,3.2,18.9,7.7,9.5,41,14,10.4,0.9,1.4,1.8,5,5,7.2,0,0.5,2.3,2.3,2.7,4.5,15.8,27.5,7.7,1.8,8.1,65.8,96,1.8,126.6,8.6,5,0,3.2,0,0.9,0.9,0,0.5,0,0,0,0,0,0,0,2.3,0.9,0.5,0.5,1.4,0,0,0,0.5,0,0.9,4.1,0.5,5,0.5,0,5.4,3.6,1.8,5.9,5.4,0,0,0,0,0,0,0,17.1,2.7,1.8,7.7,14,0.9,5,4.1,0,4.1,1.8,2.3,0.5,0,0,19.4,9,18.5,1.8,3.2,4.5,1.4
human,human,4000_story_0853.txt,31.5,4.3,4784,4.8,1.3,52.7,13,1.3,1,1.5,30.3,14.4,1.3,0.2,0.4,3.6,0.4,2.3,1.7,5.6,15.1,1.3,1.5,223.7,107.7,49.3,60.8,57.1,12.1,4.6,5,1.7,4.4,20.5,6.1,7.5,36,14.2,6.7,0,2.1,2.7,2.5,2.1,7.9,0.4,1.7,4.4,3.6,1.7,3.1,15.1,26.1,10,2.9,11.3,78.8,100.3,1.7,133.4,10.5,3.8,0.2,2.1,2.3,2.7,1.7,0.2,0,0.2,0,0.2,0,0,0.8,0.2,0.6,0.8,0.6,0,0.4,0.2,0,0,0.4,0,0,3.1,0.6,8.8,0.4,0.2,9.4,3.1,0.6,4.2,3.8,0.4,1.3,0,0,0,0,0,6.5,2.1,1.5,7.7,18.4,2.1,5.9,6.5,1.7,3.1,3.6,2.5,1.7,0.2,0,26.5,11.9,16.3,1.5,3.8,8.8,3.6
human,human,4000_story_0854.txt,32.3,4.2,2658,3.4,15,40.6,7.5,1.1,4.9,2.6,12,9.8,0.8,0.4,0.4,2.3,0.4,0.8,0,3.8,14.7,0.8,4.5,250.2,103.1,30.9,83.1,74.5,11.3,0.8,4.1,0.8,5.6,19.6,6,12.4,31.2,18.8,3.4,1.9,3,1.1,1.1,3.4,7.1,0.4,3,4.5,3.4,4.5,4.9,8.3,28.2,10.5,0.8,5.6,70.7,94.1,1.5,153.1,10.9,5.6,0,1.9,0.8,3,0.8,0.4,0,0,0,0,0,0,1.1,0.4,2.3,2.3,0,0,0.8,0,0.4,0.4,0.4,0,0,0.4,0.4,6.4,0.4,0,6.8,6,1.5,7.9,0.8,0.8,0.8,0,0,0,0,0.8,19.6,4.1,1.5,13.5,12.4,0.4,5.6,4.9,3,1.9,0.8,0.8,1.1,0.4,0,35.4,8.3,15.4,1.1,2.3,6.8,5.3
human,human,4000_story_0858.txt,32.8,4.1,2836,1.8,20.8,58.5,12,2.1,2.8,1.8,27.5,13.8,2.1,0,1.1,4.2,0,2.5,1.8,5.3,13.4,1.8,3.9,275.4,88.5,33.9,75.8,62.1,14.5,2.5,4.2,0.4,3.2,18.3,7.8,8.5,35.6,15.2,3.5,2.8,3.2,1.1,3.2,4.6,3.9,0,2.8,3.2,2.1,1.1,4.6,9.9,22.9,6.7,3.5,7.1,62.1,101.6,0.7,154.8,8.5,3.9,0.4,1.4,0.7,1.1,2.8,1.4,0,0,0,0,0,0,0,0,1.8,1.4,1.1,0,1.1,0.4,0,0.4,0.4,0.4,0.4,2.1,0.4,6,1.4,0,7.4,4.2,1.8,6.3,3.2,1.1,0.4,0,0,0,0,0,18.3,3.5,1.4,7.8,15.9,4.9,5.3,4.2,1.8,2.5,2.5,1.1,0.7,0.4,0.4,26.8,16.2,18,2.1,1.1,10.9,5.6
human,human,4000_story_0872.txt,32.3,4.2,2150,1.9,4.7,27,4.7,0.5,1.4,1.9,6,19.5,0.5,0,0,4.2,0,0.5,1.4,3.7,8.8,0.5,2.3,230.2,120.5,49.8,87,83.3,17.2,1.9,4.7,1.4,6,25.1,6,14.4,27.9,6,1.9,1.4,2.8,0.9,2.3,1.4,7.4,0,0.5,4.7,1.9,0.5,5.1,6.5,22.3,7.9,1.9,7.9,82.3,94,1.4,129.8,11.6,2.8,0,1.4,0.9,0.5,1.9,0,0,0,0,0,0,0,0.5,0,0.5,0.9,1.4,0,0,0,0,0,0.5,0,0,3.7,0.5,4.7,0,0,4.7,3.3,0,3.7,4.2,0.5,0.5,0,0,0,0,0.5,7.4,1.4,1.4,10.7,15.3,5.6,7,5.1,2.3,2.8,7.4,3.7,0.9,1.4,0,25.1,8.8,15.3,0.5,1.9,5.1,2.3
human,human,4000_story_0879.txt,28.8,4.4,4457,2.9,0.7,32.5,2.5,0,1.6,2.9,85.3,9,0,0,0.2,4.5,0,1.3,0.4,4.5,20.9,0.7,0.7,213.8,137.3,36.6,60.4,37.2,11.9,4.3,4.7,1.8,1.8,42.4,4.9,4.3,40.2,21.3,2.2,2,2.2,1.3,3.1,5.2,7.6,0.4,1.6,6.3,6.3,1.8,2.7,8.1,31.2,9.6,1.1,10.8,55.9,125,1.8,121.6,5.4,2,0,3.6,1.6,2.7,0.9,0.2,0.4,0.2,0,0,0,0.4,0.9,0.4,1.6,1.3,0.9,0.2,0.9,0.2,0.7,0,1.3,0.9,0,3.8,0.9,8.8,0.9,0.4,10.1,5.2,2,8.5,5.6,0.2,0.4,0.7,0,0,0,0.4,8.5,5.4,2.9,13.9,7,2,8.8,2,3.8,2.5,0.4,0,0.9,1.8,0.7,27.6,13.2,14.1,2.7,3.6,5.2,3.6
human,human,4000_story_0887.txt,33.3,4.3,4689,4.5,18.3,59.5,14.1,1.1,1.9,8.7,27.5,11.1,0.4,0,0.9,2.6,1.5,2.8,1.5,6.4,12.6,0.4,2.1,244.4,92.6,44.4,82.7,68,8.1,1.3,1.9,0.9,3.6,44.1,8.1,9.2,35.4,10.9,6.8,3,1.5,4.1,2.6,4.7,6,0.4,2.1,4.9,3.4,2.6,3,17.3,22.6,8.5,1.9,4.1,69.7,109.6,4.5,156.1,7.5,2.1,0.4,2.1,1.1,2.3,3,0,0.2,0,0,0,0,0,0.4,0.2,1.7,0.4,1.1,0,0,0,0,0,0,0,0.2,3.2,1.9,8.5,0.2,0,8.7,3.8,0,3.8,5.3,0,0.6,0,0,0,0,1.1,13,2.8,1.7,8.5,19.8,1.3,7.9,4.9,3.6,3,1.9,1.7,2.3,0.9,0.2,29.6,25,20.5,1.7,3.4,6.8,4.1
human,human,4000_story_0888.txt,31.8,4.4,2276,0.4,1.3,49.2,6.2,1.3,3.1,2.2,18.5,13.2,0.9,0,0.4,0.4,0,0.9,0,4,17.6,0,0,275,120.8,44.8,60.6,51.4,10.1,0.9,0.9,0.9,1.8,29.4,6.6,4.4,38.2,9.2,3.5,0.9,1.8,2.6,1.8,4,11,0,2.6,4,1.8,2.2,6.2,10.1,25,13.6,0,2.6,75.6,76,3.5,123,2.2,1.3,0,1.8,0.4,0.4,0.9,0.4,0,0,0,0,0,0,0.9,0.4,0.9,0.9,0.9,0,0,0,0,0.4,0.4,0,0,2.6,0,3.5,0.4,0,4,4,0.4,4.8,2.6,0.9,0,0,0.4,0,0,0,6.2,4,2.6,7.9,12.3,3.1,6.2,5.3,1.3,4,1.3,0,0.9,0.4,0,19.3,14.9,7.5,0.9,3.5,5.3,1.8
human,human,4000_story_0889.txt,30.5,4,5491,3.6,17.5,54.6,10.9,1.6,4.4,3.5,28.8,14.8,0.9,0.2,0.9,4.6,0,2.5,1.1,5.3,16.6,0.4,4.4,248.2,96.5,35.3,77.2,54.8,9.8,1.6,3.8,0.5,3.5,18.4,7.5,7.5,36.2,7.5,7.8,1.6,2.9,2.4,1.8,6,5.8,1.1,1.8,6.2,1.8,1.1,2,15.5,29.3,8.7,1.5,6,64.8,94.5,2.4,143.9,7.5,2.5,0.2,2.2,1.1,2.4,1.3,0.2,0,0,0.2,0,0.2,0.2,0.2,0.5,1.8,0.9,0.5,0,0.2,0.2,0,0.2,0.5,0,0.4,3.8,0.2,6.9,0.2,0.5,7.6,4,0.5,5.1,4.4,0.7,1.3,0,0.2,0,0,0.4,8.7,2.7,4,7.8,15.3,0.7,5.3,8,1.5,3.8,2.4,1.8,0.7,0.4,0,31.1,15.5,18.6,1.1,1.3,4.7,3.5
human,human,4000_story_0890.txt,36,4.4,3653,3.8,14,68.2,15.6,2.5,2.2,3.3,24.1,12,1.1,0.3,0,2.2,0.5,2.7,1.4,4.1,11.5,0.8,4.1,297.6,92.8,44.1,75,59.1,6.3,0.5,0.8,0.8,1.1,22.4,3.6,2.2,35.9,7.1,3.3,3.3,1.6,1.1,0.8,8.2,3.3,0.3,4.7,1.4,3.3,2.5,4.7,8.5,15.9,8.2,2.2,2.2,75.6,98.8,2.7,152.8,3.8,1.6,0,3.3,1.1,2.2,1.4,0.3,0,0,0,0,0,0,0.3,0.3,0.8,0.5,0.5,0,0.5,0.3,0,0,0.3,0,0,1.1,1.4,7.9,0.3,0,8.2,2.5,0.8,3.6,2.5,0.5,0.3,0.3,0,0,0,1.9,8.8,1.9,1.1,9.3,10.1,1.6,3.6,5.5,0.8,1.4,0.5,0,1.4,0.5,0.3,21.6,33.1,17.8,1.4,2.2,7.7,4.4
human,human,4000_story_0891.txt,28.8,4.2,3147,6,29.9,82.9,17.2,1.9,5.1,4.1,39.4,9.9,3.2,1,1.6,6,0.6,1.3,4.4,6,14,1,3.5,258.3,80.4,37.8,66.1,56.9,5.4,0.3,2.5,0,3.2,25.4,6,6.4,36.2,11.4,14.6,2.2,3.2,3.5,1.6,5.7,3.8,1,3.8,3.2,3.5,2.5,2.9,24.1,24.5,8.6,5.4,2.9,59.7,113.4,3.5,157.9,2.9,1.3,0,3.8,0.6,2.2,3.8,0.3,0,0,0,0,0,0,0,0.3,1.9,0.3,1.3,0,0.3,0,0,0.3,1,0,0,3.8,1.3,10.5,0.3,0,10.8,3.8,0.6,5.4,5.1,1,1,0.3,0,0,0,0.3,14.6,3.8,1.6,8.3,10.2,2.9,3.2,4.8,1.6,1.3,3.5,3.2,1.9,0,0,28,26.4,19.7,1.6,2.5,5.1,2.5
human,human,4000_story_0894.txt,35.5,4.4,1991,4,12.6,39.2,7,1,3,1.5,10.5,7,1,1,0.5,8.5,1,1.5,0,4,15.1,1,2.5,271.7,101,57.8,70.8,77.9,17.6,0.5,2.5,0.5,4,25.6,2.5,3.5,34.7,10.5,6,1.5,1,2,3.5,7,4,0,3.5,6,5.5,1.5,5,12.1,27.1,7.5,1,3.5,94.4,95.4,2,129.6,6.5,2,0.5,2,2,2.5,3,1,0,0,0,0,1,0,0,0.5,0,2.5,0.5,0,0,0,0,0,1.5,0.5,0.5,2.5,0.5,9.5,1,1,11.6,3.5,0,5,4,0,1.5,0.5,0,0,0,1,9.5,6.5,2,14.6,14.6,1.5,7,3,2.5,6,3,3.5,3,0,0,23.6,14.1,16.6,1.5,1,4,2
human,human,4000_story_0895.txt,32.5,4.4,2155,4.6,17.2,54.8,19,0.5,1.4,0.9,15.3,13.9,0.9,0.5,0.5,2.3,1.4,1.4,0.9,6,16.2,0.9,1.4,247.8,95.1,42.2,74.7,66.8,13.9,0.5,0.5,0.5,2.3,28.8,3.7,9.7,39,7,6,1.4,1.4,3.2,2.8,6,4.6,0,0.9,2.8,3.7,2.3,3.7,15.3,23.2,5.6,1.9,1.4,82.1,101.2,5.1,139.2,2.8,2.3,1.9,1.9,1.9,3.2,1.9,0,1.9,0,0,0,0,0,0,0,0,1.4,0.5,0,0,0,0.5,0,0,0,0.5,2.8,0.9,8.8,1.9,0,10.7,1.9,0.5,2.3,4.2,0,0,0.9,0,0,0,0,11.6,3.2,3.2,10.2,21.8,1.4,8.4,6,1.9,2.3,3.7,2.3,0,0,0,21.3,13.9,20.9,0.9,1.9,7,2.8
human,human,4000_story_0896.txt,34,4.4,4488,2,7.8,50.4,12,1.1,1.6,3.3,10.7,11.6,2.2,0.2,1.3,3.8,0.7,0.9,0.4,4.5,7.6,0.7,2.7,267.2,104.7,42.1,66,66.4,9.1,0.4,1.1,0.4,2,25.8,6.7,7.4,39,9.8,7.6,0.7,2.7,1.6,2,2.5,4,0.4,2,5.1,3.1,1.6,3.3,13.6,17.6,6.5,1.1,2,69.3,89.1,4,129.5,7.8,2,0.2,1.1,0.9,2,1.1,0.4,0,0,0,0,0,0.2,0,0,0.2,1.8,0.9,0,0,0.2,0,0,0,0.4,0,2.2,0.9,5.1,0.4,0.2,5.8,2.9,0.2,3.1,3.6,0.7,0.7,0.2,0,0,0,0.7,9.8,5.8,2,10.5,18.3,2.7,9.4,6,2,5.1,1.1,0.7,0.7,1.8,0,24.3,13.8,14.5,1.8,2.9,4.5,4.5
human,human,4000_story_0898.txt,31.3,4.3,4610,4.1,2.2,67.5,13.2,1.1,4.8,2.4,38.2,10.6,3.7,0.2,0.7,5.6,0.4,0.9,0.7,5.9,12.4,0.9,1.5,237.3,98.5,42.1,59.4,60.1,8.9,1.1,1.7,0.7,1.7,19.5,4.3,6.9,29.1,6.7,10.8,2.2,2.4,3.3,1.3,3.9,5.2,0,2.2,4.3,3.5,2.6,4.8,20,21,7.4,1.5,3.5,73.5,111.5,3.5,134.1,5.2,0.9,0.2,3.7,1.1,2.4,1.5,0.2,0.2,0,0,0,0,0.2,1.3,0,0.7,0.4,0.2,0,0.4,0,0.2,0.2,0.7,0,0.4,2.4,0.9,8.7,0.4,0.2,9.3,2.6,0.9,4.1,3.7,0,0.7,0,0,0,0,0,8.5,3,3,9.3,10.2,2.6,2.8,5.6,0.4,5.2,2,0.7,0.2,0.2,0,19.7,19.7,16.5,1.1,1.7,5.2,3.3
human,human,4000_story_0899.txt,34,4.3,5100,1.8,15.7,57.1,15.3,2,3.5,1.6,13.7,12.2,2.4,0.2,0.6,1.8,0.4,0.8,0.6,7.3,11.4,1,1.8,256.7,104.7,39.6,71.4,69.8,11,0.2,2.7,0.6,3.3,30.6,3.9,10,34.5,11,6.5,1.4,3.5,0.8,1.2,4.3,4.5,0.6,2.2,4.7,1.6,1.2,4.3,14.5,23.1,7.3,1.6,3.5,71.8,98.8,1.8,145.9,6.7,2.5,0.4,0.8,0.4,1.2,1.2,0.4,0.4,0.2,0,0,0.6,0.2,0,0.2,1,1.2,0.2,0.4,0.8,0.2,0.4,0.2,0.6,0.2,0.2,2.5,0.2,3.5,1,0.8,5.3,2.5,2,5.1,3.1,0.2,0.6,0,0,0,0,0.4,13.7,5.7,3.3,7.6,15.9,1.8,5.5,3.5,3.1,3.3,1.6,0.6,1.4,1.8,0.8,27.1,12.7,17.6,1.8,2.7,8.6,3.9
human,human,4000_story_0920.txt,34,4.3,4953,4.4,23,63.4,17.4,1.8,2.2,3,25,11.9,1.4,0.6,0.2,4.4,0.4,0.8,2.6,6.1,10.9,1.4,2.8,241.5,107.6,32.3,77.3,59.8,11.5,0.6,1.8,0.2,2,22.6,3.6,9.1,40,13.1,10.5,2.8,3.8,2.4,1.6,2.8,5.9,0.2,2.8,7.7,2,1.2,2.4,19,25,8.9,4,2.6,60.2,102.2,0.8,166.4,11.5,1.2,0.4,1.8,1.6,2.2,1.4,0.4,0.2,0.2,0,0,0.2,0,0.4,0.6,1.2,1.2,0.8,0.2,0,0.2,0.2,0.2,1,0.4,0.2,1.2,0.6,7.1,0.8,0.2,8.1,4.2,0.8,6.1,2.4,1.4,0.4,0.6,0,0,0,0,12.7,2.8,1.8,6.9,18.4,3,2.6,6.1,4.2,2.2,2.8,1,0.4,0.6,0.8,36.3,22.6,16.8,2,4.6,9.1,3.4
human,human,4000_story_0921.txt,34.8,4,5030,4,45.1,57.5,23.5,2.6,4.6,0.8,41.4,12.9,1.4,0,1.4,2,0.8,1.6,1,4.4,20.9,1.4,2.4,230.2,97.8,32.2,77.1,63.6,12.9,1.2,2.2,0.4,2,23.7,5.2,10.5,40.6,11.3,9.7,0.6,1.2,1.4,1,4.6,5.8,0.6,1.4,7.4,2,0.4,3,15.5,31.4,7.8,2.4,3.8,61.6,128.4,3.8,147.9,4.6,1.4,0,2.4,0.8,1.2,1.8,0.4,0,0.2,0,0,0,0,0,0,1.2,0.6,0.6,0,0.4,0.4,0,0,0.4,0,0,1.4,0.2,6.2,0.6,0,6.8,2.4,0.8,3.6,1.6,0.4,0,0,0,0,0,1.4,15.7,1.2,3.2,8.3,16.9,3,6.8,7.6,2.2,4.4,1,1.2,0.8,0.6,0,29,12.5,18.1,1,1.8,7.4,3.6
human,human,4000_story_0922.txt,31.3,4.2,4114,2.2,1.7,83.6,25.5,3.4,4.9,3.6,30.9,16.3,4.1,0,0.2,2.7,0,2.2,0.5,10.7,25.8,2.7,0.7,197.1,96.3,28,46.2,44.7,11.2,0.7,4.1,1.2,1.2,38.9,5.8,5.6,29.7,18.7,13.9,0.5,3.9,2.9,5.8,4.6,12.2,1.7,2.2,7.3,4.1,2.4,9.7,27.5,38.2,16,3.2,6.1,59.3,101.1,4.4,150.2,4.1,4.1,0.5,1,2.9,4.1,1.5,1,0.2,0.5,0,0,0,0,0.5,1.2,3.6,1.5,0,0.2,1,0.2,0.2,0.7,2.2,0.5,0.2,1.7,0.5,9.5,1.7,0,11.2,6.8,2.4,11.4,2.9,1,0,0,0,0,0,0,11.2,5.3,1.5,12.4,8.8,0.5,2.7,2.7,0.2,2.7,2.2,0.7,0.7,0.5,0.5,23.8,9.5,25,3.6,1.9,5.1,2.9
human,human,4000_story_0924.txt,30.3,4.6,5059,0.4,0.2,19.4,0.2,0,1.8,1.8,28.1,10.3,0.6,0.2,0.2,3,2,4.9,0,4.3,21.2,0,1.2,243.9,141.9,62.1,63.3,19,12.5,2,3.6,1.4,3.8,45.1,7.7,4.7,38.1,9.9,2,0.4,1.8,0.8,5.9,5.7,10.7,2.6,2,5.9,2,2.8,3.8,7.1,32.8,15.2,0,6.9,92.5,47.2,1.2,102.2,8.5,2,0.4,0.8,0,0.6,2.8,0.2,0.2,0,0,0,0,0.4,0.6,0.4,0.2,0.8,2.2,0,0,0,0,0,0.4,0.4,0.2,3.2,1.6,4.2,0.4,0.4,4.9,4.2,0,4.5,5.3,0,0,0.2,0,0,0,0,8.9,4.2,6.3,11.3,10.9,7.1,12.5,17.4,2.6,3.6,0.6,1.8,0.4,2.8,2.4,15.4,6.7,11.7,0.8,6.3,12.1,3.6
human,human,4000_story_0925.txt,32.5,4.3,4896,3.3,1.6,60.9,4.1,1,3.9,4.3,12.5,17.2,2,0.4,0.2,3.3,0.4,2,1,8.8,24.7,0.6,1.2,214.7,115.6,41.3,48.8,45.5,10.8,2,3.5,1.2,3.1,27.8,4.3,5.5,33.5,14.9,5.7,1,1.2,2.2,1.8,4.9,11,0.6,1.2,8.4,5.7,2.7,3.9,16.7,37.8,12.9,1.6,6.7,85.2,62.1,2,128.9,6.5,2.5,0.4,2.9,1.4,2.9,1.2,0.4,0.2,0.4,0,0.2,0,0,0.2,0.6,1.2,2,0.8,0.6,1,0,0.2,0.4,0.6,0.2,0,3.5,0.6,8.4,1,0.2,9.6,4.9,2.2,7.8,4.3,0.4,0.4,0,0.4,0,0,0.2,11.4,4.3,2.5,15.7,19,1.2,7.1,9.8,0.6,1.6,4.5,1.6,0.6,1.2,0.2,21.7,10.6,19.6,1.8,4.5,7.8,3.1
human,human,4000_story_0926.txt,31.5,4.3,2355,3,0.8,19.5,0,0.4,0.4,2.5,0,10.2,1.3,1.7,0,1.3,0,4.2,0,2.5,16.1,0.4,2.5,230.1,114.6,42.5,88.7,83.2,5.1,0.4,1.7,0,5.1,24.6,4.2,4.7,43.7,13.2,4.7,0.4,1.7,0.4,2.5,6.4,11,0.4,1.3,6.8,3.4,0.8,3.4,7.6,31.4,12.7,0.4,2.1,76.9,83.2,2.1,132.1,9.8,2.1,0,1.7,0.8,2.1,1.7,0,0,0,0,0.4,0,0,0,0.4,0.8,1.3,0.8,0,0.4,0.4,0,0,0.4,0,0,2.5,0.4,6.4,0,0.4,6.8,3.4,0.8,4.7,3,1.3,0.8,0.4,0,0,0,0,62.4,1.7,1.7,12.3,17,0.8,7.2,5.5,3,6.4,0.4,1.3,0,0.4,0,31.8,6.4,9.3,3.4,8.5,4.7,5.5
human,human,4000_story_0928.txt,33.3,4.2,5239,4.6,13,45,11.5,2.3,0.4,1.1,18.7,8.2,0.8,0.8,0.6,5.7,0.8,2.1,1,3.6,17.4,1,1,203.7,105.4,35.1,90.5,73.9,8,1,1.9,0,3.8,28.1,7.4,13.9,53.8,8.6,7.1,0.6,2.3,1,1.7,6.1,4.6,0.4,3.4,4.4,1.3,0.4,4.6,11.6,28.6,8.4,1.9,2.9,66.8,104,1.9,148.9,8.6,0.8,0.2,2.7,0.6,3.4,2.7,1,0.2,0,0,0,0,0.2,0.2,0.2,1.3,0.2,1.5,0,0.2,0.4,0,0.2,0.8,0,0.4,3.1,1.3,9.4,1.1,0.2,10.7,3.4,0.8,5,4.8,0.8,0.2,0.2,0,0,0,0.6,12.2,1.7,1.3,7.8,17,1.5,4,4.6,5,2.7,4.4,0.6,0,0.4,0,25.8,16.8,15.5,1.7,2.1,14.1,5.7
