My ^pp$+pp1+++=My
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
walked ^vbd+++xvbnx+=walked
ahead ^rb+pl+++=ahead.
. ^zz++++=EXTRAWORD
The ^ati++++=The
mist ^nn++++=mist
thickened ^vprf+++xvbn+=thickened
until ^cs+sub+++=until
the ^ati++++=the
wall ^nn++++=wall
behind ^rp+pl+++=behind
us ^pp1o+pp1+++=us
disappeared ^vbd+seem++xvbn+=disappeared.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
no ^at++++=no
longer ^rbr++++=longer
hear ^vb+vprv+++=hear
Oceanus ^np+++??+=Oceanus,
, ^zz++++=EXTRAWORD
only ^rb+down+++=only
the ^ati++++=the
faint ^jj++++=faint
dripping ^jj+++xvbg+=dripping
of ^in++++=of
water ^nn++++=water
from ^in++++=from
leaves ^nns++++=leaves.
. ^zz++++=EXTRAWORD
Beneath ^in+pl+++=Beneath
my ^pp$+pp1+++=my
boots ^nns++++=boots
the ^ati++++=the
monumental ^jj+atrb+++=monumental
pavement ^nn+nom+++=pavement
gave ^vbd+++xvbn+=gave
place ^nn++++=place
to ^to++++=to
frozen ^vbi++++=frozen
earth ^nn++++=earth,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
gravel ^nn++++=gravel.
. ^zz++++=EXTRAWORD
A ^at++++=A
gatepost ^nn++++=gatepost
emerged ^vbd+++xvbn+=emerged
from ^in++++=from
the ^ati++++=the
vapour ^nn++++=vapour.
. ^zz++++=EXTRAWORD
Upon ^in++++=Upon
it ^pp3+it+++=it
stood ^vbd+++xvbn+=stood
the ^ati++++=the
stone ^nn++++=stone
acorn ^nn++++=acorn
at ^in++++=at
the ^ati++++=the
entrance ^nn+nom+++=entrance
to ^in++++=to
Sevenhays ^np+++??+=Sevenhays.
. ^zz++++=EXTRAWORD
The ^ati++++=The
lodge ^vb++++=lodge-gate,
- ^zz++++=EXTRAWORD
gate ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
open ^jj++++=open,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
shut ^vpsv++agls+xvbnx+=shut
and ^cc+phrs+++=and
fastened ^vbd+++xvbn+=fastened.
. ^zz++++=EXTRAWORD
Beyond ^in++++=Beyond
it ^pp3+it+++=it
the ^ati++++=the
avenue ^nn++++=avenue
ran ^vbd+++xvbn+=ran
homeward ^rb++++=homeward
under ^in++++=under
the ^ati++++=the
cedars ^nns+++??+=cedars.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
turned ^vbd+++xvbnx+=turned
to ^in++++=to
Harry ^np++++=Harry.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
indistinct ^nn+++??+=indistinct
not ^xnot++not++=not
transparent ^jj++++=transparent,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
difficult ^jj++++=difficult
to ^to+jcmp+++=to
retain ^vbi++++=retain
in ^in++++=in
sight ^nn++++=sight,
, ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
star ^nn++++=star
fades ^nns+++??+=fades
when ^wrb+who+++=when
one ^cd1++++=one
looks ^nns++++=looks
directly ^rb++++=directly
at ^in++++=at
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
" ^zz++++="Was
was ^vbd+bedz+vrb++=EXTRAWORD
it ^pp3+it+++=it
true ^jj++++=true?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
laughed ^vbd+++xvbnx+=laughed
softly ^rb++++=softly;
; ^zz++++=EXTRAWORD
this ^dt+dem+++=this
time ^nn++++=time
I ^pp1a+pp1+++=I
knew ^vbd+vprv++xvbnx+=knew
laughter ^nn+nom+++=laughter
from ^in++++=from
sorrow ^nn++++=sorrow.
. ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
will ^md+prd+++=will
spoil ^vb++++=spoil
everything ^pn++++=everything
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
insist ^vb+vpub+++=insist
on ^in++++=on
using ^xvbg+++xvbg+=using
that ^dt+dem+++=that
word ^nn++++=word
as ^cs+sub+++=as
though ^cs+sub+++=though
it ^pp3+it+++=it
had ^vb+hv+vrb++=had
only ^rb+down+++=only
one ^cd1++++=one
door ^nn++++=door."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Tell
tell ^vb++++=EXTRAWORD
me ^pp1o+pp1+++=me
at ^rb++++=at
least ^rb"++++=least
that ^cs+sub+++=that
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
safe ^jj+pred+++=safe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="No
no ^at++++=EXTRAWORD
one ^cd1++++=one
is ^vbz+bez+vrb++=is
safe ^jj+pred+++=safe
in ^in++++=in
the ^ati++++=the
way ^nn++++=way
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Happy,
happy ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
face ^nn++++=face
brightened ^vbd+++xvbn+=brightened
with ^in++++=with
that ^dt+dem+++=that
old ^jj+atrb+++=old
suddenness ^nns+nom+++=suddenness
which ^whp+rel+obj++=which
no ^at++++=no
painter ^nn++++=painter
ever ^rb++++=ever
caught ^vbd+++xvbn+=caught.
. ^zz++++=EXTRAWORD
" ^zz++++="More
more ^rbr++++=EXTRAWORD
alive ^jj++++=alive
than ^in++++=than
happy ^nn++++=happy.
. ^zz++++=EXTRAWORD
And ^cc+cls+++=And
happier ^jjr++++=happier
than ^in++++=than
safe ^nn++++=safe."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
put ^vbd+++xvbnx+=put
out ^rb+phrv+++=out
his ^pp$+pp3+++=his
hand ^nn++++=hand.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
reached ^vbd+++xvbnx+=reached
for ^in++++=for
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
between ^in++++=between
our ^pp$+pp1+++=our
fingers ^nns+nom+++=fingers
there ^ex+pex+++=there
seemed ^vprf+++xvbn+=seemed
to ^to+vcmp+++=to
pass ^vbi++++=pass
a ^at++++=a
breadth ^nn++++=breadth
of ^in++++=of
cold ^jj+atrb+++=cold
running ^jj+atrb++xvbg+=running
water ^nn++++=water.
. ^zz++++=EXTRAWORD
" ^zz++++="Good-bye,
good ^jj++++=EXTRAWORD
- ^zz++++=EXTRAWORD
bye ^rb+cnj+++=EXTRAWORD
, ^zz++++=EXTRAWORD
Stephen ^np++++=Stephen."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Harry
harry ^np++++=EXTRAWORD
" ^zz++++="
" ^zz++++="Go
go ^vb++++=EXTRAWORD
in ^in+strn+++=in.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
have ^vb+hv+vrb++=have
no ^at++++=no
coat ^nn++++=coat
for ^in++++=for
standing ^nn++++=standing
about ^in++++=about
eternity ^nn+nom+++=eternity."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
precisely ^rb++++=precisely
the ^ati++++=the
sort ^nn++++=sort
of ^in++++=of
thing ^nn++++=thing
he ^pp3a+pp3+++=he
would ^md+prd+++=would
have ^vb+hv+aux++=have
said ^vprf+++xvbnx+=said.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
I ^pp1a+pp1+++=I
was ^vbd+bedz+vrb++=was
alone ^rb++++=alone.
. ^zz++++=EXTRAWORD
The ^ati++++=The
stable ^jj+atrb+++=stable
clock ^nn++++=clock
struck ^vbd+++xvbn+=struck
three ^cd++++=three.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
found ^vbd+vprv+tht0+xvbnx+=found
myself ^ppl+pp1+++=myself
not ^xnot++not++=not
outside ^jjb++++=outside
the ^ati++++=the
gate ^nn++++=gate
but ^cc++++=but
within ^in++++=within
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
I ^pp1a+pp1+++=I
have ^vb+hv+vrb++=have
no ^at++++=no
recollection ^nn+nom+++=recollection
of ^in++++=of
climbing ^xvbg+++xvbg+=climbing
over ^in+strn+++=over.
. ^zz++++=EXTRAWORD
My ^pp$+pp1+++=My
greatcoat ^nn+++??+=greatcoat
was ^vbd+bedz+aux++=was
buttoned ^vpsv++agls+xvbnx+=buttoned
wrongly ^rb++++=wrongly;
; ^zz++++=EXTRAWORD
the ^ati++++=the
hem ^nn++++=hem
of ^in++++=of
my ^pp$+pp1+++=my
trousers ^nns+nom+++=trousers
was ^vbd+bedz+vrb++=was
wet ^jj+pred+++=wet
to ^in++++=to
the ^ati++++=the
knee ^nn++++=knee.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
was ^vbd+bedz+vrb++=was
mud ^nn++++=mud
upon ^in++++=upon
my ^pp$+pp1+++=my
boots ^nns++++=boots
of ^in++++=of
a ^at++++=a
reddish ^jj+atrb+++=reddish
colour ^nn++++=colour
unlike ^in++++=unlike
the ^ati++++=the
pale ^nn++++=pale
clay ^nn++++=clay
of ^in++++=of
our ^pp$+pp1+++=our
fields ^nns++++=fields.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
preserved ^vbd+++xvbnx+=preserved
some ^dti++++=some
of ^in++++=of
it ^pp3+it+++=it
in ^in++++=in
a ^at++++=a
jar ^nn++++=jar
yes ^nn++++=yes,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
anticipated ^vbd+vprv+tht0+xvbnx+=anticipated
your ^pp$+pp2+++=your
practical ^jj+atrb+++=practical
mind ^nn++++=mind
but ^cc++++=but
by ^in++++=by
morning ^nn++++=morning
it ^pp3+it+++=it
had ^vbd+hvd+aux++=had
become ^vprf+++xvbn+=become
ordinary ^jj+atrb+++=ordinary
dust ^nn++++=dust,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Henderson ^np++++=Henderson
threw ^vbd+++xvbn+=threw
the ^ati++++=the
jar ^nn++++=jar
away ^rp+pl+++=away
months ^nns++++=months
later ^rbr+tm+++=later,
, ^zz++++=EXTRAWORD
believing ^vbg+vprv++xvbg+=believing
it ^pp3+it+++=it
empty ^jj++++=empty.
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
library ^nn+nom+++=library
the ^ati++++=the
lamp ^nn++++=lamp
still ^rb+atrb+++=still
burned ^jj+++xvbn+=burned.
. ^zz++++=EXTRAWORD
Seneca ^np+++??+=Seneca
lay ^vbd+++xvbn+=lay
open ^jj++++=open
where ^wrb+who+++=where
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
left ^vprf+++xvbnx+=left
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
fire ^nn++++=fire
was ^vbd+bedz+vrb++=was
dead ^jj+pred+++=dead.
. ^zz++++=EXTRAWORD
Upon ^in++++=Upon
the ^ati++++=the
carpet ^nn++++=carpet
beneath ^in+pl+++=beneath
the ^ati++++=the
casement ^nn+nom+++=casement
stood ^vbd+++xvbn+=stood
a ^rb++++=a
little ^rb"++++=little
pool ^nn++++=pool
of ^in++++=of
water ^nn++++=water.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That
is ^vbz+bez+vrb++=is
all ^abn++++=all
the ^ati++++=the
evidence ^nn+nom+++=evidence.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
nothing ^pn++++=nothing.
. ^zz++++=EXTRAWORD
A ^at++++=A
physician ^nn++++=physician
might ^md+pos+++=might
speak ^vb++++=speak
of ^in++++=of
bereavement ^nn+nom+++=bereavement,
, ^zz++++=EXTRAWORD
exhaustion ^nn+nom+++=exhaustion,
, ^zz++++=EXTRAWORD
auto ^nn++++=auto-suggestion
- ^zz++++=EXTRAWORD
suggestion ^nn+nom+++=EXTRAWORD
and ^cc++++=and
a ^at++++=a
somnambulistic ^jj+atrb+++=somnambulistic
excursion ^nn++++=excursion
through ^in++++=through
the ^ati++++=the
grounds ^nns++++=grounds.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
could ^md+pos+++=could
not ^xnot++not++=not
refute ^vb++++=refute
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
The ^ati++++=The
amphitheatre ^nn+++??+=amphitheatre
may ^md+pos+++=may
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
assembled ^vpsv++agls+xvbnx+=assembled
from ^in++++=from
mosaics ^nns++++=mosaics,
, ^zz++++=EXTRAWORD
hospital ^npl+nom+++=hospital
memories ^nns++++=memories,
, ^zz++++=EXTRAWORD
photographs ^nns++++=photographs
from ^in++++=from
the ^ati++++=the
war ^nn++++=war
and ^cc++++=and
those ^dt+dem+++=those
cruel ^jj+atrb+++=cruel
marginal ^jj+atrb+++=marginal
grotesques ^nns+++??+=grotesques
in ^in++++=in
medieval ^jj+atrb+++=medieval
manuscripts ^nns++++=manuscripts;
; ^zz++++=EXTRAWORD
the ^ati++++=the
theology ^nn++++=theology
may ^md+pos+++=may
have ^vb+hv+aux++=have
been ^vprf+ben+vrb+xvbnx+=been
my ^pp$+pp1+++=my
own ^ap++++=own
mind ^nn++++=mind's
's ^vbz+bez+vrb++0=EXTRAWORD
desperate ^jj+atrb+++=desperate
compromise ^nn++++=compromise
between ^in++++=between
love ^nn++++=love
and ^cc++++=and
revolt ^nn++++=revolt.
. ^zz++++=EXTRAWORD
Even ^rb++++=Even
Harry ^np++++=Harry's
's ^$++++=EXTRAWORD
jokes ^nns++++=jokes
might ^md+pos+++=might
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
preserved ^vpsv++by+xvbnx+=preserved
by ^in++++=by
memory ^nn++++=memory
as ^in++++=as
a ^at++++=a
gramophone ^nn++++=gramophone
preserves ^vbz++++=preserves
a ^at++++=a
voice ^nn++++=voice
without ^in++++=without
preserving ^xvbg+++xvbg+=preserving
the ^ati++++=the
man ^nn++++=man.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
grant ^vb+vsua+++=grant
every ^at++++=every
objection ^nn+nom+++=objection.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
no ^at++++=no
objection ^nn+nom+++=objection
alters ^vbz++++=alters
what ^wdt+who+++=what
followed ^vbd+vprv++xvbn+=followed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
did ^vbd+dod+aux++=did
not ^xnot++not++=not
recover ^vb++++=recover
faith ^nn++++=faith
in ^in++++=in
the ^ati++++=the
sense ^nn++++=sense
of ^in++++=of
regaining ^xvbg+++xvbg+=regaining
my ^pp$+pp1+++=my
former ^ap++++=former
opinions ^nns++++=opinions.
. ^zz++++=EXTRAWORD
Those ^dt+dem+++=Those
opinions ^nns++++=opinions
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
too ^ql++++=too
easy ^jj++++=easy.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
Harry ^np++++=Harry
died ^vbd+++xvbn+=died,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
believed ^vprf+++xvbnx+=believed
in ^in++++=in
divine ^jj+atrb+++=divine
goodness ^nns+nom+++=goodness
chiefly ^rb++++=chiefly
because ^cs+cos+++=because
the ^ati++++=the
arrangement ^nn+nom+++=arrangement
of ^in++++=of
my ^pp$+pp1+++=my
own ^ap++++=own
life ^nn++++=life
had ^vbd+hvd+aux++=had
been ^vprf+ben+vrb+xvbnx+=been
agreeable ^jj++++=agreeable:
: ^zz++++=EXTRAWORD
health ^nn++++=health,
, ^zz++++=EXTRAWORD
books ^nns++++=books,
, ^zz++++=EXTRAWORD
fields ^nns++++=fields,
, ^zz++++=EXTRAWORD
friendship ^nn+nom+++=friendship,
, ^zz++++=EXTRAWORD
sufficient ^jj+atrb+++=sufficient
money ^nn++++=money,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
annual ^jj+atrb+++=annual
miracle ^nn++++=miracle
of ^in++++=of
April ^nr++++=April.
. ^zz++++=EXTRAWORD
Such ^abl++++=Such
belief ^nn++++=belief
was ^vbd+bedz+vrb++=was
gratitude ^nn++++=gratitude
wearing ^vwbg+++xvbg+=wearing
the ^ati++++=the
robes ^nns++++=robes
of ^in++++=of
philosophy ^nn++++=philosophy.
. ^zz++++=EXTRAWORD
When ^wrb+who+++=When
the ^ati++++=the
arrangement ^nn+nom+++=arrangement
changed ^vbd+++xvbn+=changed,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
philosophy ^nn++++=philosophy
changed ^vbd+++xvbn+=changed
with ^in++++=with
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Nor ^cc+cls+neg++=Nor
did ^vbd+dod+vrb++=did
the ^ati++++=the
vision ^nn++++=vision
explain ^vb+vpub+++=explain
suffering ^nvbg+++xvbg+=suffering.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
remain ^vb++++=remain
suspicious ^jj++++=suspicious
of ^in++++=of
explanations ^nns+nom+++=explanations.
. ^zz++++=EXTRAWORD
To ^to++++=To
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
pain ^nn++++=pain
strengthens ^vbz++++=strengthens
character ^nn+nom+++=character
is ^vbz+bez+vrb++=is
an ^at++++=an
affront ^nn++++=affront
to ^in++++=to
those ^dt+pdem+++=those
whom ^whp+rel+obj++=whom
pain ^nn++++=pain
destroys ^vbz++++=destroys;
; ^zz++++=EXTRAWORD
to ^to++++=to
say ^vbi+vpub+++=say
that ^tht+vcmp+++=that
evil ^nn++++=evil
contributes ^vbz++++=contributes
to ^in++++=to
a ^at++++=a
higher ^jjr+atrb+++=higher
harmony ^nn++++=harmony
is ^vbz+bez+vrb++=is
to ^in++++=to
value ^nn++++=value
the ^ati++++=the
symphony ^nn++++=symphony
above ^in+pl+++=above
the ^ati++++=the
broken ^jj+atrb++xvbn+=broken
instrument ^nn+nom+++=instrument.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
know ^vb+vprv+++=know
why ^wrb+who+whcl++=why
the ^ati++++=the
child ^nn++++=child
is ^vbz+bez+vrb++=is
sick ^jj+pred+++=sick,
, ^zz++++=EXTRAWORD
why ^wrb+who+++=why
the ^ati++++=the
mine ^pp$$++++=mine
collapses ^vbz+++??+=collapses,
, ^zz++++=EXTRAWORD
why ^wrb+who+++=why
cruelty ^nn++++=cruelty
is ^vbz+bez+aux++=is
permitted ^vpsv++agls+xvbnx+=permitted
its ^pp$+it+++=its
long ^jj+atrb+++=long
ingenuity ^nn+nom+++=ingenuity.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
wisdom ^nn++++=wisdom
consists ^nns+nom+++=consists
in ^in++++=in
possessing ^xvbg+++xvbg+=possessing
an ^at++++=an
answer ^nn++++=answer,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+vrb++=am
no ^at++++=no
wiser ^nn++++=wiser
than ^in++++=than
before ^in+strn+++=before.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
the ^ati++++=the
image ^nn++++=image
of ^in++++=of
the ^ati++++=the
cruel ^jj+atrb+++=cruel
Spectator ^nn++++=Spectator
has ^vbz+hvz+aux++=has
departed ^vprf+++xvbnx+=departed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
cannot ^md+pos+not++=cannot
summon ^vb++++=summon
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
even ^rb++++=even
when ^wrb+who+++=when
the ^ati++++=the
morning ^nn++++=morning
paper ^nn++++=paper
is ^vbz+bez+vrb++=is
worst ^jjt+pred+++=worst,
, ^zz++++=EXTRAWORD
even ^rb++++=even
when ^wrb+who+++=when
I ^pp1a+pp1+++=I
pass ^vb++++=pass
the ^ati++++=the
hospital ^nn+nom+++=hospital
gates ^nns++++=gates
and ^cc++++=and
see ^vb+vprv+tht0++=see
those ^dt+pdem+++=those
who ^whp+rel+subj++=who
wait ^vb++++=wait
for ^in++++=for
news ^nn++++=news.
. ^zz++++=EXTRAWORD
Behind ^in+pl+++=Behind
the ^ati++++=the
curtain ^nn++++=curtain
I ^pp1a+pp1+++=I
hear ^vb+vprv+++=hear
no ^at++++=no
laughter ^nn+nom+++=laughter.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
hear ^vb+vprv+++=hear
the ^ati++++=the
sobbing ^nn++++=sobbing
of ^in++++=of
a ^at++++=a
sorrow ^nn++++=sorrow
too ^rb++++=too
immense ^jj++++=immense
for ^in++++=for
human ^jj+atrb+++=human
nerves ^nns++++=nerves
to ^to++++=to
bear ^vbi+vprv+++=bear;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
beneath ^in+pl+++=beneath
the ^ati++++=the
doors ^nns++++=doors
of ^in++++=of
the ^ati++++=the
world ^nn++++=world
I ^pp1a+pp1+++=I
see ^vb+vprv+++=see
the ^ati++++=the
lustral ^jj+atrb+++=lustral
flood ^nn++++=flood,
, ^zz++++=EXTRAWORD
washing ^nvbg+++xvbg+=washing
but ^cc++++=but
not ^xnot++not++=not
denying ^vbg+vpub++xvbg+=denying
the ^ati++++=the
blood ^nn++++=blood.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
conviction ^nn+nom+++=conviction
has ^vbz+hvz+aux++=has
not ^xnot++not++=not
made ^vbd+++xvbn+=made
me ^pp1o+pp1+++=me
cheerful ^jj++++=cheerful.
. ^zz++++=EXTRAWORD
Serenity ^np+nom++??+=Serenity
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
cheerfulness ^nns+nom+++=cheerfulness,
, ^zz++++=EXTRAWORD
though ^cs+sub+++=though
the ^ati++++=the
two ^cd++++=two
are ^vb+ber+aux++=are
often ^rb++splt++=often
confused ^vpsv++by+xvbnx+=confused
by ^in++++=by
people ^nns++++=people
who ^whp+rel+subj++=who
have ^vb+hv+aux++=have
experienced ^vprf+++xvbnx+=experienced
neither ^dt++neg++=neither
despair ^vb++++=despair
nor ^cc++neg++=nor
peace ^nn++++=peace.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
am ^vb+bem+aux++=am
still ^rb++splt++=still
troubled ^vpsv++agls+xvbnx+=troubled
more ^rbr++++=more,
, ^zz++++=EXTRAWORD
perhaps ^rb+cnj+++=perhaps,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
suffering ^vbg+++xvbg+=suffering
no ^at++++=no
longer ^rbr++++=longer
appears ^vbz+seem+++=appears
as ^in++++=as
a ^at++++=a
philosophical ^jj+atrb+++=philosophical
defect ^nn++++=defect
that ^tht+rel+obj++=that
may ^md+pos+++=may
be ^vb+be+aux++=be
debated ^vpsv++agls+xvbnx+=debated
at ^rb++++=at
leisure ^nn++++=leisure.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
sacred ^jj+pred+++=sacred,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
therefore ^rb+cnj+++=therefore
intolerable ^jj++++=intolerable.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
every ^at++++=every
wounded ^jj+atrb++xvbn+=wounded
face ^nn++++=face
contains ^vbz++++=contains
that ^cs+sub+++=that
other ^ap++++=other
Face ^nn++++=Face,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
cannot ^md+pos+not++=cannot
pass ^vb++++=pass
misery ^nn++++=misery
as ^cs+sub+++=as
though ^cs+sub+++=though
it ^pp3+it+++=it
were ^vbd+bed+vrb++=were
merely ^rb+down+++=merely
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
scenery ^nn+nom+++=scenery.
. ^zz++++=EXTRAWORD
The ^ati++++=The
beggar ^nn++++=beggar,
, ^zz++++=EXTRAWORD
the ^ati++++=the
condemned ^jj+atrb++xvbn+=condemned
man ^nn++++=man,
, ^zz++++=EXTRAWORD
the ^ati++++=the
exhausted ^jj+atrb++xvbn+=exhausted
animal ^nn++++=animal,
, ^zz++++=EXTRAWORD
the ^ati++++=the
tiresome ^jj+atrb+++=tiresome
invalid ^nn++++=invalid
repeating ^vwbg+vpub++xvbg+=repeating
the ^ati++++=the
same ^ap++++=same
complaint ^nn++++=complaint:
: ^zz++++=EXTRAWORD
each ^ppls++++=each
stands ^vbz++++=stands,
, ^zz++++=EXTRAWORD
however ^wrb+cnj+++=however
obscured ^vprf+++xvbn+=obscured,
, ^zz++++=EXTRAWORD
within ^in++++=within
that ^dt+dem+++=that
arena ^nn++++=arena.
. ^zz++++=EXTRAWORD
Perhaps ^rb++++=Perhaps
this ^dt+pdem+++=this
is ^vbz+bez+vrb++=is
why ^wrb+who+++=why
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
taken ^vprf+++xvbnx+=taken
so ^pn+emph+++=so
active ^jj++++=active
an ^at++++=an
interest ^nn++++=interest
in ^in++++=in
the ^ati++++=the
infirmary ^npl+nom+++=infirmary,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
you ^pp2+pp2+++=you
once ^rb+tm+++=once
attributed ^vwbn+++xvbn+=attributed
to ^in++++=to
remorse ^nn++++=remorse.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
remorse ^nn++++=remorse.
. ^zz++++=EXTRAWORD
Or ^cc+cls+++=Or
not ^xnot++not++=not
only ^rb+down+++=only
remorse ^vb++++=remorse.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
imagine ^vb+vprv+++=imagine
that ^tht+vcmp+++=that
by ^in++++=by
bandaging ^xvbg+++xvbg+=bandaging
one ^cd1++++=one
hand ^nn++++=hand
I ^pp1a+pp1+++=I
solve ^vb++++=solve
the ^ati++++=the
ancient ^jj+atrb+++=ancient
contradiction ^nn+nom+++=contradiction
between ^in++++=between
omnipotence ^nn+nom+++=omnipotence
and ^cc++++=and
anguish ^nn++++=anguish.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
have ^vb+hv+aux++=have
merely ^rb+down+splt++=merely
learned ^vprf+++xvbnx+=learned
that ^tht+vcmp+++=that
pity ^nn++++=pity
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
an ^at++++=an
emotion ^nn+nom+++=emotion
entertained ^vwbn+++xvbn+=entertained
by ^in++++=by
the ^ati++++=the
fortunate ^jj++++=fortunate;
; ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
a ^at++++=a
current ^nn++++=current
in ^in++++=in
which ^whp+rel+pied++=which
God ^np++++=God
Himself ^ppl+pp3+++=Himself
is ^vbz+bez+aux++=is
immersed ^vpsv++agls+xvbnx+=immersed.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
