For ^in++++=For
studied ^vprf+++xvbn+=studied
insignificance ^nn+nom+++=insignificance.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Gisburn ^np++++=Gisburn
greeted ^vbd+++xvbn+=greeted
us ^pp1o+pp1+++=us
with ^in++++=with
the ^ati++++=the
news ^nn++++=news
that ^tht+ncmp+++=that
the ^ati++++=the
light ^nn++++=light
on ^in++++=on
the ^ati++++=the
sea ^nn++++=sea
had ^vbd+hvd+aux++=had
become ^vb++++=become
" ^zz++++="perfectly
perfectly ^rb+amp+++=EXTRAWORD
artistic ^jj++++=artistic,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
then ^rn+tm+++=then
apologized ^vbd+++xvbn+=apologized
to ^in++++=to
Jack ^np++++=Jack
for ^in++++=for
the ^ati++++=the
word ^nn++++=word.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
kissed ^vbd+++xvbnx+=kissed
her ^pp$+pp3+++=her
forehead ^nn++++=forehead.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
understood ^vbd+vprv++xvbnx+=understood
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
with ^in++++=with
a ^at++++=a
correction ^nn+nom+++=correction
of ^in++++=of
my ^pp$+pp1+++=my
earlier ^jjr+atrb+++=earlier
malice ^nn++++=malice,
, ^zz++++=EXTRAWORD
why ^wrb+who+++=why
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
married ^vprf+++xvbnx+=married
her ^pp$+pp3+++=her.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
offered ^vbd+++xvbnx+=offered
him ^pp3o+pp3+++=him
the ^ati++++=the
one ^cd1++++=one
form ^nn++++=form
of ^in++++=of
admiration ^nn+nom+++=admiration
he ^pp3a+pp3+++=he
could ^md+pos+++=could
endure ^vb++++=endure:
: ^zz++++=EXTRAWORD
admiration ^nn+nom+++=admiration
without ^in++++=without
discrimination ^nn+nom+++=discrimination.
. ^zz++++=EXTRAWORD
The ^ati++++=The
interesting ^jj+atrb+++=interesting
women ^nns++++=women
had ^vbd+hvd+aux++=had
praised ^vprf+++xvbnx+=praised
the ^ati++++=the
painter ^nn++++=painter
and ^cc++++=and
consumed ^vbd+++xvbn+=consumed
the ^ati++++=the
man ^nn++++=man;
; ^zz++++=EXTRAWORD
Clara ^np++++=Clara,
, ^zz++++=EXTRAWORD
incapable ^jj++++=incapable
of ^in++++=of
distinguishing ^nn++++=distinguishing
between ^in++++=between
his ^pp$+pp3+++=his
talent ^nn++++=talent
and ^cc++++=and
his ^pp$+pp3+++=his
golf ^nn++++=golf,
, ^zz++++=EXTRAWORD
restored ^xvbn+++xvbn+=restored
him ^pp3o+pp3+++=him
to ^in++++=to
the ^ati++++=the
comfortable ^jj+atrb+++=comfortable
indistinctness ^nns+nom+++=indistinctness
of ^in++++=of
being ^nn+nn+aux++=being
loved ^vbd+++xvbn+=loved.
. ^zz++++=EXTRAWORD
Before ^cs+sub+++=Before
I ^pp1a+pp1+++=I
left ^vbd+++xvbnx+=left,
, ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
insisted ^vbd+vpub++xvbnx+=insisted
that ^tht+vcmp+++=that
I ^pp1a+pp1+++=I
see ^vb+vprv+tht0++=see
her ^pp$+pp3+++=her
portrait ^nn++++=portrait.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
hung ^vbd+++xvbn+=hung
in ^in++++=in
an ^at++++=an
upstairs ^rn+pl+++=upstairs
sitting ^vbg+++xvbg+=sitting-room
- ^zz++++=EXTRAWORD
room ^nn++++=EXTRAWORD
above ^in+pl+++=above
a ^at++++=a
Dubarry ^np+++??+=Dubarry
commode ^nn+++??+=commode.
. ^zz++++=EXTRAWORD
Time ^nn++++=Time
had ^vbd+hvd+aux++=had
done ^vprf+++xvbnx+=done
nothing ^pn++++=nothing
to ^in++++=to
it ^pp3+it+++=it
except ^in++++=except
to ^to++++=to
deepen ^vbi++++=deepen
the ^ati++++=the
varnish ^nn++++=varnish
and ^cc++++=and
alter ^vb++++=alter
the ^ati++++=the
fashion ^nn++++=fashion
of ^in++++=of
the ^ati++++=the
dress ^nn++++=dress.
. ^zz++++=EXTRAWORD
The ^ati++++=The
velvet ^nn++++=velvet
still ^rb++++=still
flowed ^vbd+++xvbn+=flowed,
, ^zz++++=EXTRAWORD
the ^ati++++=the
orchids ^nns+++??+=orchids
still ^rb++++=still
hovered ^vbd+++xvbn+=hovered,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Gisburn ^np++++=Gisburn
still ^rb++++=still
turned ^vbd+++xvbn+=turned
from ^in++++=from
the ^ati++++=the
darkness ^nns+nom+++=darkness
with ^in++++=with
that ^dt+dem+++=that
air ^nn++++=air
of ^in++++=of
having ^nn+nn+aux++=having
been ^vprf+ben+aux+xvbn+=been
surprised ^vpsv++agls+xvbnx+=surprised
at ^rb++++=at
the ^ati++++=the
center ^nn++++=center
of ^in++++=of
a ^at++++=a
destiny ^nn++++=destiny.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
like ^in++++=like
me ^pp1o+pp1+++=me,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
she ^pp3a+pp3+++=she
asked ^vbd+vsua++xvbnx+=asked.
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack
stood ^vbd+++xvbn+=stood
in ^in++++=in
the ^ati++++=the
doorway ^nn++++=doorway.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
looked ^vbd+++xvbnx+=looked
from ^in++++=from
the ^ati++++=the
painted ^jj+atrb++xvbn+=painted
face ^nn++++=face
to ^in++++=to
the ^ati++++=the
placid ^jj+atrb+++=placid
woman ^nn++++=woman
beside ^in+pl+++=beside
me ^pp1o+pp1+++=me.
. ^zz++++=EXTRAWORD
" ^zz++++="It
it ^pp3+it+++=EXTRAWORD
is ^vbz+bez+vrb++=is
magnificent ^jj+pred+++=magnificent,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
Her ^pp$+pp3+++=Her
pleasure ^nn++++=pleasure
absolved ^vwbn+++xvbn+=absolved
the ^ati++++=the
evasion ^nn+++??+=evasion.
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack's
's ^$++++=EXTRAWORD
did ^vbd+dod+vrb++=did
not ^xnot++not++=not.
. ^zz++++=EXTRAWORD
At ^rb++++=At
the ^ati++++=the
station ^nn+nom+++=station,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
we ^pp1a+pp1+++=we
waited ^vbd+++xvbn+=waited
for ^in++++=for
my ^pp$+pp1+++=my
train ^nn++++=train,
, ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
saw ^vbd+vprv++xvbnx+=saw
on ^in++++=on
the ^ati++++=the
bookstall ^nn+++??+=bookstall
the ^ati++++=the
latest ^nn++++=latest
illustrated ^vbd+++xvbn+=illustrated
weekly ^jj++++=weekly.
. ^zz++++=EXTRAWORD
Its ^pp$+it+++=Its
cover ^vb++++=cover
reproduced ^vbd+++xvbn+=reproduced
a ^at++++=a
new ^jj+atrb+++=new
portrait ^nn++++=portrait
by ^in++++=by
Grindle ^np+++??+=Grindle:
: ^zz++++=EXTRAWORD
a ^at++++=a
steel ^nn++++=steel
magnate ^nn+nom+++=magnate
standing ^vwbg+++xvbg+=standing
before ^in++++=before
a ^at++++=a
stormy ^jj+atrb+++=stormy
window ^nn++++=window,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
hand ^nn++++=hand
on ^in++++=on
a ^at++++=a
globe ^nn++++=globe,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
though ^cs+sub+++=though
the ^ati++++=the
weather ^nn++++=weather
and ^cc++++=and
the ^ati++++=the
planet ^nn++++=planet
were ^vbd+bed+vrb++=were
subsidiaries ^nns++++=subsidiaries
awaiting ^vwbg+++xvbg+=awaiting
his ^pp$+pp3+++=his
decision ^nn++++=decision.
. ^zz++++=EXTRAWORD
The ^ati++++=The
brushwork ^nn+++??+=brushwork
had ^vb+hv+vrb++=had
the ^ati++++=the
familiar ^jj+atrb+++=familiar
dash ^nn++++=dash;
; ^zz++++=EXTRAWORD
a ^at++++=a
highlight ^nn++++=highlight
flamed ^vbd+++xvbn+=flamed
on ^in++++=on
the ^ati++++=the
cuff ^nn++++=cuff;
; ^zz++++=EXTRAWORD
the ^ati++++=the
head ^nn++++=head
emerged ^vbd+++xvbn+=emerged
from ^in++++=from
its ^pp$+it+++=its
expensive ^jj+atrb+++=expensive
gloom ^nn++++=gloom
with ^in++++=with
precisely ^rb++++=precisely
the ^ati++++=the
force ^nn++++=force
required ^vbd+++xvbn+=required
for ^in++++=for
reproduction ^nn+nom+++=reproduction.
. ^zz++++=EXTRAWORD
Jack ^np++++=Jack
followed ^vbd+vprv++xvbn+=followed
my ^pp$+pp1+++=my
glance ^nn++++=glance.
. ^zz++++=EXTRAWORD
" ^zz++++="Good,
good ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
it ^pp3+it+++=it?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
The ^ati++++=The
train ^nn++++=train
came ^vbd+++xvbn+=came
in ^in++++=in
before ^cs+sub+++=before
I ^pp1a+pp1+++=I
could ^md+pos+++=could
answer ^vb++++=answer.
. ^zz++++=EXTRAWORD
As ^ql++++=As
I ^pp1a+pp1+++=I
climbed ^vbd+++xvbnx+=climbed
into ^in++++=into
my ^pp$+pp1+++=my
carriage ^nn+nom+++=carriage,
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
raised ^vbd+++xvbnx+=raised
his ^pp$+pp3+++=his
hat ^nn++++=hat
with ^in++++=with
the ^ati++++=the
old ^jj+atrb+++=old
graceful ^jj+atrb+++=graceful
gesture ^nn++++=gesture
the ^ati++++=the
gesture ^nn++++=gesture
I ^pp1a+pp1+++=I
had ^vbd+hvd+aux++=had
seen ^vprf+++xvbnx+=seen
reproduced ^vbd+++xvbn+=reproduced
in ^in++++=in
a ^at++++=a
hundred ^cd++++=hundred
painted ^xvbn+++xvbn+=painted
hands ^nns++++=hands,
, ^zz++++=EXTRAWORD
corrected ^xvbn+++xvbn+=corrected,
, ^zz++++=EXTRAWORD
ennobled ^j+++xvbn+=ennobled,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
memorable ^jj++++=memorable
at ^rb++++=at
so ^ql++++=so
much ^ap++++=much
a ^at++++=a
sitting ^nvbg+++xvbg+=sitting.
. ^zz++++=EXTRAWORD
Then ^rn+tm+++=Then
he ^pp3a+pp3+++=he
turned ^vbd+++xvbnx+=turned
back ^rb+phrv+++=back
toward ^in++++=toward
the ^ati++++=the
motor ^nn++++=motor
and ^cc++++=and
the ^ati++++=the
villa ^np++++=villa
above ^jjb++++=above
the ^ati++++=the
sea ^nn++++=sea.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
carried ^vbd+++xvbnx+=carried
away ^rp+pl+++=away
with ^in++++=with
me ^pp1o+pp1+++=me
two ^cd++++=two
images ^nns++++=images:
: ^zz++++=EXTRAWORD
Grindle ^np++++=Grindle's
's ^$++++=EXTRAWORD
magnate ^nn+nom+++=magnate,
, ^zz++++=EXTRAWORD
large ^jj++++=large,
, ^zz++++=EXTRAWORD
accomplished ^xvbn+++xvbn+=accomplished
and ^cc++++=and
empty ^jj++++=empty,
, ^zz++++=EXTRAWORD
traveling ^nn+nom+++=traveling
outward ^jjb++++=outward
through ^in++++=through
the ^ati++++=the
world ^nn++++=world
on ^in++++=on
ten ^cd++++=ten
thousand ^cd++++=thousand
glossy ^jj+atrb+++=glossy
covers ^nns++++=covers;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
dark ^jj+atrb+++=dark
plain ^nn++++=plain
room ^nn++++=room,
, ^zz++++=EXTRAWORD
Stroud ^np++++=Stroud's
's ^$++++=EXTRAWORD
little ^ap++++=little
donkey ^nn++++=donkey
standing ^vwbg+++xvbg+=standing
on ^in++++=on
its ^pp$+it+++=its
four ^cd++++=four
tired ^jj+atrb++xvbn+=tired
legs ^nns++++=legs.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
Would ^md+prd+++=would
Be ^vb+be+aux++=be
Seen ^vprf+++xvbn+=seen
Everywhere ^rb++++=everywhere.
 ^zz++++=EXTRAWORD
The ^ati++++=The
Other ^ap++++=other
Stood ^vbd+++xvbn+=stood.
 ^zz++++=EXTRAWORD
