# ^zz++++=#
Two ^cd++++=TWO
. ^zz++++=EXTRAWORD
The ^ati++++=The
children ^nns++++=children
ran ^vbd+++xvbn+=ran
to ^to++++=to
meet ^vbi++++=meet
him ^pp3o+pp3+++=him.
. ^zz++++=EXTRAWORD
Grace ^nn++++=Grace
knew ^vbd+vprv++xvbn+=knew
him ^pp3o+pp3+++=him
first ^rb++++=first
by ^in++++=by
the ^ati++++=the
hymn ^nn++++=hymn
book ^nn++++=book
he ^pp3a+pp3+++=he
drew ^vbd+++xvbnx+=drew
from ^in++++=from
his ^pp$+pp3+++=his
breast ^nn++++=breast
pocket ^nn++++=pocket.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
bells ^nns++++=bells
again ^rb+tm+++=again.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
flags ^nns++++=flags.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
were ^vbd+bed+vrb++=were
speeches ^nns++++=speeches
concerning ^in++++=concerning
the ^ati++++=the
rights ^nns++++=rights
of ^in++++=of
man ^nn++++=man,
, ^zz++++=EXTRAWORD
the ^ati++++=the
consent ^nn++++=consent
of ^in++++=of
the ^ati++++=the
governed ^jj+++xvbn+=governed,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
new ^jj+atrb+++=new
nation ^nn++++=nation
a ^at++++=a
nation ^nn++++=nation
to ^to++++=to
be ^vbi++vrb++=be,
, ^zz++++=EXTRAWORD
as ^ql++++=as
its ^pp$+it+++=its
proudest ^jjt+atrb+++=proudest
teachers ^nns+nom+++=teachers
said ^vbd+vpub++xvbn+=said,
, ^zz++++=EXTRAWORD
a ^at++++=a
light ^nn++++=light
among ^in++++=among
peoples ^nns++++=peoples,
, ^zz++++=EXTRAWORD
a ^at++++=a
city ^npl++++=city
lifted ^vbd+++xvbn+=lifted
where ^wrb+who+++=where
all ^rb++++=all
the ^ati++++=the
earth ^nn++++=earth
might ^md+pos+++=might
behold ^vb++++=behold
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
Mrs ^npt++++=Mrs.
. ^zz++++=EXTRAWORD
Ward ^np++++=Ward
listened ^vbd+++xvbn+=listened.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
had ^vbd+hvd+aux++=had
paid ^vprf+++xvbnx+=paid
dearly ^rb++++=dearly
for ^in++++=for
those ^dt+dem+++=those
words ^nns++++=words
and ^cc+cls+++=and
therefore ^rb+cnj+++=therefore
believed ^vbd+vprv++xvbn+=believed
them ^pp3o+pp3+++=them
precious ^jj++++=precious.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+aux++=did
not ^xnot++not++=not
suppose ^vb+vprv+++=suppose
that ^tht+vcmp+++=that
liberty ^nn++++=liberty
was ^vbd+bedz+vrb++=was
white ^jj+pred+++=white.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+aux++=did
not ^xnot++not++=not
suppose ^vb+vprv+++=suppose
that ^tht+vcmp+++=that
the ^ati++++=the
self ^nn++++=self-evident
- ^zz++++=EXTRAWORD
evident ^jj+atrb+++=EXTRAWORD
truth ^nn++++=truth
had ^vb+hv+vrb++=had
a ^at++++=a
north ^np+pl+++=north
door ^nn++++=door
for ^in++++=for
one ^cd1++++=one
race ^nn++++=race
and ^cc++++=and
a ^at++++=a
south ^np+pl+++=south
door ^nn++++=door
barred ^vbd+++xvbn+=barred
against ^in++++=against
another ^dt++++=another.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
did ^vbd+dod+aux++=did
not ^xnot++not++=not
suppose ^vb+vprv+++=suppose
that ^tht+vcmp+++=that
the ^ati++++=the
altar ^nn++++=altar
upon ^in++++=upon
which ^whp+rel+pied++=which
she ^pp3a+pp3+++=she
had ^vbd+hvd+aux++=had
laid ^vprf+++xvbnx+=laid
her ^pp$+pp3+++=her
beloved ^jj++++=beloved
would ^md+prd+++=would
one ^cd1++++=one
day ^nn++++=day
be ^vb+be+aux++=be
furnished ^vpsv++agls+xvbnx+=furnished
with ^in++++=with
unwilling ^jj+atrb+++=unwilling
victims ^nns++++=victims.
. ^zz++++=EXTRAWORD
But ^cc+cls+++=But
nations ^nns+nom+++=nations,
, ^zz++++=EXTRAWORD
like ^in++++=like
men ^nns++++=men,
, ^zz++++=EXTRAWORD
sometimes ^rb++++=sometimes
preserve ^vb++++=preserve
the ^ati++++=the
cup ^nn++++=cup
and ^cc++++=and
spill ^vb++++=spill
the ^ati++++=the
sacrament ^nn+nom+++=sacrament;
; ^zz++++=EXTRAWORD
repeat ^nn++++=repeat
the ^ati++++=the
creed ^nn++++=creed
and ^cc++++=and
crucify ^vb++++=crucify
its ^pp$+it+++=its
meaning ^nvbg+++xvbg+=meaning;
; ^zz++++=EXTRAWORD
build ^nn++++=build
monuments ^nns+nom+++=monuments
to ^in++++=to
yesterday ^nr+tm+++=yesterday's
's ^$++++=EXTRAWORD
sacrifice ^nn++++=sacrifice
while ^cs+sub+++=while
preparing ^vbg+++xvbg+=preparing
a ^at++++=a
market ^nn++++=market
for ^in++++=for
tomorrow ^nr+tm+++=tomorrow's
's ^$++++=EXTRAWORD
betrayal ^nn+nom+++=betrayal.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
us ^pp1o+pp1+++=us
pass ^vb++++=pass,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then,
, ^zz++++=EXTRAWORD
from ^in++++=from
that ^dt+dem+++=that
winter ^nn++++=winter
hearth ^nn++++=hearth.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
us ^pp1o+pp1+++=us
turn ^vb++++=turn
the ^ati++++=the
page ^nn++++=page.
. ^zz++++=EXTRAWORD
The ^ati++++=The
date ^nn++++=date
is ^vbz+bez+vrb++=is
1850 ^cd+date+++=1850.
. ^zz++++=EXTRAWORD
The ^ati++++=The
flag ^nn++++=flag
bears ^vbz++++=bears
more ^rbr++++=more
stars ^nns++++=stars
now ^rn+tm+++=now.
. ^zz++++=EXTRAWORD
The ^ati++++=The
altar ^nn++++=altar
remains ^nns++++=remains.
. ^zz++++=EXTRAWORD
# ^zz++++=##
# ^zz++++=EXTRAWORD
Ii ^np+++??+=II.
. ^zz++++=EXTRAWORD
The ^ati++++=THE
Offering ^jj+++xvbg+=OFFERING
Of ^in++++=OF
1850 ^cd+date+++=1850
In ^in++++=In
a ^at++++=a
narrow ^jj+atrb+++=narrow
street ^nn++++=street
of ^in++++=of
Boston ^np++++=Boston
stood ^vbd+++xvbn+=stood
a ^at++++=a
small ^jj+atrb+++=small
brick ^nn++++=brick
house ^nn++++=house
whose ^whp+rel+obj++=whose
windows ^nns++++=windows
caught ^vbd+++xvbn+=caught
the ^ati++++=the
morning ^nn++++=morning
sun ^nn++++=sun.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
was ^vbd+bedz+vrb++=was
not ^xnot++not++=not
a ^at++++=a
fashionable ^jj+atrb+++=fashionable
residence ^nn+nom+++=residence.
. ^zz++++=EXTRAWORD
No ^at++++=No
liveried ^jj+atrb++xvbn+=liveried
servant ^nn+nom+++=servant
polished ^jj++++=polished
the ^ati++++=the
brass ^nn++++=brass;
; ^zz++++=EXTRAWORD
no ^at++++=no
carriage ^nn+nom+++=carriage
waited ^vbd+++xvbn+=waited
before ^in++++=before
the ^ati++++=the
door ^nn++++=door;
; ^zz++++=EXTRAWORD
no ^at++++=no
marble ^nn++++=marble
steps ^nns++++=steps
proclaimed ^vbd+++xvbn+=proclaimed
that ^tht+vcmp+++=that
those ^dt+dem+++=those
within ^in++++=within
had ^vbd+hvd+aux++=had
inherited ^vprf+++xvbnx+=inherited
the ^ati++++=the
comfortable ^jj+atrb+++=comfortable
approval ^nn+nom+++=approval
of ^in++++=of
society ^nn++++=society.
. ^zz++++=EXTRAWORD
Yet ^rb++++=Yet
the ^ati++++=the
panes ^nns++++=panes
were ^vbd+bed+vrb++=were
clean ^jj+pred+++=clean,
, ^zz++++=EXTRAWORD
the ^ati++++=the
curtain ^nn++++=curtain
was ^vbd+bedz+vrb++=was
white ^jj+pred+++=white,
, ^zz++++=EXTRAWORD
a ^at++++=a
geranium ^nn++++=geranium
bloomed ^vbd+++xvbn+=bloomed
in ^in++++=in
a ^at++++=a
red ^nn++++=red
pot ^vb++++=pot,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
threshold ^nn++++=threshold
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
scrubbed ^vpsv++agls+xvbnx+=scrubbed
until ^cs+sub+++=until
it ^pp3+it+++=it
possessed ^vbd+++xvbn+=possessed
a ^at++++=a
virtue ^nn++++=virtue
seldom ^rb++++=seldom
attained ^vpsv++by+xvbn+=attained
by ^in++++=by
the ^ati++++=the
consciences ^nns+nom+++=consciences
of ^in++++=of
lawmakers ^nns+nom+++=lawmakers.
. ^zz++++=EXTRAWORD
George ^np++++=George
Harris ^np++++=Harris
lived ^vbd+++xvbn+=lived
there ^rn+pl+++=there
with ^in++++=with
his ^pp$+pp3+++=his
wife ^nn++++=wife,
, ^zz++++=EXTRAWORD
Ruth ^np+++??+=Ruth,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
their ^pp$+pp3+++=their
two ^cd++++=two
children ^nns++++=children.
. ^zz++++=EXTRAWORD
George ^np++++=George
was ^vbd+bedz+vrb++=was
a ^at++++=a
cooper ^np++++=cooper.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
made ^vbd+++xvbnx+=made
barrels ^nns++++=barrels
that ^tht+rel+subj++=that
held ^vprf+++xvbn+=held
flour ^nn++++=flour,
, ^zz++++=EXTRAWORD
apples ^nns++++=apples,
, ^zz++++=EXTRAWORD
fish ^nns++++=fish,
, ^zz++++=EXTRAWORD
molasses ^nn++++=molasses,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
whatever ^nn+nom+++=whatever
else ^rb+cnj+++=else
commerce ^nn++++=commerce
required ^vbd+++xvbn+=required
to ^to+vcmp+++=to
be ^vbi+vbi+aux++=be
kept ^vpsv++agls+xvbnx+=kept
from ^in++++=from
falling ^xvbg+++xvbg+=falling
apart ^rp++++=apart
which ^whp+who+++=which
is ^vbz+bez+vrb++=is
more ^ql++++=more
than ^cs+sub+++=than
may ^md+pos+++=may
be ^vb+be+aux++=be
said ^vpsv++agls+xvbnx+=said
for ^in++++=for
commerce ^nn++++=commerce
itself ^ppl++++=itself.
. ^zz++++=EXTRAWORD
His ^pp$+pp3+++=His
shoulders ^nns+nom+++=shoulders
were ^vbd+bed+vrb++=were
broad ^jj+pred+++=broad;
; ^zz++++=EXTRAWORD
his ^pp$+pp3+++=his
hands ^nns++++=hands
were ^vbd+bed+aux++=were
hardened ^vpsv++by+xvbnx+=hardened
by ^in++++=by
the ^ati++++=the
adze ^nn+++??+=adze;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
came ^vbd+++xvbnx+=came
home ^nr++++=home
in ^in++++=in
the ^ati++++=the
evening ^nn++++=evening,
, ^zz++++=EXTRAWORD
the ^ati++++=the
children ^nns++++=children
knew ^vbd+vprv+tht0+xvbn+=knew
his ^pp$+pp3+++=his
step ^vb++++=step
before ^cs+sub+++=before
the ^ati++++=the
latch ^nn++++=latch
lifted ^vbd+++xvbn+=lifted.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
lived ^vprf+++xvbnx+=lived
ten ^cd++++=ten
years ^nns++++=years
in ^in++++=in
Massachusetts ^np+++??+=Massachusetts.
. ^zz++++=EXTRAWORD
Ten ^cd++++=Ten
years ^nns++++=years
earlier ^jjr++++=earlier
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
escaped ^vprf+++xvbnx+=escaped
from ^in++++=from
bondage ^nn+nom+++=bondage
in ^in++++=in
Georgia ^np+++??+=Georgia.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
had ^vbd+hvd+aux++=had
traveled ^vprf+++xvbnx+=traveled
by ^in++++=by
night ^nn++++=night,
, ^zz++++=EXTRAWORD
hidden ^xvbn+++xvbn+=hidden
by ^in++++=by
day ^nn++++=day,
, ^zz++++=EXTRAWORD
crossed ^jj+atrb++xvbn+=crossed
rivers ^nns++++=rivers,
, ^zz++++=EXTRAWORD
followed ^jj+atrb++xvbn+=followed
stars ^nns++++=stars,
, ^zz++++=EXTRAWORD
trusted ^jj+atrb++xvbn+=trusted
strangers ^nns+nom+++=strangers,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
learned ^vprf+++xvbn+=learned
that ^tht+vcmp+++=that
a ^at++++=a
free ^jj+atrb+++=free
state ^nn++++=state
was ^vbd+bedz+aux++=was
not ^xnot++not++=not
reached ^vbd+++xvbn+=reached
merely ^rb+down+++=merely
by ^in++++=by
setting ^xvbg+++xvbg+=setting
one ^cd1++++=one's
's ^vbz+bez+vrb++0=EXTRAWORD
feet ^nns++++=feet
upon ^in++++=upon
its ^pp$+it+++=its
soil ^nn++++=soil.
. ^zz++++=EXTRAWORD
Freedom ^nn+nom+++=Freedom
had ^md"++pmd"++=had
to ^md+nec+++=to
be ^vbi+vbi+aux++=be
built ^vwbn+++xvbn+=built
afterward ^rb++++=afterward
one ^cd1++++=one
wage ^nn++++=wage,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
room ^nn++++=room,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
friendship ^nn+nom+++=friendship,
, ^zz++++=EXTRAWORD
one ^cd1++++=one
unafraid ^jj+atrb+++=unafraid
morning ^nn++++=morning
at ^in++++=at
a ^at++++=a
time ^nn++++=time.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
built ^vbd+++xvbnx+=built
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
worked ^vbd+++xvbnx+=worked
first ^od++++=first
on ^rp++++=on
the ^ati++++=the
docks ^nns++++=docks,
, ^zz++++=EXTRAWORD
then ^rn+tm+++=then
in ^in++++=in
a ^at++++=a
stable ^nn++++=stable,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
afterward ^rb++++=afterward
apprenticed ^vbd+++xvbn+=apprenticed
himself ^ppl+pp3+++=himself
to ^in++++=to
an ^at++++=an
old ^jj+atrb+++=old
cooper ^np++++=cooper
who ^whp+rel+subj++=who
judged ^vbd+vprv++xvbn+=judged
a ^at++++=a
man ^nn++++=man's
's ^$++++=EXTRAWORD
character ^nn+nom+++=character
by ^in++++=by
whether ^cs+who+++=whether
his ^pp$+pp3+++=his
hoops ^nns++++=hoops
held ^vbd+vprv++xvbn+=held
tight ^jj++++=tight.
. ^zz++++=EXTRAWORD
George ^np++++=George's
's ^$++++=EXTRAWORD
did ^vbd+dod+vrb++=did.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
married ^vbd+++xvbnx+=married
Ruth ^np+++??+=Ruth
in ^in++++=in
a ^at++++=a
small ^jj+atrb+++=small
church ^nn++++=church.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
daughter ^nn+nom+++=daughter,
, ^zz++++=EXTRAWORD
Mercy ^nn++++=Mercy,
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
born ^vpsv++agls+xvbnx+=born
the ^ati++++=the
next ^ap++++=next
year ^nn++++=year;
; ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
son ^nn++++=son,
, ^zz++++=EXTRAWORD
David ^np++++=David,
, ^zz++++=EXTRAWORD
four ^cd++++=four
years ^nns++++=years
later ^rbr+tm+++=later.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
bought ^vbd+++xvbnx+=bought
chairs ^nns++++=chairs,
, ^zz++++=EXTRAWORD
a ^at++++=a
table ^nn++++=table,
, ^zz++++=EXTRAWORD
a ^at++++=a
clock ^nn++++=clock
that ^tht+rel+subj++=that
ran ^vbd+++xvbn+=ran
too ^rb++++=too
quickly ^rb++++=quickly
in ^in++++=in
summer ^nn++++=summer
and ^cc++++=and
too ^rb++++=too
slowly ^rb++++=slowly
in ^in++++=in
winter ^nn++++=winter,
, ^zz++++=EXTRAWORD
a ^at++++=a
blue ^jj++++=blue-edged
- ^zz++++=EXTRAWORD
edged ^vbd+++xvbn+=EXTRAWORD
Bible ^nn++++=Bible,
, ^zz++++=EXTRAWORD
six ^cd++++=six
china ^np++++=china
cups ^nns++++=cups,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
after ^cs+sub+++=after
much ^ap++++=much
consultation ^nn+nom+++=consultation
a ^at++++=a
painted ^jj+atrb++xvbn+=painted
tea ^nn++++=tea
tray ^nn++++=tray
decorated ^vbd+++xvbn+=decorated
with ^in++++=with
roses ^nns++++=roses
of ^in++++=of
a ^at++++=a
species ^nn++++=species
never ^rb++++=never
seen ^vbd+vprv++xvbn+=seen
in ^in++++=in
nature ^nn++++=nature.
. ^zz++++=EXTRAWORD
Ruth ^np+++??+=Ruth
took ^vbd+++xvbn+=took
in ^rb+phrv+++=in
ironing ^nn++++=ironing.
. ^zz++++=EXTRAWORD
Steam ^nn++++=Steam
clouded ^vbd+++xvbn+=clouded
the ^ati++++=the
windows ^nns++++=windows
on ^in++++=on
Mondays ^nrs++++=Mondays;
; ^zz++++=EXTRAWORD
flatirons ^nns+++??+=flatirons
marched ^vbd+++xvbn+=marched
across ^in+pl+++=across
the ^ati++++=the
stove ^nn++++=stove;
; ^zz++++=EXTRAWORD
white ^jj+atrb+++=white
shirts ^nns++++=shirts
hung ^vbd+++xvbn+=hung
like ^in++++=like
surrendering ^xvbg+++xvbg+=surrendering
flags ^nns++++=flags
from ^in++++=from
a ^at++++=a
line ^nn++++=line
in ^in++++=in
the ^ati++++=the
kitchen ^nn++++=kitchen.
. ^zz++++=EXTRAWORD
She ^pp3a+pp3+++=She
sang ^vbd+++xvbnx+=sang
while ^cs+sub+++=while
she ^pp3a+pp3+++=she
worked ^vbd+++xvbnx+=worked,
, ^zz++++=EXTRAWORD
unless ^cs+cnd+++=unless
the ^ati++++=the
baby ^nn++++=baby
was ^vbd+bedz+vrb++=was
asleep ^jj+pred+++=asleep,
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
case ^nn++++=case
she ^pp3a+pp3+++=she
sang ^vbd+++xvbnx+=sang
in ^in++++=in
a ^at++++=a
whisper ^nn++++=whisper
and ^cc++++=and
maintained ^vprf+++xvbn+=maintained
that ^tht+vcmp+++=that
the ^ati++++=the
Lord ^npt++++=Lord
could ^md+pos+++=could
hear ^vb+vprv+++=hear
just ^rb+emph+++=just
as ^rb++++=as
well ^rb++++=well.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
October ^nr++++=October
evening ^nn++++=evening
George ^np++++=George
returned ^vbd+++xvbn+=returned
carrying ^vbg+++xvbg+=carrying
a ^at++++=a
paper ^nn++++=paper
parcel ^nn++++=parcel.
. ^zz++++=EXTRAWORD
David ^np++++=David
flung ^vbd+++xvbn+=flung
himself ^ppl+pp3+++=himself
at ^in++++=at
his ^pp$+pp3+++=his
knees ^nns++++=knees.
. ^zz++++=EXTRAWORD
" ^zz++++="Daddy!
daddy ^npt++++=EXTRAWORD
! ^zz++++=EXTRAWORD
What ^wdt+who+++=What
you ^pp2+pp2+++=you
got ^vbd+++xvbn+=got?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
legs ^nns++++=legs,
, ^zz++++=EXTRAWORD
mostly ^rb+cnj+++=mostly,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
are ^vb+ber+vrb++=are
endangerin ^nn+++??+=endangerin'
' ^zz++++=EXTRAWORD
them ^pp3o+pp3+++=them."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="What
what ^wdt+who+++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
paper ^nn++++=paper?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Air."
air ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Air
air ^nn++++=EXTRAWORD
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
make ^vb++++=make
corners ^nns+nom+++=corners."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="This
this ^dt+pdem+++=EXTRAWORD
is ^vbz+bez+aux++=is
trained ^vpsv++agls+xvbnx+=trained
air ^nn++++=air."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mercy ^nn++++=Mercy,
, ^zz++++=EXTRAWORD
aged ^jj++++=aged
nine ^cd++++=nine
and ^cc++++=and
already ^rb++++=already
possessed ^jj+++xvbn+=possessed
of ^in++++=of
that ^dt+dem+++=that
sober ^jj+atrb+++=sober
superiority ^nn+nom+++=superiority
which ^whp+rel+obj++=which
elder ^jjr+atrb+++=elder
sisters ^nns+nom+++=sisters
acquire ^vb++++=acquire
without ^in++++=without
instruction ^nn+nom+++=instruction,
, ^zz++++=EXTRAWORD
said ^j+++xvbn+=said,
, ^zz++++=EXTRAWORD
" ^zz++++="It's
it ^pp3+it+++=EXTRAWORD
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
book ^nn++++=book.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
see ^vb+vprv+++=see."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
George ^np++++=George
surrendered ^vbd+++xvbn+=surrendered
the ^ati++++=the
parcel ^nn++++=parcel.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
contained ^vbd+++xvbn+=contained
a ^at++++=a
spelling ^nn+nom+++=spelling
book ^nn++++=book
for ^in++++=for
Mercy ^nn++++=Mercy
and ^cc++++=and
a ^at++++=a
small ^jj+atrb+++=small
wooden ^jj+atrb+++=wooden
slate ^nn++++=slate
for ^in++++=for
David ^np++++=David.
. ^zz++++=EXTRAWORD
Ruth ^np+++??+=Ruth
turned ^vbd+++xvbn+=turned
from ^in++++=from
the ^ati++++=the
ironing ^nn++++=ironing
table ^nn++++=table.
. ^zz++++=EXTRAWORD
" ^zz++++="George,
george ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
said ^vbd+vpub+tht0+xvbn+=said
we ^pp1a+pp1+++=we'd
'd ^md+prd+aux++0=EXTRAWORD
wait ^vb++++=wait
till ^cs+sub+++=till
next ^ap++++=next
pay ^nn++++=pay."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
know ^vb+vprv+++=know
what ^wdt+who+whcl++=what
we ^pp1a+pp1+++=we
said ^vbd+vpub++xvbn+=said."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Then
then ^rn+tm+++=EXTRAWORD
what ^wdt+who+++=what
did ^vbd+dod+aux++=did
you ^pp2+pp2+++=you
do ^vb+do+vrb++=do?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="I
i ^pp1a+pp1+++=EXTRAWORD
waited ^vbd+++xvbnx+=waited
till ^cs+sub+++=till
this ^dt+dem+++=this
pay ^nn++++=pay."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="You
you ^pp2+pp2+++=EXTRAWORD
have ^vb+hv+vrb++=have
an ^at++++=an
answer ^nn++++=answer
ready ^jj++++=ready
for ^in++++=for
everything ^pn++++=everything."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
" ^zz++++="Not
not ^xnot++not++=EXTRAWORD
for ^in++++=for
everything ^pn++++=everything,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Couldn't
could ^md+pos+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
answer ^vb++++=answer
Mr ^npt++++=Mr.
. ^zz++++=EXTRAWORD
Jenks ^np++++=Jenks
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
asked ^vbd+vsua++xvbnx+=asked
why ^wrb+who+whcl++=why
three ^cd++++=three
staves ^nns++++=staves
split ^vbd+++xvbn+=split
this ^dt+dem+++=this
mornin ^nn+++??+=mornin'.
'. ^nn+++??+=EXTRAWORD
Told ^vbd+vpub++xvbn+=Told
him ^pp3o+pp3+++=him
the ^ati++++=the
wood ^nn++++=wood
had ^vb+hv+vrb++=had
political ^jj+atrb+++=political
principles ^nns++++=principles
and ^cc++++=and
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
hold ^vb+vprv+++=hold
together ^nn+nom+++=together."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Ruth ^np+++??+=Ruth
laughed ^vbd+++xvbn+=laughed.
. ^zz++++=EXTRAWORD
Mercy ^nn++++=Mercy
opened ^vbd+++xvbn+=opened
the ^ati++++=the
spelling ^nn+nom+++=spelling
book ^nn++++=book
with ^in++++=with
reverence ^nn+nom+++=reverence.
. ^zz++++=EXTRAWORD
George ^np++++=George
watched ^vbd+++xvbn+=watched
her ^pp$+pp3+++=her
trace ^vb++++=trace
the ^ati++++=the
letters ^nns+nom+++=letters.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
himself ^ppl+pp3+++=himself
could ^md+pos+++=could
read ^vb+vprv++xvbn+=read
haltingly ^rb++++=haltingly.
. ^zz++++=EXTRAWORD
Enslaved ^np+++??+=Enslaved
people ^nns++++=people
in ^in++++=in
the ^ati++++=the
place ^nn++++=place
where ^wrb+who+++=where
he ^pp3a+pp3+++=he
had ^vbd+hvd+aux++=had
been ^vprf+ben+aux+xvbnx+=been
born ^vpsv++agls+xvbnx+=born
were ^vbd+bed+aux++=were
forbidden ^vpsv++agls+xvbnx+=forbidden
education ^nn+nom+++=education,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
ignorance ^nn+nom+++=ignorance
was ^vbd+bedz+aux++=was
considered ^vpsv++agls+xvbnx+=considered
a ^at++++=a
most ^ql+emph+++=most
suitable ^jj+atrb+++=suitable
chain ^nn++++=chain
by ^in++++=by
persons ^nns++++=persons
who ^whp+rel+subj++=who
spoke ^vbd+++xvbn+=spoke
often ^rb++++=often
of ^in++++=of
civilization ^nn+nom+++=civilization.
. ^zz++++=EXTRAWORD
" ^zz++++="My
my ^pp$+pp1+++=EXTRAWORD
girl ^nn++++=girl's
's ^$++++=EXTRAWORD
goin ^nn+++??+=goin'
' ^zz++++=EXTRAWORD
to ^to++++=to
read ^vbn+vprv++xvbn+=read
every ^at++++=every
word ^nn++++=word,"
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
said ^vbd+vpub++xvbnx+=said.
. ^zz++++=EXTRAWORD
" ^zz++++="Every
every ^at++++=EXTRAWORD
one ^pn++++=one?"
? ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
Mercy ^nn++++=Mercy
asked ^vbd+vsua++xvbn+=asked.
. ^zz++++=EXTRAWORD
" ^zz++++="Every
every ^at++++=EXTRAWORD
one ^pn++++=one
worth ^in++++=worth
readin ^nn+++??+=readin'."
'." ^nn+++??+=EXTRAWORD
" ^zz++++="How'll
how ^wrb+who+++=EXTRAWORD
'll ^md+prd+++0=EXTRAWORD
I ^pp1a+pp1+++=I
